Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,30.60900,13.13200,17.47700,11.35300,11.62400,5.85300,5.85300,1.05200,4.80100,4.80100,4.80100,7.54400,7.54400,0.64000,0.64000,0.55350,1.62410,34.97040,28.68500,0.00740,2.35700,2.56590,0.21250,1.05240,26.96510,-0.2147,-0.1366
2024-06-30,29.05400,12.51400,16.54000,9.57200,9.81900,6.72100,6.72100,1.33100,5.39000,5.39000,5.39000,7.52900,7.52900,0.72000,0.72000,0.56610,1.84450,37.93530,30.42280,0.00790,2.73480,2.98650,0.24120,1.18670,26.13540,1.0056,0.9327
2024-03-31,28.69200,12.48400,16.20800,11.54500,11.76100,4.44700,4.44700,0.63900,3.80800,3.80800,3.80800,7.51300,7.51300,0.51000,0.51000,0.57500,1.92740,27.67270,23.69630,0.00730,1.96780,2.15280,0.17230,0.83640,25.71660,0.30190,0.26870
2023-12-31,28.13800,11.96900,16.16900,8.98000,9.25500,6.91400,6.91400,1.35900,5.55500,5.55500,5.55500,7.11200,7.11200,0.78000,0.80000,0.56870,2.08050,38.60200,31.01450,0.00810,2.89990,3.17620,0.25190,1.25070,25.51020,0.6826,0.7024
2023-09-30,25.79600,10.58900,15.20700,12.28200,12.54400,2.66300,2.66300,0.43900,2.22400,2.22400,2.22400,7.07200,7.22900,0.31000,0.31000,0.55500,2.35700,19.24830,16.07520,0.00640,1.27420,1.40890,0.10220,0.56710,24.54850,-0.1609,-0.1684
2023-06-30,23.91500,8.50700,15.40800,10.04400,10.24900,5.15900,5.15900,0.98800,4.17100,4.17100,4.17100,7.06200,7.06200,0.59000,0.59000,0.53750,2.19670,31.10080,25.14470,0.00780,2.39160,2.64500,0.19530,1.10610,24.69230,0.6105,0.598
2023-03-31,22.12100,5.56600,16.55500,10.75100,10.96900,5.58600,5.58600,0.92800,4.65800,4.65800,4.65800,7.05800,7.33400,0.66000,0.64000,0.43280,1.32110,33.88740,28.25770,0.00800,2.67750,2.96260,0.22560,1.51870,24.64160,1.51430,1.47950
2022-12-31,20.68600,3.05700,17.62900,10.95700,11.82600,5.80300,5.80300,1.29400,4.50900,4.50900,4.50900,7.05900,7.05900,0.64000,0.64000,0.38000,1.52760,34.02720,26.43960,0.00850,2.68930,2.98830,0.22540,1.66720,23.75870,0.7421,0.7277
2022-09-30,18.94700,1.33200,17.61500,10.95300,11.17500,6.44000,6.44000,1.19000,5.25000,5.25000,5.25000,7.05100,7.05100,0.74000,0.74000,0.38470,0.81300,38.42480,31.32460,0.00880,3.19170,3.57080,0.27560,1.96400,23.32190,1.1729,1.158
2022-06-30,17.32100,1.33700,15.98400,10.49000,10.75000,5.23400,5.23400,1.00300,4.23100,4.23100,4.23100,7.05900,7.05900,0.60000,0.60000,0.40470,0.71260,33.43550,27.02820,0.00830,2.54800,2.84810,0.22360,1.51690,23.55710,0.4674,0.4775
2022-03-31,16.68700,1.42200,15.26500,10.86100,11.15700,4.10800,4.10800,0.67600,3.43200,3.43200,3.43200,7.07300,7.07300,0.49000,0.49000,0.40140,0.70980,27.17830,22.70590,0.00790,2.03770,2.27460,0.17900,1.21990,23.80930,1.00240,0.98940
2021-12-31,17.89400,1.77800,16.11600,9.67900,9.95900,6.15700,6.15700,1.27800,4.87900,4.87900,4.87900,7.06200,7.06200,0.69000,0.69000,0.42240,0.76450,37.50610,29.72100,0.00850,2.83210,3.15410,0.25140,1.63590,24.36690,0.7845,0.7563
2021-09-30,17.66500,2.08200,15.58300,10.25200,10.52200,5.06100,5.06100,0.93200,4.12900,4.12900,4.12500,7.06400,7.06400,0.58000,0.58000,0.42790,0.80370,32.63480,26.59920,0.00810,2.45070,2.73710,0.21610,1.40210,23.84390,0.7704,0.7101
2021-06-30,17.31500,2.31100,15.00400,10.34000,10.59800,4.40600,4.40600,0.81300,3.59300,3.59300,3.58800,7.06000,7.06000,0.51000,0.51000,0.45810,0.89050,30.06690,24.48480,0.00770,2.15360,2.40880,0.18960,1.16700,23.62770,-0.3479,-0.3922
2021-03-31,17.20900,2.52500,14.68400,10.21500,10.46600,4.21800,4.21800,0.77100,3.44700,3.44700,3.44100,7.05500,7.05500,0.49000,0.49000,0.46240,0.90050,29.76920,24.28540,0.00750,2.10100,2.35550,0.18180,1.12960,23.24830,1.33100,1.30300
2020-12-31,18.12100,3.07900,15.04200,9.93700,10.22500,4.81700,4.81700,0.91100,3.90600,3.90600,3.90100,7.04500,7.04500,0.56000,0.57000,0.48320,0.96690,33.31950,26.98350,0.00790,2.37960,2.66860,0.21290,1.22980,23.27650,1.0077,1.0307
2020-09-30,19.42200,3.54200,15.88000,10.04200,10.35200,5.52800,5.52800,1.05100,4.47700,4.47700,4.47200,7.04500,7.04500,0.63000,0.63000,0.48590,1.03760,36.28490,29.35350,0.00830,2.75630,3.09610,0.24320,1.41690,23.04940,0.4126,0.3355
2020-06-30,18.66500,3.79400,14.87100,9.96100,10.25600,4.61500,4.61500,0.85100,3.76400,3.76400,3.76000,7.04200,7.04200,0.53000,0.53000,0.51850,1.17170,32.44060,26.43050,0.00770,2.35830,2.65580,0.20470,1.13550,22.66520,0.4906,0.3842
