Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,1652.80000,718.10000,934.69970,749.49990,8.40000,741.10000,193.60000,-122.70000,70.90000,53.80000,17.10000,17.10000,,15.40000,270.90000,193.59990,498.02900,501.74500,0.04000,0.03000,1.54360,0.19710,0.29610,56.55250,11.71350,11.71350,4.28970,0.93180,0.19830,0.58700,2.72250,33.05850,0.34140,5.88440,0.20510,0.27410,9.04650,0.8111,0.6704
2024-09-30,1353.80000,606.50000,747.30000,586.50000,15.90000,570.60000,176.70010,-47.80000,128.90000,72.70000,56.20000,56.20000,,55.80000,247.90010,176.70010,505.41300,507.71700,0.11000,0.11000,1.62170,0.36780,0.67780,55.20020,13.05220,13.05220,9.52130,4.12170,0.15330,0.45310,2.05280,43.84330,1.36660,-6.13000,0.63660,0.86400,8.13410,-0.0969,-0.1944
2024-06-30,993.80000,442.50000,551.30000,560.20000,0.40000,559.80000,-8.50000,-45.20000,-53.70000,-51.90000,-1.80000,-1.80000,,-3.70000,-8.50000,-8.50000,505.25000,505.25000,-0.01000,-0.01000,1.87280,0.36870,0.61710,55.47390,-0.85530,-0.85530,-5.40350,-0.37230,0.12050,0.35660,2.33560,38.53390,-0.04480,0.19290,-0.02180,-0.02830,7.94400,0.1322,-0.0778
2024-03-31,1182.90000,544.40000,638.50000,534.20000,4.70000,529.50000,108.99990,-93.90000,15.10000,8.20000,6.90000,6.90000,,5.10000,108.99990,108.99990,463.42300,466.34600,0.01000,0.01000,1.96140,0.36370,0.59640,53.97750,9.21460,9.21460,1.27650,0.43110,0.14470,0.49460,2.11080,42.63760,0.17140,-0.73320,0.08440,0.10910,,0.00000,
2023-12-31,1340.20000,631.79990,708.39980,658.70010,10.10000,648.60010,59.79960,-114.90000,-55.10000,39.80000,-94.90000,-94.90000,,-93.00000,122.19960,59.79990,384.50000,384.50000,-0.24000,-0.24000,1.49420,1.02600,-42.48210,52.85780,4.46200,4.46200,-4.11130,-6.93930,0.16000,0.57460,2.23440,40.27910,60.52300,1.83360,-1.13330,-1.57280,-0.40780,0.728,0.6224
2023-09-30,1153.10000,564.90000,588.20000,488.10000,4.60000,483.50000,104.70000,-108.00000,-3.30000,32.60000,-35.90000,-35.90000,,-37.70000,158.80000,104.70000,384.50000,384.50000,-0.10000,-0.10000,1.64470,0.99850,731.70450,51.01030,9.07990,9.07990,-0.28620,-3.26940,0.14150,0.47170,1.71640,52.43430,-407.95460,0.72680,-0.44070,-0.59920,0.07610,-0.0364,-0.1246
2023-06-30,856.80000,400.20000,456.60000,445.30000,-3.80000,449.10000,7.50000,-99.30000,-91.80000,5.20000,-97.00000,-97.00000,,-96.90000,111.90000,7.50000,384.50000,384.50000,-0.25000,-0.25000,,,,53.29130,0.87540,0.87540,-10.71430,-11.30950,,,,,,,,,,-0.174,-0.3004
2023-03-31,1050.30000,495.40000,554.90000,422.40000,-2.10000,424.50000,130.40010,-84.80000,45.60000,26.60000,19.00000,19.00000,,19.00000,130.40010,130.40010,384.50000,384.50000,0.05000,0.05000,,,,52.83250,12.41550,12.41550,4.34160,1.80900,,,,,,,,,,0.00000,
2022-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.3673,0.4553
2022-09-30,847.40000,415.20000,432.20000,364.10000,2.20000,361.90000,70.30000,-55.00000,15.30000,17.00000,-1.70000,-1.70000,-0.50000,-2.30000,70.30000,70.30000,489.30430,489.30430,-0.01000,-0.01000,,,,51.00310,8.29600,8.29600,1.80550,-0.27140,,,,,,,,,,-0.3673,-0.4553
