Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,438.88400,365.97100,72.91300,23.22700,,23.22700,49.68600,1.28500,50.97100,15.88700,35.08400,35.08400,,35.08400,59.27100,49.68600,50.14500,50.40100,0.70000,0.70000,1.49210,0.26570,0.36190,16.61330,11.32100,11.32100,11.61380,7.99390,0.20570,0.92090,97.72710,3.78090,-34.33420,1.64450,2.77620,18.48890,0.8664,0.8136
2024-06-30,420.01200,366.36800,53.64400,22.05000,,22.05000,31.59400,-3.40100,28.19300,8.40000,19.79300,19.79300,,19.79300,41.13400,31.59400,50.11100,50.27600,0.39000,0.39000,1.48350,0.29870,0.42590,12.77200,7.52220,7.52220,6.71240,4.71250,0.19440,0.87900,102.39160,2.22040,-13.77250,0.91600,1.55720,17.77110,1.7549,1.7182
2024-03-31,494.29700,376.48500,117.81200,18.71100,,18.71100,99.10100,4.91300,104.01400,27.13000,76.88400,76.88400,,76.88400,108.56900,99.10100,50.04500,50.22100,1.54000,1.53000,1.53630,0.33480,0.50320,23.83430,20.04890,20.04890,21.04280,15.55420,0.22500,0.98050,91.78620,8.86690,-44.87720,3.49950,5.89860,17.30300,-1.26880,-1.37080
2023-12-31,327.54700,340.84410,-13.29700,13.43800,,13.43780,-26.73490,7.66600,-19.06900,-6.33200,-12.73700,-12.73700,,-12.73700,-17.43090,-26.73500,49.98900,50.55700,-0.25000,-0.25000,1.19680,0.28190,0.39260,-4.05960,-8.16210,-8.16220,-5.82180,-3.88860,0.16030,0.86160,104.45430,-1.60900,5.87000,-0.62330,-1.15530,15.89150,1.8997,1.8216
2023-09-30,410.53900,342.14800,68.39100,13.13600,,13.13600,55.25500,-8.05900,47.19600,13.51400,33.68200,33.68200,,33.68200,64.38900,55.25500,49.83800,50.37100,0.68000,0.67000,1.40350,0.32650,0.48480,16.65880,13.45910,13.45910,11.49610,8.20430,0.19790,0.88130,102.12510,4.15520,-16.50970,1.62360,2.79840,16.23880,0.5466,0.4015
2023-06-30,398.50200,343.98700,54.51500,15.79300,,15.79300,38.72200,-0.11300,38.60900,11.74600,26.86300,26.86300,,26.86300,47.92800,38.72200,49.96300,50.38500,0.54000,0.53000,1.36970,0.34500,0.52680,13.68000,9.71690,9.71690,9.68850,6.74100,0.19080,0.87310,103.07530,3.46150,-11.25720,1.28610,2.26720,15.57630,1.4669,1.3051
2023-03-31,454.60600,341.01100,113.59500,15.59800,,15.59800,97.99700,1.57000,99.56700,26.40700,73.16000,73.16000,,73.16000,106.62200,97.99700,50.36700,50.76200,1.45000,1.44000,1.40920,0.34230,0.52050,24.98760,21.55650,21.55650,21.90180,16.09310,0.22300,1.02670,87.65900,9.47750,-31.27260,3.58940,6.23330,15.34290,-0.87690,-0.94780
2022-12-31,295.04300,302.56010,-7.51710,11.89500,,11.89490,-19.41200,2.96100,-16.45100,-4.95300,-11.49800,-11.49800,,-11.49800,-11.22400,-19.41200,51.50200,52.38800,-0.20000,-0.22000,1.10930,0.26980,0.36950,-2.54780,-6.57940,-6.57940,-5.57580,-3.89710,0.15700,0.88200,102.03540,-1.61160,4.82600,-0.61190,-1.17670,14.21790,1.258,1.2084
2022-09-30,363.26200,306.01700,57.24500,15.89300,,15.89300,41.35200,-4.75100,36.60100,9.13100,27.47000,27.47000,,27.47000,49.59400,41.35200,51.45700,52.23800,0.53000,0.53000,1.27140,0.25780,0.34740,15.75860,11.38350,11.38350,10.07570,7.56200,0.19120,0.91050,98.84680,3.54850,-15.00590,1.44610,2.63360,15.12520,0.607,0.5609
2022-06-30,361.95200,289.73600,72.21600,10.92600,,10.92600,61.29000,-17.41300,43.87700,12.62200,31.25500,31.25500,,31.25500,69.58200,61.29000,51.91100,52.53100,0.60000,0.60000,1.23090,0.25650,0.34490,19.95180,16.93320,16.93320,12.12230,8.63510,0.18350,0.88180,102.06680,4.08820,-17.17830,1.58450,3.03970,14.81580,1.5037,1.4501
