,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$1.95,$1.81
1,2024-08-05,2024-06-30,$1.74,$2.29
2,2024-06-05,2024-03-31,--,$2.25
3,2024-02-05,2023-12-31,$1.47,$1.46
4,2023-11-06,2023-09-30,$1.10,$1.32
5,2023-08-03,2023-06-30,$1.13,$1.22
6,2023-05-25,2023-03-31,$1.51,$1.46
7,2023-02-06,2022-12-31,$1.49,$1.96
8,2022-11-03,2022-09-30,$0.83,$2.07
9,2022-08-04,2022-06-30,$1.57,$0.52
10,2022-05-31,2022-03-31,$1.35,$1.56
11,2022-02-03,2021-12-31,$1.22,$0.71
12,2021-11-04,2021-09-30,$0.89,$1.49
13,2021-08-05,2021-06-30,$0.92,$0.95
14,2021-06-01,2021-03-31,$1.32,$1.53
15,2021-02-03,2020-12-31,$1.27,$0.76
16,2020-11-05,2020-09-30,$0.86,$1.53
17,2020-08-06,2020-06-30,$1.34,$1.40
18,2020-06-01,2020-03-31,$1.62,$1.24
19,2020-02-10,2019-12-31,$1.70,$-0.12
20,2019-11-06,2019-09-30,$1.50,$1.45
21,2019-07-30,2019-06-30,$1.59,$1.73
22,2019-06-03,2019-03-31,$1.96,$1.31
23,2019-02-04,2018-12-31,$1.68,$1.69
24,2018-10-31,2018-09-30,$1.61,$0.79
25,2018-07-31,2018-06-30,--,$1.66
26,2018-06-05,2018-03-31,$1.93,$2.18
27,2018-02-05,2017-12-31,$0.53,$-0.24
28,2017-11-06,2017-09-30,$0.55,$0.60
29,2017-07-31,2017-06-30,$0.85,$0.75
30,2017-06-07,2017-03-31,$1.29,$1.24
31,2017-02-02,2016-12-31,$0.88,$1.19
32,2016-11-02,2016-09-30,$1.15,$0.92
33,2016-07-28,2016-06-30,$0.89,$0.89
34,2016-06-02,2016-03-31,$0.91,$1.33
35,2016-02-02,2015-12-31,--,$0.92
36,2015-11-02,2015-09-30,--,$0.72
37,2015-08-03,2015-06-30,--,$0.85
38,2015-06-01,2015-03-31,--,$0.80
39,2015-02-02,2014-12-31,--,$0.87
