,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$0.97,$1.03
1,2024-07-25,2024-06-30,$0.60,$0.79
2,2024-04-29,2024-03-31,$0.18,$0.37
3,2024-02-22,2023-12-31,$0.80,$0.98
4,2023-10-31,2023-09-30,$0.64,$0.93
5,2023-08-08,2023-06-30,$0.28,$0.55
6,2023-05-08,2023-03-31,--,$0.13
7,2023-02-23,2022-12-31,--,$0.63
8,2022-10-24,2022-09-30,--,$0.71
9,2022-07-28,2022-06-30,--,$0.52
10,2022-04-28,2022-03-31,--,$0.33
11,2022-02-28,2021-12-31,--,$0.43
12,2021-10-25,2021-09-30,--,$0.43
13,2021-07-29,2021-06-30,--,$0.40
14,2021-04-28,2021-03-31,--,$0.36
15,2021-03-01,2020-12-31,--,$0.66
16,2020-10-19,2020-09-30,--,$0.71
17,2020-07-22,2020-06-30,--,$0.20
18,2020-04-22,2020-03-31,--,$0.21
19,2020-02-19,2019-12-31,--,$1.12
20,2019-10-23,2019-09-30,$1.06,$1.08
21,2019-07-24,2019-06-30,$0.41,$0.38
22,2019-04-22,2019-03-31,$0.01,$0.02
23,2019-02-25,2018-12-31,$0.96,$0.97
24,2018-10-22,2018-09-30,$0.86,$0.90
25,2018-07-23,2018-06-30,$0.34,$0.44
26,2018-04-20,2018-03-31,$0.03,$0.10
27,2018-02-08,2017-12-31,$0.44,$0.47
28,2017-10-23,2017-09-30,$0.81,$0.82
29,2017-07-24,2017-06-30,$0.43,$0.42
30,2017-04-19,2017-03-31,$0.22,$0.26
31,2017-02-08,2016-12-31,$0.85,$0.82
32,2016-10-19,2016-09-30,$0.77,$0.80
33,2016-07-21,2016-06-30,$0.61,$0.68
34,2016-04-21,2016-03-31,$0.18,$0.31
35,2016-02-10,2015-12-31,$0.90,$0.91
36,2015-10-21,2015-09-30,$0.88,$0.93
37,2015-07-22,2015-06-30,$0.51,$0.53
38,2015-04-22,2015-03-31,$0.21,$0.21
39,2015-02-11,2014-12-31,$0.66,$0.65
