Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,238.48100,55.06100,183.42000,49.52500,87.26500,,154.73200,28.68800,-15.62300,13.06500,8.93300,4.13200,4.13200,2.81200,57.75200,28.68800,615.85700,642.40500,0.00000,0.00000,3.18570,0.28220,0.39720,76.91180,12.02950,12.02950,5.47840,1.17910,0.07660,1.83580,49.02430,0.21300,-0.96090,0.13270,0.15290,3.10260,0.0974,0.0761
2024-06-30,232.61800,55.32100,177.29700,49.25300,87.58900,,154.78400,22.51300,3.23900,25.75200,4.30700,21.44500,21.44500,20.22400,52.79100,22.51300,609.99700,638.36800,0.03000,0.03000,2.78960,0.28750,0.40780,76.21810,9.67810,9.67810,11.07050,8.69410,0.07550,1.86060,48.37220,1.13250,-4.33600,0.69650,0.80680,3.04060,0.0753,0.0526
2024-03-31,227.23700,59.37500,167.86200,49.47700,92.64600,,160.06500,7.79700,-12.63100,-4.83400,-4.23700,-0.59700,-0.59700,-1.73900,42.27200,7.79700,598.27900,598.27900,0.00000,0.00000,2.52630,0.30040,0.43390,73.87090,3.43120,3.43120,-2.12730,-0.76530,0.07520,2.22770,40.40110,-0.03350,0.09560,-0.01970,-0.02340,2.90350,0.09230,0.06610
2023-12-31,228.60190,55.93700,172.66490,45.21500,90.14600,,153.30310,19.36190,13.69900,33.06100,6.77000,26.29100,26.29100,25.21100,53.26890,19.36190,617.88900,617.88900,0.05000,0.05000,2.28900,0.30100,0.43510,75.53090,8.46970,8.46970,14.46230,11.02830,0.07490,2.19470,41.00870,1.47510,-4.04170,0.86170,1.03110,2.95510,0.1437,0.1237
2023-09-30,221.14700,58.02600,163.12100,43.53200,85.07600,,146.55000,16.57100,-35.95500,-19.38400,1.81800,-21.20200,-21.20200,-22.21200,51.64100,16.57100,624.97700,624.97700,-0.04000,-0.04000,4.13150,0.27350,0.38030,73.76130,7.49320,7.49320,-8.76520,-10.04400,0.06620,1.87090,48.10620,-1.03750,5.12370,-0.63450,-0.75380,3.21990,0.0958,0.0735
2023-06-30,211.71000,59.12400,152.58600,43.36300,82.07700,-4.90600,225.77300,-73.18700,-26.43800,-99.62500,-2.28100,-97.34400,-97.34400,-97.65900,43.46200,-73.18700,621.23600,621.23600,-0.16000,-0.16000,4.07480,0.27570,0.38460,72.07310,-34.56950,-34.56950,-47.05730,-46.12870,0.06410,2.07620,43.34800,-4.80710,21.31080,-2.94770,-3.48180,3.20420,0.114,0.0897
2023-03-31,204.91900,57.13200,147.78700,40.99600,75.39600,,134.45800,13.32900,-11.92800,1.40100,-0.78300,2.18400,2.18400,2.18400,47.76900,13.32900,616.21700,646.38100,0.00000,0.00000,3.88730,0.27130,0.37620,72.11970,6.50450,6.50450,0.68370,1.06580,0.06130,2.16650,41.54110,0.10530,-0.42440,0.06540,0.07670,3.30510,0.05120,0.02870
2022-12-31,204.10500,58.57100,145.53400,42.24500,75.52900,,135.84000,9.69400,-9.88000,-0.18600,-1.25800,1.07200,1.07200,1.07200,42.79800,9.69400,607.76100,642.84200,-0.01000,-0.02000,3.16080,0.27460,0.38240,71.30350,4.74950,4.74950,-0.09110,0.52520,0.06090,1.99380,45.13910,0.05240,-0.18850,0.03200,0.03800,3.28790,0.127,0.1127
2022-09-30,198.73400,53.12700,145.60700,40.27300,70.21400,,128.55300,17.05400,-3.80700,13.24700,3.45200,9.79500,9.79500,9.79500,49.07300,17.05400,609.42100,643.58300,0.02000,0.04000,2.75790,0.27840,0.38720,73.26730,8.58130,8.58130,6.66570,4.92870,0.06030,2.02240,44.50100,0.48720,-1.56150,0.29700,0.35150,3.24230,0.047,0.0265
2022-06-30,192.78600,52.84500,139.94100,38.75800,70.60000,,127.42400,12.51700,13.17200,25.68900,10.12500,15.56400,15.56400,15.56400,44.55700,12.51700,605.94900,639.96500,0.03000,0.02000,2.46230,0.28330,0.39930,72.58880,6.49270,6.49270,13.32510,8.07320,0.05900,2.32590,38.69490,0.79130,-2.23700,0.47660,0.56710,3.19570,0.0639,0.0464
2022-03-31,186.82300,49.39600,137.42700,35.68100,71.00900,,124.77000,12.65700,-1.54500,11.11200,-0.86300,11.97500,11.97500,11.97500,44.77800,12.65700,603.10500,641.02800,0.02000,0.02000,2.29710,0.28880,0.41020,73.56000,6.77490,6.77490,5.94790,6.40980,0.05720,2.43210,37.00580,0.62420,-1.55730,0.36680,0.44390,3.12600,0.07310,0.05080
2021-12-31,187.08200,47.69700,139.38500,37.09800,68.86500,,124.08800,15.29700,-44.93900,-29.64200,28.22700,-57.86900,-57.86900,-57.86900,46.83800,15.29700,543.55800,543.55800,-0.12000,-0.12000,2.36300,0.29420,0.42120,74.50480,8.17660,8.17660,-15.84440,-30.93240,0.05780,2.36480,38.05810,-3.09080,7.16360,-1.78740,-2.18130,3.07050,0.0635,0.0372
2021-09-30,176.62800,57.85300,118.77500,67.01600,222.89300,,307.98700,-189.21200,-54.09300,-243.30500,-53.52300,-189.78200,-189.78200,-189.78200,-155.83800,-189.21200,566.45500,566.45500,-0.34000,-0.34000,1.94810,0.29810,0.42910,67.24590,-107.12460,-107.12460,-137.74990,-107.44730,0.05490,1.97830,45.49320,-10.33090,21.86940,-5.89710,-7.25120,3.04560,0.0566,0.0375
2021-06-30,166.78900,45.51200,121.27700,31.25300,49.94500,,99.27600,22.00100,-15.81000,6.19100,2.37500,3.81600,3.81600,3.81600,53.34700,22.00100,505.43000,523.68700,0.01000,0.01000,0.23910,,-0.01980,72.71280,13.19090,13.19090,3.71190,2.28790,0.24110,,,-3.78040,-3.78040,0.55170,-3.78040,-5.85170,0.0385,0.0226
2021-03-31,157.78900,44.59300,113.19600,30.62400,57.25600,,105.95700,7.23900,-15.40200,-8.16300,-3.07900,-5.08400,-5.08400,-5.08400,38.39300,7.23900,505.07300,505.07300,-0.01000,-0.01000,0.35220,,-0.01200,71.73880,4.58780,4.58780,-5.17340,-3.22200,0.22810,,,6.10230,6.10230,-0.73480,6.10230,-4.82970,0.07570,0.06650
2020-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,-0.1308,-0.0841
2020-09-30,157.75400,50.45500,107.29900,26.81600,39.32000,,84.21400,23.08500,-15.84500,7.24000,2.52000,4.72000,4.72000,4.72000,23.08500,23.08500,504.21200,510.69400,0.01000,0.01000,1.89610,,,68.01670,14.63350,14.63350,4.58940,2.99200,0.22790,,,94.40000,94.40000,0.68190,94.40000,0.24920,0.1308,0.0841
2019-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
