Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,111.75500,30.70900,81.04600,41.97900,42.81300,38.23300,38.23300,10.29100,27.94200,27.94200,27.94200,30.64600,30.91100,0.91000,0.90000,0.08930,0.09800,48.27580,35.28160,0.00940,4.00120,4.08670,0.33210,3.64410,22.77440,1.1525,1.1337
2024-06-30,108.21900,29.76900,78.45000,41.91100,42.67300,35.77700,35.77700,9.02400,26.75300,26.75300,26.75300,30.55100,30.83200,0.88000,0.87000,0.10680,0.11960,47.51960,35.53370,0.00910,4.14060,4.23760,0.32430,3.69840,21.09410,0.9056,0.8977
2024-03-31,107.16300,28.89700,78.26600,38.89400,39.74000,38.52600,38.52600,11.27700,27.24900,27.24900,27.24900,30.47600,30.73700,0.89000,0.89000,0.18460,0.22640,50.24390,35.53690,0.00940,4.41680,4.52670,0.33490,3.60130,20.22080,1.01710,1.01030
2023-12-31,105.38700,28.66500,76.72200,40.58900,41.51000,35.21200,35.21200,12.52200,22.69000,22.69000,22.69000,30.55500,30.78500,0.75000,0.74000,0.34250,0.52090,48.25940,31.09750,0.00920,3.87620,3.97920,0.28460,2.54860,19.23770,0.4764,0.4684
2023-09-30,98.01600,27.50800,70.50800,38.44600,39.35300,31.15500,31.15500,8.84700,22.30800,22.30800,22.30800,30.48100,30.59000,0.73000,0.73000,0.35480,0.55800,45.48570,32.56930,0.00870,4.08350,4.20180,0.28200,2.63460,17.93530,1.3132,1.3007
2023-06-30,93.86600,22.93700,70.92900,40.52900,41.46900,29.46000,29.46000,7.81800,21.64200,21.64200,21.64200,30.61900,30.77600,0.71000,0.70000,0.36490,0.57460,43.97740,32.30680,0.00860,4.09410,4.21860,0.27770,2.60000,17.29020,0.8917,0.8728
2023-03-31,90.14400,17.65600,72.48800,42.63500,43.58500,28.90300,28.90300,7.56500,21.33800,21.33800,21.33800,30.70600,30.93900,0.69000,0.69000,0.29160,0.41170,42.80020,31.59780,0.00860,4.11010,4.23930,0.27230,2.91150,16.94270,1.12650,1.11800
2022-12-31,82.77000,11.19800,71.57200,39.04700,40.00400,31.56800,31.56800,6.81300,24.75500,24.75500,24.75500,30.81800,31.19300,0.79000,0.79000,0.56380,1.29230,47.01960,36.87180,0.00860,4.86390,5.02220,0.31560,2.12190,16.57830,1.6857,1.6801
2022-09-30,75.81800,3.18700,72.63100,40.55200,41.62100,31.01000,31.01000,8.06600,22.94400,22.94400,22.94400,30.67300,31.03200,0.75000,0.74000,0.23840,0.31300,46.09920,34.10840,0.00850,4.70420,4.86680,0.29160,3.58270,15.90170,0.854,0.8357
2022-06-30,65.91500,2.17100,63.74400,36.21300,37.25800,26.48600,26.48600,6.87300,19.61300,19.61300,19.61300,30.81800,31.18900,0.64000,0.63000,0.14420,0.16850,43.53960,32.24130,0.00770,3.93800,4.07350,0.24690,3.37030,16.23130,1.6409,1.6373
2022-03-31,57.88300,2.09300,55.79000,35.70300,36.69000,19.10000,19.10000,4.93500,14.16500,14.16500,14.16500,31.10700,31.45600,0.46000,0.45000,0.13730,0.15920,35.70290,26.47810,0.00700,2.68910,2.77780,0.18510,2.31970,16.99510,0.54230,0.51630
2021-12-31,61.24700,1.80500,59.44200,35.07300,36.07000,23.37200,20.84100,4.91700,15.92400,15.92400,15.92400,31.10400,31.51200,0.52000,0.50000,0.12940,0.14870,37.30000,28.49980,0.00790,2.82400,2.91230,0.22500,2.45850,18.11360,0.5411,0.5355
2021-09-30,51.50200,1.41300,50.08900,29.57000,30.75800,19.33100,19.33100,4.91500,14.41600,14.41600,14.41600,31.09400,31.46200,0.46000,0.46000,,,36.91590,27.52980,0.00760,2.59100,2.67460,0.21020,2.59100,17.89210,0.9145,0.8987
2021-06-30,48.74900,1.43100,47.31800,31.95500,33.07700,14.24100,14.24100,3.83300,10.40800,10.40800,10.40800,31.13600,31.57200,0.33000,0.33000,,,31.20560,22.80660,0.00700,1.89850,1.96180,0.15870,1.89850,17.64210,0.3976,0.3699
2021-03-31,47.41700,1.57300,45.84400,28.57500,29.53200,16.31200,16.31200,4.12300,12.18900,12.18900,12.18900,31.08200,31.52400,0.39000,0.39000,,,33.21860,24.82230,0.00770,2.25630,2.33400,0.19090,2.25630,17.33200,0.38520,0.35830
2020-12-31,57.50000,1.80700,55.69300,32.98800,34.10900,21.58400,18.43400,4.64500,13.78900,13.78900,13.78900,31.13300,31.22900,0.45000,0.45000,,,36.07080,26.98170,0.00850,2.57340,2.66440,0.23060,2.57340,17.25670,1.4826,1.4639
2020-09-30,60.05900,2.04900,58.01000,40.06600,41.27100,16.73900,16.73900,4.25900,12.48000,12.48000,12.48000,31.05000,31.07500,0.40000,0.40000,,,30.64850,22.85040,0.00830,2.38850,2.47690,0.18860,2.38850,16.82760,0.0517,0.055
2020-06-30,55.79100,2.68100,53.11000,38.12900,39.28900,13.82100,13.82100,3.44700,10.37400,10.37400,10.37400,31.02300,31.03500,0.33000,0.33000,,,30.78930,23.11030,,,,,,,0.0202,0.0105
2020-03-31,57.74900,3.94200,53.80700,39.66000,40.85800,12.94900,12.94900,3.40400,9.54500,9.54500,9.54500,31.41100,31.80600,0.30000,0.30000,,,28.63620,21.10840,,,,,,,0.55160,0.52510
2019-12-31,54.73100,,54.73100,,,54.73100,54.73100,,54.73100,12.00800,12.00800,31.52900,32.12600,0.38000,0.37000,0.13260,0.15290,100.00000,21.94000,0.01030,2.44790,2.55010,0.22550,2.12330,15.56150,0.9077,0.9035
2019-09-30,54.35600,4.94000,49.41600,30.05000,31.32800,18.08800,18.08800,4.89300,13.19500,13.19500,13.19500,31.16100,31.24000,0.41000,0.41000,,,36.19480,26.40370,,,,,,,1.6902,1.671
2019-06-30,52.87700,,52.87700,,,52.87700,52.87700,,52.87700,11.18500,11.18500,31.88700,31.82500,0.35000,0.35000,,,100.00000,21.15290,,,,,,,0,0
2019-03-31,53.19100,,53.19100,,,53.19100,53.19100,,53.19100,10.81300,10.81300,31.77200,32.32200,0.34000,0.33000,,,100.00000,20.32860,,,,,,,0.00000,
2018-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
2018-09-30,50.64600,,50.64600,,,50.64600,50.64600,,50.64600,9.41700,9.41700,31.77200,32.10000,0.30000,0.29000,,,100.00000,18.59380,,,,,,,0,0
2018-06-30,46.36400,,46.36400,,,46.36400,46.36400,,46.36400,11.59200,11.59200,29.81400,29.81400,0.39000,0.39000,,,100.00000,25.00220,,,,,,,0,0
