Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,20.10600,16.40100,3.70500,1.34900,3.39900,4.74800,-1.04300,0.70000,-0.34300,-0.06900,-0.27400,-0.27400,-0.27400,-0.29300,-1.04300,14.61700,14.61700,-0.02000,-0.02000,10.84370,18.42730,-5.18750,-5.18750,-1.70600,-1.36280,0.10960,0.35860,5.95560,15.11190,-0.16410,-0.16410,-0.14930,-0.16410,11.39410,-0.06710,-0.13570
2021-09-30,20.04300,16.59700,3.44600,1.18800,2.96500,4.15300,-0.70700,-0.37700,-1.08400,-0.71500,-0.36900,-0.36900,-0.36900,-0.04700,-0.70700,14.61400,14.73000,-0.03000,-0.04000,14.65030,17.19300,-3.52740,-3.52740,-5.40840,-1.84100,0.11170,0.39620,7.64420,11.77370,-0.22060,-0.22060,-0.20560,-0.22060,11.41280,-0.2919,-0.3064
2021-06-30,24.91900,19.31400,5.60500,1.17600,3.20200,4.37800,1.22700,1.69200,2.91900,0.58400,2.33500,2.33500,2.33500,1.94800,1.22700,14.61700,14.74900,0.16000,0.16000,13.85720,22.49290,4.92400,4.92400,11.71400,9.37040,0.13750,0.47300,7.98690,11.26850,1.39440,1.39440,1.28810,1.39440,11.45580,-0.0783,-0.127
2021-03-31,21.35200,15.20600,6.14600,1.06900,3.83800,4.90700,1.23900,1.62100,2.86000,0.57200,2.28800,2.28800,2.28800,1.86300,1.23900,14.61400,14.74700,0.16000,0.16000,13.52300,28.78420,5.80270,5.80270,13.39450,10.71560,0.11910,0.39910,6.02650,14.93400,1.38570,1.38570,1.27660,1.38570,11.29610,0.378,0.3239
2020-12-31,18.96400,15.98300,2.98100,0.84500,3.19400,4.03900,-1.05800,2.99700,1.93900,0.38800,1.55100,1.55100,1.55100,-0.47200,-1.05800,14.60600,14.72900,0.11000,0.11000,18.34150,15.71930,-5.57900,-5.57900,10.22460,8.17870,0.10940,0.45060,6.86110,13.11750,0.95290,0.95290,0.89490,0.95290,11.14410,0.25150,0.18830
2020-09-30,10.45700,8.54700,1.91000,0.75700,2.89100,3.64800,-1.73800,0.72300,-1.01500,-0.39000,-0.62500,-0.62500,-0.62500,-1.33900,-1.73800,14.59500,14.72000,-0.05000,-0.04000,18.99910,18.26530,-16.62050,-16.62050,-9.70640,-5.97690,0.06110,0.31550,5.24950,17.14450,-0.38770,-0.38770,-0.36530,-0.38770,11.03790,1.1799,1.1562
2020-06-30,22.94000,17.55500,5.38500,0.84900,2.52200,3.37100,2.01400,3.39000,5.40400,1.08200,4.32200,4.32200,4.32200,2.42700,2.01400,14.60100,14.71900,0.30000,0.29000,21.80830,23.47430,8.77940,8.77940,23.55710,18.84050,0.13450,0.71470,14.25730,6.31260,2.67080,2.67080,2.53390,2.67080,11.07950,0.0114,-0.0241
2020-03-31,25.99300,18.65500,7.33800,0.68900,2.56100,3.25000,4.08800,-4.90700,-0.81900,-0.16400,-0.65500,-0.65500,-0.65500,4.50100,4.08800,14.58600,14.58600,-0.04000,-0.04000,13.65990,28.23070,15.72730,15.72730,-3.15080,-2.51990,0.15320,0.68930,10.98610,8.19220,-0.41620,-0.41620,-0.38600,-0.41620,10.79010,0.3527,0.3039
2019-12-31,18.03000,13.71000,4.32000,0.76600,2.38200,3.14800,1.17200,1.93900,3.11100,0.62200,2.48900,2.48900,2.48900,1.59000,1.17200,14.58600,14.72000,0.17000,0.17000,13.58140,23.96010,6.50030,6.50030,17.25460,13.80480,0.10500,0.53360,10.84840,8.29620,1.57510,1.57510,1.44880,1.57510,10.83380,0.27490,0.27450
2019-09-30,14.48400,11.65000,2.83400,0.86800,2.51200,3.38000,-0.54600,0.59900,0.05300,0.07400,-0.02100,-0.02100,-0.02100,-0.13400,-0.54600,14.55100,14.70800,0.00000,-0.01000,24.19890,19.56640,-3.76970,-3.76970,0.36590,-0.14500,0.08760,0.45930,9.03560,9.96060,-0.01350,-0.01350,-0.01270,-0.01350,10.66190,0.2814,0.2472
2019-06-30,18.84800,14.09800,4.75000,0.88100,2.47100,3.35200,1.39800,1.65700,3.05500,0.61100,2.44400,2.44400,2.44400,1.80300,1.39800,14.54100,14.70500,0.17000,0.17000,19.97230,25.20160,7.41720,7.41720,16.20860,12.96690,0.11600,0.70510,12.71800,7.07660,1.60320,1.60320,1.50400,1.60320,10.48410,-0.3271,-0.3502
2019-03-31,26.67000,16.75900,9.91100,0.82300,2.47400,3.29700,6.61400,2.71100,9.32500,1.86500,7.46000,7.46000,7.46000,7.01100,6.61400,14.54100,14.70800,0.51000,0.51000,17.99010,37.16160,24.79940,24.79940,34.96440,27.97150,0.16600,0.83220,11.05720,8.13950,4.97380,4.97380,4.64360,4.97380,10.31480,0.5384,0.4976
2018-12-31,21.32700,16.41000,4.91700,0.72300,2.19000,2.91300,2.00400,-1.61300,0.39100,0.07800,0.31300,0.31300,0.31300,2.39000,2.00400,14.54100,14.69900,0.02000,0.02000,15.83440,23.05530,9.39650,9.39650,1.83340,1.46760,0.13890,0.81120,14.21800,6.33000,0.21960,0.21960,0.20380,0.21960,9.80050,-0.20970,-0.25460
2018-09-30,20.54500,14.01800,6.52700,0.67600,2.19900,2.87500,3.65200,1.15300,4.80500,0.90300,3.90200,3.90200,3.90200,4.02200,3.65200,14.49200,14.72300,0.27000,0.26000,17.46420,31.76930,17.77560,17.77560,23.38770,18.99250,0.13160,0.64040,20.68980,4.35000,2.69070,2.69070,2.49900,2.69070,9.97300,-1.1485,-1.1645
2018-06-30,24.11800,17.70200,6.41600,0.78100,2.17900,2.96000,3.45600,-0.10400,3.35200,0.67000,2.68200,2.68200,2.68200,3.81800,3.45600,14.49200,14.72400,0.19000,0.18000,14.95140,26.60250,14.32960,14.32960,13.89830,11.12030,0.16290,1.08980,15.08320,5.96690,1.94140,1.94140,1.81190,1.94140,9.53120,0.1762,0.135
2018-03-31,30.82900,22.05900,8.77000,0.75800,2.92100,3.67900,5.09100,-0.33300,4.75800,0.99400,3.76400,3.76400,3.76400,5.43900,5.09100,14.48200,14.72800,0.26000,0.26000,12.34440,28.44720,16.51370,16.51370,15.43350,12.20930,0.20920,1.46320,16.84650,5.34240,2.77980,2.77980,2.55460,2.77980,9.34730,-0.0882,-0.1395
2017-12-31,23.12200,18.03900,5.08300,0.70000,2.69200,3.39200,1.69100,0.45800,2.14900,-0.19700,2.34600,2.34600,2.34600,1.99100,1.69100,14.45800,14.72300,0.16000,0.16000,10.30920,21.98340,7.31340,7.31340,9.29420,10.14620,0.15850,1.06580,17.55660,5.12630,1.78340,1.78340,1.60850,1.78340,9.09050,0.24570,0.11300
2017-09-30,18.55600,14.89400,3.66200,0.62400,2.20000,2.82400,0.83800,0.74800,1.58600,0.56500,1.02100,1.02100,1.02100,1.10400,0.83800,14.39600,14.68000,0.06000,0.06000,11.08110,19.73490,4.51610,4.51610,8.54710,5.50230,0.12990,0.89260,15.67230,5.74260,0.79200,0.79200,0.71450,0.79200,8.94080,-0.109,-0.1611
2017-06-30,23.74300,17.05300,6.69000,0.63700,2.25900,2.89600,3.79400,-0.07200,3.72200,1.13400,2.58800,2.58800,2.58800,4.05100,3.79400,14.40000,14.69900,0.18000,0.18000,10.57440,28.17670,15.97950,15.97950,15.67620,10.90010,0.16850,1.11300,17.16780,5.24240,2.02520,2.02520,1.83620,2.02520,8.87320,-0.101,-0.1303
2017-03-31,22.52600,15.86900,6.65700,0.47000,2.12700,2.59700,4.06000,0.81800,4.87800,1.46300,3.41500,3.41500,3.41500,4.35500,4.06000,14.39000,14.59700,0.24000,0.23000,10.24240,29.55250,18.02360,18.02360,21.65500,15.16030,0.16250,1.08710,13.31320,6.76020,2.72880,2.72880,2.46380,2.72880,8.69450,0.4489,0.4374
2016-12-31,15.78300,11.63300,4.15000,0.41600,2.19000,2.60600,1.54400,0.44800,1.99200,0.59800,1.39400,1.39400,1.39400,1.85400,1.54400,14.38000,14.58900,0.10000,0.10000,10.93580,26.29410,9.78270,9.78270,12.62120,8.83230,0.11800,0.92790,19.87780,4.52770,1.14610,1.14610,1.04230,1.14610,8.45980,0.17720,0.15990
2016-09-30,14.79200,11.14100,3.65100,0.42700,2.18800,2.61500,1.03600,0.32700,1.36300,-0.36100,1.72400,1.72400,1.72400,1.38300,1.03600,14.33400,14.52400,0.12000,0.11000,15.06780,24.68230,7.00370,7.00370,9.21440,11.65500,0.11490,0.95760,13.32610,6.75370,1.43420,1.43420,1.33940,1.43420,8.36210,0.5001,0.4898
2016-06-30,19.86300,14.71200,5.15100,0.37900,1.97900,2.35800,2.79300,0.56300,3.35600,1.24200,2.11400,2.11400,2.11400,3.12300,2.79300,14.33300,14.55000,0.15000,0.15000,15.67910,25.93260,14.06130,14.06130,16.89570,10.64290,0.15780,1.27300,13.25080,6.79200,1.78770,1.78770,1.67920,1.78770,12.37340,-0.431,-0.4359
2016-03-31,22.07800,16.63700,5.44100,0.37900,2.19000,2.56900,2.87200,-0.28500,2.58700,0.95700,1.63000,1.63000,1.63000,3.23000,2.87200,14.32000,14.48900,0.11000,0.11000,10.91680,24.64440,13.00840,13.00840,11.71760,7.38290,0.17370,1.20170,14.62120,6.15540,1.40440,1.40440,1.28240,1.40440,8.10330,0.4654,0.4615
2015-12-31,13.25800,9.97600,3.28200,0.38200,1.78500,2.16700,1.11500,0.97900,2.09400,0.51900,1.57500,1.57500,1.57500,1.47700,1.11500,14.30700,14.42500,0.11000,0.11000,12.17610,24.75490,8.41000,8.41000,15.79420,11.87960,0.10700,0.66190,13.01080,6.91730,1.37770,1.37770,1.27100,1.37770,7.99080,-0.05300,-0.05500
2015-09-30,8.24900,7.12000,1.12900,0.38500,1.74900,2.13400,-1.00500,-3.11600,-4.12100,-1.94800,-2.17300,-2.17300,-2.17300,-0.62800,-1.00500,14.28300,14.28300,-0.16000,-0.16000,15.18670,13.68650,-12.18320,-12.18330,-49.95760,-26.34260,0.06870,0.55760,9.43820,9.53570,-1.92740,-1.92740,-1.80870,-1.92740,7.88040,0.01,0.023
2015-06-30,10.94000,8.54100,2.39900,0.35100,1.70300,2.05400,0.34500,0.07700,0.42200,0.15600,0.26600,0.26600,0.26600,0.68500,0.34500,9.52100,9.58700,0.03000,0.03000,26.84260,21.92870,3.15360,3.15360,3.85740,2.43140,0.09190,0.64940,8.75900,10.27510,0.23180,0.23180,0.22340,0.23180,8.03310,0.0918,0.0487
2015-03-31,13.75400,10.12100,3.63300,0.35700,1.77600,2.13300,1.50000,0.39200,1.89200,0.70800,1.18400,1.18400,1.18400,1.84300,1.50000,14.27850,14.37600,0.08000,0.08000,14.41840,26.41410,10.90590,10.90590,13.75600,8.60840,0.11200,0.75810,6.56200,13.71530,1.03500,1.03500,0.96390,1.03500,8.01140,0.3236,0.3055
2014-12-31,6.28700,5.94200,0.34500,0.32900,1.65000,1.97900,-1.63400,-0.10500,-1.73900,-0.64300,-1.09600,-1.09600,-1.09600,-1.30900,-1.63400,14.27850,14.27850,-0.08000,-0.08000,29.29200,5.48750,-25.99010,-25.99010,-27.66030,-17.43280,0.05360,0.44660,8.61230,10.45010,-0.96870,-0.96870,-0.93380,-0.96870,7.92410,-0.10950,-0.10950
2014-09-30,4.91000,4.59000,0.32000,0.33900,1.61700,1.95600,-1.63600,-0.48800,-2.10900,-1.57200,-0.53700,-0.53700,-0.53700,-1.29300,-1.63600,14.27700,14.38500,-0.04000,-0.04000,37.37130,6.51730,-33.31980,-33.31980,-42.95320,-10.93690,0.04170,0.33570,3.39090,26.54180,-0.47030,-0.47030,-0.45570,-0.47030,7.99630,-0.171,-0.1776
2014-06-30,10.54700,8.26600,2.28100,0.35200,1.55700,1.90900,0.37200,2.26800,2.64000,0.97700,1.66300,1.66300,1.66300,0.72500,0.37200,14.27700,14.40300,0.11330,0.11330,31.13830,21.62700,3.52710,3.52710,25.03080,15.76750,0.08820,0.65530,9.17930,9.80470,1.45070,1.45070,1.39060,1.45070,8.02960,0.2366,0.2839
2014-03-31,14.54100,10.85100,3.69000,0.35100,1.51900,1.87000,1.82000,1.18100,3.00100,1.10000,1.90100,1.90100,1.90100,2.16200,1.82000,14.27700,14.38650,0.13330,0.13330,20.94650,25.37650,12.51630,12.51630,20.63820,13.07340,0.12190,0.85130,12.22960,7.35920,1.68360,1.68360,1.59370,1.68360,7.90870,0.0702,0.0462
2013-12-31,10.01900,8.48700,1.53200,0.38000,1.73400,2.11400,-0.58200,1.47800,0.88100,0.43500,0.44600,0.44600,0.44600,-0.24800,-0.58200,14.27700,14.34150,0.03330,0.03330,25.82950,15.29090,-5.80900,-5.80900,8.79330,4.45150,0.08650,0.60490,10.36090,8.68650,0.40200,0.40200,0.38510,0.40200,7.77010,-0.30010,-0.31760
2013-09-30,7.56800,6.27800,1.29000,0.39100,0.90200,1.29300,-0.00300,1.07500,1.07200,-1.16300,2.23500,2.23500,2.23500,0.34800,-0.00300,14.27700,14.28000,0.16000,0.16000,18.02370,17.04550,-0.03960,-0.03960,14.16490,29.53220,0.06470,0.44440,6.30670,14.27060,2.02390,2.02390,1.91110,2.02390,7.73470,0.0809,0.0746
2013-06-30,18.69000,13.72000,4.97000,0.42000,1.86700,2.28700,2.68300,0.67900,3.36200,0.87300,2.48900,2.48900,2.48900,2.98600,2.68300,14.27700,14.27700,0.17330,0.17330,17.75320,26.59180,14.35530,14.35530,17.98820,13.31730,0.15990,1.15350,16.36600,5.49920,2.30180,2.30180,2.12890,2.30180,7.57410,0.1796,0.1466
2013-03-31,17.73700,13.41100,4.32600,0.45400,1.98400,2.43800,1.88800,1.82200,3.71000,0.73300,2.97700,2.97700,2.97700,2.18000,1.88800,14.27700,14.27700,0.20670,0.20670,12.07310,24.38970,10.64440,10.64440,20.91670,16.78410,0.15270,0.99230,13.77100,6.53550,2.81950,2.81950,2.56320,2.81950,7.39550,0.1903,0.1475
2012-12-31,4.94800,4.53100,0.41700,0.44800,1.95900,2.40700,-1.99000,0.17900,-1.81100,-0.83500,-0.97600,-0.97600,-0.97600,-1.70400,-1.99000,14.27700,14.27700,-0.06670,-0.06670,12.34400,8.42760,-40.21830,-40.21830,-36.60070,-19.72510,0.04460,0.29990,4.68560,19.20780,-0.95180,-0.95180,-0.87900,-0.95180,7.18270,0.06700,0.06520
2012-09-30,13.99300,12.50100,1.49200,0.57400,2.30000,2.87400,-1.38200,1.15800,-0.22400,0.13700,-0.36100,-0.36100,-0.36100,-1.10500,-1.38200,14.27700,14.27700,-0.02670,-0.02670,17.36820,10.66250,-9.87640,-9.87640,-1.60080,-2.57990,0.12680,1.04890,11.60280,7.75670,-0.34890,-0.34890,-0.32730,-0.34890,7.24660,-0.5114,-0.5182
2012-06-30,22.98600,17.23700,5.74900,0.67000,2.67800,3.34800,2.40100,-0.69600,1.70500,0.51300,1.19200,1.19200,1.19200,2.68500,2.40100,14.27700,14.27700,0.08670,0.08670,10.15310,25.01090,10.44550,10.44550,7.41760,5.18580,0.20100,1.43850,16.45380,5.46990,1.14870,1.14870,1.04210,1.14870,7.26850,-0.189,-0.1921
2012-03-31,19.33900,15.27300,4.06600,0.55600,2.52300,3.07900,0.98700,3.18400,4.17100,1.40500,2.76600,2.76600,2.76600,1.24000,0.98700,14.27700,14.27700,0.19330,0.19330,7.78520,21.02490,5.10370,5.10370,21.56780,14.30270,0.16540,1.04200,12.59870,7.14360,2.69770,2.69770,2.36500,2.69770,7.18170,0.6947,0.6451
2011-12-31,6.86400,6.14100,0.72300,0.53900,1.79700,2.33600,-1.61300,2.81300,1.20000,0.32500,0.87500,0.87500,0.87500,-1.35200,-1.61300,14.27700,14.27700,0.06000,0.06000,12.70400,10.53320,-23.49940,-23.49940,17.48250,12.74770,0.06390,0.39560,5.50880,16.33740,0.87740,0.87740,0.81400,0.87740,6.98620,0.18200,0.18050
2011-09-30,12.16500,10.66100,1.50400,0.60100,2.28400,2.88500,-1.38100,-5.14000,-6.52100,-2.10000,-4.42100,-4.42100,-4.42100,-1.13300,-1.38100,14.27700,14.27700,-0.31330,-0.31330,17.11330,12.36340,-11.35220,-11.35220,-53.60460,-36.34200,0.11660,0.82780,7.73360,11.63750,-4.47470,-4.47470,-4.23570,-4.47470,6.92020,-0.0148,-0.0496
2011-06-30,23.01500,18.75600,4.25900,0.54700,2.26500,2.81200,1.44700,0.05200,1.49900,0.40900,1.09000,1.09000,1.09000,1.68200,1.44700,14.27700,14.27700,0.07330,0.07330,10.71190,18.50530,6.28720,6.28720,6.51310,4.73600,0.20220,1.42280,10.55250,8.52880,1.05650,1.05650,0.95750,1.05650,7.22670,-0.2435,-0.2518
2011-03-31,16.72700,14.05200,2.67500,0.53400,2.29400,2.82800,-0.15300,1.13100,0.97800,-1.47200,2.45000,2.45000,2.45000,0.06300,-0.15300,14.27700,14.27700,0.17330,0.17330,8.01860,15.99210,-0.91470,-0.91470,5.84680,14.64700,0.14380,0.83380,10.52680,8.54970,2.40000,2.40000,2.10620,2.40000,7.15020,0.3407,0.2906
2010-12-31,7.78500,6.80900,0.97600,0.52900,2.10300,2.63200,-1.65600,3.16600,1.51000,0.40500,1.10500,1.10500,1.10500,-1.46500,-1.65600,14.27700,14.27700,0.08000,0.08000,12.18210,12.53690,-21.27170,-21.27170,19.39630,14.19400,0.07040,0.37780,5.23540,17.19080,1.10910,1.10910,0.99930,1.10910,6.97860,-0.07000,-0.07950
2010-09-30,7.79100,7.97200,-0.18100,0.79000,1.94300,2.73300,-2.91400,4.42800,1.51400,-0.55900,2.07300,2.07300,2.07300,-2.68000,-2.91400,14.37150,14.37150,0.14000,0.14000,16.05050,-2.32320,-37.40220,-37.40220,19.43270,26.60760,0.07270,0.45970,3.93680,22.86100,2.10400,2.10400,1.93330,2.10400,6.90120,0.0636,0.0381
2010-06-30,12.68400,11.17600,1.50800,0.60700,2.41900,3.02600,-1.51800,-0.60900,-2.12700,-0.55100,-1.57600,-1.57600,-1.57600,-1.30800,-1.51800,14.37150,14.37150,-0.10670,-0.10670,13.31180,11.88900,-11.96780,-11.96780,-16.76920,-12.42510,0.12240,0.60480,3.49900,25.72140,-1.63390,-1.63390,-1.52060,-1.63390,6.75600,-0.6068,-0.611
2010-03-31,24.04200,17.84500,6.19700,0.76500,2.69800,3.46300,2.73400,0.59400,3.32800,0.63200,2.69600,2.69600,2.69600,2.97300,2.73400,14.41950,14.41950,0.18670,0.18670,7.66410,25.77570,11.37180,11.37180,13.84240,11.21370,0.21400,0.86940,4.76650,18.88200,2.72960,2.72960,2.40020,2.72960,6.84970,0.3778,0.37
2009-12-31,11.07000,9.44300,1.62700,0.53800,2.44000,2.97800,-1.35100,0.99500,-0.35600,-0.13200,-0.22400,-0.22400,-0.22400,-1.12900,-1.35100,14.41950,14.41950,-0.01330,-0.01330,10.15080,14.69740,-12.20420,-12.20420,-3.21590,-2.02350,0.10400,0.44750,1.69370,53.13820,-0.23320,-0.23320,-0.21040,-0.23320,6.66270,0.14470,0.14470
2009-09-30,10.43900,10.33600,0.10300,0.97100,3.10400,4.07500,-3.97200,0.84200,-3.13000,-1.97500,-1.15500,-1.15500,-1.15500,-3.75300,-3.97200,14.41950,14.41950,-0.08000,-0.08000,16.78750,0.98670,-38.04960,-38.04960,-29.98370,-11.06430,0.09990,0.46470,1.83750,48.97880,-1.19940,-1.19940,-1.10570,-1.19940,6.67820,-0.0022,-0.01
2009-06-30,11.67400,9.72400,1.95000,0.53800,2.02400,2.56200,-0.61200,-0.28900,-0.90100,-0.17300,-0.72800,-0.72800,-0.72800,-0.38400,-0.61200,14.41950,14.41950,-0.05330,-0.05330,12.12600,16.70380,-5.24240,-5.24240,-7.71800,-6.23610,0.11050,0.34170,2.55060,35.28610,-0.74710,-0.74710,-0.68880,-0.74710,6.75810,-0.2829,-0.287
2009-03-31,15.41600,13.36300,2.05300,0.50700,2.57400,3.08100,-1.02800,0.47700,-0.55100,-0.21300,-0.33800,-0.33800,-0.33800,-0.81200,-1.02800,14.41950,14.41950,-0.02670,-0.02670,9.70080,13.31730,-6.66840,-6.66840,-3.57420,-2.19250,0.14200,0.41560,3.07770,29.24300,-0.34480,-0.34480,-0.31130,-0.34480,6.79730,0.3239,0.3136
