,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$0.95,$1.04
1,2024-08-08,2024-06-30,$0.95,$0.96
2,2024-05-09,2024-03-31,$0.96,$0.98
3,2024-02-15,2023-12-31,$1.03,$1.15
4,2023-11-08,2023-09-30,$0.81,$0.79
5,2023-08-08,2023-06-30,$0.83,$0.85
6,2023-05-09,2023-03-31,$1.32,$1.60
7,2023-02-15,2022-12-31,$1.56,$1.56
8,2022-11-08,2022-09-30,$0.71,$0.73
9,2022-08-04,2022-06-30,$0.78,$0.79
10,2022-05-05,2022-03-31,$0.72,$0.61
11,2022-02-15,2021-12-31,$0.79,$0.80
12,2021-11-10,2021-09-30,$0.69,$0.73
13,2021-08-11,2021-06-30,$0.70,$0.71
14,2021-05-11,2021-03-31,$0.65,$0.67
15,2021-02-17,2020-12-31,$0.70,$0.28
16,2020-11-10,2020-09-30,$0.59,$0.48
17,2020-08-12,2020-06-30,$0.61,$0.73
