,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$0.45,$0.42
1,2024-07-25,2024-06-30,$0.40,$0.46
2,2024-04-25,2024-03-31,$0.42,$0.41
3,2024-01-25,2023-12-31,$0.47,$0.50
4,2023-10-26,2023-09-30,$0.52,$0.51
5,2023-07-27,2023-06-30,$0.53,$0.51
6,2023-04-27,2023-03-31,$0.72,$0.59
7,2023-01-26,2022-12-31,$0.83,$0.79
8,2022-10-27,2022-09-30,$0.77,$0.70
9,2022-07-28,2022-06-30,$0.76,$0.78
10,2022-04-28,2022-03-31,$0.77,$0.75
11,2022-01-27,2021-12-31,$0.78,$0.79
12,2021-10-28,2021-09-30,$0.75,$0.80
13,2021-07-29,2021-06-30,$0.72,$0.81
14,2021-04-29,2021-03-31,$0.67,$0.82
15,2021-01-28,2020-12-31,$0.57,$0.64
16,2020-10-29,2020-09-30,$0.59,$0.62
17,2020-07-30,2020-06-30,$0.39,$0.52
18,2020-04-30,2020-03-31,$0.39,$0.34
19,2020-01-23,2019-12-31,$0.62,$0.61
20,2019-10-24,2019-09-30,$0.58,$0.60
21,2019-07-25,2019-06-30,$0.58,$0.57
22,2019-04-25,2019-03-31,$0.52,$0.49
23,2019-01-24,2018-12-31,$0.55,$0.59
24,2018-10-25,2018-09-30,$0.55,$0.57
25,2018-07-26,2018-06-30,$0.53,$0.54
26,2018-04-26,2018-03-31,$0.53,$0.53
27,2018-01-25,2017-12-31,$0.40,$0.51
28,2017-10-26,2017-09-30,$0.33,$0.46
29,2017-07-27,2017-06-30,$0.38,$0.42
30,2017-04-27,2017-03-31,$0.38,$0.37
31,2017-01-26,2016-12-31,$-0.08,$0.40
32,2016-10-25,2016-09-30,$0.33,$0.40
33,2016-07-22,2016-06-30,$0.31,$0.38
34,2016-04-26,2016-03-31,$0.28,$0.36
35,2016-01-27,2015-12-31,$0.37,$0.36
36,2015-10-23,2015-09-30,$0.37,$0.36
37,2015-07-24,2015-06-30,$0.36,$0.34
38,2015-04-24,2015-03-31,$0.36,$0.33
39,2015-01-28,2014-12-31,$0.35,$0.32
