Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.20200,2.54260,-2.34070,2.03210,5.00980,-0.42050,7.46250,-9.80320,-1.89140,-11.69460,-11.69460,-11.69460,-11.78020,-7.34140,-9.80320,69.51940,69.51940,-0.17000,-0.17000,1.55390,,0.04310,-1158.98300,-4854.01300,-4854.01300,-5790.53800,-5832.94000,0.00270,9.93620,0.49980,180.07930,-19.70630,-21.33050,-15.83930,-19.70620,0.80910,-0.07990,-0.09230
2024-06-30,,,,3.60820,5.51320,-10.83180,,-23.25790,-1.40890,-24.32330,-24.32330,-24.32330,-24.32330,-20.49440,-22.91440,51.24310,51.24310,-0.45000,-0.45000,1.16510,,0.10490,,,,,,,,,,-39.57090,-42.71090,-31.31410,-39.57090,0.95950,-0.0875,-0.0941
2024-03-31,,,,3.95470,3.22920,-1.42280,,-8.60670,-1.38840,-9.99510,-9.99510,-9.99510,-9.99510,-7.28790,-8.60670,51.99390,51.99390,-0.19000,-0.19000,0.60820,,0.15340,,,,,,,,,,-14.26480,-15.26350,-11.19810,-14.26480,1.27260,-0.0838,-0.0783
2023-12-31,,,,3.14890,4.31050,-0.77150,,-8.23080,-1.06060,-9.29140,-9.29140,-9.29140,-9.29140,-6.68280,-8.23080,47.76080,47.76080,-0.19000,-0.19000,0.51890,,0.24450,,,,,,,,,,-13.95670,-14.98910,-10.45520,-13.95670,1.34920,-0.0521,-0.1433
2023-09-30,,,,3.61390,3.05400,-1.34990,,-8.01780,-0.87420,-8.89200,-8.89200,-8.89200,-8.89200,-7.67340,-8.01780,46.12950,46.12950,-0.19000,-0.19000,0.36490,0.02800,0.32020,,,,,,,,,,-15.02140,-16.28800,-10.59260,-14.60080,1.27840,-0.10320,-0.24360
2023-06-30,,,,4.10140,3.40240,-0.53480,,-8.03860,0.08690,-7.95170,-7.95170,-7.95170,-7.95170,-7.98300,-8.03860,43.75490,43.75490,-0.18000,-0.18000,0.34610,,0.09860,,,,,,,,,,-13.06350,-13.94600,-10.65070,-13.06350,1.32650,-0.0567,-0.1214
2023-03-31,,,,1.50910,3.53850,-0.58430,,-5.63200,0.02390,-5.60800,-5.60800,-5.60800,-5.60800,-5.57630,-5.63200,43.46650,43.46650,-0.13000,-0.13000,4.32480,,,,,,,,,,,,-10.39750,-11.19710,-9.77690,-10.39750,0.08060,-0.0783,-0.1171
2022-12-31,,,,1.73550,3.89910,-0.54600,,-6.18050,-0.01640,-6.19700,-6.19700,-6.19700,-6.19700,-6.13230,-6.18050,43.20240,43.20240,-0.14000,-0.14000,8.58770,,,,,,,,,,,,-13.49620,-14.73210,-13.01110,-13.49620,0.07060,-0.0765,-0.2171
2022-09-30,,,,0.21980,2.00820,-0.34920,,-2.57710,0.14270,-2.43450,-2.43450,-2.43450,-2.43450,-2.53890,-2.57710,42.94260,42.94260,-0.06000,-0.06000,3.43630,,,,,,,,,,,,-5.14470,-5.60060,-4.52540,-5.14470,0.07350,-0.09400,-0.18900
2022-06-30,,,,0.34090,5.86610,-0.60120,,-6.80820,-0.04250,-6.85060,-6.85060,-6.85060,-6.85060,-6.73040,-6.80820,41.73850,41.73850,-0.76000,-0.76000,9.79280,,,,,,,,,,,,-13.80230,-14.96360,-12.95950,-13.80230,1.15580,-0.2325,-0.527
2022-03-31,,,,0.13830,2.49280,-0.20260,,-2.83360,0.20300,-2.63060,-2.63060,-2.63060,-2.63060,-2.82120,-2.83360,634.37910,634.37910,0.00000,0.00000,9.84650,,0.00390,,,,,,,,,,-4.99520,-5.38550,-4.64760,-4.99520,0.08160,-0.0045,-0.0104
2021-12-31,,,,0.26830,3.64850,-0.19030,,-4.10710,0.02160,-4.08550,-4.08550,-4.08550,-4.08550,-4.09370,-4.10710,631.45820,631.45820,-0.01000,-0.01000,9.51800,,0.00370,,,,,,,,,,-7.41980,-7.92940,-6.78280,-7.38260,0.08760,-0.0025,-0.0048
2021-09-30,,,,0.21600,19.69060,-0.08070,,-19.98730,0.01400,-19.97330,-19.97330,-19.97330,-19.97330,-19.97630,-19.98730,594.39680,594.39680,-0.03000,-0.03000,19.50730,,0.00360,,,,,,,,,,-34.81870,-37.02170,-33.17200,-34.57610,0.09170,-0.00440,-0.01010
