Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,116.44200,19.90000,96.54200,22.99500,49.62400,72.63400,23.90800,-5.26600,18.64200,7.88500,10.75700,10.75700,10.75700,30.36300,23.90800,185.50600,188.07400,0.06000,0.06000,3.01010,0.30140,0.43610,82.91000,20.53210,20.53210,16.00970,9.23810,0.09520,1.52350,59.07400,1.40620,-12.75860,0.87920,0.98230,4.11820,0.1162,0.0965
2024-06-30,119.44700,19.16400,100.28300,22.39100,55.89800,78.30400,21.97900,-6.46400,15.51500,6.06000,9.45500,9.45500,9.45500,28.28100,21.97900,184.99600,187.27400,0.05000,0.05000,2.96820,0.31330,0.46120,83.95610,18.40060,18.40060,12.98900,7.91560,0.10170,1.74740,51.50510,1.30530,-8.73550,0.80490,0.89630,3.91060,0.1456,0.1283
2024-03-31,113.74900,18.29700,95.45200,22.08200,52.86500,74.96100,20.49100,-7.33600,13.15500,5.69900,7.45600,7.45600,7.45600,26.70900,20.49100,184.01500,187.17400,0.04000,0.04000,3.01340,0.31830,0.47180,83.91460,18.01420,18.01420,11.56490,6.55480,0.09890,2.26600,39.71750,1.05150,-5.87720,0.64840,0.71690,3.83770,0.02240,0.00400
2023-12-31,108.41500,17.62100,90.79400,19.38400,49.58700,68.98300,21.81100,-5.03000,16.78100,7.43000,9.35100,9.35100,9.35100,27.69600,21.81100,182.37100,185.98000,0.06000,0.06000,2.75080,0.31790,0.47090,83.74670,20.11810,20.11810,15.47850,8.62520,0.09320,1.80300,49.91650,1.31450,-6.98600,0.80420,0.89670,3.88250,0.1683,0.1505
2023-09-30,107.56700,17.35600,90.21100,19.75200,52.09800,71.86100,18.35000,-8.22500,10.12500,4.11200,6.01300,6.01300,6.01300,24.08400,18.35000,182.71000,186.22100,0.03000,0.03000,2.56130,0.32980,0.49720,83.86490,17.05910,17.05910,9.41270,5.59000,0.09580,1.92750,46.69220,0.89120,-3.90140,0.53560,0.59730,3.68840,0.1472,0.1284
2023-06-30,106.08000,17.02200,89.05800,20.23400,52.98000,73.22400,15.83400,-6.52600,9.30800,4.79900,4.50900,4.50900,4.50900,21.37800,15.83400,182.24900,185.64300,0.02000,0.02000,2.49430,0.33200,0.50220,83.95360,14.92650,14.92650,8.77450,4.25060,0.09530,1.89760,47.42820,0.67410,-2.64830,0.40510,0.45030,3.66580,0.1109,0.0919
2023-03-31,99.81800,16.20900,83.60900,18.81000,49.91100,69.28500,14.32400,-6.21200,8.11200,4.57300,3.53900,3.53900,3.53900,20.38500,14.32400,181.43500,183.19100,0.02000,0.02000,2.54680,0.33660,0.51280,83.76140,14.35010,14.35010,8.12680,3.54550,0.09140,2.01070,44.76110,0.53930,-1.91480,0.32390,0.35780,3.60480,0.05800,0.03950
2022-12-31,95.75500,15.07500,80.68000,16.82000,48.08400,66.37100,14.30900,-3.95100,10.35800,3.37300,6.98500,6.98500,6.98500,20.88300,14.30900,180.13600,181.29700,0.04000,0.04000,2.49390,0.34180,0.52480,84.25670,14.94340,14.94340,10.81720,7.29470,0.08880,2.24710,40.05100,1.08790,-3.57110,0.64740,0.71600,3.55030,0.1012,0.0839
2022-09-30,93.52700,15.10300,78.42400,16.03800,49.19900,66.70200,11.72200,-6.88300,4.83900,4.54500,0.29400,0.29400,0.29400,18.16400,11.72200,180.32300,181.14500,0.00000,0.00000,2.41650,0.35980,0.56800,83.85170,12.53330,12.53330,5.17390,0.31430,0.09070,2.24840,40.02930,0.04950,-0.13880,0.02850,0.03170,3.29230,0.094,0.0706
2022-06-30,91.62700,14.16900,77.45800,15.24100,50.46000,67.16100,10.29700,-3.67000,6.62700,2.30000,4.32700,4.32700,4.32700,16.60800,10.29700,180.03400,180.50400,0.02000,0.02000,2.45250,0.35560,0.55760,84.53620,11.23800,11.23800,7.23260,4.72240,0.08820,2.12200,42.41230,0.71400,-2.08750,0.41650,0.46010,3.36390,0.1258,0.1107
2022-03-31,90.86000,14.26300,76.59700,15.38500,48.68300,65.52900,11.06800,-2.46700,8.60100,3.50000,5.10100,5.10100,5.10100,17.80400,11.06800,179.46000,180.18400,0.03000,0.03000,2.25850,0.35130,0.54710,84.30220,12.18140,12.18140,9.46620,5.61410,0.08650,2.15440,41.77580,0.82470,-2.31290,0.48570,0.53500,3.43800,0.07290,0.05790
2021-12-31,89.50300,13.30800,76.19500,14.76700,51.38300,67.69700,8.49800,-4.56000,3.93800,1.88200,2.05600,2.05600,2.05600,17.61900,8.49800,167.46000,168.66700,0.02000,0.02000,1.98740,0.35160,0.54800,85.13120,9.49470,9.49470,4.39990,2.29710,0.08480,2.22140,40.51470,0.33250,-0.89150,0.19480,0.21560,3.45360,0.12,0.0486
2021-09-30,88.42300,12.29600,76.12700,14.64900,50.06600,66.35500,9.77200,-3.99500,5.77700,3.90400,1.87300,1.87300,1.87300,15.86500,9.77200,174.46800,175.75200,0.01000,0.01000,1.96300,0.35210,0.54920,86.09410,11.05140,11.05140,6.53340,2.11820,0.08320,2.28970,39.30570,0.30310,-0.77040,0.17630,0.19640,3.45710,0.0028,-0.0269
2021-06-30,85.34000,12.82000,72.52000,12.50100,45.86200,62.63900,9.88100,-6.13600,3.74500,3.28300,0.46200,0.46200,0.46200,17.84000,9.88100,158.12400,158.12400,0.00000,0.00000,1.57350,,,84.97770,11.57840,11.57840,4.38830,0.54140,0.08220,2.69190,33.43420,0.07300,-0.19220,0.04450,0.07300,3.54280,0.0627,-0.0027
2021-03-31,83.19000,14.00800,69.18200,12.04200,45.94200,64.00300,5.17900,-7.04700,-1.86800,2.41000,-4.27800,-4.27800,-4.27800,16.50900,5.17900,158.12400,158.12400,-0.03000,-0.03000,,,,83.16140,6.22550,6.22550,-2.24550,-5.14240,,,,,,,,,0.08330,0.06800
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,-0.4396,-0.399
2020-09-30,76.29900,16.02000,60.27900,10.41300,34.67800,51.11800,9.16100,-7.01600,2.14500,3.27400,-1.12900,-1.12900,-1.12900,23.46100,9.16100,158.12400,158.12400,-0.01000,-0.01000,,,,79.00370,12.00670,12.00670,2.81130,-1.47970,,,,,,,,,0.151,0.1367
2020-06-30,73.42400,15.37300,58.05100,10.07700,28.57100,44.51700,13.53400,-7.01700,6.51700,3.29300,3.22400,3.22400,3.22400,13.53400,13.53400,158.12400,158.12400,0.02000,0.02000,,,,79.06270,18.43270,18.43270,8.87580,4.39090,,,,,,,,,0.2886,0.2623
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
