Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.44100,0.84800,1.59300,0.00400,2.65000,,2.65400,-1.06100,-0.15100,-1.21200,,-1.21200,-1.21200,,-2.21700,-1.05200,-1.06100,3.71000,3.71000,-0.60000,-0.60000,1.14870,,0.04760,65.26010,-43.46580,-43.46580,-49.65180,-90.82340,0.62960,1.79280,3.46730,25.95660,-113.69670,-113.05970,-31.26130,-113.05970,0.21940,0.7265,0.7282
2024-06-30,2.40000,0.80800,1.59200,0.00900,2.63600,,2.64500,-1.05300,-0.53200,-1.58500,,-1.58500,-1.58500,,-1.58500,-1.04200,-1.05300,1.15500,1.15500,-1.37000,-1.37000,0.62410,,-1.12800,66.33330,-43.87500,-43.87500,-66.04170,-66.04170,0.61150,1.15430,4.38760,20.51250,254.41370,256.88820,-40.38220,256.88820,-0.45770,0.3663,0.3658
2024-03-31,2.63100,0.83700,1.79400,0.01900,3.34600,-0.86500,4.23000,-2.43600,-0.65400,-3.09000,,-3.09000,-3.09000,-0.12400,-3.59400,-2.42400,-2.43600,0.70560,0.70560,-5.24480,-5.24480,0.91510,,6.29380,68.18700,-92.58840,-92.58840,-117.44580,-136.60210,0.49110,1.26240,3.58450,25.10830,233.21080,-1931.25200,-57.68150,-1931.25000,0.17470,-2.22780,-2.23070
2023-12-31,6.37200,3.47800,2.89400,0.03200,4.77100,,7.39600,-4.50200,-0.71200,-5.21400,,-5.21400,-5.21400,,-9.16900,-0.05500,-4.50200,0.12050,0.12050,-51.20130,-51.20130,1.67230,,0.34310,45.41750,-70.65280,-70.65280,-81.82670,-143.89520,0.70530,6.16670,9.37060,9.60450,-382.25430,-157.33250,-57.71530,-157.33260,10.32400,-7.8577,-7.8959
2023-09-30,2.48100,0.81900,1.66200,0.00400,2.35600,,2.36000,-0.69800,-0.65500,-1.35300,,-1.35300,-1.35300,-0.40400,-1.75700,-0.68500,-0.69800,0.13400,0.13400,-13.11000,-13.11000,1.79700,,0.18050,66.98910,-28.13380,-28.13380,-54.53450,-70.81820,0.19300,0.23450,2.70850,33.22850,-26.73910,-29.91380,-10.52750,-19.22690,37.68560,5.3807,5.4262
2023-06-30,3.53400,1.79500,1.73900,0.02200,2.76800,,2.79000,-1.05100,-0.67700,-1.72800,,-1.72800,-1.72800,-0.30800,-4.03200,-1.03800,-1.05100,0.09100,0.09100,-44.43000,-44.43000,1.84900,,0.13840,49.20770,-29.73970,-29.73970,-48.89640,-114.09170,0.22080,0.49040,1.34730,66.79970,-26.83650,-28.74730,-10.79460,-20.17990,71.05020,-11.3964,-11.3379
2023-03-31,2.33900,0.73900,1.60000,0.01000,2.93500,,2.94500,-1.34500,,-1.34500,,-1.34500,-1.34500,-0.39400,-1.73900,-1.33200,-1.34500,0.05820,0.05820,-29.72030,-29.72030,2.23690,,,68.40530,-57.50320,-57.50320,-57.50320,-74.34800,0.15780,0.19460,1.27470,70.60710,-22.73110,-21.34920,-9.07250,-15.12940,152.74650,-20.39480,-20.61820
2022-12-31,3.64300,1.88900,1.75400,0.06500,4.37800,,11.18000,-9.42600,1.22000,-8.20600,,-8.20600,-8.20600,,-8.20600,-2.56600,-9.42600,0.04600,0.04600,-174.12590,-174.12590,2.66200,,,48.14710,-258.74270,-258.74280,-225.25390,-225.25390,0.22210,0.54960,1.84640,48.74280,-108.24420,-103.53270,-50.03960,-77.75250,181.33710,-25.814,-25.8049
2022-09-30,3.82600,1.45100,2.37500,0.04100,2.79100,,2.83200,-0.45700,0.32100,-0.13600,,-0.13600,-0.13600,,-5.79300,-0.33800,-0.45700,0.04590,0.04590,-126.22380,-126.22380,2.86060,,,62.07530,-11.94460,-11.94460,-3.55460,-151.41140,0.17100,0.35670,1.79370,50.17510,-1.02920,-3.14230,-0.60780,-0.98670,259.30450,-31.5479,-33.2469
2022-06-30,3.66200,1.82400,1.83800,0.04000,3.95000,,3.99000,-2.15200,-0.00300,-2.15500,,-2.15500,-2.15500,,-2.15500,-2.03200,-2.15200,0.04310,0.04310,-50.00000,-50.00000,2.58650,,,50.19120,-58.76570,-58.76570,-58.84760,-58.84760,0.17000,0.47990,3.33520,26.98530,-14.20100,-34.76370,-10.00280,-13.68690,359.70900,-36.8851,-37.0411
2022-03-31,3.27300,1.45900,1.81400,0.02800,4.16800,,4.19600,-2.38200,2.27100,-0.11100,,-0.11100,-0.11100,,-0.11100,-2.26100,-2.38200,0.04090,0.04090,-2.79720,-2.79720,2.60830,,,55.42320,-72.77730,-72.77730,-3.39140,-3.39140,0.13200,0.38550,1.42300,63.24470,-0.64770,-1.36880,-0.44770,-0.62550,421.93430,-50.26070,-50.84710
2021-12-31,3.99900,1.90800,2.09100,0.00800,5.27700,,5.28500,-3.19400,3.03600,-0.15800,,-0.15800,-0.15800,,-0.89300,-3.10700,-3.19400,0.03570,0.03570,-24.98410,-24.98410,3.82630,,0.01030,52.28810,-79.87000,-79.86990,-3.95100,-22.33060,0.16680,0.59250,2.39750,37.53940,-1.66470,-35.66580,-0.65890,-1.55340,260.53430,-125.0885,-125.349
2021-09-30,2.26500,0.71200,1.55300,0.01000,3.83200,,3.84200,-2.28900,,-2.28900,,-2.28900,-2.28900,,-2.28900,-2.27700,-2.28900,0.03670,0.03670,-61.12770,-61.12770,4.00030,,,68.56510,-101.05960,-101.05960,-101.05960,-101.05960,0.18510,0.73480,2.68680,33.49670,-24.44470,-24.44470,-18.70250,-24.44470,254.72250,-34.8125,-35.2345
