Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1025.00000,595.19980,429.80020,163.50000,74.00000,370.29980,59.50040,-1.10000,58.40000,-2.10000,60.50000,60.50000,60.50000,175.40030,59.50030,160.10000,161.50000,0.38000,0.36000,5.54340,0.13560,0.15690,41.93170,5.80490,5.80490,5.69760,5.90240,0.12370,0.75840,2.01450,44.67510,0.95480,1.85610,0.73040,0.82530,39.62920,2.9429,2.4304
2024-06-30,905.50000,541.40000,364.10000,160.70000,71.20000,233.70000,130.40000,3.00000,133.40000,12.50000,120.90000,120.90000,120.90000,243.10000,130.40000,160.40000,161.40000,0.75000,0.75000,5.75430,0.13560,0.15690,40.20980,14.40090,14.40090,14.73220,13.35170,0.10990,0.65800,1.49080,60.37110,1.90800,3.92010,1.46790,1.64930,39.67690,1.6939,1.5427
2024-03-31,1046.00000,625.70000,420.30000,154.40000,76.80000,231.10000,189.20000,3.70000,192.90000,9.60000,183.30000,183.30000,183.30000,299.70000,189.20000,160.40000,161.40000,1.14000,1.14000,5.18720,0.13510,0.15620,40.18160,18.08800,18.08800,18.44170,17.52390,0.12590,0.74890,1.70000,52.94170,2.88240,5.98430,2.20590,2.49290,39.64590,1.8487,1.678
2023-12-31,1201.50000,694.90000,506.60000,153.10000,78.80000,248.30010,258.29990,-6.60000,251.70000,20.40000,231.30000,231.30000,231.30000,372.99990,258.29990,159.90000,161.00000,1.45000,1.44000,5.01800,0.13760,0.15950,42.16400,21.49810,21.49810,20.94880,19.25090,0.14600,0.74980,1.82210,49.39330,3.71440,8.00870,2.81080,3.20340,38.87140,4.81300,4.67520
2023-09-30,1218.80000,740.70010,478.10000,146.70000,73.30000,224.09990,254.00000,-7.80000,246.20010,1.40000,244.80000,244.80000,244.80000,398.30000,253.99980,159.40000,160.30000,1.54000,1.52000,3.32690,0.14030,0.21250,39.22710,20.84020,20.84020,20.20020,20.08530,0.14460,0.66150,1.41020,63.82260,4.02450,9.12110,2.90510,3.45980,38.13610,2.2627,1.827
2023-06-30,1071.20000,607.10000,464.10000,148.00000,77.20000,233.40000,230.70000,-8.60000,222.10000,26.30000,195.80000,195.80000,195.80000,380.29990,230.70000,159.20000,160.00000,1.23000,1.22000,3.82530,0.18580,0.25380,43.32520,21.53660,21.53660,20.73380,18.27860,0.12660,0.49130,1.47390,61.06420,3.33110,8.05230,2.31330,2.71210,36.92150,1.9066,1.7114
2023-03-31,1153.10000,625.70000,527.40000,148.20000,79.00000,254.10000,273.30000,-13.50000,259.80000,27.00000,232.80000,232.80000,232.80000,425.00000,273.30000,159.10000,159.90000,1.46000,1.46000,2.90850,0.20640,0.34730,45.73760,23.70130,23.70130,22.53060,20.18910,0.13040,0.49780,1.68340,53.46460,4.06080,10.41800,2.63300,3.22260,36.01070,2.5838,2.2992
2022-12-31,1329.30000,691.60000,637.70010,163.90000,84.50000,270.70000,367.00000,-16.30000,350.70000,41.30000,309.40000,309.40000,309.40000,539.10000,367.00000,159.80000,160.20000,1.94000,1.93000,2.78600,0.23350,0.39460,47.97260,27.60850,27.60850,26.38230,23.27540,0.14860,0.54320,1.73970,51.73320,5.57490,15.46850,3.45800,4.27340,34.88310,4.82770,4.43130
2022-09-30,1406.90000,738.19990,668.69990,149.60000,87.80000,280.70010,387.99990,-15.70000,372.30000,70.10000,302.19990,302.19990,302.20000,570.39980,388.00000,162.40000,163.30000,1.90000,1.89000,2.63260,0.23610,0.40030,47.53000,27.57840,27.57840,26.46240,21.47990,0.15850,0.60900,1.28600,69.98370,5.52570,16.35640,3.40550,4.22130,34.13860,1.3659,0.4749
2022-06-30,1232.60000,649.30000,583.30000,156.50000,77.00000,257.50000,325.80000,-11.70000,314.10000,46.80000,267.30000,267.30000,267.30000,489.60000,325.80000,160.90000,161.50000,1.66000,1.66000,2.37170,0.24190,0.41330,47.32270,26.43190,26.43190,25.48270,21.68590,0.14180,0.58920,1.56900,57.36170,5.04850,16.95960,3.07430,3.82730,32.94710,1.4303,0.6778
