,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,$0.49,$0.49
1,2024-07-24,2024-06-30,$0.64,$0.47
2,2024-04-24,2024-03-31,$0.42,$0.49
3,2024-02-06,2023-12-31,$0.12,$0.29
4,2023-10-26,2023-09-30,$0.40,$0.39
5,2023-07-27,2023-06-30,$0.51,$0.72
6,2023-05-02,2023-03-31,$0.40,$0.63
7,2023-02-02,2022-12-31,$0.60,$0.51
8,2022-10-26,2022-09-30,$0.31,$0.30
9,2022-07-27,2022-06-30,$0.43,$0.68
10,2022-04-27,2022-03-31,$0.39,$0.38
11,2022-02-03,2021-12-31,$0.43,$0.26
12,2021-10-27,2021-09-30,$0.28,$0.51
13,2021-07-28,2021-06-30,$-0.11,$0.13
14,2021-04-28,2021-03-31,$0.16,$0.89
15,2021-02-04,2020-12-31,$-0.07,$0.34
16,2020-10-28,2020-09-30,$0.22,$0.65
17,2020-07-30,2020-06-30,$-1.25,$-0.35
18,2020-04-28,2020-03-31,$-0.10,$-0.23
19,2020-02-04,2019-12-31,$0.17,$0.12
20,2019-10-23,2019-09-30,$0.26,$0.34
21,2019-07-24,2019-06-30,$0.30,$0.32
22,2019-04-25,2019-03-31,$0.26,$0.44
23,2019-01-23,2018-12-31,$0.30,$0.30
24,2018-10-24,2018-09-30,$0.29,$0.29
25,2018-07-25,2018-06-30,$0.31,$0.27
26,2018-04-25,2018-03-31,$0.41,$0.43
27,2018-01-24,2017-12-31,$0.42,$0.39
28,2017-10-26,2017-09-30,$0.33,$0.43
29,2017-07-26,2017-06-30,$0.44,$0.56
30,2017-04-27,2017-03-31,$0.34,$0.39
31,2017-01-26,2016-12-31,$0.32,$0.30
32,2016-10-27,2016-09-30,$0.21,$0.26
33,2016-07-28,2016-06-30,$0.60,$0.52
34,2016-04-28,2016-03-31,$0.43,$0.68
35,2016-01-28,2015-12-31,$0.49,$0.58
36,2015-10-27,2015-09-30,$0.45,$0.45
37,2015-07-28,2015-06-30,$0.35,$0.47
38,2015-04-28,2015-03-31,--,$0.23
39,2015-01-29,2014-12-31,$0.22,$0.26
