Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5.44110,0.85920,4.58190,2.82170,3.10190,1.48010,0.33510,1.81520,0.15000,1.66520,1.66520,1.55730,1.77580,1.48010,18.24400,19.10200,0.09000,0.08000,6.75100,0.00350,0.00750,84.20890,27.20130,27.20130,33.35980,28.62030,0.10400,1.64990,54.54990,3.50420,6.27360,3.18200,3.49160,2.60470,0.09780,0.09780
2024-06-30,5.18260,0.84490,4.33770,2.72460,3.01670,1.32100,0.35710,1.67820,0.10000,1.57820,1.57820,1.45610,1.62850,1.32100,18.20200,18.93100,0.08000,0.07000,6.44930,,0.00470,83.69700,25.48970,25.48970,32.38080,28.09580,0.10040,1.40880,63.88240,3.36870,6.10760,3.05870,3.36820,2.56950,0.1088,0.1058
2024-03-31,5.08490,0.83190,4.25300,2.70200,2.99060,1.26230,0.34810,1.61040,0.06000,1.55040,1.55040,1.41610,1.56620,1.26230,18.19400,18.95400,0.08000,0.08000,6.20630,,0.00460,83.63950,24.82550,24.82550,31.67100,27.84900,0.09910,1.34650,66.84200,3.33670,6.09810,3.02030,3.33620,2.55040,0.1287,0.1284
2023-12-31,5.12580,0.97330,4.15250,2.61170,2.91160,1.24090,0.32430,1.56520,0.11400,1.45110,1.45110,1.30450,1.55580,1.24090,18.16200,18.80500,0.07000,0.07000,6.45440,0.00180,0.00660,81.01180,24.20820,24.20820,30.53560,25.45070,0.10180,1.34900,66.71410,3.17300,5.88430,2.88330,3.16660,2.51900,0.0497,0.0491
2023-09-30,5.06010,0.76630,4.29380,2.78480,3.09380,1.20000,0.27900,1.47900,0.10050,1.37850,1.37850,1.23190,1.52380,1.20000,18.22500,18.83900,0.07000,0.07000,6.35590,0.00180,0.00650,84.85540,23.71510,23.71510,29.22880,24.34600,0.10080,1.67440,53.75050,3.02270,5.62660,2.74490,3.01680,2.51030,0.08070,0.08070
2023-06-30,4.80380,0.76970,4.03410,2.56010,2.86890,1.16520,0.25300,1.41820,0.04140,1.37680,1.37680,1.23020,1.48870,1.16520,18.40600,18.76600,0.07000,0.07000,6.44420,0.00450,0.00930,83.97680,24.25590,24.25580,29.52190,25.60880,0.09500,1.90400,47.26900,3.00130,5.56620,2.72190,2.98740,2.50600,0.0953,0.0953
2023-03-31,4.82410,0.84030,3.98380,2.15620,2.46200,1.52180,0.30120,1.82300,0.16000,1.66300,1.66300,1.51640,1.84220,1.52180,18.39400,18.75100,0.08000,0.08000,6.69310,0.00440,0.00930,82.58180,31.54540,31.54540,37.78980,31.43400,0.09730,2.15150,41.83100,3.67860,6.91850,3.35430,3.66160,2.46400,0.1997,0.1661
2022-12-31,4.75050,0.86660,3.88390,2.47920,2.70840,1.17550,0.14980,1.32530,0.06000,1.26530,1.26530,1.11870,1.41900,1.17550,18.40200,18.63000,0.06000,0.06000,6.44230,0.00640,0.02150,81.75690,24.74560,24.74560,27.89900,23.54970,0.09730,1.68040,53.55920,2.85970,5.49100,2.59040,2.84090,2.40600,0.0805,0.067
2022-09-30,4.72050,0.83270,3.88780,2.42370,2.65970,1.22800,0.11710,1.34510,0.06000,1.28510,1.28510,1.13850,1.47820,1.22800,18.46500,18.75300,0.06000,0.06000,5.17490,0.00270,0.03530,82.35980,26.01530,26.01530,28.49540,24.11840,0.09570,1.53430,58.65680,2.93550,5.70110,2.60630,2.92710,2.37090,0.09660,0.09560
2022-06-30,4.57780,0.74940,3.82840,2.51510,2.71430,1.11400,-0.01070,1.10330,0.00710,1.09620,1.09620,0.94960,1.32730,1.11400,19.08700,19.38000,0.05000,0.05000,4.36010,,0.06040,83.63040,24.33580,24.33580,24.10130,20.74340,0.09280,1.44630,62.22850,2.55550,5.06910,2.22250,2.55500,2.32400,0.1072,0.1073
2022-03-31,4.55590,0.77370,3.78230,2.40830,2.60570,1.17650,-0.06050,1.11610,0.02800,1.08800,1.08800,0.94140,1.64240,1.17650,19.01900,19.42200,0.05000,0.05000,4.08190,,0.07910,83.01870,25.82440,25.82440,24.49690,20.66340,0.09170,1.26790,70.98580,2.54260,5.06300,2.19030,2.54210,2.29640,0.0522,0.0514
2021-12-31,4.35360,0.81720,3.53640,2.36100,2.57880,0.95760,-0.03020,0.92730,0.05530,0.87210,0.87210,0.72550,1.19770,0.95760,19.35700,19.68200,0.04000,0.04000,6.36800,,0.02040,81.22900,21.99500,21.99500,21.30070,16.66340,0.08660,1.24680,72.18450,1.91760,3.61210,1.73430,1.91720,2.37480,0.0986,0.0977
2021-09-30,4.55970,0.84650,3.71320,2.28550,2.54670,1.16650,-0.18010,0.98640,0.03950,0.94680,0.94680,0.80020,1.44970,1.16650,19.38300,19.66900,0.04000,0.04000,8.81630,,,81.43540,25.58250,25.58250,21.63230,17.54960,0.09180,1.14060,78.90710,2.05290,3.82520,1.90620,2.05250,2.37930,0.05680,0.12670
2021-06-30,4.58490,0.17790,4.40710,2.99840,3.24850,1.15850,0.03870,1.19730,0.03080,1.16650,1.16650,1.01990,1.43050,1.15850,19.50200,19.75400,0.05000,0.05000,3.19350,,0.13290,96.12040,25.26840,25.26840,26.11310,22.24470,0.08330,1.17810,76.39220,2.58460,4.91550,2.11910,2.58420,2.33260,0.1055,0.0946
2021-03-31,6.02250,2.63420,3.38830,2.41070,2.67000,0.71830,0.06490,0.78320,0.01000,0.77320,0.77320,0.62660,0.99930,0.71830,19.55500,19.94200,0.03000,0.03000,2.92660,,0.13360,56.26060,11.92680,11.92680,13.00370,10.40400,0.10710,1.30960,68.72240,1.72170,3.29360,1.37500,1.72140,2.30610,-0.0225,-0.0226
2020-12-31,5.17420,2.09160,3.08260,2.43640,2.69800,0.38460,1.25080,1.63540,0.01250,1.62290,1.62290,1.47620,0.66740,0.38460,19.52600,19.71600,0.08000,0.08000,3.05260,,0.12810,59.57660,7.43270,7.43270,31.60600,28.53090,0.09410,1.70000,52.94250,3.63470,7.00040,2.94980,3.63400,2.28670,0.1282,0.1237
2020-09-30,5.22540,1.98100,3.24440,2.36500,2.61340,0.63100,-0.05250,0.57850,0.02370,0.55480,0.55480,0.40820,0.90040,0.63100,19.48900,19.64200,0.02000,0.02000,2.80870,,0.12270,62.08990,12.07520,12.07520,11.07120,7.81210,0.09620,1.34150,67.08850,1.28910,2.57590,1.02130,1.28890,2.20760,0.06230,0.06160
2020-06-30,5.76740,2.37460,3.39280,2.69190,2.92170,0.47110,0.00900,0.48010,0.00030,0.47980,0.47980,0.33320,0.68590,0.47110,19.65100,19.86300,0.01000,0.01000,3.04620,0.01410,0.13110,58.82750,8.16860,8.16860,8.32430,5.77760,0.10790,1.43920,62.53400,1.12700,2.28030,0.89800,1.11090,2.18560,0.0963,0.096
2020-03-31,4.63320,1.36940,3.26380,2.83400,3.02690,0.23690,0.03610,0.27300,0.00110,0.27200,0.27200,0.12540,0.45030,0.23690,19.58800,19.77600,0.01000,0.01000,2.95990,0.01610,0.14230,70.44360,5.11350,5.11350,5.89320,2.70600,0.08890,1.03660,86.82540,0.64560,1.32270,0.52160,0.63510,2.16560,-0.0182,-0.0217
