Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,6.90600,1.71000,5.19600,1.52900,7.28200,8.81100,-3.61500,-0.00100,-3.61600,-3.61600,-3.61600,-3.61600,-3.05600,-3.61500,11.44400,11.44400,-0.32000,-0.32000,1.38950,0.00220,0.00560,75.23890,-52.34580,-52.34580,-52.36030,-52.36030,0.22460,1.38560,64.95220,-23.94540,-91.19800,-11.75900,-23.89320,1.31610,-0.17020,-0.17210
2021-12-31,6.49200,1.68900,4.80300,1.35400,8.45100,9.80500,-5.00200,-0.00100,-5.00300,-5.00300,-5.00300,-5.00300,-4.49300,-5.00200,11.04000,11.04000,-0.44000,-0.44000,2.21390,0.00260,0.00580,73.98340,-77.04870,-77.04860,-77.06410,-77.06410,0.22150,1.22240,73.62750,-28.43100,-35.04970,-17.06750,-28.35850,1.53890,-0.233,-0.2398
2021-09-30,6.20200,1.56700,4.63500,1.61100,7.67900,9.29000,-4.65500,-0.00200,-4.65700,-4.65700,-4.65700,-4.65700,-4.19600,-4.65500,11.32900,11.32900,-0.41000,-0.41000,2.78170,0.00280,0.00580,74.73400,-75.05640,-75.05640,-75.08870,-75.08870,0.20430,1.63300,55.11450,-22.68060,-26.90660,-15.33720,-22.61780,1.80880,-0.2242,-0.2248
2021-06-30,6.02100,1.51200,4.50900,1.30700,6.29700,7.60400,-3.09500,1.31100,-1.78400,-1.78400,-1.78400,-1.84200,-2.67100,-3.09500,10.99200,10.99200,-0.17000,-0.17000,3.07830,0.00310,0.00600,74.88790,-51.40340,-51.40340,-29.62960,-30.59290,0.18230,1.60050,56.23320,-7.70490,-8.93340,-5.40300,-7.68140,2.05320,-0.0563,-0.0563
2021-03-31,5.78800,1.35300,4.43500,1.03200,6.16400,7.19600,-2.76100,-0.00400,-2.76500,-2.76500,-2.76500,-2.77600,-2.37700,-2.76100,10.45700,10.45700,-0.27000,-0.27000,3.13060,0.03670,0.05890,76.62410,-47.70210,-47.70210,-47.77120,-47.96130,0.17030,1.47540,61.00030,-12.04370,-13.75620,-8.13470,-11.60160,2.12130,0.06240,0.06240
2020-12-31,5.59000,1.48300,4.10700,0.42900,6.68100,7.11000,-3.00300,-0.00400,-3.00700,-3.00700,-3.00700,-3.02000,-2.53700,-3.00300,9.31300,9.31300,-0.30000,-0.30000,1.62300,0.12540,0.17850,73.47050,-53.72090,-53.72090,-53.79250,-54.02500,0.30620,1.09690,82.04650,-39.39470,-62.69810,-16.47310,-34.44840,0.75360,-0.0928,-0.0928
2020-09-30,5.34100,1.55100,3.79000,0.20300,5.22500,5.42800,-1.63800,0.55800,-1.08000,-1.08000,-1.08000,-1.09300,-1.27900,-1.63800,9.38500,9.38500,-0.12000,-0.12000,1.90260,0.13720,0.16580,70.96050,-30.66840,-30.66840,-20.22090,-20.46430,0.30160,1.52990,58.82610,-12.96050,-18.94070,-6.09830,-11.18130,0.84000,-0.0234,-0.0234
2020-06-30,5.28300,1.60700,3.67600,0.26500,4.26100,4.52600,-0.85000,-0.55700,-1.40700,-1.40700,-1.40700,-1.41900,-0.47800,-0.85000,8.93700,8.93700,-0.16000,-0.16000,0.77620,1.68850,-2.56230,69.58170,-16.08940,-16.08940,-26.63260,-26.85970,0.53030,1.31290,68.55200,257.22080,47.59810,-14.12230,-177.42750,-0.05990,-0.0824,-0.0824
2020-03-31,4.26100,1.32000,2.94100,0.33300,4.25000,4.58300,-1.64200,-0.02200,-1.66400,-1.66400,-1.66400,-1.67700,-1.27900,-1.64200,8.87700,8.87700,-0.19000,-0.19000,0.68110,0.20600,0.59490,69.02140,-38.53560,-38.53560,-39.05190,-39.35700,0.49110,1.42600,63.11200,-1059.88800,75.70520,-19.17710,-836.18080,0.01780,-0.00610,-0.00610
2019-12-31,3.56700,1.21300,2.35400,0.19300,3.66200,3.85500,-1.50100,0.07400,-1.42700,-1.42700,-1.42700,-1.44000,-1.15200,-1.50100,8.10700,8.10700,-0.15000,-0.15000,0.83380,0.03210,0.06640,65.99380,-42.08020,-42.08020,-40.00560,-40.37010,0.38980,1.14400,78.67110,-91.18200,167.88260,-15.59220,-88.19540,0.17640,-0.1709,-0.1722
2019-09-30,2.77600,1.14700,1.62900,0.14900,3.63800,3.78700,-2.15800,-0.03700,-2.19500,-2.19500,-2.19500,-2.20800,-1.70500,-2.15800,8.27900,8.27900,-0.27000,-0.27000,1.06750,0.02030,0.03800,58.68160,-77.73780,-77.73780,-79.07060,-79.53890,0.30830,2.03760,44.17000,-73.37300,-378.84540,-24.37470,-71.88580,0.33700,-0.1405,-0.1401
2019-06-30,2.43600,1.12400,1.31200,0.15200,3.17900,3.33100,-2.01900,-0.00100,-2.02000,-2.02000,-2.02000,-2.03300,-1.78600,-2.01900,7.64600,7.64600,-0.27000,-0.27000,0.96660,0.02260,0.04040,53.85880,-82.88180,-82.88180,-82.92280,-83.45650,0.32330,3.85010,23.37580,-78.31450,-4883.33700,-26.80490,-76.54740,0.33690,-0.168,-0.174
2019-03-31,1.98600,0.92200,1.06400,0.14200,3.06200,3.20400,-2.14000,-0.00100,-2.14100,-2.14100,-2.14100,-2.15400,-1.91600,-2.14000,7.61100,7.61100,-0.28000,-0.28000,1.50250,0.01290,0.02190,53.57500,-107.75430,-107.75430,-107.80460,-108.45920,0.24570,6.88770,13.06690,-50.67660,-137.02300,-26.49270,-50.02350,0.55420,-0.21350,-0.21350
2018-12-31,1.78190,0.74410,1.03780,0.04650,2.00770,2.05420,-1.01640,-0.41330,-1.42970,-1.42970,-1.42970,-1.44290,-0.67250,-1.01640,6.89200,6.89200,-0.20000,-0.20000,2.21720,0.00860,0.01380,58.23970,-57.04310,-57.04310,-80.23570,-80.97840,0.19570,10.33670,8.70690,-24.33570,-45.92720,-15.70400,-24.12570,0.77510,-0.0619,-0.0619
2018-09-30,1.49430,0.67260,0.82170,0.04890,2.07130,2.12020,-1.29850,-0.03460,-1.33300,-1.33300,-1.33300,-1.34630,-1.10270,-1.29850,7.08500,7.08500,-0.19000,-0.19000,2.30440,0.00680,0.01550,54.99010,-86.89370,-86.89370,-89.20730,-90.09280,0.15770,6.44660,13.96080,-20.16800,-35.00280,-14.06870,-20.03010,0.88270,-0.0074,-0.0073
2018-06-30,1.23490,0.62260,0.61230,0.04940,1.65870,1.70810,-1.09580,0.00130,-1.09450,-1.09450,-1.09450,-1.10810,-0.94290,-1.09580,6.47200,6.47200,-0.17000,-0.17000,0.58770,0.01840,0.02770,49.57920,-88.73970,-88.73970,-88.63310,-89.72820,0.30800,4.79140,18.78370,-51.12080,169.90500,-27.29940,-50.18090,0.33000,-0.0769,-0.0769
2018-03-31,1.14930,0.58750,0.56190,0.04970,1.67530,1.72490,-1.16310,0.00050,-1.16260,-1.16260,-1.16260,-1.17640,-1.02540,-1.16310,6.46700,6.46700,-0.18000,-0.18000,1.04080,,,48.88690,-101.19500,-101.19500,-101.15450,-102.35080,0.25980,8.36930,10.75360,-39.21300,-788.75890,-26.28360,-39.21290,0.45850,-0.09230,-0.09400
2017-12-31,0.87630,0.34030,0.53600,0.04260,2.53630,2.14190,-1.60580,-1.16330,-2.76910,-2.76910,-2.76910,-2.78430,-0.65740,-1.60580,4.69300,4.69300,-0.50000,-0.49000,0.49260,,,61.16390,-183.24740,-183.24740,-315.99330,-317.72850,0.17410,8.28150,10.86750,-397.85850,127.67000,-55.00450,-397.85830,0.10760,-0.1227,-0.1269
2017-09-30,0.74440,0.26270,0.48160,0.04470,1.18630,1.37470,-0.89300,1.07640,0.18340,0.18340,0.18340,0.16340,-0.74090,-0.89300,4.50300,5.02800,0.04000,0.03000,0.37760,0.20070,0.34350,64.70380,-119.96340,-119.96340,24.64080,21.95400,0.16530,10.26720,8.76580,292.38840,-6.66550,4.07310,233.71090,0.01390,0.0041,0.0032
2017-06-30,0.68420,0.44000,0.24420,0.04930,0.95270,1.14990,-0.90570,-1.31320,-2.21890,-2.21890,-2.21890,-2.23890,-0.75040,-0.90570,4.49500,4.49500,-0.50000,-0.50000,0.12900,-0.00390,-0.01020,35.68880,-132.36610,-132.36610,-324.29830,-327.22130,0.19680,2.69430,33.40410,118.31240,47.73860,-63.83360,118.77650,-0.41650,-0.0902,-0.0925
2017-03-31,0.43450,0.34100,0.09350,0.04470,1.01740,1.20760,-1.11410,0.31090,-0.80320,-0.80320,-0.80320,-0.82320,-0.96860,-1.11410,4.47540,4.47540,-0.25000,-0.25000,0.21760,,-0.10830,21.51060,-256.41310,-256.41310,-184.85220,-189.45520,0.11490,7.54370,11.93060,488.71480,26.04350,-21.24210,488.71370,-0.03670,-0.13700,-0.13830
2016-12-31,0.40000,0.32220,0.07780,0.08790,0.87680,1.15630,-1.07840,0.22940,-0.84910,-0.84910,-0.84910,-0.86910,-0.93690,-1.07840,3.95620,3.95620,0.25000,0.25000,0.35390,,0.07750,19.44810,-269.59190,-269.59190,-212.24800,-217.24730,0.08910,8.96020,10.04440,-276.35530,31.37040,-18.91570,-276.35070,0.06890,-0.193,-0.193
2016-09-30,0.28270,0.31150,-0.02880,0.08520,0.79490,1.03050,-1.05930,0.35220,-0.70710,-0.70710,-0.70710,-0.72710,-0.90900,-1.05930,4.29530,4.29530,-0.25000,-0.25000,0.37230,0.01410,0.07320,-10.20360,-374.73470,-374.73470,-250.13230,-257.20760,0.05910,13.78980,6.52660,-173.77520,25.73200,-14.78860,-171.33300,0.09470,-0.1266,-0.1266
2016-06-30,0.18690,0.29780,-0.11090,0.08500,1.01610,1.24090,-1.35180,-2.15980,-3.51160,-3.51160,-3.51160,-3.52980,-0.65780,-1.35180,3.93180,3.93180,-1.00000,-1.00000,0.48320,0.01340,0.04110,-59.35220,-723.45180,-723.45180,-1879.29900,-1888.99900,0.03360,7.10810,12.66150,-403.52700,144.28960,-63.06170,-398.12790,0.20290,-0.0991,-0.0991
2016-03-31,0.12470,0.29480,-0.17010,0.08560,0.59440,0.81860,-0.98870,-3.52220,-4.51090,-4.51090,-4.51090,-4.53280,-0.80400,-0.98870,3.26870,3.26870,-1.50000,-1.50000,0.26950,9.81000,-1.12710,-136.41000,-792.81170,-792.81170,-3617.32400,-3634.86600,0.02690,6.46730,13.91620,255.79480,86.70790,-97.34990,-2253.54500,-0.53950,-0.17280,-0.17280
2015-12-31,0.02470,0.04630,-0.02150,0.08190,0.60890,0.82870,-0.85030,0.10150,-0.74880,-0.74880,-0.74880,-0.80760,-0.68540,-0.85030,3.21780,3.21780,-0.25000,-0.25000,2.02520,0.43170,0.76930,-87.17480,-3440.23000,-3440.23000,-3029.67100,-3267.29100,0.00460,1.08690,82.80500,-29.57960,74.16070,-14.00660,-16.80860,0.77450,-0.2328,-0.2328
2015-09-30,0.10870,0.32180,-0.21310,0.09290,0.14430,0.36550,-0.57860,0.00010,-0.57850,-0.57850,-0.57850,-0.57850,-0.45020,-0.57860,3.27200,3.27200,-0.25000,-0.25000,0.83820,0.00870,0.01580,-196.04360,-532.38620,-532.38620,-532.31170,-532.31170,0.02870,1.05250,85.51100,-17.00080,662.45480,-15.27160,-16.85330,1.04000,-0.2816,-0.2816
2015-06-30,0.10440,0.39450,-0.29010,0.05870,2.37730,2.57000,-2.86010,0.00020,-2.86000,-2.86000,-2.86000,-3.45460,-2.72620,-2.86010,3.18120,3.18120,-1.00000,-1.00000,2.21860,0.00830,0.01400,-277.79220,-2738.96500,-2738.96500,-2738.81500,-3308.26900,0.02130,4.08190,22.04860,-67.04210,-404.95520,-58.24550,-66.48420,1.30630,-0.4189,-0.4189
2015-03-31,0.10100,0.46210,-0.36110,0.14230,2.38760,2.66390,-3.02490,0.00310,-3.02180,-3.02180,-3.02180,-3.02180,-2.89100,-3.02490,3.14940,3.14940,-1.00000,-1.00000,1.77400,0.01060,0.01660,-357.38340,-2993.83700,-2993.83700,-2990.76200,-2990.76200,0.02150,2.97890,30.21260,-73.96330,-770.99510,-64.40920,-73.17880,1.28530,-0.76800,-0.76800
2014-12-31,0.23860,0.55800,-0.31940,0.21840,2.57230,2.85870,-3.17820,-0.03690,-3.21510,-3.21510,-3.21510,-3.21510,-3.11010,-3.17820,2.47850,2.47850,-1.25000,-1.25000,2.83030,0.00880,0.01290,-133.89960,-1332.18400,-1332.18400,-1347.66200,-1347.66200,0.03370,0.16490,545.75760,-54.82830,-155.60960,-45.45900,-54.34820,1.88390,-0.8007,-0.8007
2014-09-30,0.18780,0.26450,-0.07670,0.15320,2.09510,2.38040,-2.45710,-0.01240,-2.46950,-2.46950,-2.46950,-2.46950,-2.32500,-2.45710,2.44250,2.44250,-1.00000,-1.00000,3.66960,0.00960,0.01370,-40.84500,-1308.59700,-1308.59700,-1315.21000,-1315.21000,0.02770,0.43910,204.96590,-41.41560,-124.89690,-36.41110,-41.01800,2.11290,-0.7936,-0.7936
2014-06-30,0.05130,0.33430,-0.28300,0.10810,1.38770,1.61240,-1.89540,-0.00050,-1.89580,-1.89580,-1.89580,-1.89580,-1.77880,-1.89540,2.21940,2.21940,-0.75000,-0.75000,0.95370,0.01680,0.03240,-551.42630,-3693.23300,-3693.23300,-3694.13100,-3694.13100,0.00980,0.08210,1096.62000,-49.16830,1515.01500,-36.10000,-48.34330,1.62680,-0.1584,-0.1584
2014-03-31,0.04570,0.04120,0.00450,0.13060,1.93800,2.16780,-2.16340,-0.00700,-2.17040,-2.17040,-2.17040,-2.17040,-2.06300,-2.16340,2.16860,2.16860,-1.00000,-1.00000,1.28790,0.01630,0.03060,9.85500,-4738.85300,-4738.85300,-4754.14900,-4754.14900,0.00800,0.03500,2567.82100,-51.64350,-627.96830,-38.04390,-50.79970,1.89650,-0.58810,-0.58810
2013-12-31,0.75210,0.17750,0.57460,,1.49640,1.64320,-1.06870,-0.01720,-1.08580,-1.08580,-1.08580,-1.08580,-0.96570,-1.06870,1.70060,1.70060,-0.75000,-0.75000,3.00020,0.02110,0.05400,76.39560,-142.09110,-142.09110,-144.37460,-144.37460,0.11980,1.15430,77.96820,-20.37480,-69.83740,-17.29890,-19.94520,2.50250,-0.4413,-0.4413
2013-09-30,0.38150,0.13080,0.25080,,1.00700,1.09680,-0.84600,-0.02480,-0.87080,-0.87080,-0.87080,-0.87080,-0.75610,-0.84600,1.77540,1.77540,-0.50000,-0.50000,0.42740,0.02300,0.07280,65.72540,-221.74480,-221.74480,-228.23620,-228.23620,0.09170,1.82750,49.24730,-25.66560,185.51730,-20.92710,-25.07580,1.90630,-0.1622,-0.1622
2013-06-30,0.20020,0.05080,0.14950,,0.58940,0.67910,-0.52970,-0.00020,-0.52990,-0.52990,-0.52990,-0.52990,-0.44010,-0.52970,1.73300,1.73300,-0.25000,-0.25000,0.81860,0.02200,0.03140,74.64590,-264.54360,-264.54360,-264.64300,-264.64300,0.04750,4.16140,21.62710,-13.91090,382.36700,-12.56860,-13.60450,2.14710,-0.175,-0.175
2013-03-31,0.22430,0.04500,0.17930,,0.45180,0.54140,-0.36210,-0.03400,-0.39610,-0.39610,-0.39610,-0.39610,-0.27250,-0.36210,1.47860,1.47860,-0.25000,-0.25000,0.27360,0.02760,0.03510,79.92710,-161.44620,-161.44620,-176.59000,-176.59000,0.05330,7.70120,11.68650,-11.04800,83.09690,-9.40470,-10.74300,2.08140,-0.04380,-0.04380
2012-12-31,0.01000,0.06000,-0.05000,0.00000,0.18000,0.27000,-0.32000,-0.12200,-0.43000,-0.43000,-0.43000,-0.43000,-0.37390,-0.32000,1.20650,1.20650,-0.25000,-0.25000,0.02600,0.07980,1.26650,-500.00000,-3200.00000,-3200.00000,-4300.00000,-4300.00000,0.00240,0.30880,291.42900,-34.58880,14.95150,-10.23740,-31.82880,0.88310,0.0404,0.0395
2012-09-30,0.22320,0.06690,0.15630,,0.40550,0.46160,-0.30530,-0.00990,-0.31510,-0.31510,-0.31510,-0.31510,-0.24920,-0.30530,1.20020,1.20020,-0.25000,-0.25000,,,,70.03030,-136.76870,-136.76870,-141.18740,-141.18740,,,,,,,,,-0.0462,-0.0462
2012-06-30,0.04060,0.06330,-0.02270,,0.15480,0.15480,-0.17750,-0.02410,-0.20160,-0.20160,-0.20160,-0.20160,-0.17930,-0.17750,1.20020,1.20020,-0.25000,-0.25000,,,,-55.81320,-436.96430,-436.96430,-496.29270,-496.29270,,,,,,,,,-0.0353,-0.0368
2012-03-31,0.01500,0.08970,-0.07470,,0.17280,0.17290,-0.24760,0.02200,-0.22560,-0.22560,-0.22560,-0.22560,-0.24410,-0.24760,1.20020,1.20020,-0.25000,-0.25000,,,,-498.03400,-1649.95700,-1649.95700,-1503.57900,-1503.57900,,,,,,,,,-0.16610,-0.16610
2011-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
