Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,251.73750,189.25940,62.47810,40.20000,-1.49920,41.69920,20.77890,-0.36760,20.41130,3.65980,16.75150,16.75150,16.75150,21.75900,20.77890,33.55500,33.63500,0.50000,0.50000,0.06380,0.06820,8.25420,8.25420,8.10820,6.65440,0.10730,3.26310,3.30540,0.71400,3.05480,15.22040,0.3738,0.3738
2024-06-30,246.77260,200.58430,46.18830,40.65600,-0.36520,41.02120,5.16700,-0.15460,5.01240,0.85970,4.15280,4.15280,4.15280,6.09790,5.16700,33.42200,33.42200,0.12000,0.12000,0.06740,0.07230,2.09380,2.09380,2.03120,1.68280,0.10570,0.85790,0.86970,0.17780,0.80000,14.47730,0.6485,0.6485
2024-03-31,241.14090,193.69090,47.44990,39.60200,-0.44490,40.04700,7.40300,-0.15460,7.24840,1.29280,5.95560,5.95560,5.95560,8.36990,7.40300,33.38800,33.38800,0.18000,0.16000,0.06730,0.07220,3.07000,3.07000,3.00590,2.46970,0.10510,1.22770,1.24460,0.25960,1.14510,14.52620,0.14430,0.14430
2023-12-31,239.46810,202.41160,37.05650,39.14900,-0.23300,39.38200,-2.32550,-0.15590,-2.48150,-0.51130,-1.97020,-1.97020,-1.97020,-1.21440,-2.32550,33.04600,33.04600,-0.06000,-0.08000,0.06800,0.07300,-0.97110,-0.97110,-1.03630,-0.82270,0.10570,-0.41070,-0.41640,-0.08690,-0.38280,14.38990,0.0816,0.0815
2023-09-30,233.92830,195.23770,38.69050,39.33200,-0.20710,39.53910,-0.84860,-0.15630,-1.00490,-0.19960,-0.80530,-0.80530,-0.80530,0.17500,-0.84860,33.17200,33.17200,-0.02000,-0.02000,0.06890,0.07390,-0.36280,-0.36280,-0.42960,-0.34430,0.10350,-0.17010,-0.17250,-0.03560,-0.15840,14.25550,0.3898,0.3898
2023-06-30,229.19590,188.52870,40.66730,37.93500,-0.32410,38.25910,2.40810,-0.15460,2.25350,0.25610,1.99740,1.99740,1.99740,3.47730,2.40810,32.95900,33.06600,0.06000,0.06000,0.06720,0.07200,1.05070,1.05070,0.98320,0.87150,0.10010,0.41080,0.41650,0.08730,0.38320,14.68290,0.4156,0.4156
2023-03-31,224.74580,180.06070,44.68510,37.79800,-0.43770,38.23570,6.44940,-0.15300,6.29640,1.09280,5.20360,5.20360,5.20360,7.57200,6.44940,32.77000,32.77000,0.16000,0.15000,0.06620,0.07090,2.86960,2.86960,2.80160,2.31530,0.09860,1.05430,1.06850,0.22840,0.98450,14.98140,-0.02080,-0.02210
2022-12-31,223.44440,181.38780,42.05650,37.56300,-0.25330,37.81630,4.24030,-0.15640,4.08390,0.60480,3.47920,3.47920,3.47920,5.33420,4.24040,31.98600,31.98600,0.11000,0.05000,0.06750,0.07240,1.89770,1.89770,1.82770,1.55710,0.09960,0.71940,0.72940,0.15510,0.67090,14.79100,0.556,0.556
2022-09-30,212.83820,190.40490,22.43330,35.51300,-0.21810,35.73110,-13.29780,-0.07140,-13.36920,-2.99330,-10.37590,-10.37590,-10.37590,-12.15650,-13.29780,32.35800,32.35800,-0.33000,-0.30000,0.06780,0.07270,-6.24780,-6.24780,-6.28140,-4.87500,0.09520,-2.15620,-2.18610,-0.46390,-2.01000,13.98640,0.4365,0.4365
2022-06-30,204.31110,179.13230,25.17880,35.17200,-0.34620,35.51820,-10.33940,-0.23970,-10.57910,-2.37130,-8.20780,-8.20780,-8.20780,-9.07610,-10.33940,31.64700,31.64700,-0.26000,-0.24000,0.06410,0.06850,-5.06060,-5.06060,-5.17790,-4.01730,0.09080,-1.60610,-1.62710,-0.36480,-1.50320,15.83680,0.444,0.444
