Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,52.62870,4.50880,48.12000,48.34870,50.39580,-2.27590,-4.07630,-6.35230,-0.47370,-5.87860,-5.87860,-5.87860,-2.27590,-2.27590,151.95100,151.95100,-0.03900,-0.03900,1.18130,0.25650,0.34490,91.43290,-4.32450,-4.32450,-12.07000,-11.16990,0.01450,0.03660,2461.10300,-1.33000,-1.33760,-0.16150,-0.98890,,0.00000,
2021-12-31,62.19470,6.86820,55.32650,56.22190,58.02280,-2.69640,-3.63620,-6.33250,-0.95340,-5.37910,-5.37910,-5.37910,-2.69640,-2.69640,147.01240,155.71500,0.01500,0.02900,1.20270,0.25000,0.33330,88.95690,-4.33540,-4.33530,-10.18180,-8.64880,0.01870,0.04030,2234.91200,-1.20440,-1.21110,-0.16200,-0.90330,2.70990,2.6536,2.6217
2021-09-30,60.78180,9.50890,51.27290,43.26090,44.91650,6.35630,12.75460,19.11100,-1.40940,20.52040,20.52040,20.52040,6.35630,6.35630,150.55200,161.49400,0.13600,0.12700,1.15850,0.24970,0.33290,84.35570,10.45760,10.45760,31.44200,33.76080,0.01490,0.03300,2731.10000,4.61320,4.63850,0.50330,3.46110,,0,0
2021-06-30,60.23440,6.55280,53.68160,54.49780,55.96100,-2.27940,-19.52430,-21.80370,-0.29680,-21.50690,-21.50690,-21.50690,-2.27940,-2.27940,144.35700,144.35700,-0.14900,-0.14900,1.12760,0.28850,0.40550,89.12120,-3.78430,-3.78430,-36.19810,-35.70540,0.01240,0.02480,3634.93100,-5.16320,-5.19340,-0.44200,-3.67360,,0,0
2021-03-31,81.27740,8.21370,73.06370,37.27130,38.48660,34.57710,-6.49740,28.07970,7.02340,21.05630,21.05630,21.05630,34.57710,34.57710,141.87500,147.36400,0.14800,0.14300,1.06760,0.14530,0.17000,89.89420,42.54210,42.54210,34.54800,25.90680,0.01900,0.04740,1899.26700,8.14280,8.21980,0.49220,6.95990,,0.00000,
2020-12-31,47.23610,4.16560,43.07050,30.84230,32.11600,10.95450,-3.96390,6.99060,-2.43470,9.42520,9.42520,8.49460,10.95450,10.95450,141.19360,141.19360,0.09600,0.09700,1.10290,,,91.18140,23.19090,23.19090,14.79920,17.98340,0.02150,0.04040,2227.47900,3.99900,4.04060,0.42990,3.99900,1.54910,3.7911,3.7842
2020-09-30,38.08860,3.88220,34.20640,22.74020,23.92850,10.27790,-3.02900,7.24890,1.45970,5.78910,5.78910,4.77390,10.27790,10.27790,140.40800,144.66300,0.03400,0.03300,1.10200,,,89.80740,26.98420,26.98420,19.03160,12.53360,0.01760,0.02750,3268.11700,2.59130,2.61970,0.26750,2.59130,,0,0
2020-06-30,30.30860,2.83420,27.47440,19.11770,20.23030,7.24420,0.09850,7.34270,2.91900,4.42370,4.42370,2.94940,7.24420,7.24420,141.23300,142.78300,0.02100,0.02100,1.19440,,,90.64870,23.90130,23.90130,24.22630,9.73110,0.02510,0.05030,1789.41300,2.05690,2.08030,0.36630,2.05690,,0,0
2020-03-31,22.86350,1.76310,21.10040,17.28000,18.44130,2.65900,-2.21130,0.44770,0.90650,-0.45880,-0.45880,-0.15310,2.65900,2.65900,141.25100,142.91400,-0.00100,-0.00100,1.37190,,,92.28850,11.63000,11.63000,1.95820,-0.66950,0.03190,0.06840,1315.31000,-0.21590,-0.21840,-0.06400,-0.21590,,0.00000,
2019-12-31,19.96990,0.90030,19.06970,17.06920,18.20790,0.86170,-2.13560,-1.27390,-1.03490,-0.23900,-0.23900,-0.55700,0.86170,0.86170,116.78600,116.78600,0.08200,0.08200,1.31000,,,95.49190,4.31520,4.31510,-6.37910,-2.78900,0.02470,0.06650,1353.99500,-0.11280,-0.11410,-0.02950,-0.11280,1.50320,2.0834,2.0721
2019-09-30,15.32880,0.73860,14.59030,14.69100,15.74310,-1.15280,-0.86260,-2.01540,-0.60980,-1.40550,-1.40550,-1.27970,-1.15280,-1.15280,140.18160,140.18160,-0.00900,-0.00900,1.59670,,,95.18180,-7.52070,-7.52070,-13.14770,-8.34860,0.03000,0.05450,1651.62600,-0.67260,-0.68050,-0.27490,-0.67260,1.48960,0,0
2019-06-30,13.56890,0.58790,12.98100,13.77170,14.55580,-1.57470,-1.01240,-2.58710,-0.62730,-1.95980,-1.95980,-1.87850,-1.57470,-1.57470,135.81400,135.81400,-0.01400,-0.01400,1.67450,,,95.66710,-11.60540,-11.60540,-19.06670,-13.84380,0.02750,0.04750,1894.21100,-0.93820,-0.93820,-0.39690,-0.93820,,0,0
2019-03-31,9.79520,0.29250,9.50270,13.11220,13.70960,-4.20690,0.77810,-3.42880,-1.08330,-2.34550,-2.34550,-2.87430,-4.20690,-4.20690,48.89600,48.89600,-0.05900,-0.05900,2.24530,,,97.01410,-42.94840,-42.94840,-35.00480,-29.34360,0.02640,0.06350,1416.83400,-1.11730,-1.11730,-0.63120,-1.11730,,0.00000,
2018-12-31,9.51500,0.09710,9.41790,13.26530,12.98300,-3.56510,0.20300,-3.36400,-1.24720,-2.11680,-1.96400,-1.96400,-3.09110,-3.56510,36.94400,36.94400,-0.05000,-0.05000,6.05780,,,98.92800,-37.46820,-37.46820,-35.35470,-20.64110,0.08260,0.86130,104.48810,7.58950,7.58950,-1.70460,7.58950,-0.70050,-0.5731,-0.6187
2018-09-30,9.18930,0.10360,9.08570,12.17140,12.95790,-3.87220,0.27170,-3.60050,-0.14870,-3.45190,-3.45190,-3.22390,-3.87220,-3.87220,36.94400,36.94400,-0.08700,-0.08700,,,,98.87270,-42.13780,-42.13780,-39.18170,-35.08300,,,,,,,,,0,0
2018-06-30,6.86410,0.03380,6.83030,43.36240,44.01260,-37.18240,0.44710,-36.73520,-0.41590,-36.31930,-36.31930,-36.01740,-37.18240,-37.18240,31.44700,31.44700,-1.14500,-1.14500,,,,99.50820,-541.69680,-541.69680,-535.18250,-524.72520,,,,,,,,,0,0
2018-03-31,7.99650,0.02250,7.97400,9.72230,10.24400,-2.27000,-0.19700,-2.46700,-0.06120,-2.40580,-2.40580,-2.00200,-2.27000,-2.27000,29.58800,29.58800,-0.07000,-0.07000,,,,99.71850,-28.38710,-28.38710,-30.85060,-25.03570,,,,,,,,,0.00000,
2017-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
