Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,112.64200,,112.64200,,-42.48500,,70.15700,-319.10000,-248.94300,-10.45800,-238.48500,-238.48500,,-250.26900,75.20400,70.15700,103.63500,103.63500,-2.42000,-2.42000,0.36720,4.61990,62.28320,62.28320,-221.00370,-222.18090,0.00870,-15.21040,22.20300,-1.85050,-6.95620,20.92980,0.8437,0.8437
2024-06-30,115.95300,,115.95300,,-43.41800,,72.53500,-24.85500,70.53700,14.20100,56.33600,56.33600,,44.22200,76.34800,72.53500,103.55600,103.91100,0.43000,0.43000,0.41210,4.54320,62.55550,62.55550,60.83240,38.13790,0.00900,3.53460,-4.61850,0.43840,1.50870,21.18560,1.3757,1.3757
2024-03-31,117.78300,,117.78300,,-54.70000,,63.08300,152.47600,215.55900,11.97100,203.58800,203.58800,,192.44800,67.26200,63.08300,103.40200,112.97300,1.85000,1.73000,0.42070,4.59080,53.55870,53.55870,183.01370,163.39200,0.00890,12.42450,-17.01310,1.54680,5.26520,21.64840,-0.07670,-0.07670
2023-12-31,122.40100,,122.40100,,-57.28500,,65.11600,-549.25400,-462.45900,-29.25900,-433.20010,-433.20010,,-443.46000,69.48500,65.11600,95.67200,95.67200,-4.53000,-4.16000,0.42030,4.49910,53.19890,53.19890,-377.82290,-362.30090,0.00930,-27.24230,38.24430,-3.29710,-11.39660,21.34940,1.3774,1.3774
2023-09-30,123.60800,,123.60800,,-54.50400,,69.10400,273.45300,342.55700,36.36500,306.19200,306.19200,,294.07700,75.59700,69.10400,96.17600,105.62800,3.04000,2.81000,0.44230,5.23660,55.90580,55.90580,277.13170,237.91100,0.00890,20.43120,-22.20950,2.20020,8.06600,22.01180,1.1624,1.1624
2023-06-30,117.76200,,117.76200,,-45.94400,,71.81800,167.08600,217.22500,19.78000,197.44500,197.44500,,186.55100,80.31400,71.81800,96.38800,106.06200,1.94000,1.80000,0.43740,5.04950,60.98570,60.98570,184.46100,158.41360,0.00840,12.36020,-14.65560,1.40930,5.01230,23.04360,1.0495,1.0495
2023-03-31,116.59300,,116.59300,,-52.93300,,63.66000,-244.37600,-180.71600,-3.90800,-176.80800,-176.80800,,-189.17300,72.29700,63.66000,92.57600,92.57600,-2.05000,-2.05000,0.41230,4.92440,54.60020,54.60020,-154.99730,-162.25070,0.00840,-10.95000,13.48980,-1.26830,-4.62680,23.23190,0.00120,0.00120
2022-12-31,99.30300,,99.30300,,-48.22300,,51.08000,-312.82290,-261.74300,8.48000,-270.22300,-270.22300,,-261.05600,61.33400,51.08000,86.17900,96.07600,-3.03000,-2.51000,0.39090,4.76400,51.43850,51.43850,-263.58010,-262.88830,0.00740,-17.40540,-24.20070,-2.00670,-7.53790,25.26380,2.4585,2.4585
2022-09-30,94.38800,,94.38800,,-41.94000,,52.44800,246.18700,298.63500,21.02300,277.61200,277.61200,,262.48200,68.11400,52.44800,86.25210,96.13210,3.04000,2.78000,0.39720,5.52350,55.56640,55.56640,316.39090,278.08830,0.00640,19.25290,-25.59770,1.88910,7.80310,24.82840,3.8187,3.8187
2022-06-30,57.00300,,57.00300,,-43.16200,,13.84100,-60.34900,-46.50800,25.91200,-72.42000,-72.42000,,-86.16800,37.24100,13.84100,86.06900,86.06900,-1.00000,-1.00000,0.30840,3.81020,24.28120,24.28120,-81.58870,-151.16400,0.00410,-4.06610,8.03290,-0.52720,-2.01670,28.84300,0.7451,0.7451
