Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,141.81700,65.11600,76.70100,9.37900,-1.84500,44.51400,32.18700,-14.24900,17.93800,0.67400,17.26400,19.47800,18.17200,66.24900,32.18700,69.53990,70.23700,0.26000,0.26000,0.75040,0.30850,0.61810,54.08450,22.69620,22.69620,12.64870,12.81370,0.06680,5.44680,2.54460,35.36870,1.57340,1.57370,0.91690,1.08810,17.82400,0.7509,0.4579
2024-06-30,146.67600,60.61700,86.05900,11.32000,-1.86900,46.53800,39.52100,-16.20500,23.31600,1.16100,22.15500,26.84200,23.24000,73.72200,39.52100,72.45900,72.88300,0.32000,0.32000,1.19420,0.35360,0.64380,58.67290,26.94440,26.94440,15.89630,15.84450,0.06890,4.79450,3.10520,28.98330,2.19280,2.19330,1.26040,1.41740,17.58860,0.9326,0.9326
2024-03-31,134.15500,56.30100,77.85400,6.48000,-1.62600,41.54700,36.30700,-14.57200,21.73500,1.20600,20.52900,24.91900,22.57300,70.58800,36.30700,73.21000,73.75700,0.31000,0.31000,1.14540,0.34120,0.65410,58.03290,27.06350,27.06350,16.20140,16.82610,0.06110,5.32450,2.15170,41.82710,1.98190,1.98240,1.13410,1.30580,17.17430,0.66600,0.66600
2023-12-31,141.63200,64.83100,76.80100,8.87800,-1.74200,43.44800,33.35300,-19.69300,13.66000,0.05700,13.60300,19.14400,17.75000,66.82300,33.35300,74.09600,74.60700,0.24000,0.23000,1.37710,0.37260,0.69150,54.22580,23.54900,23.54900,9.64470,12.53250,0.06430,7.16840,2.06520,43.57980,1.55250,1.55300,0.86910,0.97410,16.84330,0.781,0.7982
2023-09-30,137.76800,60.14500,77.62300,7.35700,-1.78800,41.49800,36.12500,-17.39300,18.73200,1.12000,17.61200,21.38300,19.11300,69.61500,36.12500,73.44960,74.03290,0.26000,0.26000,1.56790,0.39350,0.74740,56.34330,26.22160,26.22160,13.59680,13.87330,0.06150,4.82200,2.76550,32.54410,1.75500,1.75540,0.95460,1.06440,16.62520,0.6017,0.5917
2023-06-30,135.33500,62.11700,73.21800,8.22300,-1.73500,42.14800,31.07000,-7.58400,23.48600,1.98400,21.50200,27.49500,26.60600,64.27500,31.07000,73.74600,74.32900,0.36000,0.36000,1.53000,0.40690,0.78540,54.10130,22.95790,22.95790,17.35400,19.65940,0.05980,5.80800,2.54310,35.38950,2.28540,2.28590,1.21400,1.35560,16.36770,0.4445,0.0139
2023-03-31,136.00200,63.92900,72.07300,6.75500,-1.59800,40.18400,31.88900,-17.17700,14.71200,1.16400,13.54800,18.85000,18.78600,64.64200,31.88900,75.95500,76.32000,0.25000,0.25000,1.55560,0.41200,0.79970,52.99410,23.44750,23.44750,10.81750,13.81300,0.06060,6.11000,3.21940,27.95580,1.59090,1.59120,0.83980,0.93540,15.86360,0.51440,-1.35740
2022-12-31,123.28500,66.32300,56.96200,7.13200,-1.38800,39.07900,17.88300,-11.03000,6.85300,4.45900,2.39400,10.25500,9.96800,49.31300,17.88300,77.23500,77.55800,0.13000,0.13000,1.43040,0.37610,0.68710,46.20350,14.50540,14.50540,5.55870,8.08530,0.05880,7.75890,3.41890,26.32440,0.87390,0.87410,0.48910,0.54530,15.27800,0.5003,0.1056
2022-09-30,106.81300,62.51400,44.29900,6.13700,-1.37000,40.34900,3.95000,-5.33800,-1.38800,0.42600,-1.81400,2.85900,2.44500,37.82000,3.95000,77.26410,77.57500,0.03000,0.03000,0.92170,0.34120,0.69150,41.47340,3.69800,3.69800,-1.29950,2.28900,0.05100,4.86530,2.80960,32.03290,0.24600,0.24600,0.13650,0.16200,15.04450,0.407,0.3849
2022-06-30,123.91700,66.38200,57.53500,7.82700,-1.46000,40.76400,16.77100,-8.48700,8.28400,0.67100,7.61300,14.37000,14.02200,49.21000,16.77100,77.26500,77.58300,0.18000,0.18000,0.89910,0.34940,0.72900,46.43030,13.53410,13.53410,6.68510,11.31560,0.05830,4.42780,2.48730,36.18320,1.23940,1.23970,0.67630,0.80640,15.00650,0.3314,0.3238
