Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1892.00000,1513.00000,379.00000,-167.00000,169.00000,210.00000,-23.00000,187.00000,54.00000,133.00000,133.00000,130.00000,263.00000,210.00000,66.90000,67.60000,1.94000,1.92000,1.81810,0.34430,0.68030,20.03170,11.09940,11.09940,9.88370,6.87100,0.25450,1.15850,1.32220,68.07080,4.01570,6.74100,1.78880,2.63310,49.91950,-0.76920,-1.95270
2021-12-31,1755.00000,1465.00000,290.00000,-179.00000,204.00000,86.00000,-8.00000,78.00000,10.00000,68.00000,68.00000,67.00000,151.00000,86.00000,67.10000,67.80000,0.99000,1.02000,1.78370,0.35790,0.65620,16.52420,4.90030,4.90030,4.44440,3.81770,0.25080,1.25000,1.55310,57.94870,2.18090,3.84180,0.97160,1.40030,46.77700,1.9503,0.5425
2021-09-30,1763.00000,1440.00000,323.00000,-163.00000,151.00000,172.00000,-19.00000,153.00000,34.00000,119.00000,119.00000,118.00000,224.00000,172.00000,67.00000,67.60000,1.76000,1.75000,1.87580,0.36030,0.69160,18.32100,9.75610,9.75610,8.67840,6.69310,0.25240,1.31750,1.56290,57.58370,3.83500,6.74990,1.70340,2.45310,46.65040,1.9315,0.6823
2021-06-30,1762.00000,1395.00000,367.00000,-141.00000,145.00000,222.00000,-17.00000,205.00000,24.00000,181.00000,181.00000,178.00000,273.00000,222.00000,67.20000,67.90000,2.65000,2.62000,2.55500,0.42810,0.77390,20.82860,12.59930,12.59930,11.63450,10.10220,0.24820,1.32350,1.54560,58.22930,6.36430,12.06670,2.55000,3.63970,42.44650,1.573,1.0068
2021-03-31,1614.00000,1263.00000,351.00000,-151.00000,521.00000,-170.00000,-18.00000,-188.00000,55.00000,-243.00000,-243.00000,-246.00000,-118.00000,-170.00000,67.30000,67.30000,-3.66000,-3.66000,1.89130,0.39640,0.82500,21.74720,-10.53280,-10.53280,-11.64810,-15.24160,0.23720,1.32950,1.57460,57.15610,-9.12500,-18.31200,-3.57200,-5.50770,39.70240,0.32690,-0.60920
2020-12-31,1593.00000,1241.00000,352.00000,-137.00000,189.00000,163.00000,-20.00000,143.00000,27.00000,116.00000,116.00000,115.00000,218.00000,163.00000,67.20000,67.60000,1.71000,1.70000,1.81550,0.37030,0.73550,22.09670,10.23230,10.23230,8.97680,7.21910,0.23230,1.35330,1.57570,57.11860,3.90310,7.13410,1.69150,2.45760,44.34760,3.9497,2.7219
2020-09-30,1502.00000,1176.00000,326.00000,-157.00000,173.00000,153.00000,-20.00000,133.00000,40.00000,93.00000,93.00000,92.00000,205.00000,153.00000,67.20000,67.60000,1.37000,1.36000,2.54450,0.43340,0.78730,21.70440,10.18640,10.18640,8.85490,6.12520,0.23240,1.29520,1.64510,54.70710,3.36350,6.43600,1.43870,1.90570,41.27610,3.9645,2.855
2020-06-30,1349.00000,1078.00000,271.00000,-147.00000,158.00000,113.00000,-19.00000,94.00000,27.00000,67.00000,67.00000,66.00000,165.00000,113.00000,67.20000,67.60000,0.98000,0.98000,2.19970,0.44530,0.97900,20.08900,8.37660,8.37660,6.96810,4.89250,0.20410,1.25490,1.56680,57.44260,2.51310,4.60800,1.01350,1.39410,39.79940,3.3904,2.2471
2020-03-31,1543.00000,1220.00000,323.00000,-156.00000,170.00000,153.00000,-17.00000,136.00000,58.00000,78.00000,78.00000,75.00000,207.00000,153.00000,67.10000,67.80000,1.12000,1.11000,2.33510,0.41600,0.74150,20.93330,9.91570,9.91570,8.81400,4.86070,0.25920,1.42360,1.54920,58.09460,2.96920,5.52020,1.31050,1.73410,39.18620,0.95870,-0.48670
2019-12-31,1549.00000,1226.00000,323.00000,-137.00000,153.00000,170.00000,-19.00000,151.00000,38.00000,113.00000,113.00000,109.00000,232.00000,170.00000,66.90000,67.40000,1.62000,1.62000,2.23370,0.39180,0.67420,20.85220,10.97480,10.97480,9.74820,7.03680,0.25650,1.42390,1.58550,56.76570,4.12260,7.51830,1.87090,2.50720,41.02250,2.819,1.4095
2019-09-30,1574.00000,1230.00000,344.00000,-151.00000,179.00000,165.00000,-25.00000,140.00000,38.00000,102.00000,102.00000,99.00000,220.00000,165.00000,66.90000,67.40000,1.48000,1.47000,2.44720,0.43380,0.79710,21.85520,10.48290,10.48290,8.89450,6.28970,0.25820,1.39930,1.60450,56.09280,3.90510,7.41820,1.67350,2.21110,39.12640,3.5163,2.4035
2019-06-30,1550.00000,1221.00000,329.00000,-152.00000,161.00000,168.00000,-16.00000,152.00000,45.00000,107.00000,107.00000,105.00000,220.00000,168.00000,66.90000,67.40000,1.57000,1.56000,2.47760,0.42690,0.78600,21.22580,10.83870,10.83870,9.80650,6.77420,0.25840,1.41160,1.52710,58.93550,4.09650,7.86760,1.78390,2.34750,39.14810,3.4866,2.3591
2019-03-31,1536.00000,1220.00000,316.00000,-151.00000,155.00000,161.00000,-22.00000,139.00000,37.00000,102.00000,102.00000,100.00000,212.00000,161.00000,66.80000,67.40000,1.50000,1.48000,2.40840,0.43480,0.82940,20.57290,10.48180,10.48180,9.04950,6.51040,0.25890,1.41530,1.51630,59.35550,4.00940,7.99370,1.71950,2.26620,38.15290,0.26710,-0.91990
2018-12-31,1874.00000,1554.00000,320.00000,-143.00000,162.00000,158.00000,-20.00000,138.00000,41.00000,97.00000,97.00000,94.00000,217.00000,158.00000,70.90000,71.80000,1.39000,1.38000,2.26000,0.44500,0.87210,17.07580,8.43120,8.43120,7.36390,5.01600,0.32720,1.88590,1.97060,45.67240,4.02820,8.38380,1.69340,2.23550,36.19630,1.7382,0.1321
2018-09-30,1450.00000,1116.00000,334.00000,-145.00000,179.00000,155.00000,-23.00000,132.00000,34.00000,98.00000,98.00000,95.00000,236.00000,155.00000,71.20000,71.90000,1.33000,1.32000,2.50290,0.35300,0.58450,23.03450,10.68970,10.68970,9.10340,6.55170,0.25210,1.30990,1.67630,53.68970,3.43020,6.13650,1.70410,2.21920,40.41420,3.2177,2.1609
2018-06-30,1496.00000,1136.00000,360.00000,-159.00000,167.00000,193.00000,-24.00000,169.00000,53.00000,116.00000,116.00000,114.00000,246.00000,193.00000,71.90000,72.80000,1.59000,1.57000,2.46030,0.34880,0.58230,24.06420,12.90110,12.90110,11.29680,7.62030,0.26030,1.31180,1.64580,54.68580,4.06160,7.31400,2.01810,2.64480,40.21460,2.7972,1.8901
2018-03-31,1469.00000,1115.00000,354.00000,-154.00000,157.00000,197.00000,-15.00000,182.00000,39.00000,143.00000,143.00000,140.00000,251.00000,197.00000,72.30000,73.60000,1.94000,1.90000,2.52150,0.33040,0.53920,24.09800,13.41050,13.41050,12.38940,9.53030,0.24590,1.32110,1.45160,62.00140,4.66710,8.08370,2.39330,3.12500,42.41420,2.03800,0.74730
2017-12-31,1849.00000,1489.00000,360.00000,-143.00000,158.00000,202.00000,-15.00000,187.00000,84.00000,103.00000,103.00000,99.00000,255.00000,202.00000,72.00000,73.50000,1.37000,1.34000,2.52350,0.37420,0.63900,19.47000,10.92480,10.92480,10.11360,5.35420,0.30410,1.80920,1.92400,46.77660,3.53100,6.35410,1.69410,2.20980,40.51670,3.3139,2.1792
2017-09-30,1485.00000,1097.00000,388.00000,-150.00000,157.00000,231.00000,-14.00000,217.00000,48.00000,169.00000,169.00000,166.00000,284.00000,231.00000,71.90000,73.30000,2.31000,2.26000,2.41060,0.37720,0.65920,26.12800,15.55560,15.55560,14.61280,11.17850,0.25200,1.32970,1.64820,54.60610,5.91320,10.86120,2.86780,3.68270,39.77900,3.023,1.9616
2017-06-30,1457.00000,1084.00000,373.00000,-157.00000,163.00000,210.00000,-19.00000,191.00000,58.00000,133.00000,133.00000,130.00000,262.00000,210.00000,71.80000,73.20000,1.81000,1.78000,2.52630,0.40480,0.72290,25.60060,14.41320,14.41320,13.10910,8.92240,0.25170,1.31870,1.61890,55.59370,4.92050,9.50000,2.29750,2.92890,37.70660,2.3482,1.358
2017-03-31,1453.00000,1102.00000,351.00000,-148.00000,158.00000,193.00000,-19.00000,174.00000,47.00000,127.00000,127.00000,124.00000,244.00000,193.00000,72.20000,73.70000,1.72000,1.68000,2.38690,0.42070,0.77160,24.15690,13.28290,13.28290,11.97520,8.53410,0.25060,1.31980,1.59150,56.55200,4.86780,9.69470,2.19000,2.81970,36.43400,1.77750,0.80050
2016-12-31,1400.00000,1062.00000,338.00000,-147.00000,151.00000,187.00000,-16.00000,171.00000,74.00000,97.00000,97.00000,95.00000,237.00000,187.00000,72.30000,74.10000,1.29000,1.27000,2.30270,0.41620,0.75380,24.14290,13.35710,13.35710,12.21430,6.78570,0.24210,1.34600,1.51680,59.33570,3.73800,7.41020,1.67760,2.18220,35.83540,3.1101,1.9694
2016-09-30,1489.00000,1120.00000,369.00000,-146.00000,148.00000,221.00000,-15.00000,206.00000,60.00000,146.00000,146.00000,143.00000,271.00000,221.00000,72.50000,74.30000,1.98000,1.93000,2.99120,0.41890,0.73360,24.78170,14.84220,14.84220,13.83480,9.60380,0.26720,1.52170,1.73950,51.73940,5.66110,9.21720,2.61980,3.28980,35.62450,3.7002,2.7379
2016-06-30,1455.00000,1100.00000,355.00000,-144.00000,157.00000,198.00000,-19.00000,179.00000,59.00000,120.00000,120.00000,117.00000,247.00000,198.00000,72.20000,74.00000,1.62000,1.58000,3.12120,0.42260,0.74360,24.39860,13.60830,13.60830,12.30240,8.04120,0.27390,1.44170,1.72800,52.08250,4.87610,8.21360,2.25860,2.81560,34.11610,2.2495,1.3619
2016-03-31,1360.00000,1021.00000,339.00000,-139.00000,139.00000,200.00000,-14.00000,186.00000,53.00000,133.00000,133.00000,130.00000,247.00000,200.00000,72.00000,73.60000,1.81000,1.77000,2.98410,0.44580,0.81090,24.92650,14.70590,14.70590,13.67650,9.55880,0.26010,1.35050,1.73030,52.01470,5.71550,10.09870,2.54400,3.16740,32.33430,1.34510,0.54350
2015-12-31,1405.00000,1093.00000,312.00000,-136.00000,140.00000,172.00000,-16.00000,156.00000,49.00000,107.00000,107.00000,103.00000,221.00000,172.00000,71.60000,73.00000,1.45000,1.41000,2.62800,0.45490,0.84310,22.20640,12.24200,12.24200,11.10320,7.33100,0.27690,1.52870,1.81290,49.64410,4.90830,9.15310,2.10880,2.67570,30.44010,2.7992,2.1316
2015-09-30,1437.00000,1107.00000,330.00000,-141.00000,155.00000,175.00000,-14.00000,161.00000,51.00000,110.00000,110.00000,108.00000,224.00000,175.00000,71.60000,72.90000,1.51000,1.48000,3.42090,0.51090,1.05590,22.96450,12.17820,12.17820,11.20390,7.51570,0.26400,1.54180,1.84470,48.78910,5.12340,9.74310,2.02060,2.50570,30.02460,3.1868,2.3
2015-06-30,1449.00000,1130.00000,319.00000,-146.00000,146.00000,173.00000,-17.00000,156.00000,47.00000,109.00000,109.00000,107.00000,222.00000,173.00000,71.60000,72.70000,1.49000,1.47000,3.42770,0.49250,0.99240,22.01520,11.93930,11.93930,10.76610,7.38440,0.26490,1.53530,1.82260,49.37890,4.89010,8.77620,1.99270,2.48180,31.23510,2.4622,1.4993
2015-03-31,1330.00000,1049.00000,281.00000,-131.00000,141.00000,140.00000,-14.00000,126.00000,40.00000,86.00000,86.00000,84.00000,187.00000,140.00000,71.60000,72.70000,1.17000,1.15000,3.25440,0.51100,1.05540,21.12780,10.52630,10.52630,9.47370,6.31580,0.24540,1.41760,1.67300,53.79700,4.07000,7.53060,1.58700,1.99030,29.62870,0.94910,0.15130
2014-12-31,1367.80000,1096.10000,271.70030,404.30000,153.70000,118.00040,-12.10000,105.90000,43.10000,62.80000,62.80000,61.20000,166.00040,118.00010,73.60000,74.90000,0.86000,0.83000,2.97360,0.44890,0.82510,19.86400,8.62700,8.62700,7.74240,4.47430,0.26900,1.56810,1.79500,50.13890,2.84550,4.36410,1.23500,1.56800,30.94420,3.5417,2.4403
2014-09-30,1460.30000,1162.70000,297.60010,-119.50000,119.50000,178.10010,-15.10000,163.00000,42.60000,120.40000,120.40000,118.60000,227.10010,178.10010,73.00000,74.30000,1.62000,1.60000,2.90430,0.45840,0.85930,20.37940,12.19610,12.19610,11.16210,8.12160,0.27780,1.61040,1.75730,51.21550,5.39670,8.51490,2.29070,2.92300,31.05560,3.2048,2.2144
2014-06-30,1482.70000,1186.80000,295.89990,-133.30000,133.30000,162.59990,-17.20000,145.40000,40.80000,104.60000,104.60000,102.60000,212.59990,162.59990,74.90000,76.00000,1.37000,1.35000,3.12040,0.39830,0.68310,19.95680,10.96650,10.96650,9.80640,6.91980,0.27300,1.51380,1.72210,52.26280,4.03710,5.96350,1.92600,2.42920,34.61680,1.4169,0.6689
2014-03-31,1357.20000,1107.40000,249.79990,-127.50000,127.50000,122.29990,-16.60000,105.70000,30.50000,75.20000,75.20000,72.60000,170.29990,122.29990,74.60000,75.80000,0.97000,0.96000,3.04170,0.40840,0.71470,18.40550,9.01120,9.01120,7.78810,5.34920,0.25600,1.46290,1.66940,53.91250,3.02130,4.55480,1.41860,1.78750,33.39060,1.59630,0.81790
2013-12-31,1499.10000,1208.50000,290.59960,404.30000,129.70000,160.89970,-15.00000,145.90000,39.90000,106.00000,106.00000,103.80000,209.89970,160.90000,77.00000,78.30000,1.37000,1.34000,2.70000,0.41410,0.74520,19.38500,10.73310,10.73310,9.73250,6.92420,0.27970,1.67150,1.80180,49.95000,4.36390,6.69610,1.97760,2.55670,32.68700,3.2999,2.1023
2013-09-30,1611.70000,1352.90000,258.79990,-121.90000,121.90000,136.89990,-17.90000,119.00000,30.70000,88.30000,88.30000,86.30000,183.89990,136.89990,77.30000,78.60000,1.12000,1.10000,2.97290,0.40940,0.71080,16.05760,8.49410,8.49410,7.38350,5.35460,0.29610,1.80870,1.94410,46.29270,3.55620,5.43050,1.62200,2.10040,32.36660,3.1861,2.2891
2013-06-30,1633.40000,1357.40000,276.00000,-135.90000,135.90000,140.10000,-16.30000,123.80000,27.10000,96.70000,96.70000,95.10000,189.10000,140.10000,77.60000,78.90000,1.22000,1.20000,2.90620,0.40940,0.72980,16.89730,8.57720,8.57720,7.57930,5.82220,0.29830,1.58570,1.97270,45.62260,3.89920,5.96180,1.76590,2.30290,31.99010,1.8002,0.9648
2013-03-31,1583.80000,1278.20000,305.60010,-130.50000,130.50000,175.10010,-16.80000,158.30000,46.30000,112.00000,112.00000,110.80000,224.10010,175.10010,77.40000,78.80000,1.43000,1.41000,2.71670,0.40750,0.72240,19.29540,11.05570,11.05570,9.99490,6.99580,0.28350,1.40770,1.84380,48.81300,4.46750,6.85850,2.00470,2.64710,32.37640,-0.38070,-1.21830
2012-12-31,1643.80000,1310.10000,333.70020,416.60000,148.40000,185.30040,-14.30000,171.00000,57.30000,113.70000,113.70000,112.00000,235.30040,185.30020,76.50000,78.20000,1.47000,1.41000,2.52950,0.41210,0.73200,20.30050,11.27270,11.27270,10.40270,6.81350,0.29400,1.57090,2.01940,44.56750,4.62380,7.22820,2.03330,2.71810,31.92180,2.1241,0.833
2012-09-30,1679.00000,1365.80000,313.20000,-134.80000,144.40000,168.79990,-16.00000,152.80000,38.90000,113.90000,113.90000,112.70000,222.79990,168.79990,76.50000,77.80000,1.47000,1.45000,2.84380,0.41170,0.71810,18.65400,10.05360,10.05360,9.10070,6.71230,0.31010,1.72450,1.98460,45.34840,4.61320,7.23630,2.10340,2.71380,32.32010,3.1543,2.2011
2012-06-30,1635.00000,1339.80000,295.20000,-128.70000,142.30000,152.90000,-17.20000,135.70000,25.00000,110.70000,110.70000,109.10000,205.90000,152.90000,76.60000,77.90000,1.42000,1.40000,2.65720,0.43710,0.80410,18.05510,9.35170,9.35170,8.29970,6.67280,0.30680,1.71990,1.93950,46.40370,4.84040,7.95260,2.07730,2.72460,30.02420,3.7104,2.8236
2012-03-31,1574.20000,1278.30000,295.89990,-131.10000,134.90000,160.99990,-19.50000,141.50000,45.80000,95.70000,95.70000,94.20000,214.99990,160.99990,76.40000,78.00000,1.23000,1.21000,2.39370,0.44310,0.85870,18.79690,10.22740,10.22740,8.98870,5.98400,0.29250,1.56080,1.77880,50.59710,4.28000,7.21720,1.77810,2.38360,29.28160,0.37180,-0.38460
2011-12-31,1547.20000,1267.10000,280.09990,433.00000,113.80000,166.29980,-19.70000,146.60000,49.60000,97.00000,97.00000,95.40000,221.29980,166.30030,76.40000,78.20000,1.25000,1.22000,2.27000,0.45780,0.91370,18.10370,10.74840,10.74850,9.47520,6.16600,0.29100,1.64770,1.84850,48.68800,4.54760,7.92480,1.82430,2.46570,28.10910,1.9541,0.6523
2011-09-30,1627.70000,1351.80000,275.89990,-129.80000,133.50000,142.39990,-12.70000,129.70000,40.20000,89.50000,89.50000,87.70000,195.39990,142.39990,76.50000,78.10000,1.15000,1.12000,2.29500,0.45490,0.89280,16.95030,8.74850,8.74850,7.96830,5.38800,0.31640,1.73310,2.08680,43.12830,4.26600,7.67580,1.73990,2.32530,27.69930,0.5845,-0.3062
2011-06-30,1584.60000,1312.80000,271.79990,-134.40000,136.90000,134.89990,-19.00000,115.90000,34.90000,81.00000,81.00000,79.30000,188.89990,134.89990,76.80000,78.60000,1.03000,1.01000,2.33020,0.41750,0.76670,17.15260,8.51320,8.51320,7.31410,5.00440,0.29820,1.52470,1.97830,45.49410,3.51260,6.12710,1.52430,2.04600,30.08400,1.016,0.3062
2011-03-31,1459.50000,1161.30000,298.20000,-70.80000,70.80000,227.39990,-26.60000,200.80000,45.30000,155.50000,155.50000,153.60000,276.39990,227.39990,76.40000,78.10000,2.01000,1.97000,2.12350,0.42670,0.79660,20.43170,15.58070,15.58070,13.75810,10.52420,0.27740,1.47190,1.72930,52.04520,7.05860,12.94750,2.95570,4.04630,28.86150,0.28170,-0.14080
2010-12-31,1407.30000,1161.50000,245.79990,230.00000,143.70000,102.10000,-22.30000,79.80000,26.30000,53.50000,53.50000,51.90000,152.10000,102.10000,75.60000,76.80000,0.68000,0.67000,2.00920,0.45650,0.88410,17.46610,7.25500,7.25500,5.67040,3.68790,0.27920,1.80080,1.84440,48.79560,2.67370,5.02350,1.06150,1.45300,26.32100,0.8929,0.0351
2010-09-30,1019.50000,847.90000,171.60000,-79.80000,83.00000,88.60000,-30.20000,58.40000,19.60000,38.80000,38.80000,36.90000,123.60000,88.60000,75.60000,76.70000,0.49000,0.48000,4.41400,0.47510,0.94210,16.83180,8.69050,8.69050,5.72830,3.61940,0.23040,2.02360,2.13280,42.19720,2.05940,2.36870,0.87680,1.08110,24.95700,1.8222,1.3798
2010-06-30,1003.00000,839.20000,163.80000,-69.20000,87.30000,76.50000,-6.80000,69.70000,30.90000,38.80000,38.80000,36.80000,111.50000,76.50000,75.50000,76.60000,0.49000,0.48000,2.17710,0.22030,0.33920,16.33100,7.62710,7.62710,6.94920,3.66900,0.32290,2.10330,2.12500,42.35290,2.19710,2.54760,1.24920,1.71300,23.46810,1.669,1.2129
2010-03-31,937.20000,794.40000,142.80000,-71.00000,71.00000,71.80000,-4.70000,67.10000,22.20000,44.90000,44.90000,43.40000,106.80000,71.80000,75.30000,76.40000,0.58000,0.57000,2.07600,0.23640,0.37860,15.23690,7.66110,7.66110,7.15960,4.63080,0.29760,1.99100,1.95250,46.09480,2.58340,3.00540,1.42580,1.97280,23.08900,0.74610,0.47120
2009-12-31,958.70000,796.50000,162.20000,186.60000,60.40010,101.79990,-9.10000,92.70000,35.00000,57.70000,57.70000,56.20000,136.79990,101.80000,74.90000,75.50000,0.76000,0.75000,1.84960,0.19320,0.31920,16.91880,10.61850,10.61860,9.66930,5.86210,0.32480,2.02160,2.17890,41.30590,3.38620,3.95480,1.95460,2.73200,22.90750,2.9003,2.3273
2009-09-30,970.60000,817.30000,153.30000,-65.90000,65.90000,87.40000,-8.90000,78.50000,24.50000,54.00000,54.00000,52.80000,120.40000,87.40000,74.90000,75.70000,0.70000,0.70000,1.67320,0.25280,0.44130,15.79440,9.00470,9.00470,8.08780,5.43990,0.31420,2.03820,1.74250,51.64850,3.42860,4.06020,1.74810,2.56170,21.20610,2.0404,1.6282
2009-06-30,911.60000,800.10000,111.50000,-61.00000,186.00000,-74.50000,-9.50000,-84.00000,-0.90000,-83.10000,-83.10000,-84.80000,-42.50000,-74.50000,74.80000,74.80000,-1.13000,-1.13000,1.66890,0.31380,0.57500,12.23120,-8.17240,-8.17240,-9.21460,-9.30230,0.29570,1.81840,1.72330,52.22690,-5.82750,-7.01860,-2.69540,-3.99900,19.23340,1.7864,1.3815
2009-03-31,831.10000,738.10000,93.00000,-54.70000,54.70000,38.30000,-10.50000,27.80000,9.40000,18.40000,18.40000,16.80000,68.30000,38.30000,74.80000,75.40000,0.22000,0.22000,1.65480,0.32410,0.59190,11.19000,4.60830,4.60830,3.34500,2.02140,0.27490,1.73260,1.55640,57.82700,1.32660,1.76410,0.60870,0.89670,18.72250,1.03450,0.55700
