Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-09-30,3968.00000,3968.00000,2495.00000,-933.00000,540.00000,-81.00000,459.00000,139.00000,320.00000,320.00000,,316.00000,725.00000,540.00000,507.00000,512.00000,0.62000,0.62000,1.27290,0.56850,1.45660,100.00000,13.60890,13.60890,11.56750,7.96370,0.12140,0.75780,118.76010,3.65630,-3.55830,0.97920,1.57760,17.26180,2.7732,2.6216
2020-06-30,4189.00000,4189.00000,2429.00000,-875.00000,885.00000,-98.00000,787.00000,207.00000,580.00000,580.00000,,572.00000,1064.00000,885.00000,506.00000,511.00000,1.13000,1.12000,1.36590,0.58820,1.57300,100.00000,21.12680,21.12680,18.78730,13.65480,0.13020,0.74180,121.32490,6.91130,-6.32770,1.80300,2.84630,16.57260,2.3821,2.2221
2020-03-31,4651.00000,4651.00000,2555.00000,-1026.00000,1070.00000,-63.00000,1007.00000,240.00000,767.00000,767.00000,,754.00000,1253.00000,1070.00000,505.00000,510.00000,1.49000,1.48000,1.12980,0.60120,1.83060,100.00000,23.00580,23.00580,21.65130,16.21160,0.14820,0.83680,107.55110,10.29390,-7.96970,2.44340,4.10560,14.72680,-1.25100,-1.48240
2019-12-31,4264.00000,4264.00000,2478.00000,-1194.00000,592.00000,-61.00000,531.00000,135.00000,396.00000,396.00000,,391.00000,759.00000,592.00000,506.00000,511.00000,0.76000,0.77000,1.05820,0.57490,1.50520,100.00000,13.88370,13.88370,12.45310,9.16980,0.13600,0.81440,110.51590,4.98550,-4.16750,1.26290,2.11950,15.77150,2.094,1.818
2019-09-30,3968.00000,3968.00000,2437.00000,-1064.00000,467.00000,-53.00000,414.00000,108.00000,306.00000,306.00000,,303.00000,637.00000,467.00000,506.00000,511.00000,0.60000,0.59000,1.13730,0.59450,1.61190,100.00000,11.76920,11.76920,10.43350,7.63610,0.12760,0.76340,117.89820,3.92460,-3.26990,0.98400,1.59160,15.43970,2.0557,1.8183
2019-06-30,4349.00000,4349.00000,2537.00000,-1132.00000,680.00000,-130.00000,550.00000,206.00000,344.00000,344.00000,,332.00000,865.00000,680.00000,507.00000,512.00000,0.66000,0.65000,1.17930,0.57890,1.57390,100.00000,15.63580,15.63580,12.64660,7.63390,0.13540,0.78320,114.91610,4.12620,-3.72900,1.07110,1.73770,16.45780,1.0108,0.8412
2019-03-31,4071.00000,4071.00000,2282.00000,-851.00000,938.00000,6.00000,944.00000,217.00000,727.00000,727.00000,,716.00000,1063.00000,938.00000,505.00000,511.00000,1.42000,1.40000,2.20860,0.58960,1.63210,100.00000,23.04100,23.04100,23.18840,17.58780,0.13510,0.87930,102.35810,9.10340,-22.59870,2.41230,3.73630,15.75090,-0.54010,-0.68100
2018-12-31,3712.00000,3712.00000,2163.00000,-928.00000,621.00000,-397.00000,224.00000,65.00000,159.00000,159.00000,,153.00000,744.00000,621.00000,506.00000,511.00000,0.30000,0.31000,1.20510,0.42080,0.76790,100.00000,16.72950,16.72950,6.03450,4.12180,0.17200,0.85990,104.66860,2.09650,-4.60600,0.73690,1.21430,15.05250,2.1652,1.986
2018-09-30,3504.00000,3504.00000,2083.00000,-880.00000,541.00000,-156.00000,385.00000,106.00000,279.00000,279.00000,,276.00000,665.00000,541.00000,504.00000,510.00000,0.55000,0.54000,1.26210,0.42240,0.81590,100.00000,15.43950,15.43950,10.98740,7.87670,0.16580,0.78280,114.96580,3.70120,-8.64850,1.32050,2.13790,14.97020,1.7797,1.612
2018-06-30,3734.00000,3734.00000,2135.00000,-908.00000,691.00000,28.00000,719.00000,183.00000,536.00000,536.00000,,531.00000,813.00000,691.00000,507.00000,512.00000,1.05000,1.04000,1.46470,0.42710,0.80180,100.00000,18.50560,18.50560,19.25550,14.22070,0.17650,0.81160,110.89720,6.87440,-20.50500,2.53320,3.93830,15.43550,1.5148,1.364
2018-03-31,4000.00000,4000.00000,2224.00000,-868.00000,908.00000,8.00000,916.00000,220.00000,696.00000,696.00000,,690.00000,1033.00000,908.00000,508.00000,514.00000,1.36000,1.34000,1.52110,0.42030,0.78880,100.00000,22.70000,22.70000,22.90000,17.25000,0.18710,0.87680,102.64500,8.67720,-28.65380,3.25550,5.03040,15.79150,-0.70820,-0.81910
2017-12-31,3685.00000,3685.00000,2114.00000,-901.00000,670.00000,-28.00000,642.00000,614.00000,28.00000,28.00000,,29.00000,795.00000,670.00000,513.00000,519.00000,0.06000,0.06000,1.30500,0.41250,0.73730,100.00000,18.18180,18.18180,17.42200,0.78700,0.18040,0.89160,100.94170,0.37620,-0.95860,0.13710,0.22100,14.62910,1.4566,1.3006
2017-09-30,3341.00000,3341.00000,1968.00000,-838.00000,535.00000,2.00000,537.00000,140.00000,397.00000,397.00000,,393.00000,655.00000,535.00000,512.00000,519.00000,0.77000,0.76000,1.36730,0.43430,0.76960,100.00000,16.01320,16.01320,16.07300,11.76300,0.16970,0.85470,105.30080,5.56720,-12.07050,2.01630,3.14930,13.95070,1.5312,1.3899
2017-06-30,3495.00000,3495.00000,1998.00000,-796.00000,701.00000,10.00000,711.00000,204.00000,507.00000,507.00000,,501.00000,817.00000,701.00000,514.00000,520.00000,0.98000,0.96000,1.42010,0.43650,0.79740,100.00000,20.05720,20.05720,20.34340,14.33480,0.17980,0.87730,102.59230,7.16710,-17.01340,2.60780,4.03890,13.79470,1.424,1.2716
2017-03-31,3503.00000,3503.00000,2005.00000,-749.00000,749.00000,4.00000,753.00000,175.00000,578.00000,578.00000,,569.00000,869.00000,749.00000,515.00000,522.00000,1.10000,1.09000,1.38820,0.45290,0.89000,100.00000,21.38170,21.38170,21.49590,16.24320,0.18470,0.92310,97.50210,8.73240,-16.79740,3.04710,4.77760,12.85180,-0.76440,-0.88120
2016-12-31,3364.00000,3364.00000,2151.00000,-813.00000,400.00000,188.00000,588.00000,147.00000,441.00000,441.00000,,436.00000,508.00000,400.00000,519.00000,524.00000,0.85000,0.84000,1.19650,0.41750,0.76640,100.00000,11.89060,11.89060,17.47920,12.96080,0.18490,0.92340,97.46430,7.03130,-13.68290,2.42440,4.09580,12.20230,1.704,1.5519
2016-09-30,3135.00000,3135.00000,1817.00000,-746.00000,572.00000,-47.00000,525.00000,141.00000,384.00000,384.00000,,379.00000,681.00000,572.00000,518.00000,523.00000,0.73000,0.73000,1.36180,0.39950,0.70420,100.00000,18.24560,18.24560,16.74640,12.08930,0.17080,0.87010,103.43540,5.68550,-18.04510,2.09170,3.41390,13.07590,1.69,1.5821
2016-06-30,3376.00000,3376.00000,1872.00000,-778.00000,726.00000,-45.00000,681.00000,201.00000,480.00000,480.00000,,472.00000,836.00000,726.00000,521.00000,525.00000,0.91000,0.90000,1.40700,0.40140,0.70950,100.00000,21.50470,21.50470,20.17180,13.98100,0.18680,0.90730,99.19730,7.15880,-21.86790,2.65550,4.28530,12.91790,1.5408,1.4206
2016-03-31,3336.00000,3336.00000,1854.00000,-749.00000,733.00000,-47.00000,686.00000,196.00000,490.00000,490.00000,,481.00000,844.00000,733.00000,521.00000,526.00000,0.92000,0.91000,1.51880,0.41220,0.74040,100.00000,21.97240,21.97240,20.56360,14.41850,0.18400,0.91470,98.39030,7.23670,-22.13190,2.70300,4.25380,12.98320,-1.10460,-1.19960
2015-12-31,3338.00000,3338.00000,1900.00000,-844.00000,594.00000,-43.00000,551.00000,171.00000,380.00000,380.00000,,375.00000,705.00000,594.00000,531.00000,536.00000,0.73000,0.72000,1.36030,0.40000,0.66860,100.00000,17.79510,17.79510,16.50690,11.23430,0.18320,0.96170,93.58600,5.75580,-16.35820,2.08610,3.45330,12.65000,1.6669,1.5277
2015-09-30,3115.00000,3115.00000,1878.00000,-776.00000,461.00000,-4.00000,457.00000,128.00000,329.00000,329.00000,2.00000,323.00000,569.00000,461.00000,528.00000,533.00000,0.61000,0.61000,1.62340,0.41080,0.70690,100.00000,14.79940,14.79940,14.67100,10.36920,0.17580,0.88570,101.61480,5.18680,-16.45820,1.85620,3.05620,12.14440,1.6485,1.5086
2015-06-30,3225.00000,3225.00000,1826.00000,-770.00000,629.00000,-34.00000,595.00000,166.00000,429.00000,429.00000,,419.00000,732.00000,629.00000,535.00000,541.00000,0.78000,0.77000,1.65180,0.35760,0.57280,100.00000,19.50390,19.50390,18.44960,12.99230,0.18520,0.88140,102.11160,6.24270,-33.43730,2.46370,4.01050,12.93270,1.1666,1.0083
2015-03-31,3215.00000,3215.00000,1730.00000,-750.00000,735.00000,-31.00000,704.00000,206.00000,498.00000,498.00000,-3.00000,482.00000,836.00000,735.00000,539.00000,545.00000,0.89000,0.88000,1.88050,0.35810,0.56670,100.00000,22.86160,22.86160,21.89740,14.99220,0.19100,0.95120,94.61900,7.25630,-51.39320,2.95830,4.65810,12.74670,-0.95960,-1.12480
2014-12-31,3246.00000,3246.00000,1896.00000,-814.00000,536.00000,-168.00000,368.00000,99.00000,269.00000,269.00000,30.00000,294.00000,635.00000,536.00000,545.00000,553.00000,0.55000,0.54000,1.50480,0.32070,0.47370,100.00000,16.51260,16.51260,11.33700,9.05730,0.18240,0.96120,93.63220,3.77120,-33.62500,1.51180,2.56170,13.20580,1.761,1.6146
2014-09-30,3141.00000,3141.00000,1904.00000,-792.00000,445.00000,-13.00000,432.00000,127.00000,305.00000,305.00000,-1.00000,297.00000,543.00000,445.00000,544.00000,551.00000,0.55000,0.54000,1.65910,0.29920,0.50780,100.00000,14.16750,14.16750,13.75360,9.45560,0.17460,0.89850,100.17190,3.85340,301.98020,1.69570,2.70050,14.59540,1.6068,1.4547
2014-06-30,3300.00000,3300.00000,1876.00000,-777.00000,647.00000,-39.00000,608.00000,168.00000,440.00000,440.00000,-2.00000,431.00000,741.00000,647.00000,549.00000,556.00000,0.78000,0.77000,1.81700,0.28080,0.43080,100.00000,19.60610,19.60610,18.42420,13.06060,0.18760,0.89040,101.07270,5.34760,123.24930,2.50170,3.84620,15.07930,1.1475,0.9622
2014-03-31,3264.00000,3264.00000,1839.00000,-752.00000,673.00000,-24.00000,649.00000,192.00000,457.00000,457.00000,-1.00000,443.00000,770.00000,673.00000,548.00000,556.00000,0.81000,0.80000,1.66410,0.24560,0.37930,100.00000,20.61890,20.61890,19.88360,13.57230,0.19690,0.94280,95.45960,5.68200,187.29510,2.75680,4.28630,14.64270,-0.68350,-0.85970
2013-12-31,3115.00000,3115.00000,1833.00000,-793.00000,489.00000,-51.00000,438.00000,131.00000,307.00000,307.00000,,303.00000,581.00000,489.00000,549.00000,558.00000,0.55000,0.55000,1.65400,0.24740,0.37050,100.00000,15.69820,15.69820,14.06100,9.72710,0.18350,0.94110,95.63400,3.84950,50.32790,1.80800,2.89730,14.58600,1.3727,1.1756
2013-09-30,2932.00000,2932.00000,1824.00000,-704.00000,404.00000,-21.00000,383.00000,123.00000,260.00000,260.00000,-1.00000,253.00000,493.00000,404.00000,549.00000,558.00000,0.46000,0.45000,1.58260,0.26920,0.45030,100.00000,13.77900,13.77900,13.06280,8.62890,0.17270,0.89010,101.11190,3.65170,-111.58800,1.53160,2.66860,13.00920,1.3221,1.1494
2013-06-30,3088.00000,3088.00000,1766.00000,-745.00000,577.00000,-13.00000,564.00000,164.00000,400.00000,400.00000,-5.00000,388.00000,667.00000,577.00000,551.00000,559.00000,0.71000,0.69000,1.75910,0.28310,0.39630,100.00000,18.68520,18.68520,18.26430,12.56480,0.19500,0.92320,97.49030,5.84280,-91.95400,2.52560,4.18890,12.46890,0.773,0.5893
2013-03-31,3126.00000,3126.00000,1803.00000,-716.00000,607.00000,-19.00000,588.00000,176.00000,412.00000,412.00000,12.00000,413.00000,694.00000,607.00000,548.00000,557.00000,0.75000,0.74000,1.79470,0.28720,0.40440,100.00000,19.41780,19.41780,18.81000,13.21180,0.20120,0.98430,91.43950,6.13730,-84.77370,2.65170,4.37460,12.19950,-1.06460,-1.22080
2012-12-31,3002.00000,3002.00000,1802.00000,-794.00000,406.00000,-36.00000,370.00000,105.00000,265.00000,265.00000,-2.00000,259.00000,501.00000,406.00000,544.00000,552.00000,0.48000,0.47000,1.67310,0.28690,0.44170,100.00000,13.52430,13.52430,12.32510,8.62760,0.18430,0.98170,91.67890,4.01150,-40.45800,1.62700,2.86050,12.10980,1.0362,0.9112
2012-09-30,2845.00000,2845.00000,1760.00000,-707.00000,378.00000,-42.00000,336.00000,90.00000,246.00000,246.00000,1.00000,241.00000,465.00000,378.00000,544.00000,552.00000,0.44000,0.44000,1.61180,0.28790,0.44360,100.00000,13.28650,13.28650,11.81020,8.47100,0.18080,0.93000,96.76980,3.73860,-46.15390,1.56330,2.66230,12.10060,1.2394,1.0632
2012-06-30,3026.00000,3026.00000,1776.00000,-732.00000,518.00000,-35.00000,483.00000,144.00000,339.00000,339.00000,-2.00000,329.00000,602.00000,518.00000,545.00000,553.00000,0.60000,0.59000,1.63880,0.29570,0.46060,100.00000,17.11830,17.11830,15.96170,10.87240,0.19910,0.97550,92.26040,5.34360,-45.68730,2.23000,3.76370,11.66630,1.0322,0.8553
2012-03-31,3051.00000,3051.00000,1796.00000,-728.00000,527.00000,-20.00000,507.00000,153.00000,354.00000,354.00000,0.00000,347.00000,610.00000,527.00000,542.00000,551.00000,0.64000,0.63000,1.66060,0.29840,0.46660,100.00000,17.27300,17.27300,16.61750,11.37330,0.20330,1.01430,88.73160,5.65040,-40.97220,2.35840,3.96460,11.47580,-0.91290,-1.00360
2011-12-31,2908.00000,2908.00000,1767.00000,-750.00000,391.00000,-47.00000,344.00000,100.00000,244.00000,244.00000,16.00000,262.00000,473.00000,391.00000,542.00000,551.00000,0.48000,0.47000,1.51060,0.30990,0.49290,100.00000,13.44570,13.44570,11.82940,9.00960,0.18820,1.00070,89.93810,4.10770,-23.85140,1.57890,2.83460,11.01680,1.282,1.1454
2011-09-30,2806.00000,2806.00000,1753.00000,-743.00000,310.00000,-112.00000,198.00000,65.00000,133.00000,133.00000,2.00000,129.00000,395.00000,310.00000,540.00000,549.00000,0.24000,0.24000,1.48640,0.29230,0.45320,100.00000,11.04780,11.04780,7.05630,4.59730,0.18560,0.95930,93.81680,2.05720,-28.41880,0.87960,1.45590,12.02650,1.2178,1.1058
2011-06-30,2928.00000,2928.00000,1728.00000,-735.00000,465.00000,-50.00000,415.00000,129.00000,286.00000,286.00000,3.00000,280.00000,547.00000,465.00000,547.00000,555.00000,0.51000,0.50000,1.59960,0.29030,0.44730,100.00000,15.88120,15.88120,14.17350,9.56280,0.18950,0.94120,95.62500,4.21830,-130.00000,1.85100,2.99380,12.52690,1.2758,1.1412
2011-03-31,2884.00000,2884.00000,1721.00000,-691.00000,472.00000,-25.00000,447.00000,128.00000,319.00000,319.00000,12.00000,322.00000,555.00000,472.00000,544.00000,552.00000,0.59000,0.58000,1.70860,0.29300,0.45340,100.00000,16.36620,16.36620,15.49930,11.16510,0.19130,0.89790,100.23580,4.77050,-104.24840,2.11640,3.37280,12.20020,-0.68120,-0.80070
2010-12-31,2785.00000,2785.00000,1690.00000,-770.00000,325.00000,-27.00000,298.00000,106.00000,192.00000,192.00000,14.00000,195.00000,408.00000,325.00000,540.00000,544.00000,0.37000,0.37000,1.69920,0.32050,0.47300,100.00000,11.66970,11.66970,10.70020,7.00180,0.18190,0.91760,98.07900,2.99300,-47.05880,1.25410,2.03370,11.86840,1.236,1.0956
2010-09-30,2524.00000,2524.00000,1586.00000,-699.00000,239.00000,-56.00000,183.00000,55.00000,128.00000,128.00000,43.00000,165.00000,323.00000,239.00000,543.00000,548.00000,0.30000,0.30000,1.71190,0.32070,0.47340,100.00000,9.46910,9.46910,7.25040,6.53720,0.16940,0.82620,108.93420,1.99530,-55.17240,0.85890,1.35550,11.81140,-0.4079,-0.5069
2010-06-30,2606.00000,2606.00000,1614.00000,-1042.00000,-50.00000,-39.00000,-89.00000,-60.00000,-29.00000,-29.00000,271.00000,236.00000,43.00000,-50.00000,541.00000,545.00000,0.43000,0.43000,1.34410,0.33400,0.59370,100.00000,-1.91860,-1.91860,-3.41520,9.05600,0.16680,0.81060,111.03220,-0.47990,6.35970,-0.18560,-0.31960,11.15940,0.9674,0.8671
2010-03-31,2635.00000,2635.00000,1575.00000,-635.00000,425.00000,-48.00000,377.00000,103.00000,274.00000,274.00000,-22.00000,248.00000,522.00000,425.00000,533.00000,536.00000,0.46000,0.45000,1.44680,0.33520,0.59690,100.00000,16.12900,16.12900,14.30740,9.41180,0.17610,0.89780,100.24670,4.55600,-22.16830,1.83130,3.02900,11.12020,-0.46830,-0.61570
2009-12-31,2398.00000,2398.00000,1550.00000,-883.00000,-35.00000,-34.00000,-69.00000,-57.00000,-12.00000,-12.00000,38.00000,19.00000,53.00000,-35.00000,522.00000,524.00000,0.05000,0.05000,1.32730,0.34100,0.61270,100.00000,-1.45960,-1.45960,-2.87740,0.79230,0.15640,0.88030,102.23520,-0.20470,3.37080,-0.07820,-0.13490,11.06910,0.4514,0.2668
2009-09-30,2354.00000,2354.00000,1533.00000,-626.00000,195.00000,-34.00000,161.00000,-46.00000,207.00000,207.00000,18.00000,221.00000,289.00000,195.00000,524.00000,526.00000,0.41000,0.41000,1.43370,0.33460,0.59530,100.00000,8.28380,8.28380,6.83940,9.38830,0.15340,0.86740,103.76380,3.42770,-20.53570,1.34930,2.28070,11.49160,1.2212,1.1029
2009-06-30,2470.00000,2470.00000,1528.00000,-648.00000,294.00000,-93.00000,201.00000,44.00000,157.00000,157.00000,-347.00000,-193.00000,702.00000,294.00000,522.00000,523.00000,-0.36000,-0.37000,1.68160,0.38380,0.62450,100.00000,11.90280,11.90280,8.13770,-7.81380,0.16550,0.86550,103.99190,2.72570,-12.83730,1.05220,1.67950,11.01930,0.4226,0.2888
2009-03-31,2609.00000,2609.00000,1571.00000,-714.00000,324.00000,-65.00000,259.00000,80.00000,179.00000,179.00000,1.00000,176.00000,414.00000,324.00000,515.00000,515.00000,0.33000,0.33000,1.61240,0.38670,0.70210,100.00000,12.41860,12.41860,9.92720,6.74590,0.17560,0.95010,94.72600,3.14370,-12.47390,1.20460,1.92800,11.02160,-0.87380,-1.00580
