Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1055.70000,523.70000,531.99990,131.70000,-61.10000,224.60000,307.40000,1.60000,309.00000,90.50000,218.50000,218.50000,217.40000,339.80000,307.40000,104.70000,105.10000,2.08000,2.07000,1.38840,0.25500,0.34230,50.39310,29.11810,29.11810,29.26970,20.59300,0.12120,2.49400,36.08700,5.19210,-59.55300,2.50820,3.86800,40.20270,-5.4396,-5.5544
2024-06-30,974.00000,460.20000,513.80000,125.40000,-64.90000,303.70000,210.10000,-7.10000,203.00000,62.60000,140.40000,140.40000,139.70000,323.50000,210.10000,105.10000,105.40000,1.33000,1.33000,1.23440,0.26370,0.35810,52.75150,21.57080,21.57080,20.84190,14.34290,0.10520,2.38960,37.66320,3.49110,-26.19890,1.51690,2.57060,38.37900,14.2297,14.067
2024-03-31,957.20000,455.10000,502.10000,122.80000,-59.00000,219.70000,282.40000,9.70000,292.10000,82.60000,209.50000,209.50000,208.30000,320.30000,282.40000,105.60000,106.10000,1.97000,1.96000,1.33290,0.26350,0.35770,52.45510,29.50270,29.50270,30.51610,21.76140,0.11740,2.53900,35.44710,5.20610,-32.91960,2.56990,3.83440,38.12250,8.44110,8.37230
2023-12-31,968.69990,469.70000,498.99990,121.80000,-45.70000,205.00000,293.99990,-6.50000,287.50000,75.50000,212.00000,212.00000,210.80000,332.69990,294.00010,105.80000,106.20000,1.99000,1.98000,1.43080,0.26530,0.36120,51.51230,30.34990,30.35000,29.67900,21.76110,0.12940,2.35240,38.25950,5.31990,-29.56350,2.83140,3.90840,37.76250,-1.7908,-1.9517
2023-09-30,908.80000,428.30000,480.50000,105.00000,-64.70000,209.30000,271.20000,-1.10000,270.10000,61.90000,208.20000,208.20000,207.10000,310.60000,271.20000,105.70000,106.10000,1.96000,1.95000,1.23160,0.27520,0.39950,52.87190,29.84160,29.84160,29.72050,22.78830,0.11750,2.16640,41.54380,5.49590,-22.93200,2.69250,3.98320,35.18440,6.9453,6.8728
2023-06-30,907.80000,440.70000,467.10000,120.00000,-61.80000,222.30000,244.80000,-3.00000,241.80000,74.00000,167.80000,167.80000,167.00000,285.20000,244.80000,105.70000,106.10000,1.58000,1.57000,1.18810,0.28190,0.43750,51.45410,26.96630,26.96630,26.63580,18.39610,0.12620,2.26050,39.81490,4.57920,-15.41710,2.33190,3.28850,34.72810,-4.7326,-4.8063
2023-03-31,988.20000,516.80000,471.40000,116.60000,-59.10000,223.50000,247.90000,0.30000,248.20000,74.80000,173.40000,173.40000,172.60000,290.00000,247.90000,105.90000,106.20000,1.63000,1.63000,1.06710,0.28890,0.49240,47.70290,25.08600,25.08600,25.11640,17.46610,0.12500,2.48350,36.23860,4.90010,-14.14130,2.19400,3.48440,33.51870,9.70620,9.58950
2022-12-31,1004.70000,547.60000,457.10000,102.80000,-57.10000,206.60000,250.50000,-14.70000,235.80000,76.10000,159.70000,159.70000,159.80000,295.90000,250.50010,106.30000,106.70000,1.51000,1.50000,1.05330,0.29320,0.50270,45.49620,24.93280,24.93280,23.46970,15.90530,0.14360,2.40300,37.45300,4.60850,-12.09570,2.28180,3.25750,32.70660,-1.3668,-1.6228
2022-09-30,993.50000,551.10000,442.40000,108.10000,-54.10000,205.60000,236.80000,-7.80000,229.00000,78.80000,150.20000,150.20000,149.60000,279.20010,236.80000,106.20000,106.40000,1.41000,1.41000,1.22770,0.36090,0.57590,44.52940,23.83490,23.83490,23.04980,15.05790,0.13610,2.36720,38.02010,4.56010,-10.10630,2.05830,2.91450,30.38200,1.5857,1.49
2022-06-30,985.80000,561.70000,424.10000,91.70000,-55.20000,661.50000,-237.40000,-19.40000,-256.80000,-72.30000,-184.50000,-184.50000,-184.50000,263.50000,-237.40000,106.30000,106.30000,-1.74000,-1.74000,1.20830,0.37520,0.60060,43.02090,-24.08200,-24.08200,-26.04990,-18.71580,0.13190,2.22830,40.38950,-5.65620,11.09510,-2.46790,-3.53370,30.75470,-5.9126,-6.0203
2022-03-31,974.50000,556.40000,418.10000,84.10000,-51.40000,178.40000,239.70000,-14.80000,224.90000,115.30000,109.60000,109.60000,109.20000,281.09990,239.70000,106.60000,106.80000,1.02000,1.02000,1.25380,0.30880,0.44670,42.90410,24.59720,24.59720,23.07850,11.20580,0.11890,2.56250,35.12260,3.07240,-10.15380,1.33690,2.12370,33.59390,11.79590,11.69480
2021-12-31,866.40000,475.89990,390.50010,78.40000,-45.80000,169.89990,220.60020,-10.40000,210.20000,44.30000,165.90000,165.90000,165.30000,263.00020,220.60020,107.00000,107.20000,1.55000,1.55000,1.30960,0.26490,0.36040,45.07160,25.46170,25.46170,24.26130,19.07900,0.12710,2.34420,38.39340,4.60220,-15.23140,2.43450,3.38290,33.80160,-6.4459,-6.5731
2021-09-30,816.80000,447.30000,369.50000,76.30000,-53.00000,178.80000,190.70000,-16.90000,173.80000,53.40000,120.40000,120.40000,120.00000,233.90000,190.70000,106.80000,107.00000,1.12000,1.12000,1.23840,0.27080,0.37140,45.23750,23.34720,23.34720,21.27820,14.69150,0.10770,2.19280,41.04430,3.44300,-9.79900,1.58780,2.51050,32.79170,5.261,5.1116
2021-06-30,800.80000,450.20000,350.60000,69.60000,-48.60000,160.59990,190.00010,-10.80000,179.20000,73.70000,105.50000,105.50000,105.20000,231.30010,190.00010,106.80000,106.90000,0.99000,0.98000,1.35960,0.27390,0.37720,43.78120,23.72630,23.72630,22.37760,13.13690,0.11280,2.14810,41.89810,3.06460,-9.35780,1.48660,2.22530,32.28700,1.1739,1.0669
2021-03-31,1010.80000,645.30000,365.49990,73.90000,-41.60000,160.90010,204.59990,-11.70000,192.90000,55.70000,137.20000,137.20000,136.80000,247.29990,204.59990,107.30000,107.40000,1.27000,1.27000,1.20010,0.25070,0.34890,36.15950,20.24140,20.24140,19.08390,13.53380,0.14530,2.69690,33.37160,4.03030,-11.51100,1.97180,3.02000,31.83460,5.57820,5.48600
2020-12-31,844.20020,537.10000,307.10020,59.90000,-43.10000,172.30000,134.80020,-11.90000,122.90000,35.60000,87.30000,87.30000,87.10000,175.80020,134.80020,109.10000,109.30000,0.81000,0.81000,1.19300,0.25320,0.35950,36.37760,15.96780,15.96780,14.55820,10.31750,0.12950,2.16240,41.62050,2.60680,-6.84600,1.33970,1.94690,31.21060,2.4148,2.323
2020-09-30,792.70000,500.70000,292.00000,60.40000,-46.60000,152.70000,139.30000,24.10000,163.40000,53.50000,109.90000,109.90000,109.60000,179.30000,139.30000,108.70000,108.80000,1.01000,1.01000,1.22510,0.20630,0.28080,36.83610,17.57290,17.57290,20.61310,13.82620,0.13040,2.32060,38.78390,3.28600,-10.80200,1.80850,2.60820,30.87840,6.4767,6.2917
2020-06-30,868.70000,571.80000,296.90000,55.80000,-32.00000,135.20000,161.70000,-5.10000,156.60000,43.00000,113.60000,113.60000,113.30000,200.20000,161.70000,109.50000,109.60000,1.04000,1.03000,1.57340,0.20910,0.26430,34.17750,18.61400,18.61400,18.02690,13.04250,0.16190,2.30550,39.03760,3.45680,-11.70770,2.11690,2.73410,30.21690,2.9788,2.9177
2020-03-31,921.50000,563.20000,358.30000,55.40000,-35.20000,131.90000,226.40000,-8.90000,217.50000,60.10000,157.40000,157.40000,157.00000,267.40000,226.40000,110.40000,110.60000,1.42000,1.42000,1.76510,0.20780,0.26230,38.88230,24.56860,24.56860,23.60280,17.03740,0.17590,2.25860,39.84810,4.75510,-16.21340,3.00530,3.76720,30.16860,1.47650,1.38070
2019-12-31,597.50010,318.30000,279.20010,52.60000,-57.00000,161.10000,118.10010,-5.00000,113.10000,27.90000,85.20000,85.20000,85.00000,161.40010,118.10010,111.40000,111.80000,0.76000,0.77000,2.15770,0.20540,0.25860,46.72800,19.76570,19.76570,18.92890,14.22590,0.11680,2.04970,43.90790,2.53900,-9.29720,1.66600,2.01740,30.32430,2.1293,2.0558
2019-09-30,675.40000,381.40000,294.00000,52.40000,-34.60000,146.60000,147.40000,-6.50000,140.90000,35.00000,105.90000,105.90000,105.50000,190.80000,147.40000,111.60000,111.90000,0.95000,0.94000,2.45980,0.20670,0.26050,43.52980,21.82410,21.82410,20.86170,15.62040,0.13460,2.24760,40.04290,3.18140,-11.34680,2.10990,2.52400,29.91960,0.6849,0.6157
2019-06-30,620.60000,337.40000,283.20000,55.20000,-38.30000,158.00000,125.20000,-5.60000,119.60000,35.10000,84.50000,84.50000,87.60000,180.00000,125.20000,111.50000,111.60000,0.79000,0.78000,2.02030,0.21600,0.27550,45.63330,20.17400,20.17400,19.27170,14.11540,0.12030,1.96210,45.87010,2.53980,-8.45420,1.63780,1.99120,29.79390,1.7895,1.6702
2019-03-31,602.60000,322.10000,280.50000,50.70000,-33.80000,134.00000,146.50000,-18.70000,127.80000,32.60000,95.20000,95.20000,94.60000,194.30000,146.50000,111.50000,111.70000,0.85000,0.85000,1.33590,0.21800,0.37010,46.54830,24.31130,24.31130,21.20810,15.69860,0.11300,2.06870,43.50650,2.89770,-8.63570,1.78600,2.26590,29.43090,1.05640,1.00450
2018-12-31,747.69990,413.30000,334.39990,63.90000,-38.20000,157.90020,176.49970,-0.80000,175.70000,37.30000,138.40000,138.40000,137.40000,226.29970,176.49980,111.80000,112.20000,1.24000,1.23000,1.14730,0.22030,0.37500,44.72380,23.60570,23.60570,23.49870,18.37640,0.14050,2.09030,43.05600,4.27030,-11.82300,2.60100,3.32960,29.04070,2.0098,1.9349
2018-09-30,575.90000,305.40000,270.50000,54.40000,-33.80000,144.40000,126.10010,-9.80000,116.30000,30.60000,85.70000,85.70000,85.00000,176.90010,126.10010,111.40000,111.80000,0.76000,0.76000,0.90940,0.22500,0.38540,46.97000,21.89620,21.89620,20.19450,14.75950,0.11250,2.04440,44.02330,2.71900,-6.52260,1.67400,2.10720,28.23630,-0.3546,-0.491
2018-06-30,667.50000,384.00000,283.50000,60.90000,-34.50000,154.40000,129.10000,-9.30000,119.80000,36.80000,83.00000,83.00000,82.40000,180.20000,129.10000,112.00000,112.30000,0.74000,0.73000,0.85890,0.22500,0.38550,42.47190,19.34080,19.34080,17.94760,12.34460,0.12550,2.23170,40.32810,2.63530,-6.08190,1.56110,2.04220,28.09460,1.6596,1.6122
2018-03-31,777.70000,449.20000,328.50000,62.60000,-35.20000,160.80000,167.70000,-8.30000,159.40000,41.30000,118.10000,118.10000,117.30000,222.50000,167.70000,112.40000,112.70000,1.04000,1.04000,1.33310,0.27650,0.38210,42.23990,21.56360,21.56360,20.49630,15.08290,0.14600,2.89750,31.06080,3.71950,-8.31870,2.21650,2.69110,28.21070,1.45080,1.38600
2017-12-31,620.70010,355.10000,265.60010,58.40000,-33.60000,156.89990,108.70020,-4.60000,104.10000,-153.00000,257.10000,257.10000,254.60000,165.10020,108.70020,107.20000,107.50000,2.41000,2.40000,1.30150,0.28470,0.39800,42.79040,17.51250,17.51250,16.77140,41.01820,0.11790,2.64690,34.00190,8.26530,-17.14690,4.88250,5.91240,27.59070,1.894,1.777
2017-09-30,611.40000,341.70000,269.70000,54.90000,-34.60000,150.40000,119.30000,-13.40000,105.90000,45.60000,60.30000,60.30000,59.70000,176.80000,119.30000,112.30000,112.60000,0.53000,0.53000,1.57270,0.31320,0.45600,44.11190,19.51260,19.51260,17.32090,9.76450,0.11690,2.64680,34.00390,2.09530,-3.42890,1.15340,1.43900,25.36530,0.059,-0.0021
2017-06-30,640.80000,373.90000,266.90000,54.20000,-34.40000,149.10010,117.79990,-11.70000,106.10000,38.10000,68.00000,68.00000,67.30000,173.69990,117.79990,112.10000,112.50000,0.60000,0.60000,1.38110,0.33380,0.50100,41.65110,18.38330,18.38330,16.55740,10.50250,0.11880,2.64790,33.98880,2.41420,-3.69550,1.26030,1.60830,24.97580,1.7222,1.6319
2017-03-31,356.20000,162.80000,193.40000,51.10000,-25.90000,167.30000,26.10000,-7.80000,18.30000,3.10000,15.20000,15.20000,15.10000,52.10000,26.10000,91.90000,92.00000,0.16000,0.16000,1.74660,0.35130,0.54150,54.29530,7.32730,7.32730,5.13760,4.23920,0.06660,1.45210,61.97920,0.55370,-0.78910,0.28440,0.35920,24.50310,-0.19240,-0.27280
2016-12-31,190.80000,47.80000,143.00000,27.00000,-26.10000,68.10000,74.90000,0.00000,74.90000,29.80000,45.10000,45.10000,44.70000,84.90000,74.90000,81.40000,81.40000,0.55000,0.55000,2.61510,,,74.94760,39.25580,39.25580,39.25580,23.42770,0.40030,1.46320,61.50950,14.18690,15.95330,9.46090,14.18690,3.91090,0.6791,0.5815
2016-09-30,168.70000,32.50000,136.20000,30.90000,-20.70000,70.40000,65.80000,1.60000,67.40000,26.90000,40.50000,40.50000,40.30000,76.00000,65.80000,81.30000,81.30000,0.50000,0.50000,2.54660,,,80.73500,39.00420,39.00420,39.95260,23.88860,0.38220,1.40030,64.27180,13.98650,20.97360,9.17660,13.98650,3.56230,0.7282,0.5928
2016-06-30,173.10000,29.00000,144.10000,31.00000,-22.80000,66.10000,78.00000,5.80000,83.80000,32.90000,50.90000,50.90000,50.70000,90.30000,78.00000,81.30000,81.30000,0.62000,0.62000,2.26890,,,83.24670,45.06070,45.06070,48.41130,29.28940,0.42570,1.56410,57.54070,19.15240,29.63900,12.51710,19.15240,3.26950,0.2226,0.019
2016-03-31,170.50000,27.40000,143.10000,35.30000,-16.40000,63.60000,79.50000,1.00000,80.50000,31.30000,49.20000,49.20000,49.20000,91.40000,79.50000,81.80000,81.80000,0.60000,0.60000,2.21570,,,83.92960,46.62760,46.62760,47.21410,28.85630,0.43180,2.47220,36.40490,19.84460,31.89630,12.46110,19.84460,3.04010,1.19070,1.08190
2015-12-31,185.20100,,185.20100,-38.91700,-33.92200,,75.86700,3.77400,79.64100,29.26100,50.38000,50.38000,50.15600,88.03700,75.86700,83.10000,83.10000,0.61000,0.61000,2.75850,,,44.87070,40.96470,40.96470,43.00250,27.08190,0.48130,1.92680,46.70940,19.40340,26.14710,13.09290,19.40340,3.16300,0.606,0.4584
2015-09-30,187.03500,,187.03500,58.17200,-15.35900,,101.11000,0.34100,101.45100,33.93500,67.51600,67.51600,67.21900,113.52700,101.11000,82.75500,82.75500,0.81000,0.81000,2.83110,,,100.00000,54.05940,54.05940,54.24170,35.93930,0.47060,2.03300,44.26930,25.98600,35.18030,16.98860,25.98600,3.14530,1.0753,0.9617
2015-06-30,148.72500,,148.72500,48.23000,-15.85000,,73.37000,0.26100,73.63100,28.78600,44.84500,44.84500,44.64600,84.67000,73.37000,83.29000,83.29000,0.54000,0.54000,2.68570,,,100.00000,49.33270,49.33270,49.50820,30.01920,0.41070,1.57800,57.03420,19.75400,26.37690,12.38440,19.75400,2.73840,0.3361,0.2141
2015-03-31,142.83900,,142.83900,47.41500,-15.46900,,69.55300,-0.27600,69.27700,27.01800,42.25900,42.25900,42.07900,79.96600,69.55300,83.95600,83.95600,0.50000,0.50000,2.96110,,,100.00000,48.69330,48.69330,48.50010,29.45900,0.38010,2.30780,38.99880,17.33810,22.51390,11.24520,17.33810,2.91190,0.93450,0.84470
2014-12-31,166.48800,,166.48800,56.26600,-12.20600,,86.96300,-3.01700,83.94600,34.60300,49.34300,49.34300,49.12000,98.04300,86.96300,85.40600,85.40600,0.58000,0.58000,3.31370,,,100.00000,52.23380,52.23380,50.42160,29.50360,0.43370,1.83790,48.96890,19.73190,25.38300,12.85310,19.73190,2.97300,0.9112,0.794
2014-09-30,148.91000,,148.91000,51.58700,-11.87800,,75.08400,-0.27100,74.81300,26.44700,48.36600,48.36600,48.14600,85.45600,75.08400,85.05100,85.05100,0.57000,0.57000,3.26180,,,100.00000,50.42240,50.42240,50.24040,32.33230,0.40570,1.69190,53.19310,19.73120,25.32570,13.17570,19.73120,2.89730,0.7517,0.6117
2014-06-30,143.94200,,143.94200,52.24200,-12.08900,,69.71600,-0.32100,69.39500,26.41400,42.98100,42.98100,42.59800,79.64200,69.71600,85.83100,85.83100,0.50000,0.50000,3.53380,,,100.00000,48.43340,48.43340,48.21040,29.59390,0.37310,1.64110,54.84210,16.28740,20.28380,11.14130,16.28740,3.08230,0.391,0.2017
2014-03-31,157.88500,,157.88500,55.98400,-11.25900,,82.03800,-0.49500,81.54300,32.51900,49.02400,49.02400,48.52800,90.66000,82.03800,86.45300,86.45300,0.56000,0.56000,3.70710,,,100.00000,51.96060,51.96060,51.64710,30.73630,0.38240,2.29600,39.19790,17.10060,20.55320,11.87470,17.10060,3.32600,1.02150,0.88080
2013-12-31,141.83000,,141.83000,50.64200,-9.48100,,72.59900,-0.44700,72.15200,26.04300,46.10900,46.10900,45.64200,81.73500,72.59900,87.33100,87.33100,0.52000,0.52000,2.87420,,,100.00000,51.18730,51.18730,50.87220,32.18080,0.32120,1.75540,51.27010,16.20610,19.32660,10.44160,16.20610,3.27890,0.6027,0.5
2013-09-30,136.74300,,136.74300,48.24100,-11.59900,,68.42700,-0.51700,67.91000,26.55400,41.35600,41.35600,40.95500,76.93100,68.42700,87.64700,87.64700,0.47000,0.47000,4.72390,,,100.00000,50.04060,50.04060,49.66250,29.95040,0.31000,1.81640,49.54890,12.70930,14.69770,9.37460,12.70930,3.72320,0.6286,0.5527
2013-06-30,150.77200,,150.77200,52.89400,-13.89800,,75.35800,-0.47300,74.88500,28.72400,46.16100,46.16100,45.47700,84.00900,75.35800,87.34100,87.34100,0.52000,0.52000,4.22190,,,100.00000,49.98140,49.98140,49.66770,30.16280,0.35070,1.88200,47.82050,14.89520,17.28300,10.73860,14.89520,3.53370,0.246,0.1701
2013-03-31,142.70500,,142.70500,50.58600,-14.40700,,69.43000,-0.72100,68.70900,26.33600,42.37300,42.37300,41.78900,77.74100,69.43000,87.27200,87.27200,0.48000,0.48000,3.21190,,,100.00000,48.65280,48.65280,48.14760,29.28350,0.34840,2.46600,36.49570,15.42370,18.26920,10.34430,15.42370,3.14790,1.09200,1.01820
2012-12-31,130.07800,,130.07800,44.77400,-19.34100,,59.75200,-0.35500,59.39700,19.67300,39.72400,39.72400,39.24500,65.98500,59.75200,87.46000,87.46000,0.45000,0.45000,3.89090,,,100.00000,45.93550,45.93550,45.66260,30.17040,0.38390,2.07800,43.31180,16.61240,20.22600,11.72290,16.61240,2.74000,0.6788,0.6424
2012-09-30,128.31900,,128.31900,46.08800,-12.73600,,60.86100,-0.32700,60.53400,14.77600,45.75800,45.75800,45.24300,69.51700,60.86100,87.27200,87.27200,0.52000,0.52000,4.25120,,,100.00000,47.42950,47.42950,47.17460,35.25820,0.33990,1.81640,49.54810,16.60780,19.62680,12.12050,16.60780,3.15700,0.6189,0.5352
2012-06-30,132.54900,,132.54900,45.53100,-12.62900,,66.06900,-0.41100,65.65800,27.16200,38.49600,38.49600,37.90300,74.41100,66.06900,87.15300,87.15300,0.44000,0.44000,3.16000,,,100.00000,49.84500,49.84500,49.53490,28.59550,0.38550,2.04100,44.09590,16.04620,19.59780,11.19700,16.04620,2.74900,0.2766,0.1422
2012-03-31,121.39200,,121.39200,43.54700,-12.11000,,57.41500,-0.45300,56.96200,23.54500,33.41700,33.41700,32.86300,65.75700,57.41500,88.14600,88.14600,0.37000,0.37000,2.60020,,,100.00000,47.29720,47.29720,46.92400,27.07180,0.34350,2.08510,43.16430,14.45360,17.73750,9.45480,14.45360,2.63870,0.71860,0.62930
2011-12-31,120.20800,,120.20800,48.22200,-11.80200,,52.67900,-0.34200,52.33700,20.53000,31.80700,31.80700,31.28700,60.20800,52.67900,89.99400,89.99400,0.35000,0.35000,3.62770,,,100.00000,43.82320,43.82320,43.53870,26.02740,0.36660,2.42700,37.08250,13.46210,16.38680,9.70120,13.46210,2.66160,0.4383,0.3745
