,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$-0.46,$-0.37
1,2024-08-08,2024-06-30,$-0.50,$-0.38
2,2024-05-09,2024-03-31,$-0.50,$-0.45
3,2024-03-14,2023-12-31,$-0.56,$-0.49
4,2023-11-09,2023-09-30,$-0.53,$-0.55
5,2023-08-09,2023-06-30,$-0.54,$-0.56
6,2023-05-11,2023-03-31,$-0.53,$-0.53
7,2023-03-16,2022-12-31,$-0.60,$-0.55
8,2022-11-10,2022-09-30,$-0.59,$-0.53
9,2022-08-11,2022-06-30,$-0.50,$-0.54
10,2022-05-16,2022-03-31,$-0.45,$-0.66
11,2022-03-17,2021-12-31,$-0.46,$-0.24
12,2021-11-10,2021-09-30,$-0.40,$-0.48
13,2021-08-12,2021-06-30,$-0.40,$-1.93
