Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,14.13900,14.13900,2.07200,0.05100,12.11800,-5.36700,6.75100,,6.75100,6.75100,6.75100,14.19200,12.11800,20.51150,20.51150,0.33000,0.33000,1.42950,0.52270,1.09510,100.00000,85.70620,85.70620,47.74740,47.74740,0.01610,0.56720,158.68240,1.67650,1.67650,0.76760,0.80020,19.30560,-3.38570,-3.38570
2021-12-31,12.60000,12.60000,2.15500,0.05500,10.50000,-1.16900,9.33100,,9.33100,9.33100,9.33100,9.21800,10.50000,12.84930,12.84930,0.57000,0.57000,1.18280,0.52070,1.08640,100.00000,83.33330,83.33340,74.05560,74.05560,0.01530,1.26570,71.10720,2.49460,2.49460,1.13670,1.19560,19.38790,-8.889,-8.889
2021-09-30,9.92900,9.92900,1.74100,0.13400,8.32200,0.31400,8.63600,,8.63600,8.63600,8.63600,5.84500,8.32200,14.32550,14.32550,0.60000,0.60000,2.03630,0.53270,1.13980,100.00000,83.81510,83.81510,86.97750,86.97750,0.01450,1.06640,84.39820,2.75940,2.75940,1.26440,1.28960,19.26530,-7.4782,-7.4782
2021-06-30,7.56100,7.56100,1.51600,0.15300,6.19800,-0.79500,5.40300,,5.40300,5.40300,5.40300,4.49700,6.19800,10.70480,10.70480,0.50000,0.50000,2.20860,0.56100,1.27800,100.00000,81.97330,81.97330,71.45880,71.45880,0.01390,1.82770,49.24350,2.34440,2.34440,0.99380,1.02920,19.07170,-11.0248,-11.0248
2021-03-31,6.20000,6.20000,1.32000,0.18000,5.06000,-1.16400,3.89600,,3.89600,3.89600,3.89600,4.13400,5.06000,8.59860,8.59860,0.45000,0.45000,0.58570,0.54990,1.22180,100.00000,81.61290,81.61290,62.83870,62.83870,0.01420,2.69920,33.34360,2.24180,2.24180,0.89350,1.00900,18.88810,-2.89120,-2.89120
2020-12-31,4.79000,4.79000,1.29300,0.15800,3.65500,-0.58800,3.06700,,3.06700,3.06700,3.06700,2.68500,3.65500,4.96480,4.96480,1.09000,1.09000,2.39570,0.54430,1.19430,100.00000,76.30480,76.30480,64.02920,64.02920,0.01360,1.61060,55.87890,1.94560,1.94560,0.86770,0.88660,18.73560,-26.059,-26.059
2020-09-30,2.96700,2.96700,0.86400,0.08100,2.18400,2.44200,4.62600,,4.62600,4.62600,4.62600,-0.97200,2.18400,5.05300,5.05300,0.92000,0.92000,1.75740,0.54620,1.20340,100.00000,73.60970,73.60970,155.91510,155.91510,0.01220,2.25110,39.97980,4.47140,4.47140,1.89480,2.02930,18.85860,-8.3607,-8.3607
2020-06-30,2.59500,2.59500,0.68600,0.00300,1.91200,-4.03400,-2.12200,,-2.12200,-2.12200,-2.12200,5.53100,1.91200,3.95700,3.95700,-0.54000,-0.54000,0.14370,,,100.00000,73.68020,73.68020,-81.77260,-81.77260,0.01480,3.20770,28.05780,-2.64990,-2.64990,-1.20980,-2.64990,18.28310,0.3491,0.3491
2020-03-31,2.95100,2.95100,1.18300,0.18200,1.95000,-5.37600,-3.42600,,-3.42600,-3.42600,-3.42600,5.89600,1.95000,3.31060,3.31060,-1.04000,-1.04000,0.06560,,,100.00000,66.07930,66.07930,-116.09620,-116.09620,0.01690,2.75540,32.66350,-5.45670,-5.45670,-1.96320,-5.45670,18.96260,3.42600,3.42600
2019-12-31,3.74600,3.74600,0.94400,,2.80200,-1.14400,1.65800,0.00000,1.65800,1.65800,1.65800,2.60700,2.80200,4.06550,4.06550,0.43000,0.43000,2.52320,0.64120,1.78740,100.00000,74.79980,74.79980,44.26050,44.26050,0.01990,0.84730,106.21730,2.50410,2.50410,0.88020,0.89840,19.99730,6.6064,6.6064
2019-09-30,4.22700,4.22700,0.48100,,3.74600,-1.51500,2.23100,,2.23100,2.23100,2.23100,3.75700,3.74600,4.39690,4.39690,0.51000,0.51000,,,,100.00000,88.62080,88.62080,52.77980,52.77980,,,,,,,,,3.9244,3.9244
2019-06-30,4.08200,4.08200,0.43700,,3.64500,-1.34200,2.30300,,2.30300,2.30300,2.30300,3.30400,3.64500,4.18660,4.18660,0.55000,0.55000,,,,100.00000,89.29450,89.29450,56.41840,56.41840,,,,,,,,,-6.2097,-6.2097
2019-03-31,3.34100,3.34100,0.36700,,2.97400,-1.88100,1.09300,,1.09300,1.09300,1.09300,3.35000,2.97400,3.63130,3.63130,0.30000,0.30000,,,,100.00000,89.01530,89.01530,32.71480,32.71480,,,,,,,,,-8.73820,-8.73820
