Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,277.83500,204.14000,73.69500,34.13700,0.39600,33.74100,39.95400,-0.36900,39.58500,1.76100,37.82400,37.82400,5.34700,40.58800,39.95400,8.84600,51.53300,0.60000,0.58000,0.00930,14.38050,14.38050,14.24770,1.92450,0.60390,10.15790,10.91180,8.22170,10.15790,7.26100,0.4445,0.4323
2024-06-30,220.93300,161.87500,59.05800,31.80900,0.22000,31.58900,27.46900,-1.60300,25.86600,1.13200,24.73400,24.73400,3.64600,28.05200,27.46900,8.84600,51.43200,0.41000,0.40000,0.01120,12.43320,12.43320,11.70760,1.65030,0.51470,7.17850,7.75770,5.76210,7.17850,6.71890,0.0009,-0.0408
2024-03-31,189.20900,139.74900,49.46000,27.54100,0.18400,27.35700,22.10300,-0.69600,21.40700,0.92100,20.48600,20.48600,2.97200,22.74100,22.10300,8.84600,51.41000,0.34000,0.33000,0.01270,11.68180,11.68180,11.31390,1.57080,0.47150,6.14980,6.66450,5.10550,6.14980,6.49570,-0.18040,-0.18880
2023-12-31,217.32700,159.32100,58.00600,27.76800,0.27600,27.49200,30.51400,-0.87200,29.64200,,29.64200,29.64200,29.68000,30.96800,30.51400,,,,0.00000,,14.04060,14.04060,13.63930,13.65680,0.61620,,-115.22180,8.40450,,,0,0
2023-09-30,197.63800,140.54800,57.09000,22.95200,0.22200,22.73000,34.36000,-0.42700,33.93300,0.00000,33.93300,33.93300,33.93300,34.82400,34.36000,,,,0.00000,,17.38530,17.38530,17.16930,17.16930,,,,,,,0,0
2023-06-30,181.52200,128.82400,52.69800,21.92800,0.22600,21.70200,30.99600,-0.25500,30.74100,,30.74100,30.74100,30.74100,31.41900,30.99600,,,,0.00000,,17.07560,17.07560,16.93510,16.93510,,,,,,,0,0
2023-03-31,168.14400,119.61100,48.53300,19.79400,0.21000,19.58400,28.94900,-0.12300,28.82600,,28.82600,28.82600,28.82600,29.36800,28.94900,,,,0.00000,,17.21680,17.21680,17.14360,17.14360,,,,,,,0.00000,
2022-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,0,0
