Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,203.59800,76.36800,127.23000,105.82400,-0.00600,120.55100,6.67900,-17.04100,-10.36200,-0.04100,-10.32100,-10.32100,,-10.32100,20.27300,6.67900,16.93700,16.93700,-0.61000,-0.61000,1.89410,0.78640,3.68190,62.49080,3.28050,3.28050,-5.08940,-5.06930,0.14920,1.18380,76.02730,-4.35890,1.75370,-0.75650,-0.93100,13.93970,0.236,0.0417
2024-06-30,204.84900,73.63100,131.21800,126.07600,-0.04500,140.80100,-9.58300,-17.33700,-26.92000,0.77900,-27.69900,-27.69900,,-27.69900,4.52200,-9.58300,16.88700,16.88700,-1.64000,-1.64000,1.88050,0.78050,3.55490,64.05600,-4.67810,-4.67810,-13.14140,-13.52170,0.14790,1.16450,77.28400,-11.25740,4.74840,-2.00030,-2.47150,14.52830,-0.4591,-0.7132
2024-03-31,200.05300,85.05700,114.99600,110.59200,-0.00900,125.47000,-10.47400,-2.18100,-12.65500,1.49900,-14.15400,-14.15400,,-14.15400,4.83800,-10.47400,16.68500,16.68500,-0.85000,-0.85000,1.97540,0.76290,3.21830,57.48280,-5.23560,-5.23560,-6.32580,-7.07510,0.14100,1.15750,77.75160,-5.19570,2.52260,-0.99780,-1.23170,16.13270,-0.96540,-1.45140
2023-12-31,221.30100,92.42000,128.88100,112.45900,-65.14300,191.99800,-63.11700,-17.20200,-80.31900,17.74700,-98.06600,-98.06600,,-98.06600,17.02800,-63.11700,17.26900,17.26900,-5.77000,-5.76000,1.99600,0.75400,3.06480,58.23790,-28.52090,-28.52090,-36.29400,-44.31340,0.15360,1.21460,74.09860,-34.21920,17.79630,-6.80870,-8.41840,17.31610,0.113,-0.0977
2023-09-30,207.41900,76.74000,130.67900,107.76000,8.61400,113.09600,17.58300,-16.41100,1.17200,-1.55000,2.72200,2.72200,,2.72200,31.97800,17.58300,16.46700,16.50200,0.17000,0.16000,2.14820,0.69650,2.29440,63.00240,8.47700,8.47700,0.56500,1.31230,0.13640,1.17800,76.39970,0.70980,-0.51990,0.17900,0.21550,23.22920,-0.2517,-0.089
2023-06-30,210.13600,73.53300,136.60300,118.50800,0.27200,133.38200,3.22100,-9.10700,-5.88600,-4.81800,-1.06800,-1.06800,,-1.06800,19.04400,3.22100,17.84300,17.84300,-0.06000,-0.06000,2.13240,0.70040,2.33740,65.00700,1.53280,1.53280,-2.80100,-0.50820,0.13790,1.23850,72.66950,-0.28160,0.20080,-0.07010,-0.08440,23.03380,0.6783,0.3251
2023-03-31,205.69200,88.66600,117.02600,108.31600,7.00900,115.99100,1.03500,-16.69800,-15.66300,5.80400,-21.46700,-21.46700,,-21.46700,16.19900,1.03500,18.28600,18.28600,-1.17000,-1.17000,2.28000,0.70490,2.38870,56.89380,0.50320,0.50320,-7.61480,-10.43650,0.13130,1.22130,73.69170,-5.57390,4.03150,-1.37080,-1.64490,21.20070,1.29380,1.28970
2022-12-31,251.27000,99.68500,151.58500,112.03700,-15.09200,142.11210,9.47290,-14.48800,-5.01500,-4.96100,-0.05400,-0.05400,,-0.05400,40.60890,9.47290,19.56000,20.02300,-0.01000,-0.02000,2.37120,0.69430,2.27090,60.32750,3.77000,3.77000,-1.99590,-0.02150,0.15620,1.18360,76.04100,-0.01320,0.01050,-0.00340,-0.00400,22.39430,1.0355,0.4616
2022-09-30,233.46300,83.28400,150.17900,107.68100,-0.04100,121.75600,28.42300,-15.25900,13.16400,4.62400,8.54000,8.54000,,8.54000,42.92500,28.42300,18.88100,18.90300,0.45000,0.45000,2.53070,0.69860,2.31820,64.32670,12.17450,12.17450,5.63860,3.65800,0.14280,1.16230,77.43310,2.08360,-1.59700,0.52220,0.62790,22.00910,1.4,0.9922
2022-06-30,236.74100,83.18400,153.55700,112.66700,0.01500,126.46700,27.09000,-14.54900,12.54100,3.88700,8.65400,8.65400,,8.65400,41.84000,27.09000,20.32200,20.56900,0.43000,0.42000,2.55960,0.70270,2.36330,64.86290,11.44290,11.44290,5.29740,3.65550,0.14580,1.23840,72.67640,2.14350,-1.58340,0.53280,0.63730,21.22380,0.3049,0.0482
