Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,842.00000,842.00000,438.00000,,246.00000,-53.00000,193.00000,35.00000,158.00000,158.00000,,158.00000,404.00000,246.00000,182.00000,182.00000,0.87000,0.87000,0.51760,0.58110,1.43810,100.00000,29.21620,29.21620,22.92160,18.76490,0.03280,3.16540,28.43230,2.11800,2.49960,0.61490,0.88710,41.04470,0.84620,1.85710
2021-12-31,951.00000,951.00000,571.00000,,220.00000,674.00000,894.00000,249.00000,645.00000,645.00000,,645.00000,380.00000,220.00000,182.00000,182.00000,3.56000,3.55000,0.72580,0.58630,1.50520,100.00000,23.13350,23.13350,94.00630,67.82330,0.03650,3.45820,26.02520,8.83800,10.47250,2.47360,3.65600,40.18480,2.2638,1.7857
2021-09-30,1092.00000,1092.00000,514.00000,,417.00000,-77.00000,340.00000,62.00000,278.00000,278.00000,,278.00000,578.00000,417.00000,182.00000,182.00000,1.53000,1.53000,0.86230,0.60120,1.61430,100.00000,38.18680,38.18680,31.13550,25.45790,0.04310,3.13790,28.68130,4.04890,5.23740,1.09740,1.61460,37.82170,2.7967,0.3077
2021-06-30,999.00000,999.00000,511.00000,,330.00000,-79.00000,251.00000,44.00000,207.00000,207.00000,,207.00000,488.00000,330.00000,182.00000,182.00000,1.14000,1.14000,0.91810,0.60730,1.64440,100.00000,33.03300,33.03300,25.12510,20.72070,0.04000,3.21220,28.01800,3.09420,4.03590,0.82960,1.21510,36.86050,1.8736,-0.3791
2021-03-31,888.00000,888.00000,502.00000,,229.00000,-74.00000,155.00000,22.00000,133.00000,133.00000,,133.00000,386.00000,229.00000,181.00000,182.00000,0.73000,0.73000,0.59810,0.58630,1.63360,100.00000,25.78830,25.78830,17.45500,14.97750,0.03620,3.24090,27.77030,2.02040,2.64940,0.54230,0.83590,36.25800,0.98350,-0.89560
2020-12-31,923.00000,923.00000,507.00000,,263.00000,-82.00000,181.00000,36.00000,145.00000,145.00000,,145.00000,416.00000,263.00000,181.00000,182.00000,0.79000,0.80000,0.66160,0.59120,1.69570,100.00000,28.49400,28.49400,19.61000,15.70960,0.03730,2.87540,31.30010,2.24670,2.96220,0.58550,0.91850,35.59890,2.4066,-0.3846
2020-09-30,1079.00000,1079.00000,492.00000,,433.00000,-81.00000,352.00000,88.00000,264.00000,264.00000,,264.00000,587.00000,433.00000,181.00000,182.00000,1.46000,1.46000,0.87040,0.59540,1.64240,100.00000,40.12980,40.12980,32.62280,24.46710,0.04420,3.01400,29.86100,4.05410,5.33330,1.08220,1.64020,35.92430,2.4949,0.0817
2020-06-30,931.00000,931.00000,466.00000,,313.00000,-81.00000,232.00000,56.00000,176.00000,176.00000,,176.00000,465.00000,313.00000,181.00000,181.00000,0.97000,0.97000,0.89730,0.60220,1.66960,100.00000,33.61980,33.61980,24.91940,18.90440,0.03880,3.12420,28.80770,2.77690,3.68900,0.73310,1.10480,34.97770,1.9392,-0.6133
2020-03-31,844.00000,844.00000,460.00000,,239.00000,-80.00000,159.00000,35.00000,124.00000,124.00000,,124.00000,384.00000,239.00000,181.00000,181.00000,0.69000,0.68000,0.65090,0.58010,1.65230,100.00000,28.31750,28.31750,18.83890,14.69190,0.03580,2.89040,31.13740,1.98620,2.64960,0.52660,0.83400,34.48770,0.99450,-1.24860
2019-12-31,902.00000,902.00000,483.00000,1.00000,268.00000,-132.00000,136.00000,38.00000,98.00000,98.00000,,98.00000,420.00000,268.00000,181.00000,181.00000,0.55000,0.54000,0.62840,0.58540,1.54520,100.00000,29.71180,29.71180,15.07760,10.86480,0.03980,3.06800,29.33480,1.60100,2.15240,0.43210,0.66370,33.85270,2.4199,-0.3867
2019-09-30,1013.00000,1013.00000,463.00000,,406.00000,-88.00000,318.00000,78.00000,240.00000,240.00000,,240.00000,550.00000,406.00000,181.00000,181.00000,1.33000,1.33000,0.53700,0.58280,1.47800,100.00000,40.07900,40.07900,31.39190,23.69200,0.04560,3.02390,29.76310,3.87720,5.28630,1.07920,1.61770,34.24240,2.5691,0.3481
2019-06-30,882.00000,882.00000,444.00000,6.00000,302.00000,-75.00000,227.00000,57.00000,170.00000,170.00000,,170.00000,444.00000,302.00000,181.00000,181.00000,0.94000,0.94000,0.56260,0.58930,1.50490,100.00000,34.24040,34.24040,25.73700,19.27440,0.04040,2.61720,34.38780,2.82060,3.88660,0.77790,1.15840,33.36250,1.7237,-0.4033
2019-03-31,813.00000,813.00000,434.00000,3.00000,238.00000,-86.00000,152.00000,39.00000,113.00000,113.00000,,113.00000,382.00000,238.00000,181.00000,181.00000,0.62000,0.62000,0.32050,0.56060,1.48970,100.00000,29.27430,29.27430,18.69620,13.89910,0.03790,2.64820,33.98520,1.90490,2.64200,0.52650,0.83700,32.86190,0.92820,-0.79010
2018-12-31,850.00000,850.00000,461.00000,,248.00000,-78.00000,170.00000,58.00000,112.00000,112.00000,,112.00000,389.00000,248.00000,180.00000,180.00000,0.62000,0.62000,0.37300,0.56370,1.46850,100.00000,29.17650,29.17650,20.00000,13.17650,0.04010,2.82390,31.87060,1.91000,2.66350,0.52770,0.83330,32.45450,2.2193,-0.3034
2018-09-30,976.00000,976.00000,461.00000,-39.00000,335.00000,-80.00000,255.00000,70.00000,185.00000,185.00000,,187.00000,476.00000,335.00000,181.00000,181.00000,1.04000,1.04000,0.45770,0.56390,1.43410,100.00000,34.32380,34.32380,26.12710,19.15980,0.04670,2.81270,31.99800,3.15700,4.40690,0.88600,1.37680,32.44810,2.5477,0.5431
2018-06-30,853.00000,853.00000,417.00000,,302.00000,-80.00000,222.00000,60.00000,162.00000,162.00000,,162.00000,436.00000,302.00000,179.00000,179.00000,0.90000,0.90000,0.28230,0.52550,1.45830,100.00000,35.40450,35.40450,26.02580,18.99180,0.04170,2.63270,34.18520,2.82430,4.03590,0.79140,1.34020,31.78020,1.7095,-0.3799
2018-03-31,761.00000,761.00000,417.00000,2.00000,217.00000,-77.00000,140.00000,34.00000,106.00000,106.00000,,106.00000,346.00000,217.00000,178.00000,179.00000,0.60000,0.59000,0.28710,0.54020,1.46890,100.00000,28.51510,28.51510,18.39690,13.92900,0.03860,2.78750,32.28650,1.94460,2.60310,0.53730,0.89420,30.61670,1.22350,-0.77650
2017-12-31,821.00000,821.00000,433.00000,7.00000,281.00000,-80.00000,201.00000,202.00000,-1.00000,-1.00000,,-1.00000,395.00000,281.00000,178.00000,179.00000,-0.01000,0.00000,0.30970,0.54680,1.43450,100.00000,34.22660,34.22660,24.48230,-0.12180,0.04210,3.01840,29.81730,-0.01860,-0.02500,-0.00510,-0.00840,30.17740,2.3967,-0.1955
2017-09-30,936.00000,936.00000,383.00000,7.00000,432.00000,-92.00000,340.00000,137.00000,203.00000,203.00000,,203.00000,560.00000,432.00000,178.00000,179.00000,1.14000,1.13000,0.49230,0.54770,1.35390,100.00000,46.15390,46.15390,36.32480,21.68800,0.04830,3.00000,30.00000,3.67890,4.89750,1.04850,1.66410,30.93500,2.7709,0.7765
2017-06-30,844.00000,844.00000,410.00000,2.00000,310.00000,-84.00000,226.00000,95.00000,131.00000,131.00000,,131.00000,436.00000,310.00000,178.00000,179.00000,0.74000,0.73000,0.30360,0.51250,1.38600,100.00000,36.72990,36.72990,26.77730,15.52130,0.04450,2.93060,30.71090,2.43310,3.26600,0.69070,1.18630,30.19990,1.3799,-0.4525
2017-03-31,756.00000,756.00000,402.00000,,230.00000,-85.00000,145.00000,52.00000,93.00000,93.00000,,93.00000,354.00000,230.00000,178.00000,179.00000,0.52000,0.52000,0.31720,0.52110,1.38210,100.00000,30.42330,30.42330,19.17990,12.30160,0.04060,3.02400,29.76190,1.75900,2.35920,0.49970,0.84240,29.74750,1.54750,0.03910
2016-12-31,802.00000,802.00000,431.00000,2.00000,253.00000,-87.00000,166.00000,65.00000,101.00000,101.00000,,101.00000,373.00000,253.00000,178.00000,179.00000,0.57000,0.56000,0.32780,0.52460,1.37640,100.00000,31.54610,31.54610,20.69830,12.59350,0.04340,2.98140,30.18700,1.93560,2.60780,0.54650,0.92010,29.29860,1.8921,-0.1962
2016-09-30,930.00000,930.00000,497.00000,5.00000,319.00000,-76.00000,243.00000,95.00000,148.00000,148.00000,,148.00000,438.00000,319.00000,178.00000,178.00000,0.83000,0.83000,0.41550,0.52770,1.30910,100.00000,34.30110,34.30110,26.12900,15.91400,0.05180,3.07950,29.22580,2.82550,3.77070,0.82350,1.33440,29.42710,2.2978,0.4551
2016-06-30,827.00000,827.00000,415.00000,2.00000,299.00000,-74.00000,225.00000,88.00000,137.00000,137.00000,,137.00000,414.00000,299.00000,178.00000,178.00000,0.77000,0.77000,0.39710,0.53210,1.33220,100.00000,36.15480,36.15480,27.20680,16.56590,0.04670,3.44580,26.11850,2.65860,3.56770,0.77370,1.24390,28.96590,1.5587,-0.203
2016-03-31,743.00000,743.00000,414.00000,1.00000,214.00000,-78.00000,136.00000,54.00000,82.00000,82.00000,,82.00000,330.00000,214.00000,178.00000,179.00000,0.46000,0.46000,0.39530,0.53560,1.32900,100.00000,28.80220,28.80220,18.30420,11.03630,0.04270,3.37730,26.64870,1.61350,2.17560,0.47080,0.74930,28.59310,1.45250,-0.12850
2015-12-31,783.00000,783.00000,439.00000,1.00000,232.00000,-74.00000,158.00000,59.00000,99.00000,99.00000,,99.00000,345.00000,232.00000,179.00000,180.00000,0.55000,0.56000,0.42860,0.53780,1.29850,100.00000,29.62960,29.62960,20.17880,12.64370,0.04540,3.07060,29.31030,1.96080,2.64210,0.57420,0.90630,28.32030,1.8833,-0.1667
2015-09-30,896.00000,896.00000,424.00000,,361.00000,-74.00000,287.00000,113.00000,174.00000,174.00000,,174.00000,472.00000,361.00000,179.00000,180.00000,0.97000,0.96000,0.75430,0.53550,1.23070,100.00000,40.29020,40.29020,32.03130,19.41960,0.05240,2.92630,30.75530,3.36850,4.51650,1.01720,1.56470,28.76860,2.4334,0.7
2015-06-30,782.00000,782.00000,396.00000,1.00000,278.00000,-74.00000,204.00000,81.00000,123.00000,123.00000,,123.00000,387.00000,278.00000,180.00000,180.00000,0.69000,0.68000,0.58860,0.51880,1.25270,100.00000,35.54990,35.54990,26.08700,15.72890,0.04670,3.13880,28.67380,2.43400,3.20020,0.73510,1.17130,28.05690,1.2222,-0.1611
2015-03-31,698.00000,698.00000,388.00000,1.00000,204.00000,-71.00000,133.00000,53.00000,80.00000,80.00000,,80.00000,311.00000,204.00000,179.00000,180.00000,0.45000,0.44000,0.59390,0.52160,1.21150,100.00000,29.22640,29.22640,19.05440,11.46130,0.04290,2.91160,30.91110,1.60230,2.11370,0.49190,0.76660,27.75070,1.10000,-0.15000
2014-12-31,731.05000,731.05000,403.34700,1.38500,223.48600,-74.15400,149.33200,55.22700,94.10500,94.10500,-0.71200,93.39300,328.43600,223.48600,179.00000,180.00000,0.52000,0.51000,0.46330,0.52540,1.21120,100.00000,30.57060,30.57060,20.42710,12.77520,0.04560,3.15110,28.56170,1.91460,2.53860,0.58680,0.90860,27.42730,1.4249,-0.1136
2014-09-30,846.16900,846.16900,402.15500,0.06000,337.28500,-73.47200,263.81300,107.20500,156.60800,156.60800,-4.42300,152.18500,444.39500,337.28500,178.99200,179.94800,0.85000,0.85000,0.71480,0.53040,1.20460,100.00000,39.86020,39.86020,31.17730,17.98520,0.05380,3.26330,27.57980,3.18330,4.21940,0.99650,1.49490,27.44350,2.1618,0.6992
2014-06-30,754.77800,754.77800,394.65100,0.34500,254.78700,-72.28400,182.50300,72.32900,110.17400,110.17400,-0.87500,109.29900,360.99800,254.78700,178.86300,179.69300,0.61000,0.61000,0.57300,0.51780,1.22120,100.00000,33.75660,33.75660,24.17970,14.48100,0.04890,3.06570,29.35720,2.26080,3.00610,0.71420,1.09010,27.20270,1.1432,-0.0179
2014-03-31,679.00300,679.00300,385.84700,0.21000,187.44200,-73.09000,114.35200,45.23900,69.11300,69.11300,-0.99000,68.12300,293.17100,187.44200,178.53900,179.45700,0.38000,0.38000,0.57440,0.52110,1.22430,100.00000,27.60550,27.60550,16.84120,10.03280,0.04450,2.90540,30.97710,1.43950,1.92350,0.45250,0.68940,26.82530,1.36450,0.29340
2013-12-31,696.40800,696.40800,373.76400,-0.44000,218.71410,-115.52700,103.18700,41.00200,62.18500,62.18500,-2.75600,59.42900,323.83800,218.71390,178.00000,179.00000,0.34000,0.33000,0.46280,0.52520,1.24260,100.00000,31.40600,31.40600,14.81700,8.53360,0.04620,3.25610,27.64080,1.31530,1.76660,0.41210,0.62450,26.50430,1.1616,-0.6002
2013-09-30,822.19000,822.19000,395.76100,-0.76800,323.16600,-74.88300,248.28300,98.37400,149.90900,149.90900,0.75600,150.66500,424.77800,323.16600,177.96500,179.15400,0.85000,0.84000,0.53720,0.52840,1.22920,100.00000,39.30550,39.30550,30.19780,18.32480,0.05400,3.02660,29.73630,3.23570,4.37670,0.98440,1.52580,26.01000,2.222,0.9137
2013-06-30,724.26500,724.26500,381.12600,0.11400,241.88700,-74.16800,167.71900,66.45600,101.26300,101.26300,,101.26300,342.50200,241.88700,177.71600,178.91000,0.57000,0.57000,0.52020,0.53200,1.26390,100.00000,33.39760,33.39760,23.15710,13.98150,0.04840,2.96010,30.40420,2.21480,3.00950,0.67610,1.03640,25.69430,0.7836,-0.4232
2013-03-31,636.13700,636.13700,372.34900,0.09400,164.23300,-75.42200,88.81100,31.16800,57.64300,57.64300,,57.64300,263.88200,164.23300,177.32700,178.46500,0.32000,0.32000,0.51320,0.53570,1.25340,100.00000,25.81720,25.81720,13.96100,9.06140,0.04310,3.24580,27.72820,1.27870,1.74540,0.39030,0.59350,25.38170,0.83840,-0.35400
2012-12-31,657.95010,657.95010,392.28700,0.18100,166.09410,-72.63900,93.45500,39.87900,53.57600,53.57600,1.90200,55.47800,265.42710,166.09410,176.44500,177.67100,0.31000,0.31000,0.50200,0.53960,1.25880,100.00000,25.24420,25.24420,14.20400,8.43190,0.04470,3.21930,27.95620,1.20580,1.65470,0.36400,0.55490,25.11460,1.2455,-0.143
2012-09-30,831.81500,831.81500,407.98700,0.03100,327.64000,-72.61600,255.02400,100.91300,154.11100,154.11100,-0.29900,153.81200,423.85900,327.64000,176.62100,177.84100,0.87000,0.86000,0.63880,0.53910,1.24440,100.00000,39.38860,39.38860,30.65870,18.49110,0.05700,3.05420,29.46770,3.46500,4.75390,1.05560,1.59650,25.17340,2.3477,1.1999
2012-06-30,745.60700,745.60700,382.85900,0.21300,270.63200,-73.36700,197.26500,80.60200,116.66300,116.66300,-9.63700,107.02600,362.96100,270.63200,176.33100,177.49100,0.61000,0.60000,0.59570,0.54690,1.31870,100.00000,36.29690,36.29690,26.45700,14.35420,0.05170,3.06060,29.40600,2.69960,3.74110,0.80940,1.22180,24.53520,0.9487,0.1323
2012-03-31,618.55400,618.55400,367.12500,0.41300,159.73800,-75.09300,84.64500,35.39300,49.25200,49.25200,-7.49800,41.75400,251.84200,159.73800,175.91400,177.02800,0.24000,0.24000,0.79210,0.55790,1.30350,100.00000,25.82440,25.82440,13.68430,6.75030,0.04390,3.18080,28.29480,1.15860,1.60930,0.34960,0.51170,24.15120,0.83660,2.12460
2011-12-31,639.77910,639.77910,373.07290,-0.34600,177.08220,-75.02000,102.06200,41.14400,60.91800,60.91800,3.93000,64.84800,266.36020,177.08210,175.48400,176.53100,0.37000,0.36000,0.93860,0.55840,1.39260,100.00000,27.67860,27.67860,15.95270,10.13600,0.04330,3.38290,26.60400,1.43820,2.00040,0.41230,0.63450,24.13920,1.3171,-0.3835
2011-09-30,760.86900,760.86900,392.77200,1.63500,281.40910,-74.51900,206.89000,78.39500,128.49500,128.49500,8.92700,137.42200,369.73210,281.40910,175.54700,176.59300,0.78000,0.78000,1.07210,0.55810,1.36080,100.00000,36.98520,36.98520,27.19130,18.06120,0.05230,3.30990,27.19120,3.01730,4.18870,0.88380,1.33200,24.29060,1.7747,0.4757
2011-06-30,668.87300,668.87300,380.10800,-0.02800,201.39500,-75.31100,126.08400,51.26700,74.81700,74.81700,6.29300,81.11000,288.73700,201.39500,175.46900,176.41900,0.46000,0.46000,1.12470,0.56400,1.40380,100.00000,30.10960,30.10960,18.85020,12.12640,0.04660,2.96440,30.36050,1.79940,2.52170,0.52150,0.78370,23.72610,0.5698,-0.612
2011-03-31,596.71500,596.71500,366.31900,-0.26800,143.25000,-74.60600,68.64400,27.94500,40.69900,40.69900,-14.46600,26.23300,230.12800,143.25000,175.25900,176.04800,0.15000,0.15000,1.15040,0.56470,1.37840,100.00000,24.00640,24.00640,11.50370,4.39620,0.04220,3.15150,28.55830,0.98160,1.38130,0.28810,0.42680,23.67110,0.91750,-0.08370
2010-12-31,604.40990,604.40990,373.29610,0.05500,151.87160,-80.50700,71.36500,33.35100,38.01400,38.01400,2.14000,40.15400,235.37660,151.87180,174.83300,175.12400,0.22000,0.22000,1.31720,0.56750,1.37640,100.00000,25.12730,25.12730,11.80740,6.64350,0.04290,2.92930,30.72440,0.92090,1.29650,0.26990,0.39830,23.58750,1.0718,-0.3173
2010-09-30,748.95300,748.95300,398.20900,-0.21100,265.25300,-70.13400,195.11900,75.76200,119.35700,119.35700,4.75700,124.11400,349.25800,265.25300,174.85900,175.06200,0.71000,0.71000,0.84620,0.56610,1.35920,100.00000,35.41650,35.41650,26.05220,16.57170,0.05360,2.79210,32.23340,2.88920,4.13710,0.85350,1.25230,23.65180,1.6518,0.5415
2010-06-30,634.91000,634.91000,364.90500,-0.02600,187.54900,-72.95800,114.59100,46.57000,68.02100,68.02100,4.73000,72.75100,268.24700,187.54900,174.77400,174.85000,0.42000,0.42000,0.78320,0.56860,1.39440,100.00000,29.53950,29.53950,18.04840,11.45850,0.04610,2.66440,33.77820,1.68400,2.43530,0.49390,0.72570,23.13640,0.6947,-0.3608
2010-03-31,566.76200,566.76200,360.12800,0.07100,123.44810,-75.09900,48.34900,18.66900,29.68000,29.68000,1.12800,30.80800,205.50410,123.44810,174.72000,174.79600,0.18000,0.18000,0.75210,0.56880,1.36780,100.00000,21.78130,21.78130,8.53070,5.43580,0.04190,2.51860,35.73470,0.74220,1.07810,0.21920,0.31970,22.91730,1.00680,0.19110
2009-12-31,447.58000,447.58000,228.32100,21.28300,146.15610,-77.78100,68.37500,18.91900,49.45600,49.45600,,36.37100,207.26110,146.15620,168.16400,168.16400,0.35000,0.35000,0.82180,0.57010,1.36960,100.00000,32.65480,32.65480,15.27660,8.12610,0.03330,2.00360,44.91920,1.23610,1.79510,0.36760,0.53080,22.93660,0.8458,-0.429
2009-09-30,679.95600,679.95600,391.48000,0.78400,212.27100,-70.47000,141.80100,50.16500,91.63600,91.63600,,91.63600,297.39790,212.27100,174.59500,174.69100,0.52000,0.52000,0.85990,0.56670,1.34090,100.00000,31.21830,31.21830,20.85440,13.47680,0.05090,2.84360,31.65040,2.29820,3.34230,0.68660,0.99460,22.86260,1.2988,0.3604
2009-06-30,612.74000,612.74000,382.29600,-0.01000,155.65700,-69.53100,86.12600,34.13700,51.98900,51.98900,,51.98900,239.03400,155.65700,163.22900,163.30100,0.32000,0.32000,0.62530,0.56000,1.36600,100.00000,25.40340,25.40340,14.05590,8.48470,0.04650,2.91280,30.89850,1.32350,1.93790,0.39420,0.58160,22.52930,0.5099,-0.7144
2009-03-31,550.17000,550.17000,366.89900,-449.79800,-336.85800,-65.65000,-402.50800,10.57100,-413.07900,-413.07900,,-413.07900,-258.00600,-336.85800,160.01100,160.01100,-2.58000,-2.58000,0.35970,0.56100,1.47110,100.00000,-61.22800,-61.22800,-73.16070,-75.08210,0.04260,2.87710,31.28140,-11.28530,-17.10430,-3.20040,-4.94770,22.90120,0.89060,-0.33420
