Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.01400,2.30200,-0.28800,2.21200,5.25400,7.46600,-7.75400,0.61300,-7.14100,-7.14100,-7.14100,-7.14100,-5.12000,-7.75400,4.65300,4.65300,-1.53000,-1.53000,0.38570,0.40830,2.43060,-14.29990,-385.00500,-385.00500,-354.56800,-354.56800,0.05330,0.48230,3.88050,23.19270,-123.31210,47.89080,-18.91510,-72.95670,0.33730,845.3759,838.8163
2024-06-30,0.62100,1.50100,-0.88000,2.47400,4.52800,7.00200,-7.88200,-2.75500,-10.63700,-10.63700,-10.63700,-10.63700,-4.02500,-7.88200,0.00610,0.00610,-1748.00000,-1748.00000,0.23230,,41.62950,-141.70690,-1269.24300,-1269.24300,-1712.88200,-1712.88200,0.01640,0.27940,2.39770,37.53620,-2581.73900,50.92400,-28.16630,-2575.54500,35.20890,-150.8095,-82.337
2024-03-31,0.36300,1.56300,-1.20000,2.02300,6.21800,8.24100,-9.44100,-1.95300,-11.39400,-11.39400,-11.39400,-11.39400,-6.22400,-9.44100,0.00420,0.00420,-2680.00000,-2680.00000,0.23040,,-6.47380,-330.57850,-2600.82600,-2600.82600,-3138.84300,-3138.84300,0.00920,0.25730,2.05080,43.88430,387.15790,46.20250,-28.79890,387.28760,-605.53660,-696.48110,-758.38540
2023-12-31,0.18300,1.79900,-1.61600,2.24800,7.39200,9.64000,-11.25600,-0.14600,-11.40200,-11.40200,-11.40200,-11.40200,-9.57200,-11.25600,0.00310,0.00310,-4132.65100,-4132.65100,0.24870,,-1.76620,-883.06000,-6150.81900,-6150.81900,-6230.60100,-6230.60100,0.01090,0.69010,,,205.36770,146.06710,-67.86100,205.36740,-15.63940,-4951.127,-5407.4718
2023-09-30,0.30600,1.42900,-1.12300,2.35700,6.59500,8.95200,-10.07500,-0.33300,-10.40800,-10.40800,-10.40800,-10.40800,-8.37900,-10.07500,0.35500,0.35500,-29.35000,-29.35000,0.31260,,-26.65690,-366.99350,-3292.48400,-3292.48400,-3401.30700,-3401.30700,0.01670,0.99030,43.71430,2.05880,3798.57400,331.46500,-56.96460,3798.54000,-77.29740,3315.093,3571.7458
2023-06-30,0.31600,1.45400,-1.13800,2.32600,8.47400,10.80000,-11.93800,-1.66400,-13.60200,-13.60200,-13.60200,-13.60200,-8.99700,-11.93800,0.00330,0.00330,-4078.00000,-4078.00000,0.52030,,1.20420,-360.12660,-3777.84800,-3777.84800,-4304.43000,-4304.43000,0.01460,0.61510,22.57140,3.98730,-271.44270,-753.15630,-62.63870,-271.44280,1413.64000,-3352.6734,-3612.5
2023-03-31,0.15700,1.80800,-1.65100,3.11300,16.44700,19.56000,-21.21100,5.25000,-15.96100,-15.96100,-15.96100,-15.96100,-19.61200,-21.21100,0.00190,0.00190,-8359.99900,-8359.99900,0.31940,,11.80230,-1051.59200,-13510.19000,-13510.19000,-10166.24000,-10166.24000,0.00610,0.95970,14.27270,6.30570,-1539.12500,690.65300,-61.95800,-1539.15200,352.30160,-0.61960,-0.67400
2022-12-31,0.19400,2.88800,-2.69400,4.67600,8.54900,13.22500,-15.91900,-2.89100,-18.81000,-18.81000,-18.81000,-18.81000,-13.85400,-15.91900,0.00010,0.00010,-84239.97000,-84239.97000,0.40640,,-4.01680,-1388.66000,-8205.66900,-8205.66900,-9695.87600,-9695.87600,0.00790,0.63240,,,688.25280,286.43220,-76.94200,688.25460,-1.11620,-12.6895,-11.5334
2022-09-30,0.20100,2.69600,-2.49500,4.85400,7.32400,12.17800,-14.67300,-0.08100,-14.75400,-14.75400,-14.75400,-14.75400,-12.93400,-14.67300,0.00010,0.00010,-120640.00000,-120640.00000,,,,-1241.29300,-7300.00000,-7300.00000,-7340.29800,-7340.29800,,,,,,,,,,-13.0765,-17.537
2022-06-30,0.09700,1.61800,-1.52100,5.46300,4.47300,9.93600,-11.45700,-0.51300,-11.97000,-11.97000,-11.97000,-11.97000,-9.96700,-11.45700,0.00010,0.00010,-97839.99000,-97839.99000,,,,-1568.04100,-11811.34000,-11811.34000,-12340.21000,-12340.21000,,,,,,,,,,-10.1507,-13.2245
2022-03-31,0.18900,2.34700,-2.15800,4.96700,5.17100,10.13800,-12.29600,-0.39500,-12.69100,-12.69100,-12.69100,-12.69100,-10.85800,-12.29600,0.00010,0.00010,-175240.00000,-175240.00000,,,,-1141.79900,-6505.82000,-6505.82000,-6714.81500,-6714.81500,,,,,,,,,,-37.14400,-46.40160
2021-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
