Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,64.54900,37.42800,27.12100,15.75100,15.76000,11.36100,11.36100,2.68600,8.67500,8.67500,7.66200,27.38280,27.90490,0.28000,0.27000,0.14960,0.97930,41.89010,28.25120,0.00580,2.24920,1.93030,0.18490,1.63130,16.48800,-0.2181,-0.2348
2024-06-30,62.64100,35.88200,26.75900,16.13100,16.13900,10.62000,10.62000,2.50500,8.11500,8.11500,7.10100,27.38670,27.74820,0.26000,0.26000,0.15320,0.86570,40.59790,27.14550,0.00560,2.17720,1.85930,0.17310,1.56440,16.06120,0.3851,0.3784
2024-03-31,60.21900,34.03800,26.18100,15.93000,15.93900,10.24200,10.24200,2.41100,7.83100,7.83100,6.81800,27.69140,28.08980,0.25000,0.24000,0.15470,0.94590,40.27370,26.80980,0.00540,2.13320,1.81780,0.16580,1.52650,15.71620,0.25580,0.25560
2023-12-31,59.96200,33.23900,26.72300,15.48100,15.49000,11.23300,11.23300,2.36000,8.87300,8.87300,7.85900,27.85740,28.31560,0.28000,0.29000,0.15710,0.96950,41.64540,29.13650,0.00580,2.47160,2.09910,0.19240,1.75770,15.33440,-0.2993,-0.3057
2023-09-30,58.53500,31.38800,27.14700,14.62800,14.63700,12.51000,12.51000,2.88100,9.62900,9.62900,8.61600,27.94340,28.31180,0.31000,0.30000,0.15990,0.93140,45.08600,31.05200,0.00610,2.75550,2.33070,0.21130,1.94470,14.84720,0.5537,0.5497
2023-06-30,56.41600,29.12900,27.28700,14.29000,14.32400,12.96300,12.96300,3.14700,9.81600,9.81600,8.80200,27.88640,28.19870,0.32000,0.31000,0.16200,1.34400,47.59340,32.31630,0.00590,2.86500,2.41600,0.21320,2.01060,14.62520,0.5319,0.4417
2023-03-31,53.93500,23.42500,30.51000,14.64600,14.69400,15.81600,15.81600,4.17400,11.64200,11.64200,10.62900,27.72690,28.49010,0.38000,0.37000,0.16420,1.80780,52.92290,35.56630,0.00650,3.47010,2.91680,0.25290,2.42030,14.43730,0.27370,0.27350
2022-12-31,50.59800,15.96700,34.63100,14.73900,14.73900,19.89200,17.92800,4.19300,13.73500,13.73500,12.72100,27.75830,28.66820,0.46000,0.45000,0.16680,1.20960,54.11250,38.39610,0.00760,4.19330,3.51140,0.31610,2.90400,14.19950,0.1541,0.1481
2022-09-30,43.74600,8.26400,35.48200,15.65700,15.65700,19.82500,19.82500,5.31200,14.51300,14.51300,13.50000,27.52010,28.59290,0.49000,0.47000,0.19500,0.98440,58.33970,39.72690,0.00820,4.60010,3.82880,0.35150,3.05820,13.84740,0.338,0.3273
2022-06-30,39.43200,5.25200,34.18000,16.77700,16.77700,17.40300,17.40300,4.52100,12.88200,12.88200,11.86800,27.83930,28.80380,0.43000,0.41000,0.19780,0.62680,55.85940,38.09340,0.00800,4.17750,3.46410,0.33170,2.75640,13.54490,1.3999,1.3692
2022-03-31,36.25100,4.51400,31.73700,15.18300,15.18300,16.55400,16.55400,4.29200,12.26200,12.26200,11.24900,28.12380,29.15610,0.40000,0.39000,0.19570,0.41600,55.06620,37.41930,0.00830,3.91850,3.25780,0.33990,2.59900,13.47930,1.07290,1.06340
2021-12-31,35.06300,4.62200,30.44100,11.55100,11.55100,18.89000,16.83200,4.31800,12.51400,12.51400,11.34300,28.02750,28.96830,0.41000,0.39000,0.19560,0.35530,57.46480,38.72520,0.00840,4.00120,3.32670,0.35980,2.65400,13.44600,0.3653,0.358
2021-09-30,34.92700,4.84400,30.08300,14.53600,14.53600,15.54700,15.54700,4.03800,11.50900,11.50900,11.50900,28.04730,29.11060,0.41000,0.40000,0.20040,0.37970,54.01450,39.98540,0.00850,3.81990,3.15620,0.33960,2.50220,13.10450,0.5481,0.5401
