,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-08,2024-09-30,$1.45,$1.49
1,2024-08-08,2024-06-30,$1.43,$1.44
2,2024-05-09,2024-03-31,$1.47,$1.80
3,2024-02-20,2023-12-31,$1.32,$1.58
4,2023-11-08,2023-09-30,$1.36,$1.53
5,2023-08-09,2023-06-30,$1.27,$1.45
6,2023-05-10,2023-03-31,$1.46,$1.54
7,2023-02-23,2022-12-31,$1.39,$1.42
8,2022-11-10,2022-09-30,$1.59,$1.48
9,2022-08-09,2022-06-30,$1.53,$1.78
10,2022-05-11,2022-03-31,$1.17,$1.92
11,2022-02-22,2021-12-31,$0.90,$1.51
12,2021-11-02,2021-09-30,$1.00,$1.02
13,2021-08-11,2021-06-30,$0.54,$1.28
14,2021-05-04,2021-03-31,$0.34,$0.61
15,2021-02-24,2020-12-31,$-0.10,$-0.30
16,2020-11-12,2020-09-30,$0.32,$0.30
17,2020-08-05,2020-06-30,$0.29,$-0.08
18,2020-05-04,2020-03-31,$0.76,$0.34
19,2020-02-20,2019-12-31,$0.87,$0.60
20,2019-11-06,2019-09-30,$1.00,$1.05
21,2019-08-05,2019-06-30,$1.05,$1.21
22,2019-05-09,2019-03-31,$0.98,$1.09
23,2019-02-21,2018-12-31,$0.92,$1.28
24,2018-11-07,2018-09-30,$0.81,$0.76
25,2018-08-01,2018-06-30,$0.89,$0.84
26,2018-05-15,2018-03-31,$0.83,$0.78
27,2018-02-21,2017-12-31,$0.85,$1.26
28,2017-10-26,2017-09-30,$0.98,$0.64
29,2017-08-08,2017-06-30,$1.01,$0.89
30,2017-05-23,2017-03-31,$0.88,$0.88
31,2017-02-21,2016-12-31,--,$1.57
32,2016-11-21,2016-09-30,$0.86,$0.88
33,2016-08-18,2016-06-30,--,$1.03
34,2016-05-23,2016-03-31,$0.90,$0.54
35,2016-03-09,2015-12-31,--,$0.84
36,2015-11-12,2015-09-30,$0.87,$0.71
37,2015-08-13,2015-06-30,$0.90,$1.10
38,2015-05-28,2015-03-31,$0.91,$1.04
39,2015-02-18,2014-12-31,$1.01,$0.85
