Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,586.00000,586.00000,454.00000,1.00000,-50.00000,-99.00000,-149.00000,26.00000,-175.00000,-175.00000,,-175.00000,162.00000,-50.00000,664.00000,664.00000,-0.26000,-0.26000,1.68570,0.36420,0.62990,100.00000,-8.53240,-8.53240,-25.42660,-29.86350,0.02880,1.11620,80.63140,-1.57220,-1.59280,-0.85940,-0.99970,16.34380,-0.00150,-0.15960
2021-12-31,621.00000,621.00000,479.00000,-1.00000,-43.00000,-106.00000,-149.00000,111.00000,-260.00000,-260.00000,,-260.00000,216.00000,-43.00000,637.00000,637.00000,-0.40000,-0.40000,1.87570,0.37270,0.63980,100.00000,-6.92430,-6.92430,-23.99360,-41.86800,0.03000,1.26220,71.30440,-2.32020,-2.35660,-1.25720,-1.45550,17.09520,0.3055,0.1906
2021-09-30,626.00000,626.00000,438.00000,-3.00000,,-103.00000,-103.00000,27.00000,-130.00000,-130.00000,,-130.00000,242.00000,,653.00000,653.00000,-0.20000,-0.20000,1.91040,0.37540,0.65220,100.00000,,,-16.45370,-20.76680,0.02980,1.23470,72.89140,-1.15380,-1.17710,-0.61980,-0.72060,17.30310,0.1962,0.1485
2021-06-30,656.00000,656.00000,473.00000,1.00000,-2.00000,-97.00000,-99.00000,4.00000,-103.00000,-103.00000,,-103.00000,241.00000,-2.00000,621.00000,621.00000,-0.17000,-0.17000,1.98480,0.38200,0.66540,100.00000,-0.30490,-0.30490,-15.09150,-15.70120,0.03090,1.21710,73.94820,-0.91050,-0.93360,-0.48590,-0.56270,17.82460,0.2454,0.1815
2021-03-31,653.00000,653.00000,474.00000,-59.00000,-67.00000,-52.00000,-119.00000,-21.00000,-98.00000,-98.00000,,-99.00000,176.00000,-67.00000,617.00000,617.00000,-0.16000,-0.16000,1.96390,0.38490,0.67200,100.00000,-10.26030,-10.26030,-18.22360,-15.16080,0.03060,1.27790,70.42880,-0.86420,-0.89070,-0.45880,-0.53160,18.37070,0.15560,0.06970
2020-12-31,690.00000,690.00000,515.00000,-20.00000,-34.00000,18.00000,-16.00000,23.00000,-39.00000,-39.00000,,-37.00000,212.00000,-34.00000,615.00000,615.00000,-0.05000,0.02000,1.97690,0.38970,0.68270,100.00000,-4.92750,-4.92750,-2.31880,-5.36230,0.03160,1.18350,76.04350,-0.34110,-0.35320,-0.17890,-0.20810,18.58930,0.4763,0.3735
2020-09-30,773.00000,773.00000,515.00000,-64.00000,4.00000,331.00000,335.00000,-24.00000,359.00000,359.00000,,359.00000,251.00000,4.00000,616.00000,702.00000,0.58000,0.51000,2.04710,0.40600,0.73960,100.00000,0.51750,0.51750,43.33770,46.44240,0.03440,1.10590,81.38420,3.14830,3.27760,1.59750,1.87010,18.54560,0.1075,0.0623
2020-06-30,930.00000,930.00000,570.00000,-428.00000,-264.00000,-201.00000,-465.00000,32.00000,-497.00000,-497.00000,,-497.00000,-15.00000,-264.00000,615.00000,615.00000,-0.81000,-0.81000,2.06800,0.43560,0.82440,100.00000,-28.38710,-28.38710,-50.00000,-53.44090,0.04070,1.32290,68.03230,-4.52350,-4.74240,-2.17740,-2.55300,17.87630,0.1416,0.0703
2020-03-31,759.00000,759.00000,583.00000,-169.00000,-199.00000,-196.00000,-395.00000,-4.00000,-391.00000,-391.00000,,-392.00000,55.00000,-199.00000,614.00000,614.00000,-0.64000,-0.64000,2.06460,0.42770,0.79800,100.00000,-26.21870,-26.21870,-52.04220,-51.64690,0.03240,1.16060,77.54940,-3.40740,-3.58220,-1.66730,-1.95000,18.67240,-0.07820,-0.25080
2019-12-31,792.00000,792.00000,629.00000,-30.00000,-74.00000,-5.00000,-79.00000,-24.00000,-55.00000,-55.00000,,-51.00000,180.00000,-74.00000,612.00000,612.00000,-0.08000,-0.08000,2.11140,0.42280,0.78040,100.00000,-9.34340,-9.34340,-9.97470,-6.43940,0.03290,1.21100,74.31820,-0.46350,-0.48850,-0.22820,-0.26750,19.39460,0.2408,0.0604
2019-09-30,784.00000,784.00000,592.00000,-587.00000,-607.00000,-164.00000,-771.00000,54.00000,-825.00000,-825.00000,,-825.00000,-347.00000,-607.00000,613.00000,613.00000,-1.35000,-1.35000,2.53260,0.43090,0.78630,100.00000,-77.42350,-77.42350,-98.34180,-105.22960,0.03210,1.22690,73.35460,-6.90840,-7.30930,-3.37440,-3.93180,19.51790,0.1481,-0.0293
2019-06-30,758.00000,758.00000,555.00000,-11.00000,-27.00000,-142.00000,-169.00000,37.00000,-206.00000,-206.00000,,-208.00000,239.00000,-27.00000,612.00000,612.00000,-0.34000,-0.34000,2.88020,0.42370,0.76250,100.00000,-3.56200,-3.56200,-22.29550,-27.44060,0.02960,1.17520,76.58310,-1.61480,-1.70900,-0.80390,-0.93070,20.85360,0.2502,0.1554
2019-03-31,754.00000,754.00000,557.00000,7.00000,-13.00000,-166.00000,-179.00000,-8.00000,-171.00000,-171.00000,,-171.00000,249.00000,-13.00000,611.00000,611.00000,-0.28000,-0.28000,2.71630,0.41190,0.72680,100.00000,-1.72410,-1.72410,-23.74010,-22.67910,0.02960,1.13380,79.37670,-1.32020,-1.40130,-0.67190,-0.77640,21.17840,-0.08350,-0.14890
2018-12-31,748.00000,748.00000,551.00000,-18.00000,-25.00000,-108.00000,-133.00000,110.00000,-243.00000,-243.00000,,-242.00000,213.00000,-25.00000,468.00000,468.00000,-0.45000,-0.45000,2.70780,0.42280,0.76090,100.00000,-3.34220,-3.34220,-17.78080,-32.35290,0.02910,1.23840,72.67380,-1.85300,-1.97260,-0.94680,-1.06960,21.51070,0.5012,0.4223
2018-09-30,816.00000,816.00000,482.00000,-438.00000,-305.00000,-134.00000,-439.00000,-30.00000,-409.00000,-409.00000,,-409.00000,-1089.00000,-305.00000,463.00000,463.00000,-0.88000,-0.88000,3.07490,0.42810,0.77980,100.00000,-37.37750,-37.37750,-53.79900,-50.12260,0.03480,1.30140,69.15440,-3.41940,-3.58550,-1.74320,-1.95540,25.89510,0.4617,0.3886
2018-06-30,790.00000,790.00000,483.00000,-1013.00000,-917.00000,-137.00000,-1054.00000,85.00000,-1139.00000,-1139.00000,,-1135.00000,338.00000,-917.00000,462.00000,462.00000,-2.46000,-2.46000,1.49220,0.38730,0.77900,100.00000,-116.07590,-116.07590,-133.41770,-143.67090,0.03260,1.27630,70.51900,-9.21370,-9.66980,-4.69770,-5.64530,26.76560,-0.0058,-0.0637
2018-03-31,664.00000,664.00000,471.00000,5.00000,-4.00000,-145.00000,-149.00000,63.00000,-212.00000,-212.00000,,-210.00000,217.00000,-4.00000,438.00000,438.00000,-0.48000,-0.48000,1.50330,0.37270,0.73400,100.00000,-0.60240,-0.60240,-22.43980,-31.62650,0.02580,1.15280,78.07230,-1.57890,-1.71600,-0.82510,-0.99050,29.08620,0.23520,0.14380
2017-12-31,629.00000,629.00000,43.00000,-1.00000,15.00000,-126.00000,-111.00000,-9.00000,-102.00000,-102.00000,,-111.00000,199.00000,15.00000,391.00000,391.00000,-0.29000,-0.29000,3.36450,0.35990,0.58190,100.00000,2.38470,2.38470,-17.64710,-17.64710,0.02810,1.05540,85.27820,-0.80250,-0.80250,-0.45520,-0.51370,32.48930,0.624,0.3913
2017-09-30,808.00000,808.00000,364.00000,-1394.00000,-1147.00000,-84.00000,-1231.00000,180.00000,-1411.00000,-1411.00000,,-1417.00000,-950.00000,-1147.00000,391.00000,391.00000,-3.62000,-3.62000,2.36130,0.33680,0.57020,100.00000,-141.95540,-141.95540,-152.35150,-175.37130,0.03600,1.21870,73.84900,-11.02090,-11.02090,-6.28760,-7.30940,32.72650,0.977,0.6522
2017-06-30,751.00000,751.00000,366.00000,-1708.00000,-1542.00000,-174.00000,-1716.00000,-37.00000,-1679.00000,-1679.00000,,-1690.00000,-1323.00000,-1542.00000,391.00000,391.00000,-4.32000,-4.32000,2.30680,0.31470,0.52010,100.00000,-205.32620,-205.32620,-228.49530,-225.03330,0.03150,1.20350,74.78030,-11.81650,-11.81650,-7.04070,-8.09780,36.32330,0.9272,1.4114
2017-03-31,785.00000,785.00000,386.00000,2.00000,169.00000,-114.00000,55.00000,-40.00000,95.00000,95.00000,,91.00000,401.00000,169.00000,390.00000,390.00000,0.23000,0.23000,1.99100,0.30380,0.52800,100.00000,21.52870,21.52870,7.00640,11.59240,0.02940,0.92350,97.45220,0.59750,0.59750,0.35560,0.41600,40.67230,0.46410,0.16150
2016-12-31,974.00000,974.00000,387.00000,-71.00000,290.00000,-48.00000,242.00000,-15.00000,257.00000,257.00000,,229.00000,516.00000,290.00000,367.00000,367.00000,0.63000,0.63000,2.56830,0.32870,0.53550,100.00000,29.77410,29.77410,24.84600,23.51130,0.03620,1.08460,82.97740,1.62610,1.62610,0.95580,1.09150,40.59160,1.8937,1.2065
2016-09-30,906.00000,906.00000,450.00000,-2.00000,229.00000,13.00000,242.00000,6.00000,236.00000,236.00000,,218.00000,454.00000,229.00000,365.00000,365.00000,0.59000,0.59000,1.94750,0.31840,0.53660,100.00000,25.27590,25.27590,26.71080,24.06180,0.03460,1.02140,88.11260,1.53330,1.53330,0.90190,1.04500,42.11660,1.2055,0.5342
2016-06-30,940.00000,940.00000,538.00000,-14.00000,163.00000,-53.00000,110.00000,18.00000,92.00000,92.00000,1.00000,82.00000,388.00000,163.00000,365.00000,365.00000,0.22000,0.22000,1.87770,0.32090,0.54280,100.00000,17.34040,17.34040,11.70210,8.72340,0.03640,1.00430,89.61700,0.60770,0.60770,0.35610,0.41260,41.43520,0.5624,-0.6595
2016-03-31,1341.00000,1341.00000,698.00000,-2.00000,424.00000,-84.00000,340.00000,98.00000,242.00000,242.00000,-1.00000,235.00000,641.00000,424.00000,364.00000,364.00000,0.64000,0.64000,1.81610,0.32510,0.56140,100.00000,31.61820,31.61820,25.35420,17.52420,0.05110,1.22580,73.42280,1.60730,1.60730,0.92210,1.08480,41.24010,1.73350,0.73350
2015-12-31,1851.00000,1851.00000,851.00000,-52.00000,735.00000,-67.00000,668.00000,-20.00000,688.00000,688.00000,,685.00000,948.00000,735.00000,363.00000,363.00000,1.88000,1.88000,1.80040,0.33030,0.56600,100.00000,39.70830,39.70830,36.08860,37.00700,0.07000,1.32210,68.07130,4.58670,4.58670,2.60300,3.07180,41.20480,2.6635,0.8712
2015-09-30,1608.00000,1608.00000,925.00000,-28.00000,445.00000,-101.00000,344.00000,17.00000,327.00000,327.00000,3.00000,321.00000,655.00000,445.00000,364.00000,364.00000,0.88000,0.88000,2.68090,0.38090,0.62410,100.00000,27.67410,27.67410,21.39300,19.96270,0.06220,1.08500,82.94780,2.33140,2.33140,1.26570,1.44330,38.56260,1.7663,-0.8051
2015-06-30,1884.00000,1884.00000,241.00000,-888.00000,506.00000,-119.00000,387.00000,40.00000,347.00000,347.00000,1.00000,342.00000,755.00000,506.00000,363.00000,363.00000,0.93000,0.93000,2.31530,0.39710,0.73380,100.00000,26.85780,26.85780,20.54140,18.15290,0.06980,1.04320,86.27390,2.54250,2.54250,1.28650,1.53290,37.54110,3.6116,3.1405
2015-03-31,2043.00000,2043.00000,1130.00000,-943.00000,-321.00000,-63.00000,-384.00000,83.00000,-467.00000,-467.00000,-2.00000,-483.00000,-30.00000,-321.00000,363.00000,363.00000,-1.33000,-1.33000,1.84150,0.39970,0.74170,100.00000,-15.71220,-15.71220,-18.79590,-23.64170,0.07540,1.04020,86.51980,-3.45670,-3.45670,-1.72290,-2.07500,37.18220,1.44900,0.92010
2014-12-31,2248.00000,2248.00000,1362.00000,-1222.00000,-616.00000,-124.00000,-740.00000,-44.00000,-696.00000,-696.00000,-4.00000,-665.00000,-324.00000,-616.00000,362.00000,362.00000,-1.82000,-1.82000,1.54950,0.39210,0.71890,100.00000,-27.40210,-27.40210,-32.91820,-29.58190,0.07870,1.06040,84.87540,-4.97780,-4.97780,-2.43600,-3.02600,38.59450,1.5635,0.7182
2014-09-30,2270.00000,2270.00000,1370.00000,-2780.00000,-2168.00000,-110.00000,-2278.00000,-16.00000,-2262.00000,-2262.00000,-1.00000,-2217.00000,-1884.00000,-2168.00000,362.00000,362.00000,-6.12000,-6.12000,1.79550,0.40060,0.69240,100.00000,-95.50660,-95.50660,-100.35240,-97.66520,0.07580,1.04420,86.19380,-15.12840,-16.22900,-7.54910,-9.06870,41.27710,2.4365,1.8066
2014-06-30,2328.00000,2328.00000,1276.00000,1.00000,765.00000,-89.00000,676.00000,72.00000,604.00000,604.00000,-7.00000,587.00000,1049.00000,765.00000,362.00000,362.00000,1.61000,1.61000,1.69560,0.38040,0.62340,100.00000,32.86080,32.86080,29.03780,25.21480,0.07260,1.05150,85.59280,3.60060,4.38060,1.88360,2.23100,46.32140,1.7559,0.8219
2014-03-31,2339.00000,2339.00000,1326.00000,-68.00000,672.00000,-118.00000,554.00000,80.00000,474.00000,474.00000,-8.00000,456.00000,941.00000,672.00000,361.00000,361.00000,1.25000,1.25000,2.03870,0.37510,0.60960,100.00000,28.73020,28.73020,23.68530,19.49550,0.07330,1.05500,85.30570,2.75980,3.34090,1.48600,1.72470,47.44670,0.37670,-2.50420
2013-12-31,2252.00000,2252.00000,1539.00000,-43.00000,395.00000,-134.00000,261.00000,43.00000,218.00000,218.00000,17.00000,236.00000,676.00000,395.00000,360.00000,360.00000,0.65000,0.65000,1.90550,0.38350,0.64140,100.00000,17.54000,17.54000,11.58970,10.47960,0.06920,1.04160,86.40320,1.30660,1.59150,0.66980,0.80550,46.24910,2.1561,0.0808
2013-09-30,2449.00000,2449.00000,1453.00000,15.00000,738.00000,-135.00000,603.00000,63.00000,540.00000,540.00000,8.00000,546.00000,1006.00000,738.00000,360.00000,361.00000,1.50000,1.50000,1.95260,0.39260,0.65980,100.00000,30.13480,30.13480,24.62230,22.29480,0.07510,1.03460,86.98650,3.32120,4.06870,1.65640,2.01740,45.09390,1.7217,0.9525
2013-06-30,2364.00000,2364.00000,1434.00000,-39.00000,605.00000,-151.00000,454.00000,132.00000,322.00000,322.00000,-11.00000,307.00000,884.00000,605.00000,360.00000,360.00000,0.84000,0.84000,1.80920,0.40380,0.68940,100.00000,25.59220,25.59220,19.20470,12.98650,0.07340,1.12300,80.13960,2.05570,2.54000,0.99950,1.22560,43.46480,1.1556,0.1861
2013-03-31,2184.00000,2184.00000,1423.00000,-7.00000,479.00000,-141.00000,338.00000,20.00000,318.00000,318.00000,-5.00000,318.00000,745.00000,479.00000,360.00000,360.00000,0.88000,0.88000,2.11290,0.40630,0.70080,100.00000,21.93220,21.93220,15.47620,14.56040,0.06680,1.03160,87.23900,1.98420,2.43870,0.97320,1.17800,44.47740,0.29440,-1.05830
2012-12-31,2075.00000,2075.00000,1256.00000,18.00000,560.00000,-184.00000,376.00000,-72.00000,448.00000,448.00000,9.00000,457.00000,844.00000,560.00000,356.00000,356.00000,1.27000,1.27000,1.58280,0.41350,0.79210,100.00000,26.98800,26.98800,18.12050,22.02410,0.06060,0.94320,95.42170,2.84810,3.51570,1.30780,1.67030,43.75460,2.6346,0.6951
2012-09-30,2431.00000,2431.00000,1390.00000,50.00000,811.00000,-173.00000,638.00000,105.00000,533.00000,533.00000,-916.00000,-381.00000,1147.00000,811.00000,359.00000,359.00000,-1.06000,-1.06000,1.53770,0.42740,0.92530,100.00000,33.36080,33.36080,26.24430,-15.67260,0.06880,1.12390,80.07820,3.49370,4.34430,1.50940,2.00050,42.44630,2.1421,2.0427
2012-06-30,2329.00000,2329.00000,2184.00000,-7.00000,-142.00000,-176.00000,-318.00000,-15.00000,-303.00000,-303.00000,0.00000,-304.00000,208.00000,-142.00000,353.00000,353.00000,-0.86000,-0.86000,1.09530,0.39140,0.82250,100.00000,-6.09700,-6.09700,-13.65390,-13.05280,0.06760,1.09650,82.07820,-1.94120,-2.42210,-0.87970,-1.18140,43.44460,1.2871,0.6276
2012-03-31,2110.00000,2110.00000,1311.00000,-143.00000,371.00000,-183.00000,188.00000,34.00000,154.00000,154.00000,-136.00000,9.00000,733.00000,371.00000,350.00000,350.00000,0.03000,0.03000,1.33120,0.40410,0.85580,100.00000,17.58290,17.58290,8.91000,0.42650,0.06080,0.94280,95.45970,0.97950,1.21870,0.44360,0.58360,44.85860,1.54290,0.82000
2011-12-31,1558.00000,1558.00000,2036.00000,-5194.00000,-5787.00000,-181.00000,-5968.00000,73.00000,-6041.00000,-6041.00000,-88.00000,-6156.00000,-5398.00000,-5787.00000,322.00000,322.00000,-19.13000,-19.13000,1.36320,0.42070,0.86620,100.00000,-371.43770,-371.43770,-383.05520,-395.12190,0.04450,0.71600,125.69960,-38.65750,-48.67850,-17.24420,-22.39400,44.67330,1.8489,0.7375
2011-09-30,1991.00000,1991.00000,1411.00000,-1.00000,298.00000,-221.00000,77.00000,93.00000,-16.00000,-16.00000,-5.00000,-32.00000,685.00000,298.00000,320.00000,320.00000,-0.10000,-0.10000,1.53840,0.30590,0.53330,100.00000,14.96740,14.96740,3.86740,-1.60720,0.05430,0.97310,92.48620,-0.07690,-0.12620,-0.04370,-0.05340,65.06740,1.5375,1.0906
2011-06-30,2334.00000,2334.00000,1594.00000,-26.00000,355.00000,-147.00000,208.00000,77.00000,131.00000,131.00000,2.00000,124.00000,740.00000,355.00000,320.00000,320.00000,0.39000,0.39000,1.50270,0.30510,0.53090,100.00000,15.20990,15.20990,8.91170,5.31280,0.06320,1.10410,81.51670,0.62760,1.02820,0.35470,0.43610,65.30180,1.0625,0.1625
2011-03-31,2144.00000,2144.00000,1426.00000,8.00000,372.00000,-127.00000,245.00000,81.00000,164.00000,164.00000,176.00000,310.00000,742.00000,372.00000,319.00000,320.00000,0.96000,0.96000,1.79740,0.29730,0.51790,100.00000,17.35080,17.35080,11.42720,14.45900,0.05760,0.99210,90.71360,0.75560,1.20830,0.44070,0.53100,67.92600,1.21880,0.50940
2010-12-31,610.00000,610.00000,550.00000,-1.00000,205.00000,-176.00000,29.00000,-76.00000,105.00000,105.00000,-919.00000,-834.00000,667.00000,205.00000,320.00000,320.00000,-2.60000,-2.58000,1.61500,0.30110,0.52500,100.00000,33.60660,33.60660,4.75410,-136.72130,0.01660,0.33100,271.91800,0.49120,0.79290,0.28520,0.34330,66.98930,2.3317,0.8625
2010-09-30,2281.00000,2281.00000,1261.00000,2.00000,634.00000,-148.00000,486.00000,123.00000,363.00000,363.00000,15.00000,368.00000,1047.00000,634.00000,319.00000,319.00000,1.15000,1.15000,1.63100,0.34580,0.61030,100.00000,27.79480,27.79480,21.30640,16.13330,0.05800,0.99220,90.71020,1.72540,2.81240,0.92300,1.12870,65.94930,2.2465,1.3
2010-06-30,2479.00000,2479.00000,1405.00000,268.00000,949.00000,-139.00000,810.00000,98.00000,712.00000,712.00000,8.00000,715.00000,1364.00000,949.00000,319.00000,320.00000,2.23000,2.22000,1.26690,0.32020,0.55130,100.00000,38.28160,38.28160,32.67450,28.84230,0.06600,1.09980,81.83140,3.43510,5.65300,1.89600,2.33510,64.99200,3.9883,3.0758
2010-03-31,2579.00000,2579.00000,1249.00000,-14.00000,942.00000,-112.00000,830.00000,147.00000,683.00000,683.00000,2.00000,677.00000,1332.00000,942.00000,321.00000,322.00000,2.10000,2.09000,1.42670,0.31850,0.53940,100.00000,36.52580,36.52580,32.18300,26.25050,0.07000,1.12870,79.74020,3.22080,5.22410,1.85410,2.19500,63.39270,3.63980,2.62110
2009-12-31,2618.00000,2618.00000,1268.00000,-6.00000,993.00000,-100.00000,893.00000,150.00000,743.00000,743.00000,,723.00000,1683.00000,993.00000,320.00000,321.00000,2.23000,2.23000,1.23710,0.32390,0.56990,100.00000,37.92970,37.92970,34.11000,27.61650,0.07190,1.09770,81.99010,3.61400,5.97990,2.03920,2.44340,64.00210,3.7033,1.0154
2009-09-30,2823.00000,2823.00000,1450.00000,-49.00000,957.00000,-113.00000,844.00000,138.00000,706.00000,706.00000,,710.00000,1317.00000,957.00000,321.00000,322.00000,2.20000,2.19000,1.78130,0.36280,0.60500,100.00000,33.90010,33.90010,29.89730,25.15060,0.07840,1.08000,83.33690,3.58270,6.10090,1.96010,2.28290,61.36280,4.3372,2.6824
2009-06-30,2882.00000,2882.00000,1330.00000,-71.00000,1121.00000,-129.00000,992.00000,184.00000,808.00000,808.00000,,806.00000,1463.00000,1121.00000,320.00000,321.00000,2.50000,2.49000,1.56470,0.36440,0.63450,100.00000,38.89660,38.89660,34.42050,27.96670,0.08170,1.07780,83.50450,4.25380,7.43950,2.29170,2.70370,59.18310,4.8957,1.9523
2009-03-31,3118.00000,3118.00000,1227.00000,-217.00000,1319.00000,-129.00000,1190.00000,251.00000,939.00000,939.00000,,942.00000,1622.00000,1319.00000,319.00000,320.00000,2.94000,2.93000,1.37640,0.37610,0.71550,100.00000,42.30280,42.30280,38.16550,30.21170,0.08840,1.08110,83.24570,5.18210,9.40320,2.66320,3.23300,56.62410,4.50310,2.31560
