Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-10-31,360.93600,289.16200,71.77400,-58.18400,58.23500,13.53900,-1.13000,12.40900,4.19500,8.21400,8.21400,8.07400,21.33600,13.53900,21.97300,21.97600,0.37000,0.37000,1.41200,0.09460,1.44550,19.88550,3.75110,3.75110,3.43800,2.23700,0.35060,0.46320,4.05970,22.16910,2.39980,2.48210,0.79780,2.17280,15.31310,-0.0902,-0.4238
2019-07-31,314.98100,250.95400,64.02700,-54.85500,54.85500,9.17200,-1.74500,7.42700,1.91600,5.51100,5.51100,5.42900,16.37200,9.17200,21.96000,21.96400,0.25000,0.25000,1.39660,0.09330,1.45800,20.32730,2.91190,2.91190,2.35790,1.72360,0.30600,0.39880,3.64200,24.71180,1.64040,1.68550,0.53550,1.48730,15.02900,-0.4174,-0.7171
2019-04-30,278.29200,224.39200,53.90000,-52.55500,52.69000,1.21000,-1.72500,-0.51500,-0.07000,-0.44500,-0.44500,-0.44500,7.27400,1.21000,21.87200,21.87200,-0.02000,-0.02000,1.38670,0.06770,1.35790,19.36820,0.43480,0.43480,-0.18510,-0.15990,0.28250,0.39490,3.24150,27.76500,-0.13540,-0.13920,-0.04520,-0.12620,14.81890,0.13040,-0.10160
2019-01-31,359.64710,304.06000,55.58710,-53.87100,55.56700,0.02010,-2.26300,-2.24300,-0.08300,-2.16000,-2.16000,-2.16000,5.73610,0.02010,21.80900,21.81600,-0.10000,-0.09000,1.52430,0.05810,1.01920,15.45600,0.00560,0.00560,-0.62370,-0.60060,0.45380,0.61920,4.64060,19.39400,-0.64420,-0.66070,-0.27260,-0.60680,15.09190,1.5994,1.4898
2018-10-31,360.91300,291.37100,69.54200,-53.30600,53.45900,16.08300,-3.31300,12.77000,1.99400,10.77600,10.77600,10.77600,22.52500,16.08300,21.83500,21.84200,0.49000,0.48000,1.49000,0.07220,1.20820,19.26840,4.45620,4.45620,3.53820,2.98580,0.43740,0.55470,4.41810,20.37080,3.19210,3.27260,1.30580,2.96180,15.19260,1.1822,1.0504
2018-07-31,297.23100,238.33000,58.90100,-47.63300,48.35400,10.54700,-2.75500,7.79200,2.61200,5.18000,5.18000,5.18000,16.46800,10.54700,21.82600,21.83100,0.23000,0.23000,1.42880,0.06440,1.33290,19.81660,3.54840,3.54840,2.62150,1.74280,0.35410,0.43570,3.79070,23.74240,1.58920,1.61580,0.61710,1.48690,14.67080,0.5982,0.4733
2018-04-30,243.71400,196.15600,47.55800,-46.72700,46.72700,0.83100,-2.99600,-2.16500,-0.55100,-1.61400,-1.61400,-1.61400,6.35700,0.83100,21.73400,21.73400,-0.07000,-0.07000,1.65810,0.20860,1.26680,19.51390,0.34100,0.34100,-0.88830,-0.66230,0.30110,0.37860,3.67770,24.47180,-0.50200,-0.51060,-0.19940,-0.39730,14.55070,-1.24350,-1.35400
2018-01-31,329.27590,277.17900,52.09690,-47.97500,51.01100,1.08590,-3.79100,-2.70500,-4.39000,1.68500,1.68500,1.76800,7.24190,1.08590,21.54300,21.54300,0.08000,0.08000,1.82510,0.23230,1.07610,15.82170,0.32980,0.32980,-0.82150,0.53690,0.43310,0.58670,5.42710,16.58330,0.52350,0.53250,0.22160,0.40190,14.56230,1.8586,1.7738
2017-10-31,330.34100,268.86400,61.47700,-50.37400,52.96100,8.51600,-3.63000,4.88600,2.50200,2.38400,2.38400,2.32800,15.19700,8.51600,21.58500,21.64300,0.11000,0.11000,1.69900,0.23520,1.32270,18.61020,2.57790,2.57790,1.47910,0.70470,0.40370,0.50750,4.48130,20.08360,0.74700,0.75870,0.29130,0.57130,14.47940,-0.515,-0.6924
2017-07-31,268.87100,216.06400,52.80700,-50.52300,56.07200,-3.26500,-3.94500,-7.21000,-2.02400,-5.18600,-5.18600,-5.18600,2.90800,-3.26500,21.54600,21.54600,-0.24000,-0.24000,1.74480,0.27630,1.36510,19.64030,-1.21430,-1.21430,-2.68160,-1.92880,0.32690,0.41750,3.85490,23.34660,-1.64780,-1.67420,-0.63060,-1.19250,14.28560,1.1888,0.9293
2017-04-30,264.11800,215.19900,48.91900,-54.33100,54.33100,-5.41200,-3.99800,-9.41000,-3.47800,-5.93200,-5.93200,-5.81800,0.68300,-5.41200,21.37300,21.37300,-0.27000,-0.27000,1.87740,0.28520,1.22160,18.52160,-2.04910,-2.04910,-3.56280,-2.20280,0.33730,0.44450,3.86610,23.27950,-1.86950,-1.89940,-0.75770,-1.33630,14.53220,1.91510,1.45800
2017-01-31,306.23800,257.41600,48.82210,-51.69400,56.42280,-7.60080,-4.81900,-12.42000,-4.18100,-8.23900,-8.23900,-8.35000,-0.62880,-7.60080,21.29400,21.29400,-0.37000,-0.37000,1.96830,0.28290,1.12500,15.94250,-2.48200,-2.48200,-4.05570,-2.72660,0.39700,0.53820,4.67810,19.23860,-2.56520,-2.60580,-1.06800,-1.83940,14.70870,3.1234,3.025
2016-10-31,332.26600,273.84000,58.42600,-53.41800,53.41800,5.00800,-4.95200,0.05600,-0.20800,0.26400,0.26400,0.25600,12.07600,5.00800,21.21800,21.26900,0.01000,0.01000,1.61010,0.25400,1.50660,17.58410,1.50720,1.50720,0.01690,0.07700,0.36100,0.45070,4.35120,20.68400,0.07940,0.08070,0.02870,0.05930,15.23180,0.648,0.4412
2016-07-31,278.33300,225.40000,52.93300,-51.51100,51.51100,1.42200,-5.97100,-4.54900,-1.84700,-2.70200,-2.70200,-2.46900,8.04200,1.42200,21.20500,21.20500,-0.12000,-0.12000,1.58440,0.28980,1.76180,19.01790,0.51090,0.51090,-1.63440,-0.88710,0.28260,0.33050,4.31860,20.84010,-0.81940,-0.83210,-0.27440,-0.58190,15.11610,4.0231,3.891
2016-04-30,284.86000,231.31200,53.54800,-54.74900,54.74900,-1.20100,-4.59900,-5.80000,-1.94200,-3.85800,-3.85800,-3.61600,5.00700,-1.20100,21.20300,21.20300,-0.17000,-0.17000,1.57570,0.28520,1.76450,18.79800,-0.42160,-0.42160,-2.03610,-1.26940,0.28310,0.33780,4.23580,21.24760,-1.14610,-1.16370,-0.38350,-0.81920,15.59320,-1.17310,-1.20710
2016-01-31,335.47400,319.20500,16.26890,-54.62300,61.52600,-45.25700,-7.36300,-52.62000,-17.62800,-34.99200,-34.99200,-34.36600,-38.30700,-45.25700,21.11100,21.11100,-1.63030,-1.63030,1.63970,0.33770,1.82920,4.84960,-13.49050,-13.49050,-15.68530,-10.24400,0.32010,0.46910,4.27110,21.07180,-10.34200,-10.50130,-3.33930,-6.84900,15.66140,1.6164,1.6274
2015-10-31,344.97500,277.83400,67.14100,-53.50600,53.50600,13.63500,-7.92100,5.71400,2.23100,3.48300,3.48300,3.38400,21.39900,13.63500,21.12900,21.21800,0.16000,0.16000,1.63280,0.30460,1.90390,19.46260,3.95250,3.95250,1.65640,0.98090,0.28900,0.34140,4.77290,18.85650,0.93170,0.94480,0.29180,0.64790,17.32640,0.6214,0.6727
2015-07-31,334.19000,272.12100,62.06900,-55.28100,55.28100,6.78800,-7.26700,-0.47900,-0.64900,0.17000,0.17000,0.00600,13.94500,6.78800,21.10500,21.21700,0.00030,0.00030,1.56380,0.32230,2.16930,18.57300,2.03120,2.03120,-0.14330,0.00180,0.26100,0.31000,4.47790,20.09870,0.04600,0.04670,0.01330,0.03120,17.13230,8.0664,8.0524
2015-04-30,353.19600,292.76100,60.43500,-58.71100,58.71100,1.72400,-10.55000,-8.82600,-1.93600,-6.89000,-6.89000,-6.19900,8.39100,1.72400,21.04400,21.04400,-0.29000,-0.29000,1.53640,0.32830,2.21350,17.11090,0.48810,0.48810,-2.49890,-1.75510,0.27220,0.33270,5.20210,17.30070,-1.88230,-1.91030,-0.53090,-1.26430,17.11130,0.67980,0.60150
2015-01-31,490.65200,422.55110,68.10090,-65.07800,96.30290,-28.20200,-9.03700,-37.23900,-9.17700,-28.06200,-28.06200,-26.92700,-20.34900,-28.20210,20.98900,20.98900,-1.29000,-1.28000,1.52500,0.34180,2.19200,13.87970,-5.74790,-5.74790,-7.58970,-5.48800,0.37010,0.48050,6.40970,14.04120,-7.41680,-7.52530,-2.11690,-4.88200,17.67540,5.8684,5.8349
2014-10-31,493.14100,408.45000,84.69100,-69.45900,69.45900,15.23200,-9.51900,5.71300,3.40000,2.31300,2.31300,2.42100,24.40100,15.23200,20.99400,21.10200,0.12000,0.11000,1.47800,0.36440,2.54500,17.17380,3.08880,3.08880,1.15850,0.49090,0.31350,0.38460,4.62110,19.47590,0.57110,0.62670,0.14710,0.36300,18.91710,-0.1284,0.1678
2014-07-31,450.99000,371.33700,79.65300,-67.94600,67.94600,11.70700,-9.89500,1.81200,2.58700,-0.77500,-0.77500,-0.60300,19.72400,11.70700,20.98600,20.98600,-0.03000,-0.03000,1.38050,0.32770,2.67730,17.66180,2.59580,2.59580,0.40180,-0.13370,0.27750,0.32640,5.00770,17.97250,-0.19150,-0.21030,-0.04770,-0.12880,18.89560,-1.1776,-1.2282
2014-04-30,465.46300,389.52400,75.93900,-73.95300,73.95300,1.98600,-10.61200,-8.62600,-1.73300,-6.89300,-6.89300,-6.48900,8.71500,1.98600,20.95100,20.95100,-0.31000,-0.31000,1.39890,0.32640,2.54360,16.31470,0.42670,0.42670,-1.85320,-1.39410,0.29150,0.34870,5.40810,16.64180,-1.70060,-1.86810,-0.43170,-1.14550,19.07110,-2.60620,-2.85610
2014-01-31,708.63120,611.65300,96.97820,-77.40100,87.11590,9.86230,-7.06100,2.80100,3.81900,-1.01800,-1.01800,-0.52200,17.50830,9.86220,20.89400,21.04000,-0.01000,-0.02000,1.47120,0.35300,2.37550,13.68530,1.39170,1.39170,0.39530,-0.07370,0.45290,0.56850,7.17640,12.54120,-0.24750,-0.27160,-0.06510,-0.16010,19.34730,1.1957,1.3709
2013-10-31,587.96100,494.35500,93.60600,-75.00500,75.00500,18.60100,-8.53200,10.06900,4.31100,5.75800,5.75800,5.82500,28.40700,18.60100,20.90100,21.03100,0.27000,0.27000,1.36420,0.34250,2.82970,15.92040,3.16360,3.16360,1.71250,0.99070,0.33970,0.42050,5.16480,17.42570,1.40350,1.57590,0.33270,0.92280,19.29390,-2.7992,-2.4871
2013-07-31,488.18000,404.63800,83.54200,-70.14500,70.14500,13.39700,-6.84100,6.55600,2.58900,3.96700,3.96700,3.83300,20.87000,13.39700,20.88200,21.02900,0.18000,0.18000,1.38690,0.34210,2.66960,17.11300,2.74430,2.74430,1.34290,0.78520,0.29830,0.36590,4.87210,18.47250,0.98280,1.10600,0.24240,0.64650,19.00550,-2.0024,-2.3309
2013-04-30,441.67400,367.72600,73.94800,-68.93300,68.93300,5.01500,-6.01200,-0.99700,-0.39400,-0.60300,-0.60300,-0.41400,10.88400,5.01500,20.85400,20.85400,-0.02000,-0.02000,1.40510,0.31630,2.39420,16.74270,1.13550,1.13550,-0.22570,-0.09370,0.29160,0.36730,4.72870,19.03280,-0.15090,-0.17010,-0.03980,-0.10310,18.94200,-0.30300,-0.80140
2013-01-31,784.51380,679.98480,104.52900,-72.24400,72.24400,32.28500,-6.49800,25.78700,10.35100,15.43600,15.43600,15.43700,38.23100,32.28520,20.78700,20.98700,0.74000,0.73000,1.48140,0.31310,2.20600,13.32410,4.11530,4.11530,3.28700,1.96770,0.54330,0.73180,6.41520,14.02910,3.85980,4.34910,1.06890,2.65140,18.96070,2.7321,1.9985
2012-10-31,582.11200,488.05300,94.05900,-63.95000,63.95000,30.10900,-6.33200,23.77700,9.41800,14.35900,14.35900,13.91100,37.41300,30.10900,20.81400,20.98800,0.67000,0.66000,1.42710,0.33590,2.56960,16.15820,5.17240,5.17240,4.08460,2.38970,0.38590,0.46570,6.02800,14.93030,3.73930,4.19880,0.95190,2.48330,18.24490,-3.7821,-4.1842
2012-07-31,410.07100,339.70700,70.36400,-56.50700,56.50700,13.85700,-5.07500,8.78200,3.47700,5.30500,5.30500,5.15500,19.14400,13.85700,20.78100,21.00000,0.25000,0.25000,1.46060,0.33430,2.43290,17.15900,3.37920,3.37920,2.14160,1.25710,0.29830,0.36210,6.19410,14.52990,1.43840,1.62410,0.38590,0.95750,17.53650,-3.2595,-3.885
2012-04-30,421.72300,351.31400,70.40900,-54.85600,54.85600,15.55300,-3.20300,12.35000,4.89100,7.45900,7.45900,7.52700,20.48000,15.55300,20.72300,20.96200,0.36000,0.36000,1.50500,0.28480,1.98000,16.69560,3.68800,3.68800,2.92850,1.78480,0.34840,0.42680,7.85640,11.45570,2.04910,2.28600,0.61620,1.46540,17.38410,-1.18560,-2.43990
2012-01-31,607.01790,514.20800,92.80990,-60.30400,60.30410,32.50590,-2.86600,29.64000,11.85400,17.78600,17.78600,17.39200,37.59690,32.50600,19.80900,20.11000,0.87000,0.87000,1.39150,0.14540,1.82190,15.28950,5.35500,5.35500,4.88290,2.86520,0.55790,0.68740,7.08650,12.70020,5.27240,5.88660,1.63460,4.50570,16.13210,-0.594,-1.6492
2011-10-31,422.96000,348.96300,73.99700,-50.06000,50.06000,23.93700,-2.60100,21.33600,8.53600,12.80000,12.80000,12.80000,28.05600,23.93700,20.57200,20.89000,0.62000,0.61000,1.35310,0.15800,2.01130,17.49500,5.65940,5.65940,5.04440,3.02630,0.40230,0.47260,7.98760,11.26750,4.03360,4.50060,1.21740,3.39640,15.28860,-4.7372,-5.2924
2011-07-31,310.84900,254.99800,55.85100,-44.06000,44.06000,11.79100,-1.40800,10.38300,4.09200,6.29100,6.29100,6.29100,15.20200,11.79100,20.23700,20.61700,0.31000,0.30000,1.37720,0.09500,1.74470,17.96730,3.79320,3.79320,3.34020,2.02380,0.33870,0.40970,5.81070,15.48870,2.06870,2.29580,0.68560,1.87210,14.65310,-3.4564,-4.6758
2011-04-30,318.16500,265.36200,52.80300,-39.43600,39.43600,13.36700,-1.15200,12.21500,4.94700,7.26800,7.26800,7.26800,16.00900,13.36700,17.75400,18.14100,0.41000,0.40000,1.35300,0.12970,1.78080,16.59610,4.20130,4.20130,3.83920,2.28430,0.44720,0.57250,6.18110,14.56060,3.27190,3.70490,1.02160,2.84770,12.39440,-0.27180,-0.75020
2011-01-31,368.05900,311.96010,56.09890,-38.68400,38.68390,17.41500,-0.22500,17.19000,6.82700,10.36300,10.36300,10.13100,19.94100,17.41500,17.65800,17.96100,0.57000,0.57000,1.43060,0.13470,1.67050,15.24190,4.73160,4.73160,4.67040,2.75250,0.56730,0.72580,8.18910,10.99020,4.83000,5.41340,1.59710,4.17920,11.97510,0.3256,-1.6442
2010-10-31,311.30700,263.32900,47.97800,-32.84900,32.84900,15.12900,-2.32500,12.80400,5.09800,7.70600,7.70600,7.70600,17.36800,15.12900,17.66100,18.16100,0.44000,0.42000,1.42900,0.10140,1.74220,15.41180,4.85980,4.85980,4.11300,2.47540,0.51090,0.61410,8.90060,10.11170,3.78670,4.12380,1.26460,3.40270,11.39350,-0.6066,-0.862
2010-07-31,209.66600,173.61800,36.04800,-29.21200,29.21200,6.83600,-2.23500,4.60100,1.88700,2.71400,2.71400,2.71400,8.96200,6.83600,17.63500,18.08000,0.15000,0.15000,1.43360,0.11080,1.79410,17.19310,3.26040,3.26040,2.19440,1.29440,0.35670,0.41340,7.11260,12.65360,1.38860,1.51790,0.46170,1.23480,10.94900,-2.1293,-2.4715
2010-04-30,205.45700,171.01400,34.44300,-29.79600,29.79600,4.64700,-2.00500,2.64200,1.08300,1.55900,1.55900,1.55900,6.72500,4.64700,17.61700,18.04000,0.09000,0.09000,1.51620,0.10030,1.51270,16.76410,2.26180,2.26180,1.28590,0.75880,0.38840,0.48490,8.14340,11.05200,0.81040,0.87990,0.29470,0.72910,10.81630,0.46120,0.34770
2010-01-31,252.27000,215.28200,36.98800,-29.83900,29.83900,7.14900,-1.13000,6.01900,2.65600,3.36300,3.36300,3.36300,9.21100,7.14900,17.59300,17.82800,0.18000,0.19000,1.54260,0.10290,1.46410,14.66210,2.83390,2.83390,2.38590,1.33310,0.49000,0.61940,10.57780,8.50840,1.76510,1.91660,0.65320,1.58350,10.71740,-0.8374,-1.1149
2009-10-31,227.01800,187.43500,39.58300,-27.79200,27.79200,11.79100,-2.07200,9.71900,3.98600,5.73300,5.73300,5.73300,13.71700,11.79100,17.60400,18.01300,0.33000,0.32000,1.50600,0.11040,1.57810,17.43610,5.19390,5.19390,4.28120,2.52540,0.43120,0.52770,9.62230,9.35330,3.06740,3.31550,1.08890,2.72880,10.51800,-0.3133,-0.479
2009-07-31,193.19200,157.18400,36.00800,-26.66200,26.66200,9.34600,-1.12000,8.22600,3.37500,4.85100,4.85100,4.85100,11.39800,9.34600,17.58900,17.99800,0.28000,0.27000,1.50710,0.13450,1.64330,18.63850,4.83770,4.83770,4.25790,2.51100,0.37180,0.45370,9.41300,9.56130,2.68250,2.90810,0.93370,2.32160,10.18530,-0.3273,-0.8196
2009-04-30,166.30100,137.78500,28.51600,-24.70500,24.70500,3.81100,-0.78300,3.02800,1.23800,1.79000,1.79000,1.79000,5.72100,3.81100,17.57100,17.86000,0.10000,0.10000,1.57760,0.09940,1.31220,17.14720,2.29160,2.29160,1.82080,1.07640,0.36700,0.47380,7.36010,12.22810,1.01850,1.09710,0.39500,0.91720,9.93620,-1.19540,-1.34040
2009-01-31,188.99000,156.49500,32.49500,-26.13500,26.13500,6.36000,-1.00900,5.35100,2.18000,3.17100,3.17100,3.17100,8.00400,6.36000,16.29100,16.77900,0.19000,0.20000,1.61940,0.07850,1.08720,17.19400,3.36530,3.36530,2.83140,1.67790,0.46070,0.64910,8.97390,10.02910,1.82490,1.97030,0.77290,1.68150,9.84130,0.2512,-2.269
