Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3480.00000,1575.00000,1905.00000,367.00000,1478.00000,427.00000,-98.00000,329.00000,91.00000,238.00000,238.00000,237.00000,1759.00000,668.00000,35.50000,35.70000,6.67000,6.65000,0.69720,1.00990,-104.35810,54.74140,12.27010,19.19540,9.45400,6.81030,0.10630,3.79500,23.71550,-103.93010,-11.98990,0.72670,1.02900,-6.54290,35.6583,34.6219
2024-06-30,3048.00000,1532.00000,1516.00000,348.00000,1383.00000,133.00000,-106.00000,27.00000,12.00000,15.00000,15.00000,14.00000,1333.00000,377.00000,35.60000,35.70000,0.41000,0.41000,0.85830,1.01980,-51.44190,49.73750,4.36350,12.36880,0.88580,0.45930,0.09000,2.87010,31.35830,-3.11200,-0.67600,0.04430,0.06180,-13.38890,24.7156,23.4592
2024-03-31,2551.00000,1344.00000,1207.00000,325.00000,1264.00000,-57.00000,-85.00000,-142.00000,-29.00000,-113.00000,-113.00000,-114.00000,1119.00000,182.00000,35.60000,35.60000,-3.21000,-3.21000,0.75890,1.02140,-48.47840,47.31480,-2.23440,7.13450,-5.56640,-4.46880,0.07610,2.47190,36.40930,22.24410,5.01330,-0.33700,-0.47650,-14.11110,16.54490,15.05620
2023-12-31,2764.00000,1350.00000,1414.00000,309.00000,1161.00000,253.00000,-91.00000,162.00000,-98.00000,260.00000,260.00000,259.00000,1319.00000,476.00000,38.30000,38.80000,6.60000,6.57000,0.80440,1.01470,-69.27110,51.15770,9.15340,17.22140,5.86110,9.37050,0.08490,3.07110,29.30540,-75.80180,-12.31060,0.79830,1.11180,-9.80000,17.2925,15.0821
2023-09-30,3564.00000,1543.00000,2021.00000,397.00000,1179.00000,842.00000,-85.00000,757.00000,130.00000,627.00000,627.00000,626.00000,2050.00000,1050.00000,36.90000,37.30000,16.96000,16.78000,0.80560,1.00120,-836.39290,56.70590,23.62510,29.46130,21.24020,17.56450,0.11030,3.88240,23.18180,-2239.28600,-35.48390,1.94090,2.68400,-0.75680,36.2534,34.0859
2023-06-30,3123.00000,1475.00000,1648.00000,378.00000,977.00000,671.00000,-73.00000,598.00000,162.00000,436.00000,436.00000,435.00000,1697.00000,843.00000,39.10000,39.50000,11.13000,11.01000,0.78520,1.00560,-179.80800,52.76980,21.48580,26.99330,19.14830,13.92890,0.09950,3.48160,25.85020,-348.80000,-23.24090,1.38880,1.95370,-3.12500,24.8416,23.2725
2023-03-31,2557.00000,1307.00000,1250.00000,324.00000,782.00000,468.00000,-71.00000,397.00000,85.00000,312.00000,312.00000,312.00000,1394.00000,601.00000,39.60000,40.40000,7.88000,7.72000,0.72140,1.02320,-44.15650,48.88540,18.30270,23.50410,15.52600,12.20180,0.09340,3.19230,28.19320,-70.74830,-14.33820,1.13920,1.64230,-11.02500,20.27230,19.18320
2022-12-31,2771.00000,1325.00000,1446.00000,322.00000,835.00000,611.00000,-95.00000,516.00000,92.00000,424.00000,424.00000,423.00000,1515.00000,732.00000,47.30000,48.40000,10.32000,10.07000,0.73270,1.03940,-26.40000,52.18330,22.04980,26.41650,18.62140,15.26530,0.10690,3.42100,26.30820,-60.57140,-17.40560,1.63540,2.38830,-17.94870,16.2877,13.7208
2022-09-30,3547.00000,1464.00000,2083.00000,384.00000,684.00000,1399.00000,-57.00000,1342.00000,311.00000,1031.00000,1031.00000,1034.00000,2252.00000,1506.00000,46.80000,47.70000,22.08000,21.67000,0.71960,1.02950,-34.89940,58.72570,39.44180,42.45840,37.83480,29.15140,0.14080,4.08170,22.04960,-203.35300,-46.86360,4.09180,6.00820,-11.79070,33.0654,32.085
2022-06-30,3244.00000,1349.00000,1895.00000,359.00000,747.00000,1148.00000,-65.00000,1083.00000,309.00000,774.00000,774.00000,778.00000,1920.00000,1245.00000,48.50000,49.50000,16.05000,15.71000,0.74520,1.03590,-28.88910,58.41550,35.38840,38.37850,33.38470,23.98270,0.12430,3.72450,24.16460,-119.26040,-32.25000,2.96610,4.28260,-13.52080,26.8348,25.9783
2022-03-31,2432.00000,1147.00000,1285.00000,283.00000,537.00000,748.00000,-53.00000,695.00000,168.00000,527.00000,527.00000,529.00000,1466.00000,825.00000,53.10000,54.50000,9.96000,9.71000,0.65430,1.06220,-17.09460,52.83720,30.75660,33.92270,28.57730,21.75170,0.10320,3.12200,28.82810,-53.61140,-18.92280,2.23560,3.33670,-19.66000,21.06420,20.38530
2021-12-31,2569.00000,1166.00000,1403.00000,308.00000,763.00000,640.00000,-97.00000,543.00000,162.00000,381.00000,381.00000,382.00000,1467.00000,721.00000,64.90000,66.10000,5.95000,5.79000,0.76700,1.01380,-73.67940,54.61270,24.91240,28.06540,21.13660,14.86960,0.11370,3.31480,27.15060,-182.29660,-18.66730,1.68580,2.51140,-3.73210,13.3712,12.6196
