,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$1.14,$1.25
1,2024-07-31,2024-06-30,$1.12,$1.17
2,2024-05-01,2024-03-31,$1.11,$1.12
3,2024-02-06,2023-12-31,$1.04,$1.18
4,2023-11-01,2023-09-30,$1.08,$1.16
5,2023-08-02,2023-06-30,$0.97,$1.10
6,2023-05-03,2023-03-31,$1.05,$1.11
7,2023-02-02,2022-12-31,$1.01,$1.01
8,2022-11-02,2022-09-30,$1.17,$1.17
9,2022-07-27,2022-06-30,$1.09,$1.14
10,2022-05-04,2022-03-31,$1.04,$1.08
11,2022-02-02,2021-12-31,$1.04,$1.10
12,2021-10-27,2021-09-30,$1.05,$1.06
13,2021-07-28,2021-06-30,$0.96,$0.99
14,2021-05-05,2021-03-31,$0.94,$0.97
15,2021-02-03,2020-12-31,$0.89,$0.67
16,2020-10-28,2020-09-30,$0.90,$0.97
17,2020-07-29,2020-06-30,$0.68,$0.82
18,2020-05-07,2020-03-31,$0.92,$0.96
19,2020-02-05,2019-12-31,$1.04,$1.07
20,2019-10-30,2019-09-30,$1.05,$1.08
21,2019-07-31,2019-06-30,$0.93,$0.94
22,2019-05-02,2019-03-31,$1.03,$0.91
23,2019-02-06,2018-12-31,$0.98,$0.98
24,2018-10-30,2018-09-30,$1.05,$1.10
25,2018-08-02,2018-06-30,$1.03,$1.10
26,2018-05-07,2018-03-31,$0.98,$0.99
27,2018-02-07,2017-12-31,$0.88,$0.96
28,2017-11-01,2017-09-30,$0.85,$0.93
29,2017-08-03,2017-06-30,$0.82,$0.87
30,2017-05-05,2017-03-31,$0.75,$0.79
31,2017-02-08,2016-12-31,$0.77,$0.76
32,2016-11-07,2016-09-30,$0.75,$0.81
33,2016-08-05,2016-06-30,$0.73,$0.79
34,2016-05-06,2016-03-31,$0.70,$0.76
35,2016-02-08,2015-12-31,$0.71,$0.74
36,2015-11-04,2015-09-30,$0.70,$0.67
37,2015-08-05,2015-06-30,$0.67,$0.74
38,2015-05-04,2015-03-31,$0.63,$0.66
39,2015-02-04,2014-12-31,$0.59,$0.61
