Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,
2023-06-30,1.92500,8.72700,-6.80200,6.69600,5.68300,1.67500,10.70400,-17.50600,-4.45300,-21.95900,-0.04000,-21.91900,-21.91900,-21.91900,-16.57900,-17.50600,77.77190,77.77190,-0.22540,-0.22540,1.94510,0.17000,0.21670,-353.35080,-909.40280,-909.40280,-1140.72700,-1138.65000,0.00290,0.27510,327.17930,-4.36770,29.09150,-3.27440,-3.62510,6.16760,-0.1755,-0.1759
2023-03-31,1.93900,6.24600,-4.30700,7.06600,6.40700,4.11800,9.35500,-13.66200,-4.98400,-18.64600,-0.04600,-18.60000,-18.60000,-18.60000,-12.67200,-13.66200,73.65800,73.65800,-0.25260,-0.25260,1.13810,0.17040,0.22060,-222.12480,-704.59000,-704.59000,-961.62970,-959.25730,0.00300,0.23100,389.56680,-3.85760,19.50440,-2.85960,-3.20020,6.54120,-0.2207,-0.2211
2022-12-31,2.13400,7.89400,-5.76000,7.68300,6.38600,1.46000,12.60900,-18.36900,-6.18800,-24.55700,-0.07100,-24.48600,-24.48600,-24.48600,-17.28400,-18.36900,73.65800,73.65800,-0.33200,-0.33200,1.43160,0.16250,0.20580,-269.91560,-860.77780,-860.77780,-1150.75000,-1147.42300,0.00320,0.41720,215.72160,-4.89720,31.43260,-3.66520,-4.10160,6.78820,-0.212,-0.2124
2022-09-30,1.50300,4.86600,-3.36300,5.74400,6.89800,3.56300,9.07900,-12.44200,-4.49700,-16.93900,-0.05500,-16.88400,-16.88400,-16.88400,-11.33700,-12.44200,69.60710,69.60710,-0.24300,-0.24300,1.90480,0.15270,0.19070,-223.75250,-827.81100,-827.81100,-1127.01300,-1123.35300,0.00220,0.38910,231.31740,-3.22950,30.43920,-2.46660,-2.73650,7.09780,-0.20530,-0.20750
2022-06-30,2.22300,7.49300,-5.27000,5.03900,9.49800,2.63700,11.90000,-17.17000,-4.33700,-21.50700,-0.05200,-21.45500,-21.45500,-21.45500,-16.09900,-17.17000,64.89000,64.89000,-0.33100,-0.33100,1.35940,0.15560,0.19440,-237.06680,-772.37920,-772.37920,-967.47590,-965.13680,0.00340,0.50490,178.25900,-4.31650,26.29030,-3.24020,-3.64470,7.64150,-0.2149,-0.2157
2022-03-31,2.01100,5.59000,-3.57900,8.25000,7.56700,1.96000,13.85700,-17.43600,-3.91100,-21.34700,-0.04500,-21.30200,-21.30200,-21.30200,-16.32200,-17.43600,64.95600,64.95600,-0.32800,-0.32800,1.68880,0.14630,0.18210,-177.97120,-867.03130,-867.03130,-1061.51200,-1059.27400,0.00300,0.35690,252.14320,-4.11930,34.45920,-3.12490,-3.51650,7.95690,-0.2369,-0.237
2021-12-31,2.38300,6.59000,-4.20700,10.19800,7.81400,1.57400,16.43800,-20.64500,-5.38000,-26.02500,-0.08000,-25.94500,-25.94500,-25.94500,-19.54300,-20.64500,64.81050,64.81050,-0.40000,-0.40000,1.87730,0.13910,0.17130,-176.54220,-866.34510,-866.34510,-1092.11100,-1088.75400,0.00340,0.39400,228.41800,-4.84490,58.53100,-3.68310,-4.17090,8.26210,-0.2811,-0.2811
2021-09-30,3.59400,7.53700,-3.94300,9.32800,5.87800,0.10200,15.10400,-19.04700,-3.66000,-22.70700,-0.06200,-22.64500,-22.64500,-22.64500,-17.95400,-19.04700,64.80500,64.80500,-0.34900,-0.34900,1.35870,0.07080,0.17240,-109.71060,-529.96660,-529.96660,-631.80300,-630.07790,0.00500,0.63870,140.90980,-4.04560,110.83100,-3.13720,-3.75910,8.63690,-0.28080,-0.28240
2021-06-30,1.99500,7.01300,-5.01800,7.05500,7.23300,0.70300,13.58500,-18.60300,-3.52200,-22.12500,0.08300,-22.20800,-22.20800,-22.06000,-17.47400,-18.60300,60.50650,60.50650,-0.33400,-0.33400,1.57230,0.06590,0.16210,-251.52900,-932.48190,-932.48190,-1109.02200,-1105.76400,0.00270,0.41200,218.43610,-3.81980,-2609.78200,-2.98210,-3.56790,8.96250,-0.3113,-0.315
2021-03-31,1.91500,7.33200,-5.41700,12.44100,8.08700,2.55900,17.96900,-23.38600,-3.22700,-26.61300,-0.09800,-26.51500,-26.51500,-26.51500,-22.30300,-23.38600,60.44490,60.44490,-0.43900,-0.43900,1.72270,0.06220,0.15400,-282.87210,-1221.20100,-1221.20100,-1389.71300,-1384.59500,0.00250,0.64980,138.50130,-4.41230,-132.63490,-3.46090,-4.13790,9.28220,-0.3756,-0.3908
2020-12-31,2.24100,6.45000,-4.20900,14.23800,7.86700,1.75800,20.34700,-24.55600,-1.06200,-25.61800,-0.07400,-25.54400,-25.54400,-25.69200,-23.50900,-24.55600,58.63540,58.63540,-0.43800,-0.43800,0.99360,0.08640,0.17480,-187.81790,-1095.76100,-1095.76100,-1143.15000,-1146.45300,0.00330,0.67060,134.21690,-4.92430,40.80580,-3.71650,-4.49860,8.83690,-0.4946,-0.5015
