Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,302.82000,101.55900,201.26100,133.98800,136.38300,64.87800,,64.87800,12.42700,52.45100,52.45100,52.45100,94.47400,95.48000,0.56000,0.55000,0.12310,0.47160,34.03220,27.51360,0.01050,2.14050,3.85320,0.28900,1.87690,25.66280,0.9227,0.8843
2024-06-30,314.22000,99.40800,214.81200,137.62100,140.01700,74.79500,,74.79500,13.99000,60.80500,60.80500,60.80500,94.43820,95.47010,0.64000,0.64000,0.12700,0.65240,37.70500,30.65250,0.01090,2.61370,4.92250,0.33470,2.28160,24.36420,0.7118,0.6777
2024-03-31,287.19800,91.94600,195.25200,131.21400,133.51500,61.73700,,61.73700,11.04800,50.68900,50.68900,50.68900,94.21810,95.18390,0.54000,0.53000,0.13050,0.52710,33.53600,27.53460,0.01050,2.21640,4.24620,0.28800,1.92720,23.95420,0.33550,0.26060
2023-12-31,285.43000,84.67200,200.75800,126.76600,129.36700,71.39100,,71.39100,14.65900,56.73200,56.73200,56.73200,93.93880,95.09610,0.60000,0.60000,0.13170,0.56520,37.47010,29.77620,0.01090,2.50140,4.81530,0.32360,2.17190,23.83800,1.2228,1.1596
2023-09-30,288.71900,76.63600,212.08300,131.11700,133.71700,78.36600,,78.36600,15.30500,63.06100,63.06100,63.06100,94.03000,95.12600,0.67000,0.66000,0.13800,0.61760,39.10280,31.46600,0.01180,2.96130,6.07960,0.36980,2.55270,22.38830,0.9657,0.9015
2023-06-30,277.15300,64.66300,212.49000,128.73900,131.34000,81.15000,,81.15000,15.48300,65.66700,65.66700,65.66700,93.92410,95.16940,0.70000,0.69000,0.13690,0.72610,40.22010,32.54630,0.01180,3.06370,6.26040,0.38420,2.64430,22.51850,1.1188,1.0398
2023-03-31,264.12400,49.26300,214.86100,124.57200,127.17200,87.68900,,87.68900,17.28600,70.40300,70.40300,70.40300,93.73250,94.96020,0.75000,0.74000,0.13910,0.73540,42.90450,34.44680,0.01210,3.31860,6.87130,0.41580,2.85710,22.28700,1.81350,1.76610
2022-12-31,245.94900,32.01800,213.93100,131.89900,134.47200,79.45890,,79.45900,10.37300,69.08600,69.08600,69.08600,93.52870,94.58690,0.74000,0.72000,0.14520,0.80040,38.96940,33.88210,0.01200,3.38430,7.30340,0.40630,2.89300,21.51280,0.2857,0.2429
2022-09-30,197.64600,17.22000,180.42600,130.56900,133.35200,47.07400,,47.07400,-8.63100,55.70500,55.70500,55.70500,93.58240,94.79400,0.60000,0.59000,0.15120,0.76030,27.34600,32.35990,0.01040,2.79340,6.19510,0.33510,2.37120,21.02760,-0.976,-1.0023
2022-06-30,175.92900,9.14100,166.78800,99.33300,102.24800,64.54000,,64.54000,13.02000,51.52000,51.52000,51.52000,93.55510,94.44980,0.55000,0.55000,0.14770,0.60650,38.51430,30.74460,0.01030,2.49050,5.22610,0.31720,2.12260,21.90250,1.288,1.2452
2022-03-31,155.12300,7.48400,147.63900,94.07600,96.99000,50.64900,,50.64900,9.34800,41.30100,41.30100,41.30100,93.38390,94.26390,0.44000,0.44000,0.15090,0.26430,33.00600,26.91430,0.00960,1.93230,3.92750,0.25800,1.64070,22.63020,1.52570,1.49190
2021-12-31,163.53300,7.06700,156.46600,99.47800,101.87900,54.58700,,54.58700,7.64200,46.94500,46.94500,46.94500,95.03470,95.89740,0.50000,0.51000,0.15360,0.31260,33.24580,28.59150,0.01010,2.07820,4.06860,0.28750,1.75900,23.99330,1.0732,1.0247
2021-09-30,163.35800,7.41100,155.94700,86.43500,88.91400,67.03300,,67.03300,7.02100,60.01200,60.01200,60.01200,94.28900,95.14400,0.64000,0.63000,0.12290,0.22450,40.35920,36.13200,0.01040,2.68370,4.83350,0.37610,2.35400,23.85430,0.8544,0.7962
2021-06-30,164.90100,7.88800,157.01300,92.92400,95.40400,61.60900,,61.60900,10.72100,50.88800,50.88800,50.88800,96.12370,97.00970,0.53000,0.52000,0.12120,0.34630,38.20670,31.55810,0.01010,2.24220,3.99950,0.31730,1.97050,23.59160,0.6155,0.5901
2021-03-31,162.93100,8.73300,154.19800,94.01500,96.49400,57.70400,,57.70400,10.38900,47.31500,47.31500,47.31500,96.87390,97.72750,0.49000,0.48000,0.20530,0.33870,38.41560,31.49920,0.00930,2.09460,3.75760,0.29250,1.66450,23.16440,1.50450,1.47670
2020-12-31,191.54400,11.55600,179.98800,123.54200,126.30600,53.68200,,53.68200,5.37000,48.31200,48.31200,48.31200,97.36400,98.09310,0.50000,0.50000,0.25380,0.41310,31.86250,28.67520,0.01050,2.11700,3.77510,0.30250,1.57970,23.28120,1.5523,1.5212
2020-09-30,175.56900,13.89000,161.67900,108.10600,110.88500,50.79400,,50.79400,9.31700,41.47700,41.47700,41.47700,97.24700,98.00900,0.43000,0.42000,0.37370,0.70680,34.24970,27.96740,0.00930,1.84520,3.33790,0.26040,1.15570,22.93710,0.2282,0.191
2020-06-30,172.08500,17.78400,154.30100,106.12700,108.91800,45.38300,,45.38300,7.99000,37.39300,37.39300,37.39300,97.22080,97.98860,0.38000,0.38000,0.36670,0.64840,33.84970,27.89020,0.00840,1.68360,3.08290,0.23560,1.06630,22.65910,0.6075,0.567
2020-03-31,174.88800,25.22200,149.66600,112.32200,115.11400,34.55200,,34.55200,5.92400,28.62800,28.62800,28.62800,97.73670,98.35620,0.29000,0.29000,0.13000,0.79070,27.81560,23.04660,0.00820,1.31360,2.45030,0.19010,1.14290,22.24560,-1.28330,-1.34240
2019-12-31,184.41900,28.74900,155.67000,94.54300,97.69300,57.97700,,57.97700,9.30000,48.67700,48.67700,48.67700,98.30560,98.85150,0.48000,0.49000,0.15570,0.76990,38.43000,32.26550,0.01040,2.16560,3.94550,0.33540,1.82850,22.82140,0.7938,0.7358
2019-09-30,186.78500,32.11000,154.67500,89.02200,91.45400,63.22100,,63.22100,12.36500,50.85600,50.85600,50.85600,98.51700,99.07800,0.52000,0.51000,0.18070,0.75750,42.24220,33.98030,0.01030,2.24900,4.08770,0.35120,1.84250,22.59170,0.4854,0.4109
2019-06-30,189.16100,32.22100,156.94000,88.99200,91.03600,65.90400,,65.90400,13.20100,52.70300,52.70300,52.70300,98.08380,98.64840,0.54000,0.53000,0.20000,0.85020,43.81510,35.03860,0.01040,2.40850,4.14290,0.36500,1.92680,22.18180,0.2197,0.1534
2019-03-31,178.58600,30.24400,148.34200,90.53700,92.58200,55.76000,,55.76000,9.92100,45.83900,45.83900,45.83900,97.92610,98.43630,0.47000,0.47000,0.20410,0.74810,41.53350,34.14370,0.00950,2.15160,3.78170,0.32570,1.71240,21.60360,0.38600,0.37310
2018-12-31,182.93300,27.47000,155.46300,87.75600,89.98500,65.47800,,66.80100,11.78700,55.01400,55.01400,55.01400,88.58210,89.61420,0.57000,0.56000,0.21550,0.77540,44.56970,36.70540,0.01070,2.64710,4.75410,0.39330,2.07680,21.22960,1.1325,1.087
2018-09-30,177.90400,25.73500,152.16900,86.16700,88.65300,63.51600,,63.51600,12.85900,50.65700,50.65700,50.65700,97.41100,98.48400,0.52000,0.51000,0.21880,0.91590,42.64790,34.01370,0.01080,2.48870,4.60030,0.36590,1.94420,20.78860,0.6078,0.5887
2018-06-30,175.63500,23.40000,152.23500,102.80300,105.16700,47.06800,-1.32300,45.74500,9.32700,36.41800,36.41800,36.41800,97.34750,98.43210,0.37000,0.37000,0.18910,0.82350,30.80470,24.52390,0.01070,1.80920,3.37740,0.26160,1.46710,20.56010,0.3234,0.2646
2018-03-31,107.29200,14.54200,92.75000,54.31100,54.59100,38.15900,,38.15900,7.65300,30.50600,30.50600,30.50600,61.65470,62.18070,0.49000,0.49000,0.15290,0.88090,42.18940,33.72800,0.01020,3.24540,4.17360,0.34280,2.74910,15.10890,0.84150,0.76150
2017-12-31,106.92000,12.92400,93.99600,80.87500,80.87500,13.12100,,11.30300,-13.50800,24.81100,24.81100,24.81100,61.52950,62.17160,0.40000,0.40000,0.11390,1.00380,11.99880,26.33840,0.01060,2.66590,3.43270,0.27890,2.36220,14.99400,0.4915,0.4636
