Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,232.09000,40.22800,191.86200,56.03900,114.96800,17.19900,153.80800,38.05400,10.18000,48.23400,1.26800,46.96600,46.96600,48.50500,38.05400,38.05400,126.11220,126.17700,0.38000,0.38000,6.04000,,82.66710,16.39620,16.39620,20.78250,20.89920,0.05260,,0.93660,96.09710,,1.67560,1.06510,1.34250,,0.00000,
2021-12-31,280.66710,43.17100,237.49610,64.57000,152.40300,11.67300,205.30000,32.19600,-2.70800,29.48800,-18.29000,47.77800,47.77800,45.45700,32.19600,32.19600,124.96500,125.12000,0.35000,0.34000,5.85160,,84.61840,11.47130,11.47130,10.50640,16.19610,0.06270,,0.83600,107.65670,1.35500,1.68770,1.06720,1.35500,27.91800,4.4196,4.1465
2021-09-30,273.73200,43.64300,230.08900,56.49600,127.71900,10.78700,173.42800,56.66100,23.62200,80.28300,2.82500,77.45800,77.45800,79.31300,56.66100,56.66100,126.40700,126.46300,0.63000,0.63000,7.82040,,84.05630,20.69940,20.69940,29.32910,28.97470,0.06490,,0.77940,115.47980,,2.79860,1.83720,2.23990,,0,0
2021-06-30,300.16500,40.51500,259.65000,51.83300,114.47900,10.89400,155.41800,104.23200,21.38800,125.62000,10.87500,114.74500,114.74500,115.65000,104.23200,104.23200,126.07300,126.29600,0.92000,0.92000,6.92760,,86.50240,34.72490,34.72490,41.85030,38.52880,0.07200,,0.83170,108.21860,,4.29000,2.75150,3.40800,,0,0
2021-03-31,281.08000,37.10800,243.97200,46.48400,123.82200,12.81900,157.48700,86.48500,19.76700,106.25200,9.92600,96.32600,96.32600,96.73700,86.48500,86.48500,120.87500,121.30200,0.80000,0.80000,5.59920,,86.79810,30.76880,30.76880,37.80130,34.41620,0.07040,,0.66100,136.14790,,3.96970,2.41320,3.09540,,0.00000,
2020-12-31,440.08600,47.81400,392.27200,70.24600,169.47800,14.30900,225.41500,166.85700,23.81100,190.66800,-7.11900,197.78700,197.78700,197.55000,166.85700,166.85690,119.36700,119.92200,1.65000,1.65000,4.38740,,89.13530,37.91460,37.91460,43.32520,44.88900,0.12100,,0.91910,97.91810,7.26970,9.74690,5.43830,7.26970,22.70940,4.2501,3.9133
2020-09-30,341.04700,36.83400,304.21300,51.40400,164.80700,21.60200,194.60900,109.60400,19.85600,129.46000,4.70000,124.76000,124.76000,124.70100,109.60400,109.60400,119.45900,119.96100,1.04000,1.04000,5.38530,,89.19970,32.13750,32.13750,37.95960,36.56420,0.11340,,0.74940,120.10200,,5.67200,4.14750,5.14680,,0,0
2020-06-30,327.42200,37.53900,289.88300,46.19700,135.15900,14.71900,166.63700,123.24600,18.18900,141.43500,24.68900,116.74600,116.74600,116.69600,123.24600,123.24600,119.16040,119.74640,0.98000,0.97000,4.74250,,88.53500,37.64130,37.64130,43.19660,35.64090,0.11780,,0.77950,115.46380,,5.88550,4.20130,5.30730,,0,0
2020-03-31,218.42600,25.11900,193.30700,41.23000,86.62500,17.29600,110.55900,82.74800,17.91100,100.65900,17.72200,82.93700,82.93700,82.92500,82.74800,82.74800,119.06910,119.64720,0.70000,0.69000,3.80270,,88.50000,37.88380,37.88380,46.08380,37.96480,0.07890,,0.52360,171.87210,,4.48460,2.99760,4.01560,,0.00000,
2019-12-31,329.42090,37.48000,291.94090,42.29900,113.05500,18.95900,136.39500,155.54590,16.84800,172.39400,15.89600,156.49800,156.49800,156.48100,155.54590,155.54590,118.58200,119.51500,1.31000,1.31000,4.12480,,88.62250,47.21800,47.21800,52.33250,47.50190,0.11970,,0.70970,126.81550,7.45930,8.33340,5.68760,7.45930,17.64120,3.4726,3.2281
2019-09-30,303.62200,34.57000,269.05200,50.60200,148.91900,20.08500,179.43600,89.61600,17.16900,106.78500,16.71200,90.07300,90.07300,90.05800,89.61600,89.61600,118.73300,119.52000,0.76000,0.75000,4.03190,,88.61410,29.51560,29.51560,35.17040,29.66120,0.12310,,0.67440,133.45330,,5.39440,3.65230,4.77970,,0,0
2019-06-30,336.33800,38.40200,297.93600,52.52800,141.98300,18.24300,176.26800,121.66800,16.62300,138.29100,21.45400,116.83700,116.83700,116.80600,121.66800,121.66800,118.46400,119.63200,0.99000,0.98000,3.77910,,88.58230,36.17430,36.17430,41.11670,34.72880,0.13620,,0.78790,114.22450,,7.17870,4.73160,6.31010,,0,0
2019-03-31,240.18400,27.48500,212.69900,40.01900,86.04700,11.33000,114.73600,97.96300,16.18300,114.14600,17.81000,96.33600,96.33600,96.30100,97.96300,97.96300,118.23000,119.38600,0.82000,0.81000,3.35540,,88.55670,40.78670,40.78670,47.52440,40.09470,0.09820,,0.60840,147.91900,,6.28370,3.94070,5.46530,,0.00000,
2018-12-31,289.27890,33.11300,256.16590,38.03800,111.48100,,99.86600,156.29990,-25.23100,131.06900,-5.46700,136.53600,136.53600,136.88400,156.29990,156.29990,117.67200,119.23500,1.16000,1.14000,3.15540,,88.55330,54.03090,54.03090,45.30890,47.31900,0.12620,,0.71140,126.51230,8.44850,9.81160,5.95800,8.44850,13.68920,3.7954,3.6574
2018-09-30,274.96100,31.35700,243.60400,43.28200,113.10100,,156.38300,87.22100,33.73800,120.95900,21.94300,99.01600,99.01600,99.20100,87.22100,87.22100,117.83600,119.24500,0.84000,0.83000,3.44860,,88.59580,31.72120,31.72120,43.99130,36.07820,0.13770,,0.81020,111.08030,,8.02000,4.95810,6.78290,,0,0
2018-06-30,282.43200,31.53800,250.89400,47.32000,101.91900,,149.23900,101.65500,24.44400,126.09900,21.92100,104.17800,104.17800,104.52200,101.65500,101.65500,117.52400,119.39600,0.89000,0.88000,3.36500,,88.83340,35.99270,35.99270,44.64760,37.00790,0.14730,,0.94530,95.20950,,8.97600,5.43430,7.46910,,0,0
2018-03-31,205.34600,23.29800,182.04800,36.47500,73.48100,,109.95600,72.09200,21.22700,93.31900,16.56500,76.75400,76.75400,76.96600,72.09200,72.09200,117.32380,119.16420,0.66000,0.65000,3.16370,,88.65430,35.10760,35.10760,45.44480,37.48110,0.10640,,0.74580,120.67030,,6.99460,3.97650,5.70740,,0.00000,
2017-12-31,295.46500,56.14700,239.31800,44.55200,94.09100,,138.64290,100.67510,9.79500,110.47000,-8.82100,119.29100,119.29100,119.66500,100.67510,100.67500,116.38000,118.05900,1.02000,1.01000,2.63760,,80.99710,34.07340,34.07340,37.38850,40.50060,0.15640,,1.01510,88.65880,9.78090,12.16510,6.31270,9.78090,10.41170,3.2195,3.1081
2017-09-30,232.72900,45.69600,187.03300,31.18000,76.61900,,107.79900,79.23400,9.60100,88.83500,24.94600,63.88900,63.88900,64.04100,79.23400,79.23400,116.78410,118.66830,0.55000,0.54000,3.52890,,80.36510,34.04560,34.04560,38.17100,27.51740,0.14370,56.27590,0.95640,94.10340,,6.84270,3.94380,5.47060,,0,0
2017-06-30,230.40200,42.39200,188.01000,31.76900,72.56800,,104.33700,83.67300,7.41400,91.08700,14.93200,76.15500,76.15500,76.36800,83.67300,83.67300,116.01200,117.66710,0.66000,0.65000,3.49530,,81.60090,36.31610,36.31610,39.53400,33.14550,0.15580,201.86670,1.13180,79.52040,,9.00510,5.15120,7.10660,,0,0
2017-03-31,195.89100,64.59100,131.30000,27.56400,53.27600,,80.84000,50.46000,6.74000,57.20000,9.99300,47.20700,47.20700,47.56800,50.46000,50.46000,115.57800,117.13200,0.41000,0.41000,3.12680,,67.02710,25.75920,25.75920,29.19990,24.28290,0.14020,13.52130,1.26070,71.39130,,6.27150,3.37780,4.83970,,0.00000,
2016-12-31,260.49090,127.70800,132.78290,21.09700,78.68100,,99.77800,33.00490,3.96400,36.96900,-10.71200,47.68100,47.68100,47.75000,33.00490,33.00500,114.23800,116.03600,0.42000,0.40000,2.96050,0.00490,50.97410,12.67030,12.67030,14.19210,18.33080,0.19260,9.27300,1.49980,60.00980,5.21240,6.87210,3.52480,5.21240,7.93400,2.0181,1.9085
2016-09-30,221.17600,87.74000,133.43600,22.33600,66.93400,,89.27000,44.16600,3.39200,47.55800,9.87600,37.68200,37.68200,39.12700,44.16600,44.16600,114.77200,116.03500,0.34000,0.34000,2.66310,0.16330,60.33020,19.96870,19.96870,21.50230,17.69040,0.16180,3.19870,1.43080,62.90310,,5.79790,2.75710,4.28150,,0,0
2016-06-30,207.40300,69.78000,137.62300,20.94800,57.72600,,78.67400,58.94900,3.58600,62.53500,10.66700,51.86800,51.86800,52.03800,58.94900,58.94900,113.70510,115.85850,0.46000,0.45000,2.65200,0.15770,66.35540,28.42250,28.42250,30.15150,25.09030,0.15890,2.35780,1.46330,61.50680,,8.52680,3.97440,6.17890,,0,0
2016-03-31,169.58200,59.45900,110.12300,17.91100,62.21200,,80.12300,30.00000,2.81100,32.81100,-5.13100,37.94200,37.94200,37.94200,30.00000,30.00000,113.32170,115.68930,0.33000,0.33000,2.86660,0.04650,64.93790,17.69060,17.69060,19.34820,22.37380,0.14150,1.76760,1.14490,78.60980,,6.78940,3.16680,4.75910,,0.00000,
2015-12-31,166.95000,39.39400,127.55600,11.52400,86.35900,,97.88300,29.67300,33.63200,50.43100,9.76000,40.67100,44.61500,44.61500,29.67300,29.67300,112.92200,115.63500,0.40000,0.39000,2.66280,0.03610,68.66850,17.77360,17.77360,30.20730,26.72360,0.14360,2.28530,1.00560,89.49970,5.95760,8.72450,3.83800,5.95760,,1.9516,1.8333
2015-09-30,141.38500,25.13000,116.25500,11.60000,59.70000,,71.30000,44.95500,2.56000,47.50000,11.13000,36.37000,36.37000,36.37000,44.95500,44.95500,112.75100,115.56600,0.32000,0.31000,3.81750,,82.22230,31.79620,31.79620,33.59620,25.72410,0.14450,,1.03260,87.15780,,7.78680,3.71790,5.12760,,0,0
2015-06-30,138.87400,22.14000,116.73400,9.81000,15.93000,,25.74000,90.99400,-26.68000,64.28000,15.10000,49.18000,49.18400,49.18400,90.99400,90.99400,111.78200,115.90100,0.44000,0.42000,3.82600,,84.04740,65.52270,65.52270,46.28660,35.41630,0.14750,,1.06690,84.35920,,11.41480,5.22410,7.23950,,0,0
2015-03-31,100.48500,16.63000,83.85500,9.35000,41.96000,,51.31000,32.54500,2.28000,34.80000,8.09000,26.71000,26.70600,26.70600,32.54500,32.54500,111.27500,116.11300,0.24000,0.23000,3.30870,,83.43530,32.38790,32.38790,34.63200,26.57710,0.11100,,0.88120,102.13170,,7.08910,2.94900,4.26960,,0.00000,
2014-12-31,119.12400,19.68000,99.44400,8.30000,42.10000,,50.40000,49.04400,1.95000,50.15000,10.21000,39.94000,40.22300,40.22300,49.04400,49.04400,109.10700,113.81600,0.37000,0.35000,3.36900,,82.77930,41.17050,41.17050,42.09900,33.76570,0.14000,,1.00330,89.70230,6.80900,11.76210,4.72800,6.80880,,1.4496,1.3892
2014-09-30,88.80100,15.74000,73.06100,6.82000,33.38000,,40.20000,32.86100,1.75000,34.59000,6.75000,27.84000,27.84400,27.84400,32.86100,32.86100,112.74000,112.74000,0.26000,0.25000,3.50190,,82.26260,37.00520,37.00520,38.95230,31.35550,0.13620,,0.89280,100.80290,,13.67650,4.27130,6.11540,,0,0
2014-06-30,81.69100,15.06000,66.63100,5.68000,20.10000,,25.78000,40.85100,1.41000,42.24000,8.98000,33.26000,33.25500,33.25500,40.85100,40.85100,103.92100,103.92100,0.32000,0.30000,3.24460,,81.55120,50.00670,50.00670,51.70700,40.70830,0.13420,,1.01530,88.64380,,19.77930,5.46350,7.96660,,0,0
2014-03-31,55.01400,11.00000,44.01400,4.72000,15.43000,,20.15000,23.86400,0.89000,24.75000,5.13000,19.62000,19.61200,19.61200,23.86400,23.86400,103.22100,115.36500,0.19000,0.17000,3.06700,,79.97960,43.37810,43.37810,44.98860,35.64910,0.09850,,0.89890,100.12000,,15.12110,3.50970,5.17820,,0.00000,
2013-12-31,63.76200,,63.76200,,,,,63.76200,,63.76200,,63.76200,20.26500,20.26500,63.76200,63.76200,99.59600,105.82400,0.20000,0.19000,2.40480,0.00110,100.00000,100.00000,100.00000,100.00000,31.78230,0.10990,,0.82880,108.58660,5.54540,18.51190,3.49220,5.54520,,0.927,0.8589
2013-09-30,53.75900,,53.75900,,,,,53.75900,,53.75900,,53.75900,22.10900,22.10900,53.75900,53.75900,100.00000,101.30900,0.22000,0.22000,2.35280,0.00090,100.00000,100.00000,100.00000,100.00000,41.12610,0.12600,,0.62560,143.85870,8.01520,97.13980,5.18160,8.01490,,0,0
2013-06-30,47.55700,,47.55700,,,,,47.55700,,47.55700,,47.55700,19.71000,19.71000,47.55700,47.55700,100.00000,101.07400,0.20000,0.20000,,,100.00000,100.00000,100.00000,100.00000,41.44500,,,,,,,,,,0,0
2013-03-31,32.55800,,32.55800,,,,,32.55800,,32.55800,,32.55800,11.95100,11.95100,32.55800,32.55800,100.00000,100.69300,0.12000,0.12000,,,100.00000,100.00000,100.00000,100.00000,36.70680,,,,,,,,,,0.00000,
2012-12-31,35.26600,,35.26600,,,,,35.26600,,35.26600,,35.26600,6.88900,6.88900,35.26600,35.26600,100.00000,100.64000,0.07000,0.07000,2.33780,,100.00000,100.00000,100.00000,100.00000,19.53440,0.09070,,0.66190,135.97230,2.70630,970.29330,1.77170,2.70610,,0.4538,0.4088
