Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,204.32300,65.70600,138.61700,9.89800,,89.01400,49.60300,-34.13400,15.46900,15.46900,15.46900,,14.55800,130.41100,49.60300,106.01000,108.16100,0.14000,0.14000,0.58220,1.39340,24.27680,24.27680,7.57090,7.12500,0.03390,0.66210,0.65410,0.25660,0.27330,22.30810,0.9011,0.495
2024-06-30,204.73800,64.55900,140.17900,9.35700,,83.10200,57.07700,7.69300,64.77000,64.77000,64.77000,,62.87000,132.40900,57.07700,105.99600,108.14700,0.59000,0.59000,0.56890,1.31940,27.87810,27.87810,31.63560,30.70750,0.03430,2.71010,2.67780,1.08470,1.15450,22.81670,1.2005,1.3415
2024-03-31,211.27500,70.43500,140.84000,12.49900,,86.17000,54.67000,-27.45700,27.21300,27.21300,27.21300,,26.06400,130.03900,54.67000,105.80400,107.95800,0.25000,0.25000,0.57540,1.35500,25.87620,25.87620,12.88040,12.33650,0.03510,1.14400,1.13030,0.45250,0.48000,22.71380,0.67070,0.44480
2023-12-31,206.85900,69.55100,137.30800,12.18900,,91.18400,46.12400,-6.78900,39.33500,39.33500,39.33500,,37.99700,126.68000,46.12400,105.52900,107.78500,0.36000,0.36000,0.56860,1.31800,22.29730,22.29730,19.01540,18.36860,0.03450,1.63270,1.61340,0.65530,0.69600,23.06330,0.9548,0.8597
2023-09-30,207.09500,67.19300,139.90200,8.87300,,83.63800,56.26400,-33.09300,23.17100,23.17100,23.17100,,22.10100,132.33500,56.26400,105.67100,107.83200,0.21000,0.21000,0.56660,1.30720,27.16820,27.16820,11.18860,10.67190,0.03440,0.95410,0.94290,0.38460,0.40870,23.24960,0.9553,0.5499
2023-06-30,207.29100,66.30700,140.98400,9.38000,,84.39800,56.58600,-12.71600,43.87000,43.87000,43.87000,,42.29800,132.88400,56.58600,105.45700,107.80800,0.40000,0.40000,0.56360,1.29170,27.29790,27.29790,21.16350,20.40510,0.03440,1.79280,1.77190,0.72780,0.77320,23.47340,1.07,0.9033
2023-03-31,212.75200,65.73100,147.02100,12.41500,,83.04800,63.97300,-19.01900,44.95400,44.95400,44.95400,,43.83400,135.89700,63.97300,105.28800,107.64600,0.42000,0.42000,0.56750,1.31230,30.06930,30.06930,21.12980,20.60330,0.03500,1.82860,1.80740,0.74060,0.78170,23.58440,0.61000,0.09740
2022-12-31,211.71300,69.68100,142.03200,9.53300,,84.67700,57.35500,-28.21200,29.14300,29.14300,29.14300,,27.55000,133.94300,57.35500,105.12000,107.56700,0.27000,0.27000,0.56130,1.27940,27.09090,27.09090,13.76530,13.01290,0.03490,1.17980,1.16620,0.48060,0.51160,23.75230,0.9483,0.2123
2022-09-30,206.99700,66.33400,140.66300,9.58600,-1.51500,84.15800,56.50500,-16.39500,40.11000,40.11000,40.11000,,38.25100,130.34800,56.50500,105.18400,107.60100,0.36000,0.36000,0.54070,1.17730,27.29750,27.29750,19.37710,18.47900,0.03530,1.60640,1.58810,0.68320,0.72940,24.00870,1.0974,-1.037
2022-06-30,203.84100,62.36900,141.47200,9.59100,-35.00000,114.33300,27.13900,25.46300,52.60200,52.60200,52.60200,,50.51100,97.80500,27.13900,105.16300,107.65400,0.48000,0.48000,0.52650,1.11210,13.31380,13.31380,25.80540,24.77960,0.03590,2.11010,2.08600,0.92570,0.98760,23.97400,1.186,1.39
2022-03-31,206.37800,61.42200,144.95600,13.55600,,83.22300,61.73300,-19.63000,42.10300,42.10300,42.10300,,40.26000,132.22000,61.73300,104.93300,107.45300,0.38000,0.38000,0.53150,1.13460,29.91260,29.91260,20.40090,19.50790,0.03630,1.70890,1.68920,0.74060,0.79130,23.70580,0.68940,0.22840
2021-12-31,203.20500,63.45400,139.75100,10.14400,,79.97610,59.77500,69.24900,129.02400,129.02400,129.02400,,124.92200,131.07300,59.77500,104.23200,107.06100,1.20000,1.20000,0.52740,1.11580,29.41610,29.41610,63.49450,61.47580,0.03570,5.22210,5.16190,2.26550,2.43970,23.82960,0.9861,1.9089
2021-09-30,195.49500,60.56700,134.92800,10.35000,0.00000,76.89700,58.03100,17.55600,75.58700,75.58700,75.58700,,72.10500,125.78400,58.03100,104.27700,107.13900,0.69000,0.69000,0.55060,1.22520,29.68410,29.68410,38.66440,36.88330,0.03400,3.18510,3.14690,1.31360,1.41420,23.01130,1.0405,-0.8091
2021-06-30,185.50200,56.22600,129.27600,10.10700,0.00000,72.05600,57.22000,4.62400,61.84400,61.84400,61.84400,,59.30500,119.79400,57.22000,104.10600,106.96400,0.57000,0.57000,0.51120,1.04570,30.84600,30.84600,33.33870,31.97000,0.03540,2.64420,2.61200,1.18090,1.27680,22.71990,1.0687,0.8352
2021-03-31,183.80500,56.18900,127.61600,9.95200,,70.87900,56.73700,0.11800,56.85500,56.85500,56.85500,,54.45900,118.28500,56.73700,103.96300,106.81000,0.52000,0.52000,0.51200,1.04910,30.86800,30.86800,30.93220,29.62870,0.03530,2.44420,2.41430,1.09220,1.17820,22.63150,0.77690,0.52500
2020-12-31,179.90400,57.61200,122.29200,10.86200,,71.53300,50.75910,34.52800,85.28710,85.28710,85.28710,,82.10900,112.07310,50.75910,103.87600,106.71400,0.78000,0.78000,0.51160,1.04740,28.21450,28.21450,47.40700,45.64040,0.03450,3.66140,3.61670,1.63720,1.76640,22.69170,0.7756,1.1008
2020-09-30,181.04300,56.89200,124.15100,9.15500,0.00000,69.45800,54.69300,-12.36200,42.33100,42.33100,42.33100,,40.30400,115.72600,54.69300,103.89600,106.74000,0.39000,0.39000,0.51350,1.05530,30.21000,30.21000,23.38170,22.26210,0.03480,1.83150,1.80900,0.81330,0.88010,22.52070,0.8922,0.4557
2020-06-30,183.15300,55.11900,128.03400,10.08400,-1.77800,71.32300,56.71100,-17.75500,38.95600,38.95600,38.95600,,37.02800,116.81000,56.71100,103.88600,106.73000,0.36000,0.36000,0.50000,1.00010,30.96370,30.96370,21.26970,20.21700,0.03620,1.68740,1.66660,0.77040,0.83330,22.49800,1.0919,0.1772
2020-03-31,192.80000,62.20200,130.59800,10.93000,,72.08000,58.51800,132.82200,191.34000,191.34000,191.34000,,185.47300,120.14000,58.51800,103.81300,106.63300,1.79000,1.79000,0.50580,1.02350,30.35170,30.35170,99.24270,96.19970,0.03760,8.22610,8.12530,3.72930,4.01550,22.66770,0.59660,2.75820
2019-12-31,192.07100,63.26700,128.80400,10.40900,0.00000,75.39900,53.40500,9.88100,63.28600,63.28600,62.34600,,59.85200,118.80300,53.40500,103.69200,106.44500,0.58000,0.58000,0.53910,1.16980,27.80480,27.80480,32.94930,31.16140,0.03740,2.90580,2.86730,1.21340,1.32140,20.95690,0.7479,-3.0607
2019-09-30,187.47500,64.13500,123.34000,11.71700,-5.31800,77.88500,45.45500,-16.83800,28.61700,28.61700,29.55700,,27.90100,106.49600,45.45500,103.72700,106.47100,0.27000,0.27000,0.51660,1.06870,24.24590,24.24590,15.26440,14.88250,0.03830,1.37860,1.36020,0.60440,0.65750,20.94420,1.0606,0.5022
2019-06-30,184.07000,60.55800,123.51200,9.56000,-0.53100,69.55100,53.96100,-12.56700,41.39400,41.39400,41.39400,,39.42200,113.36100,53.96100,103.69300,106.44500,0.38000,0.38000,0.49440,0.97800,29.31550,29.31550,22.48820,21.41690,0.03880,1.89740,1.87260,0.87280,0.94670,21.31560,1.0384,0.5211
2019-03-31,172.36300,60.55100,111.81200,12.38100,,81.58500,30.22700,-21.84100,8.38600,8.38600,8.38600,,7.25500,101.72600,30.22700,103.60000,106.35700,0.07000,0.07000,0.49550,0.98200,17.53680,17.53680,4.86530,4.20910,0.03650,0.38620,0.38110,0.17740,0.19230,21.21950,0.58960,-0.15890
2018-12-31,181.38800,62.16700,119.22100,9.13700,,67.59200,51.62900,3.74800,55.37700,55.37700,55.37700,,53.04800,109.50400,51.62900,103.43900,106.26800,0.52000,0.52000,0.47950,0.92120,28.46330,28.46330,30.52960,29.24560,0.03880,2.47730,2.44570,1.18450,1.27300,21.86520,0.6197,0.4819
2018-09-30,179.41700,61.15300,118.26400,9.55100,,67.21200,51.05200,-16.04300,35.00900,35.00900,35.00900,,33.16000,108.62600,51.05200,103.47100,106.33300,0.32000,0.32000,0.48250,0.93250,28.45440,28.45440,19.51270,18.48210,0.03830,1.58430,1.56390,0.74670,0.80930,21.63180,1.024,0.1984
2018-06-30,178.79200,59.66300,119.12900,9.54000,0.00000,66.23400,52.89500,0.10300,52.99800,52.99800,52.99800,,50.68600,109.72200,52.89500,103.42800,106.26700,0.49000,0.49000,0.47840,0.91730,29.58470,29.58470,29.64230,28.34910,0.03840,2.39670,2.36580,1.13900,1.23390,21.65300,0.9914,0.4836
2018-03-31,180.43800,59.43200,121.00600,11.77800,,69.34600,51.66000,-17.41400,34.24600,34.24600,34.24600,,32.44900,109.61600,51.66000,103.32400,106.16500,0.31000,0.31000,0.48390,0.93750,28.63030,28.63030,18.97940,17.98350,0.03840,1.53940,1.51970,0.72930,0.78440,21.78940,0.73970,-0.63040
2017-12-31,175.86100,59.40400,116.45700,9.86100,,68.75900,47.69800,12.33200,60.03000,60.03000,59.07500,,56.57000,107.25900,47.69800,102.68200,105.59400,0.55000,0.55000,0.47380,0.90040,27.12260,27.12260,34.13490,32.16750,0.03800,2.67510,2.64050,1.27760,1.38950,21.66460,0.7929,0.4024
2017-09-30,180.18500,61.23400,118.95100,9.24700,-1.44500,67.66500,51.28600,8.26300,59.54900,59.54900,59.54900,,57.04000,109.22800,51.28600,103.23700,106.14500,0.55000,0.55000,0.46980,0.88610,28.46300,28.46300,33.04880,31.65640,0.03950,2.71890,2.68350,1.30580,1.42280,21.49210,0.9125,1.0595
2017-06-30,177.28300,58.85400,118.42900,9.05000,,64.86600,53.56300,-14.00900,39.55400,39.55400,39.55400,,37.58900,110.31900,53.56300,102.47500,105.38600,0.37000,0.37000,0.47570,0.90740,30.21330,30.21330,22.31120,21.20280,0.03890,1.81370,1.79000,0.86730,0.93850,21.40450,0.9747,0.2116
2017-03-31,169.40800,57.39600,112.01200,11.49000,,67.63500,44.37700,-11.84700,32.53000,32.53000,33.48500,,31.67400,101.80600,44.37700,101.73800,104.66100,0.31000,0.31000,0.48600,0.94570,26.19530,26.19530,19.20220,18.69690,0.03720,1.57140,1.55040,0.73610,0.79680,21.17100,0.65850,-0.19870
2016-12-31,167.64600,57.37000,110.27600,8.82600,,67.23200,43.04400,-16.00800,27.03600,27.03600,27.03600,,25.38000,102.57600,43.04400,98.43900,101.39800,0.17000,0.17000,0.47490,0.90430,25.67560,25.67550,16.12680,15.13900,0.03680,1.27200,1.25500,0.59280,0.65900,21.19010,0.7363,-0.3147
2016-09-30,166.26900,58.62000,107.64900,9.86300,0.00000,62.78600,44.86300,-11.02300,33.84000,33.84000,33.84000,0.00000,31.97100,98.90900,44.86300,98.97300,101.93900,0.32000,0.32000,0.46720,0.87680,26.98220,26.98220,20.35260,19.22850,0.03710,1.58190,1.56080,0.75610,0.83160,21.63690,0.9101,-0.9625
2016-06-30,166.86000,57.51500,109.34500,8.32700,,63.64400,45.70100,-12.17300,33.52800,33.52800,33.52800,0.00000,31.64800,101.26800,45.70100,97.64800,100.62800,0.32000,0.32000,0.49920,0.99690,27.38880,27.38880,20.09350,18.96680,0.03660,1.62770,1.60520,0.73460,0.80380,21.19060,0.884,0.0981
2016-03-31,164.85900,57.58000,107.27900,11.13700,,64.63100,42.64800,-14.50600,28.14200,28.14200,28.14200,418.59300,432.79000,97.97600,42.64800,96.37300,99.35700,4.49000,4.49000,0.50460,1.01870,25.86940,25.86940,17.07030,262.52130,0.03650,1.38400,1.36460,0.62340,0.67600,21.17570,0.48550,6.40560
2015-12-31,160.12600,56.62700,103.49900,8.74400,,64.90400,38.59500,-19.56700,19.02800,19.02800,19.02800,2.88900,20.35200,100.21800,38.59500,94.40400,97.40600,0.21000,0.21000,0.60610,1.53880,24.10290,24.10290,11.88320,12.71000,0.03570,1.19660,1.17510,0.42420,0.46280,16.85140,0.8214,-0.1527
2015-09-30,150.76600,54.43000,96.33600,8.99000,,59.95300,36.38300,-9.03100,27.35200,27.35200,27.35200,4.26500,29.74900,92.96800,36.38300,94.69300,97.66100,0.31000,0.31000,0.60580,1.53670,24.13210,24.13210,18.14200,19.73190,0.03380,1.72160,1.69070,0.61290,0.66650,16.97070,0.8842,-3.91
2015-06-30,148.54300,52.37000,96.17300,8.66500,,56.59300,39.58000,-17.35900,22.22100,22.22100,22.22100,4.67000,25.15500,92.67600,39.58000,94.05500,97.04900,0.27000,0.27000,0.57500,1.35320,26.64550,26.64550,14.95930,16.93450,0.03680,1.43620,1.40970,0.55010,0.59910,16.74770,0.9162,0.0966
2015-03-31,145.23600,52.51400,92.72200,11.24300,,58.11000,34.61200,-17.69200,16.92000,16.92000,16.92000,3.91500,19.31600,86.63400,34.61200,93.22200,96.27900,0.21000,0.21000,0.57510,1.35360,23.83160,23.83160,11.65000,13.29970,0.03620,1.10460,1.08400,0.42200,0.46060,16.59640,0.34390,-0.15130
2014-12-31,102.06700,36.83600,65.23100,8.28500,,42.02700,23.20400,-18.22000,4.98400,4.98400,4.98400,18.60100,21.91600,74.34690,23.20400,90.74300,93.80000,0.25000,0.24000,0.57180,1.33540,22.73400,22.73410,4.88300,21.47220,0.02550,0.32750,0.32130,0.12460,0.13760,16.69510,0.8857,-0.8766
2014-09-30,152.62900,57.38300,95.24600,7.52600,0.00000,55.81300,39.43300,14.86600,54.29900,54.29900,54.29900,0.00000,51.70800,89.56300,39.43300,90.66800,93.72300,0.57000,0.57000,0.57380,1.34610,25.83590,25.83590,35.57580,33.87820,0.03920,3.65790,3.58760,1.39400,1.52920,16.58270,0.7324,0.4321
2014-06-30,152.72200,55.27500,97.44700,8.73300,-0.58800,59.76400,37.68300,-13.17100,24.51200,24.51200,24.51200,0.00000,22.70500,89.92800,37.68300,90.25400,93.31200,0.25000,0.25000,0.58950,1.43630,24.67420,24.67420,16.05010,14.86690,0.03940,1.72430,1.68970,0.63230,0.69350,16.05380,0.89,0.0391
2014-03-31,148.45300,56.39000,92.06300,10.71400,,58.87900,33.18400,-19.99200,13.19200,13.19200,13.19200,0.38400,12.12800,82.20200,33.18400,89.96600,93.03000,0.13000,0.13000,0.58120,1.38770,22.35320,22.35320,8.88630,8.16960,0.03890,0.91590,0.89780,0.34530,0.37600,16.31470,0.33740,-0.36160
2013-12-31,97.18600,36.17400,61.01200,8.43300,,43.32000,17.69200,-17.53300,0.15900,0.15900,-0.75400,32.44400,29.72900,68.00700,17.69200,85.33500,88.83600,0.35000,0.35000,0.56950,1.32310,18.20430,18.20430,0.16360,30.58980,0.02550,-0.05130,-0.05030,-0.01980,-0.02170,16.66680,0.8318,1.1205
2013-09-30,144.82700,54.10200,90.72500,8.96900,0.00000,56.30700,34.41800,-25.26100,9.15700,9.15700,16.60800,39.46000,53.34900,84.45100,34.41800,87.46700,90.76900,0.61000,0.61000,0.57980,1.37990,23.76490,23.76490,6.32270,36.83640,0.03720,1.12440,1.10270,0.42620,0.46330,16.75130,0.7051,-0.7201
2013-06-30,132.61800,47.31700,85.30100,8.39700,0.00000,49.02100,36.28000,-21.70600,14.57400,14.57400,15.48700,14.09200,27.52200,80.44100,36.28000,82.81100,86.63100,0.33000,0.33000,0.60790,1.55060,27.35680,27.35680,10.98950,20.75280,0.03750,1.25400,1.22510,0.43750,0.48030,15.05450,0.8534,-0.7241
