Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,87.30000,45.60000,41.70000,17.10000,17.10000,24.60000,-1.50000,23.10000,0.90000,22.20000,22.20000,22.20000,24.60000,24.60000,47.23400,47.23400,0.47000,0.47000,,,28.17870,28.17870,26.46050,25.42960,0.06250,5.67920,5.73790,1.58930,5.67920,8.57240,0.00000,
2021-12-31,86.19800,55.55800,30.64000,16.64600,16.64600,13.99400,-4.45100,9.54300,0.34700,9.19600,9.19600,6.14800,13.99400,13.99400,45.47100,45.47100,0.20000,0.20000,,,16.23470,16.23470,11.07100,7.13240,0.05940,2.28830,2.31320,0.63350,2.28830,8.22150,2.8543,2.8216
2021-09-30,91.20000,64.50000,26.70000,13.00000,13.00000,13.70000,1.90000,15.60000,-0.50000,16.10000,16.10000,16.10000,13.70000,13.70000,45.50000,45.50000,0.31000,0.31000,,,15.02190,15.02190,17.10530,17.65350,0.06550,4.07080,4.12400,1.15590,4.07080,8.09070,-1.2222,-1.2166
2021-06-30,85.50000,64.60000,20.90000,14.30000,14.30000,6.60000,2.20000,8.80000,0.60000,8.20000,8.20000,8.20000,6.60000,6.60000,48.23500,48.23500,0.17000,0.17000,,,7.71930,7.71930,10.29240,9.59060,0.06140,2.03420,2.06240,0.58930,2.03420,8.24340,1.2222,1.2166
2021-03-31,82.30000,54.70000,27.60000,15.00000,15.00000,12.60000,-1.10000,11.50000,1.30000,10.20000,10.20000,10.20000,12.60000,12.60000,45.50000,45.50000,0.21000,0.21000,,,15.30990,15.30990,13.97330,12.39370,0.06500,2.57580,2.61400,0.80590,2.57580,8.12260,0.00000,
2020-12-31,74.01600,59.16200,14.85400,12.62300,12.62300,2.23100,9.79500,12.02600,0.97500,11.05100,11.05100,9.88600,2.23100,2.23100,43.04800,43.04800,0.26000,0.26000,,,3.01420,3.01420,16.24780,13.35660,0.05790,2.90040,2.93670,0.86390,2.90040,7.84410,-2.104,-2.112
2020-09-30,73.30000,56.90000,16.40000,11.80000,11.80000,4.60000,1.20000,5.80000,0.70000,5.10000,5.10000,5.10000,4.60000,4.60000,45.40000,45.40000,0.10000,0.10000,,,6.27560,6.27560,7.91270,6.95770,0.06060,1.34350,1.35670,0.42180,1.34350,8.36120,1.1702,1.1728
2020-06-30,67.70000,44.80000,22.90000,12.10000,12.10000,10.80000,2.20000,13.00000,1.00000,12.00000,12.00000,11.30000,11.92300,10.80000,45.40000,45.40000,0.25000,0.25000,,,15.95270,15.95270,19.20240,16.69130,0.05800,3.27620,3.30950,1.02810,3.27620,7.56160,-1.1702,-1.1728
2020-03-31,68.50000,45.30000,23.20000,10.40000,10.40000,12.80000,-14.30000,-1.50000,-0.60000,-0.90000,-0.90000,-0.80000,12.80000,12.80000,35.80000,35.80000,-0.02000,-0.02000,,,18.68610,18.68610,-2.18980,-1.16790,,,,,,,0.00000,
2019-12-31,107.74400,85.59900,22.14500,20.16600,20.16600,1.97900,9.55900,11.53800,1.31600,10.22200,10.22200,10.22200,3.93400,1.97900,34.29200,34.29200,0.33700,0.33700,,,1.83680,1.83680,10.70870,9.48730,0.10680,3.27480,3.31610,1.01300,3.27480,6.44300,0.659,0.6467
2019-09-30,54.00000,38.40000,15.60000,9.90000,9.90000,5.70000,-1.40000,4.30000,,4.30000,4.30000,4.30000,4.62190,5.70000,34.00000,34.00000,0.13000,0.13000,0.01090,0.01110,10.55560,10.55560,7.96300,7.96300,0.30190,2.53740,2.53740,2.40380,2.50970,,0.9656,0.9697
2019-06-30,53.80000,39.50000,14.30000,9.00000,9.00000,5.30000,3.30000,8.60000,0.20000,8.40000,8.40000,8.40000,6.37810,5.30000,34.58700,34.58700,0.24300,0.24300,0.01010,0.01020,9.85130,9.85130,15.98510,15.61340,0.30180,4.96880,4.96880,4.71160,4.91860,,-0.9444,-0.9485
2019-03-31,,,,0.20000,,-0.20000,1.01500,0.81500,0.17200,0.64300,-0.10700,-0.10700,-0.20000,-0.20000,5.64800,5.64800,-0.02000,-0.02000,0.01010,0.01020,,,,,,-0.06360,-0.06360,-0.06020,-0.06290,,-0.05610,-0.05610
2018-12-31,,127.25100,-127.25100,34.89200,34.89200,-162.14300,3.21240,24.38000,-0.19080,24.57080,-0.10500,-0.10500,-160.78310,-162.14300,5.25500,5.25500,-0.02000,-0.02000,,,,,,,,-0.03130,-0.03490,-0.01160,-0.03490,6.21640,-0.116,-0.116
2018-09-30,,,,0.18160,,-0.18160,0.81400,0.63200,0.13250,0.49950,-0.09000,-0.09000,-0.18160,-0.18160,5.62900,5.62900,-0.02000,-0.02000,0.01020,0.01030,,,,,,-0.05390,-0.05390,-0.05100,-0.05330,,-0.0158,-0.0158
2018-06-30,,,,0.20900,,-0.20900,0.78900,0.58000,0.12050,0.45950,-0.07800,-0.07900,-0.20900,-0.20900,5.61800,5.62000,-0.01000,-0.01000,0.01030,0.01040,,,,,,-0.04680,-0.04680,-0.04440,-0.04640,,-0.06,-0.06
2018-03-31,,,,0.06930,,-0.06930,0.08160,0.01240,0.00000,0.01240,-0.02400,-0.02400,-0.06930,-0.06930,4.45800,4.46000,-0.01000,0.00000,0.01030,0.01190,,,,,,-0.01450,-0.01450,-0.01370,-0.01430,,-0.01120,-0.01120
2017-12-31,,,,0.00440,,-0.00440,,-0.00440,0.00000,-0.00440,-0.00440,-0.00440,-0.00440,-0.00440,,,,0.00000,,35.34480,,,,,,-75.86210,-73.33340,-1.82570,-75.86210,,0,0
2017-09-30,,,,0.00030,,-0.00030,,-0.00030,0.00000,-0.00030,-0.00030,-0.00030,-0.00030,-0.00030,,,,0.00000,,,,,,,,,,,,,0,0
2017-06-30,,,,0.00160,,-0.00160,,-0.00160,0.00000,-0.00160,-0.00160,-0.00160,-0.00160,-0.00160,,,,0.00000,,,,,,,,,,,,,0,0
2017-03-31,,,,0.01000,,-0.01000,,-0.01000,0.00000,-0.01000,-0.01000,-0.01000,-0.01000,-0.01000,,,,0.00000,,,,,,,,,,,,,0.00000,
