,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$0.50,$0.50
1,2024-08-12,2024-06-30,$0.39,$0.39
2,2024-05-13,2024-03-31,--,$0.07
3,2024-03-27,2023-12-31,--,$0.15
4,2023-11-09,2023-09-30,$-0.05,$-0.27
5,2023-08-10,2023-06-30,$-0.01,$-0.06
6,2023-05-11,2023-03-31,$-0.19,$-0.56
7,2023-03-30,2022-12-31,$-0.02,$-0.36
8,2022-11-14,2022-09-30,$-0.02,$-0.35
9,2022-08-11,2022-06-30,$0.14,$-0.17
10,2022-05-12,2022-03-31,$-0.06,$-0.54
11,2022-03-10,2021-12-31,$-0.03,$-0.11
12,2021-11-11,2021-09-30,$-0.47,$-1.02
13,2021-08-12,2021-06-30,$0.30,$-0.05
14,2021-05-13,2021-03-31,$-0.07,$-0.25
15,2021-03-18,2020-12-31,$0.07,$0.05
16,2020-11-06,2020-09-30,$-0.46,$-0.27
17,2020-08-06,2020-06-30,$0.23,$0.23
18,2020-05-07,2020-03-31,$0.04,$-0.03
19,2020-03-11,2019-12-31,$-0.01,$0.07
20,2019-11-11,2019-09-30,$0.22,$-0.23
21,2019-08-08,2019-06-30,$0.35,$0.10
22,2019-05-08,2019-03-31,$-0.50,$-0.83
23,2019-03-13,2018-12-31,$0.26,$0.08
24,2018-11-07,2018-09-30,$0.45,$0.34
25,2018-08-08,2018-06-30,$0.36,$0.26
26,2018-05-09,2018-03-31,$-0.42,$-0.22
27,2018-03-14,2017-12-31,$0.29,$0.18
28,2017-11-09,2017-09-30,$0.32,$0.38
29,2017-08-10,2017-06-30,$0.32,$0.22
30,2017-05-11,2017-03-31,$0.18,$0.15
31,2017-03-16,2016-12-31,--,$0.26
32,2016-11-10,2016-09-30,--,$0.41
33,2016-08-11,2016-06-30,--,$0.34
34,2016-05-12,2016-03-31,--,$0.07
35,2016-03-17,2015-12-31,--,$0.25
36,2015-11-11,2015-09-30,--,$0.32
37,2015-08-12,2015-06-30,--,$0.32
38,2015-05-13,2015-03-31,--,$0.06
39,2015-03-25,2014-12-31,--,$0.22
