Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5910.00000,1457.00000,4453.00000,3165.00000,3165.00000,1288.00000,1288.00000,323.00000,965.00000,965.00000,928.00000,251.00000,251.00000,3.69000,3.69000,,,,,,,,,,,,
2024-06-30,5985.00000,1447.00000,4538.00000,2468.00000,2468.00000,2070.00000,2070.00000,540.00000,1530.00000,1530.00000,1521.00000,251.00000,251.00000,6.06000,6.06000,0.54370,1.19130,54.48800,40.03690,0.02520,10.19250,9.67620,1.01410,4.34560,63.99390,10.2416,10.2188
2024-03-31,5671.00000,1461.00000,4210.00000,3806.00000,3806.00000,404.00000,404.00000,96.00000,308.00000,308.00000,274.00000,250.00000,250.00000,1.10000,1.10000,0.58180,1.39100,14.89130,10.09950,0.01780,2.25410,2.12930,0.20170,0.87510,58.73940,7.37200,7.08800
2023-12-31,5596.00000,1400.00000,4196.00000,3684.00000,3684.00000,512.00000,512.00000,124.00000,388.00000,388.00000,386.00000,254.00000,254.00000,1.59000,1.58000,0.58120,1.43860,22.38740,16.87800,0.01510,2.81730,2.66250,0.25610,1.09580,59.28760,10.9646,10.7117
2023-09-30,5332.00000,1288.00000,4044.00000,3156.00000,3156.00000,888.00000,888.00000,205.00000,683.00000,683.00000,647.00000,250.00000,250.00000,2.59000,2.59000,0.57760,1.36740,37.91630,27.62600,0.01630,5.18210,4.88520,0.47620,2.02650,56.93120,9.7124,9.3969
2023-06-30,4991.00000,1113.00000,3878.00000,2709.00000,2709.00000,1169.00000,1169.00000,268.00000,901.00000,901.00000,895.00000,253.00000,253.00000,3.54000,3.54000,0.59400,1.46330,45.43340,34.78430,0.01860,7.03910,6.62450,0.65250,2.63980,55.43640,6.1997,5.8653
2023-03-31,4687.00000,945.00000,3742.00000,2485.00000,2485.00000,1257.00000,1257.00000,289.00000,968.00000,968.00000,931.00000,262.00000,262.00000,3.55000,3.55000,0.55920,1.26880,47.61360,35.26520,0.01980,7.30070,6.88480,0.72750,2.98050,55.78670,6.83590,6.54580
2022-12-31,4499.00000,789.00000,3710.00000,2378.00000,2378.00000,1332.00000,1332.00000,316.00000,1016.00000,1016.00000,1009.00000,277.00000,278.00000,3.72000,3.73000,0.58370,1.40180,47.11710,35.69150,0.02150,7.64600,7.21130,0.77140,2.94900,53.64570,7.5631,7.3961
2022-09-30,3982.00000,514.00000,3468.00000,2141.00000,2141.00000,1327.00000,1327.00000,314.00000,1013.00000,1013.00000,975.00000,273.00000,274.00000,3.57000,3.56000,0.58550,1.41240,49.23930,36.17810,0.02210,7.65680,7.21970,0.83110,2.93940,52.28660,6.1276,5.8328
2022-06-30,3518.00000,305.00000,3213.00000,1772.00000,1772.00000,1441.00000,1441.00000,338.00000,1103.00000,1103.00000,1097.00000,279.00000,279.00000,3.93000,3.93000,0.56920,1.45200,54.09160,41.17870,0.02320,8.67960,8.16490,0.96250,3.45240,50.00220,5.9086,5.7327
2022-03-31,3159.00000,257.00000,2902.00000,1284.00000,1284.00000,1618.00000,1618.00000,376.00000,1242.00000,1242.00000,1205.00000,285.00000,285.00000,4.23000,4.22000,0.56050,1.27540,58.87920,43.85010,0.02560,10.03470,9.42480,1.15630,4.06350,47.81040,6.08420,5.90530
2021-12-31,3159.00000,259.00000,2900.00000,1575.00000,1575.00000,1325.00000,1325.00000,285.00000,1040.00000,1040.00000,1034.00000,300.00000,300.00000,3.61000,3.61000,0.57950,1.50860,50.24650,39.21120,0.02390,8.41970,7.90690,0.94340,3.26170,46.50250,4.3687,4.212
2021-09-30,3046.00000,269.00000,2777.00000,1375.00000,1375.00000,1402.00000,1402.00000,311.00000,1091.00000,1091.00000,1055.00000,298.00000,298.00000,3.54000,3.54000,0.58260,1.39610,54.08950,40.70220,0.02390,8.93750,8.38780,1.00510,3.43310,44.99590,5.642,5.4711
2021-06-30,3869.00000,290.00000,3579.00000,1357.00000,1357.00000,2222.00000,2222.00000,524.00000,1698.00000,1698.00000,1688.00000,304.00000,304.00000,5.56000,5.55000,0.59500,1.46910,64.51800,49.01280,0.03100,14.01570,13.14750,1.52990,5.22120,43.72370,5.1405,4.9551
2021-03-31,3111.00000,316.00000,2795.00000,716.00000,716.00000,2079.00000,2079.00000,486.00000,1593.00000,1593.00000,1546.00000,307.00000,307.00000,5.04000,5.04000,0.63350,1.72870,65.79120,48.92410,0.02780,14.35390,13.49540,1.39900,4.80330,39.72090,4.91210,4.77850
2020-12-31,3207.00000,383.00000,2824.00000,1809.00000,1809.00000,1015.00000,1015.00000,216.00000,799.00000,799.00000,800.00000,307.00000,307.00000,2.60000,2.60000,0.66120,1.95160,44.26520,34.88880,0.02030,8.12980,7.58500,0.70780,2.48720,35.49940,5.2706,5.0937
