,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-08-14,2024-06-30,--,$-0.10
1,2024-05-14,2024-03-31,--,$-0.11
2,2024-02-13,2023-12-31,--,$-0.14
3,2023-12-14,2023-09-30,--,$-0.13
4,2023-08-14,2023-06-30,--,$-0.20
5,2023-05-11,2023-03-31,--,$-0.21
6,2023-02-13,2022-12-31,--,$-0.11
7,2022-12-22,2022-09-30,--,$-0.09
8,2022-08-11,2022-06-30,--,$-0.17
9,2022-05-12,2022-03-31,--,$-0.19
10,2022-02-14,2021-12-31,--,$-0.18
11,2021-12-15,2021-09-30,--,$-0.22
12,2021-08-13,2021-06-30,--,$-0.25
