Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.06000,0.48800,1.57200,0.01500,2.41300,-0.06700,2.49500,-0.92300,-1.77800,-2.70100,-6.12400,3.42300,3.42300,3.42300,-0.41500,-0.92300,169.15300,170.23400,0.02000,0.02000,1.63110,0.08060,0.08760,76.31070,-44.80580,-44.80580,-131.11650,166.16510,0.00280,1.61950,55.57280,0.61040,0.61040,0.46290,0.56120,3.31190,-0.0011,0.2971
2024-06-30,1.79400,0.42500,1.36900,0.01300,2.12000,0.15200,1.98100,-0.61200,-1.52900,-2.14100,0.09500,-2.23600,-2.23600,-2.23600,-0.16800,-0.61200,153.41300,153.41300,-0.01000,-0.01000,1.69280,0.08060,0.08760,76.30990,-34.11370,-34.11370,-119.34230,-124.63770,0.00240,1.55590,57.84280,-0.40220,-0.40220,-0.30160,-0.36980,3.28820,0.0063,-0.291
2024-03-31,2.89400,0.52000,2.37400,0.01900,2.85600,-0.04300,2.91800,-0.54400,-0.43500,-0.97900,0.42600,-1.40500,-1.40500,-1.40500,-0.00400,-0.54400,145.77900,145.77900,-0.01000,-0.01000,1.40720,0.06010,0.06390,82.03180,-18.79750,-18.79750,-33.82860,-48.54870,0.00420,1.51600,59.36770,-0.27000,-0.27000,-0.20330,-0.25380,3.56680,0.00230,0.00210
2023-12-31,1.01600,0.24900,0.76700,0.20100,2.37200,-22.45100,25.02400,-24.25700,-0.70600,-24.96300,-5.60300,-19.36000,-19.36000,-19.36000,-23.98800,-24.25700,144.73000,144.73000,-0.13000,-0.13000,1.44010,0.05970,0.06350,75.49210,-2387.49900,-2387.49900,-2456.98700,-1905.51100,0.00150,1.09130,82.47040,-3.71630,-3.71630,-2.80180,-3.49450,3.57630,-0.012,-0.2103
2023-09-30,0.79700,0.37300,0.42400,0.02900,2.18800,0.02200,2.19500,-1.77100,-0.51000,-2.28100,-0.46400,-1.81700,-1.81700,-1.81700,-1.38500,-1.77100,144.97000,144.97000,-0.01000,-0.01000,1.78570,0.03230,0.03340,53.19950,-222.20830,-222.20830,-286.19820,-227.97990,0.00120,1.24140,72.49690,-0.34460,-0.34460,-0.26600,-0.33350,3.63700,-0.012,-0.011
2023-06-30,0.46800,0.20400,0.26400,0.07600,2.59000,0.36200,2.30400,-2.04000,-0.43400,-2.47400,0.02200,-2.49600,-2.49600,-2.49600,-1.82000,-2.04000,144.56100,144.56100,-0.02000,-0.02000,2.12430,0.01880,0.01920,56.41030,-435.89750,-435.89750,-528.63250,-533.33340,0.00070,1.20000,75.00000,-0.47220,-0.47220,-0.36850,-0.46330,3.64590,-0.0092,-0.01
2023-03-31,0.76700,0.11700,0.65000,0.17300,3.25100,-0.12800,3.55200,-2.90200,-0.26900,-3.17100,-0.08800,-3.08300,-3.08300,-3.08300,-2.76400,-2.90200,144.29000,144.29000,-0.02000,-0.02000,2.18020,0.01870,0.01910,84.74580,-378.35720,-378.35720,-413.42890,-401.95570,0.00110,1.50100,59.96090,-0.58060,-0.58060,-0.45220,-0.56970,3.67800,-0.01430,-0.01450
2022-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2022-09-30,,,,,,-1.32800,,-2.75400,,-4.19400,0.48500,-4.67900,,-4.67900,,,134.82260,134.82260,-0.03000,-0.03000,,,,,,,,,,,,,,,,,0.088,0.0882
2022-06-30,1.90700,1.03700,0.87000,,1.81800,-1.53200,3.37100,-2.50100,-0.95200,-3.45300,-0.01500,-3.43800,-3.43800,-3.43800,-1.44300,-2.50100,134.37250,134.37250,-0.03000,-0.03000,1.40970,0.00020,0.01890,45.62140,-131.14840,-131.14840,-181.06980,-180.28320,0.00280,0.82630,108.92500,-0.66060,-0.66060,-0.51230,-0.66050,3.87030,-0.0312,-0.0312
