,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-01-30,2024-12-31,--,$0.38
1,2024-11-04,2024-09-30,--,$0.20
2,2024-08-29,2024-06-30,--,$0.13
3,2024-04-30,2024-03-31,--,$0.22
4,2024-01-30,2023-12-31,--,$0.06
5,2023-10-30,2023-09-30,--,$0.14
6,2023-08-31,2023-06-30,--,$0.19
7,2023-04-27,2023-03-31,--,$0.21
8,2023-01-27,2022-12-31,--,$0.43
9,2022-11-03,2022-09-30,--,$0.62
10,2022-08-31,2022-06-30,--,$0.33
11,2022-04-29,2022-03-31,--,$0.37
12,2022-01-28,2021-12-31,--,$0.54
13,2021-10-28,2021-09-30,--,$0.61
14,2021-08-31,2021-06-30,--,$0.32
15,2021-04-29,2021-03-31,--,$0.50
16,2021-01-29,2020-12-31,--,$0.48
17,2020-10-30,2020-09-30,--,$0.44
18,2020-08-31,2020-06-30,--,$0.45
19,2020-04-29,2020-03-31,--,$0.26
20,2020-01-30,2019-12-31,--,$0.31
21,2019-10-30,2019-09-30,--,$0.33
22,2019-08-29,2019-06-30,--,$0.30
23,2019-04-26,2019-03-31,--,$0.24
24,2019-01-30,2018-12-31,--,$0.22
25,2018-10-30,2018-09-30,--,$0.25
26,2018-08-29,2018-06-30,--,$0.14
27,2018-04-30,2018-03-31,--,$0.27
28,2018-01-31,2017-12-31,--,$0.16
29,2017-10-27,2017-09-30,--,$0.26
30,2017-08-28,2017-06-30,--,$0.16
31,2017-05-01,2017-03-31,--,$0.23
32,2017-01-27,2016-12-31,--,$0.32
33,2016-10-28,2016-09-30,--,$0.35
34,2016-08-29,2016-06-30,--,$0.29
35,2016-04-28,2016-03-31,--,$0.25
36,2016-02-02,2015-12-31,--,$0.20
37,2015-11-12,2015-09-30,--,$0.21
38,2015-08-28,2015-06-30,--,$0.20
39,2015-05-04,2015-03-31,--,$0.23
40,2015-01-28,2014-12-31,--,$0.21
