,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$0.25,$0.32
1,2024-08-06,2024-06-30,$0.21,$0.29
2,2024-05-07,2024-03-31,$0.15,$0.24
3,2024-02-13,2023-12-31,$0.51,$0.55
4,2023-11-07,2023-09-30,$0.42,$0.47
5,2023-08-08,2023-06-30,$0.43,$0.45
6,2023-05-09,2023-03-31,$0.42,$0.47
7,2023-02-14,2022-12-31,$1.27,$1.37
8,2022-11-08,2022-09-30,$0.54,$0.61
9,2022-08-09,2022-06-30,$0.34,$0.48
10,2022-05-10,2022-03-31,$0.14,$0.33
11,2022-02-08,2021-12-31,$0.04,$0.08
12,2021-11-30,2021-09-30,$-0.05,$0.01
