Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,921.22000,450.05100,471.16900,329.95000,344.49500,126.67400,126.67400,28.81800,97.85600,97.85600,91.73900,509.22800,511.34300,0.18000,0.18000,0.32330,0.48620,31.97670,23.15790,0.00640,1.47860,1.96970,0.15760,0.94970,13.69140,-0.3085,-0.3137
2024-06-30,884.67900,431.78100,452.89800,345.20800,359.56700,93.33100,93.33100,22.90700,70.42400,70.42400,66.31600,509.14100,510.33900,0.13000,0.13000,0.33020,0.50250,25.16830,17.88320,0.00600,1.07880,1.49040,0.11350,0.70010,13.23190,0.4194,0.4144
2024-03-31,890.07100,435.10800,454.96300,310.53600,325.51000,129.45290,129.45300,33.17300,96.28000,96.28000,92.16100,508.34100,510.63400,0.18000,0.18000,0.33040,0.50460,31.59220,22.49130,0.00670,1.47730,2.04560,0.15780,0.95830,13.21920,0.19490,0.19330
2023-12-31,870.87510,420.90900,449.96600,346.75800,361.00100,88.96500,88.96500,17.41100,71.55400,71.55400,67.45000,507.53200,509.24600,0.13000,0.13000,0.26250,0.49290,20.71910,15.70850,0.00700,1.10220,1.53150,0.11740,0.78740,13.19930,-0.547,-0.556
2023-09-30,871.68200,400.60000,471.08200,262.31800,276.25000,194.83200,194.83200,53.48600,141.34600,141.34600,137.21900,507.65100,509.25700,0.27000,0.27000,0.26380,0.37200,42.17460,29.70330,0.00760,2.20250,3.08000,0.23100,1.57010,13.05460,0.7339,0.7258
2023-06-30,847.53400,367.69400,479.84000,274.19100,289.02100,190.81900,190.81900,51.75900,139.06000,139.06000,135.03000,507.69000,508.64300,0.27000,0.27000,0.27550,0.54590,40.27500,28.50000,0.00770,2.18460,3.07090,0.22540,1.53220,12.95300,1.0849,1.0242
2023-03-31,774.52900,284.21000,490.31900,271.83100,286.60300,203.71600,203.71600,57.16500,146.55100,146.55100,142.67700,507.11100,509.65600,0.28000,0.28000,0.25720,1.33110,42.80810,29.98160,0.00740,2.32550,3.28920,0.22790,1.67180,12.82410,-0.52910,-0.56470
2022-12-31,699.34610,180.73100,518.61510,259.36600,273.47900,245.13610,245.13600,67.54500,177.59100,177.59100,173.96100,485.43500,487.81800,0.34000,0.35000,0.20000,0.27160,47.93650,34.01820,0.00890,2.86850,4.09720,0.30910,2.21970,12.64050,0.5092,0.4748
2022-09-30,592.92200,82.73600,510.18600,249.46900,263.66200,246.52400,246.52400,68.40500,178.11900,178.11900,174.94700,506.34200,508.69100,0.35000,0.34000,0.20300,0.40120,48.51280,34.42730,0.00910,2.93730,4.24690,0.31850,2.26280,12.42820,0.8349,0.8051
2022-06-30,511.48000,34.78700,476.69300,329.13500,343.72800,132.96500,132.96500,36.55200,96.41300,96.41300,93.24100,506.30200,508.47900,0.18000,0.18000,0.19050,0.48080,30.72950,21.54890,0.00790,1.60820,2.34310,0.17710,1.25780,12.25470,0.413,0.3984
2022-03-31,379.72800,22.78900,356.93900,193.56400,200.89700,156.04200,156.04200,39.31400,116.72800,116.72800,113.55600,421.57400,423.50600,0.27000,0.27000,0.22340,0.38260,44.15680,32.13410,0.00810,2.38870,3.28520,0.26800,1.77880,12.09410,1.17120,1.13090
2021-12-31,378.20200,24.67800,353.52400,189.02400,196.21300,157.31100,157.31100,42.27300,115.03800,115.03800,111.86600,407.44500,410.01800,0.27000,0.26000,0.22550,0.42010,46.02090,32.72610,0.00790,2.36010,3.23630,0.26480,1.75250,12.06360,0.617,0.5789
2021-09-30,371.23200,27.77500,343.45700,170.07600,178.45300,165.00400,165.00400,42.42400,122.58000,122.58000,119.40800,406.82400,409.23800,0.29000,0.29000,0.23530,0.47010,48.54120,35.12770,0.00820,2.65740,3.62930,0.29700,1.94380,11.83980,0.3131,0.3001
2021-06-30,376.77400,32.74100,344.03300,172.21900,180.64000,163.39300,163.39300,42.88100,120.51200,120.51200,117.34000,405.96300,408.66100,0.29000,0.29000,0.29070,0.59020,48.73240,34.99700,0.00810,2.66140,3.66320,0.29200,1.80410,11.66710,0.3428,0.335
2021-03-31,363.03100,39.13100,323.90000,160.11900,168.86900,155.03100,155.03100,39.32100,115.71000,115.71000,112.53800,405.15300,407.63700,0.28000,0.28000,0.33040,0.72620,49.17810,35.69870,0.00770,2.60020,3.60550,0.28100,1.66280,11.48270,0.76880,0.75340
2020-12-31,381.59100,46.13800,335.45300,182.06700,192.11600,143.33700,143.33690,37.97400,105.36300,105.36300,102.19100,403.75400,405.04600,0.25000,0.24000,0.33870,0.76210,45.29130,32.29010,0.00780,2.40420,3.35630,0.25900,1.51740,11.37060,0.452,0.4497
2020-09-30,386.61500,54.25700,332.35800,181.95700,191.09300,141.26500,141.26500,38.89100,102.37400,102.37400,99.20200,403.83300,404.78900,0.25000,0.25000,0.39080,0.95710,46.86180,32.90830,0.00740,2.36750,3.31900,0.25120,1.37560,11.22560,-0.0235,-0.0194
2020-06-30,393.35500,65.96600,327.38900,188.22500,198.32200,129.06700,129.06700,33.46600,95.60100,95.60100,92.42900,403.79000,404.63200,0.23000,0.23000,0.39840,1.12780,45.09160,32.29150,0.00690,2.24160,3.16440,0.22920,1.28530,11.08110,0.2614,0.2531
2020-03-31,405.19000,98.45400,306.73600,181.64100,190.33900,116.39700,116.39700,29.12900,87.26800,87.26800,84.09600,403.51900,405.42400,0.21000,0.21000,0.39290,1.12130,42.78470,30.91160,0.00700,2.07220,2.94540,0.22310,1.19830,10.95000,-0.28610,-0.29320
2019-12-31,381.86700,105.23200,276.63500,192.68800,201.56400,75.07100,75.07100,36.96700,38.10400,38.10400,34.93200,337.79200,340.11800,0.09000,0.08000,0.33190,0.74620,27.67930,12.87970,0.00720,0.91280,1.30320,0.10180,0.58060,10.87140,0.4417,0.4195
2019-09-30,370.41100,108.63600,261.77500,145.49800,154.57700,107.19800,107.19800,25.30700,81.89100,81.89100,78.71900,331.79800,333.40500,0.24000,0.24000,0.39330,1.16120,42.35820,31.10500,0.00750,2.44570,3.40470,0.24250,1.39640,10.72340,0.1798,0.1741
2019-06-30,355.34500,107.50800,247.83700,134.80400,143.83700,104.00000,104.00000,27.53200,76.46800,76.46800,73.29600,331.74900,332.96000,0.22000,0.22000,0.34620,1.21100,42.32170,29.82700,0.00740,2.32110,3.25550,0.23150,1.42670,10.56130,-0.1317,-0.1467
2019-03-31,427.89700,101.57600,326.32100,144.31100,155.79500,170.52600,170.52600,57.19600,113.33000,113.33000,110.15800,331.60100,332.83400,0.33000,0.33000,0.31100,1.05020,53.57050,34.60600,0.00980,3.50300,4.95620,0.34900,2.26660,10.38450,0.28030,0.57510
2018-12-31,349.28810,92.54100,256.74700,147.71800,161.57100,95.17610,95.17600,18.07400,77.10200,77.10200,73.93000,331.25900,332.69400,0.22000,0.22000,0.33790,1.14270,38.24050,29.70410,0.00780,2.45490,3.52260,0.24200,1.52370,10.10910,-0.5738,-0.5991
2018-09-30,326.07900,80.24100,245.83800,148.12400,158.23300,87.60500,87.60500,18.04600,69.55900,69.55900,66.38700,331.48700,333.00000,0.20000,0.20000,0.35070,1.43890,36.61100,27.74380,0.00770,2.24870,3.25580,0.22520,1.36740,9.97410,1.234,1.2124
2018-06-30,318.18700,69.36600,248.82100,147.97100,157.05800,91.76300,91.76300,18.96100,72.80200,72.80200,69.63000,331.31800,332.89500,0.21000,0.21000,0.39720,1.53700,37.96900,28.81090,0.00800,2.37320,3.44310,0.24120,1.33910,9.88770,-0.0049,-0.0234
2018-03-31,299.74600,59.89700,239.84900,175.13300,184.70000,55.14900,55.14900,13.18400,41.96500,41.96500,38.79300,330.72700,332.46600,0.12000,0.12000,0.42600,1.24100,24.09300,16.94750,0.00780,1.38260,2.01790,0.14240,0.74230,9.79800,0.25830,0.26770
2017-12-31,248.11000,48.53700,199.57300,115.79500,138.51700,61.05600,61.05600,34.95800,26.09800,26.09800,22.92600,264.03800,264.88900,0.09000,0.09000,0.48210,1.22620,30.93430,11.61560,0.00820,1.12320,1.44990,0.10870,0.53360,9.57830,0.7156,0.7037
2017-09-30,237.73800,46.79600,190.94200,123.31800,134.20500,56.73700,56.73700,17.08800,39.64900,39.64900,36.96600,264.05800,264.93600,0.14000,0.14000,0.47070,1.47350,29.97170,19.52750,0.00800,1.70290,2.19720,0.16670,0.82690,9.61240,0.6811,0.6831
2017-06-30,235.83700,42.18700,193.65000,112.57700,122.87100,70.77900,70.77900,20.71400,50.06500,50.06500,48.26800,263.95800,264.77800,0.18000,0.18000,0.43440,1.48340,37.24860,25.40180,0.00810,2.16510,2.96320,0.21350,1.16830,9.18240,0.6934,0.6727
2017-03-31,224.17500,36.58700,187.58800,115.56200,123.42200,64.16600,64.16600,18.07100,46.09500,46.09500,44.29800,263.79700,264.54600,0.17000,0.17000,0.41130,1.38440,34.66220,23.92960,0.00800,2.01560,2.77190,0.19850,1.13140,9.09080,0.24760,0.24510
2016-12-31,233.75510,36.70000,197.05510,112.37000,128.62900,68.42610,68.42600,18.33600,50.09000,50.09000,46.49600,254.84200,255.26800,0.18000,0.18000,0.38300,1.07540,35.40710,24.05940,0.00850,2.21090,3.05230,0.21910,1.30010,9.01210,1.0624,1.0575
2016-09-30,216.05600,37.05700,178.99900,109.98300,119.10800,59.89100,59.89100,17.04900,42.84200,42.84200,42.84200,254.47400,254.94000,0.16000,0.16000,0.39800,1.29620,34.58730,24.74140,0.00770,1.99680,2.81220,0.19150,1.14260,8.87000,0.1905,0.2191
2016-06-30,213.29200,37.57300,175.71900,110.65800,121.23200,54.48700,54.48700,15.46000,39.02700,39.02700,37.23000,254.38100,254.77100,0.15000,0.15000,0.41550,1.34340,31.26230,21.36100,0.00800,1.84040,2.60570,0.17890,1.02190,8.77570,0.174,0.1641
2016-03-31,207.04500,37.44400,169.60100,108.91200,119.02500,50.57600,50.57600,14.38900,36.18700,36.18700,34.39000,254.07500,254.34700,0.14000,0.14000,0.43400,1.29410,29.96190,20.37310,0.00780,1.71660,2.43870,0.16650,0.92280,8.72880,0.21520,0.20080
