Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,3724.62000,2575.49500,1149.12500,,-764.27200,764.27200,384.85300,-137.21400,247.63800,51.99200,195.64600,,195.64600,12.15800,198.08400,384.85300,384.85300,1800.76400,1800.76400,0.11000,0.11000,,,,30.85210,10.33270,10.33270,6.64870,5.31820,,,,,,,,,,0.00000,
2021-12-31,3453.96500,2406.23800,1047.72700,,2144.61600,772.38300,275.34400,-124.48800,150.85490,-91.30100,242.15590,,242.15700,-38.41300,194.69200,275.34400,275.34330,4412.36500,4485.29400,-4.14900,-4.15200,0.78530,0.44450,0.89150,30.33410,7.97180,7.97180,4.36760,5.63680,0.12960,1.90820,1.66140,54.17250,2.35770,47.66870,0.90870,1.30980,6.98160,0.4109,0.2379
2021-09-30,3693.04600,2499.53800,1193.50800,,-1303.39100,1303.39100,-109.88330,-130.90000,-240.78400,97.66000,-338.44400,,-338.44500,-39.59200,-376.16700,-109.88330,-109.88330,1446.79600,1446.79600,-0.26000,-0.26000,0.87360,0.43710,0.77650,32.31770,-2.97540,-2.97540,-6.51990,-10.18580,0.13790,2.06200,1.65750,54.29900,-3.38730,-3.38730,-1.26380,-1.90680,,0,0
2021-06-30,3855.30500,2554.65400,1300.65100,,-798.57700,798.57700,502.07400,-165.34700,336.72700,58.41000,278.31700,,278.31800,1.63900,269.94200,,502.07400,1499.67800,1499.67800,0.18000,0.18000,,,,,,,,,,,,,,,,,,,
2021-03-31,3411.03000,2301.97100,1109.05900,,-133.19400,133.19400,975.86500,-260.68900,715.17600,74.74700,640.42900,,640.42900,31.96500,664.53300,975.86500,975.86500,151.03000,151.03000,4.40000,4.40000,0.86890,0.47590,0.90790,32.51390,28.60910,28.60910,20.96660,19.48190,0.12380,2.14370,1.67350,53.78100,,6.68880,2.32360,3.50580,,0.00000,
2020-12-31,3402.02900,2350.76800,1051.26100,,-749.10300,749.10300,302.15770,-258.51200,43.64700,-25.49100,69.13790,,69.13910,4.39700,69.95500,302.15770,302.15750,4412.52900,4487.04500,0.42800,0.42800,0.79130,0.53080,1.24940,30.90100,8.88170,8.88170,1.28300,2.05630,0.12400,2.42100,1.69260,53.17420,0.77230,-5.31840,0.25210,0.36240,6.08500,0.3595,0.24
2020-09-30,3424.48800,2250.17000,1174.31800,,-2358.55100,2358.55100,-1184.23300,-281.40300,-1465.63600,-19.35200,-1446.28400,,-1446.28400,-78.86000,-1535.41800,-1184.23300,-1184.23300,1498.00000,1498.00000,-1.03000,-1.03000,,,,34.29180,-34.58130,-34.58130,-42.79870,-44.83640,,,,,,,,,,-0.1126,0.0316
2020-06-30,2911.54900,1979.44900,932.10010,,-723.12300,723.12300,208.97710,-155.46900,53.50700,39.81600,13.69100,,13.69000,-55.31300,-43.70500,208.97710,208.97710,1456.83300,1456.83300,-0.03000,-0.03000,1.31350,0.52760,1.11700,32.01390,7.17750,7.17750,1.83780,-1.50110,0.09720,2.13070,1.56130,57.64420,0.13400,0.13400,0.04570,0.06330,,0.1126,-0.0316
2020-03-31,3075.93400,2111.61300,964.32100,,-747.22300,747.22300,217.09810,-150.61600,66.48200,50.02700,16.45500,,16.45500,30.77600,42.16800,217.09810,217.09810,140.56000,140.56000,0.30000,0.30000,1.04090,0.50070,1.00270,31.35050,7.05800,7.05800,2.16140,1.37090,0.10760,2.17400,1.59840,56.30700,0.16170,0.16170,0.05750,0.08080,,0.00000,
2019-12-31,3141.38400,2135.76900,1005.61500,,-953.89300,953.89300,51.72190,-199.86800,-148.14400,10.83400,-158.97800,,-158.97800,-72.43000,-237.76100,292.72190,51.72190,4539.36000,4732.21400,-0.13900,-0.13900,0.84660,0.48870,1.08920,32.01180,1.64650,1.64650,-4.71590,-7.56870,0.10700,2.15950,1.70170,52.88750,-1.46880,20.75430,-0.54140,-0.75090,7.17310,-0.1352,0.1157
2019-09-30,3494.09100,2307.45800,1186.63300,,-822.22100,822.22100,364.41210,-159.34000,205.07100,35.99100,169.08000,,169.08000,23.30600,187.37200,655.41210,364.41210,1441.32300,1441.32300,0.13000,0.13000,0.69160,0.47080,1.03820,33.96110,10.42940,10.42940,5.86910,5.36250,0.12260,2.26890,1.78730,50.35650,1.52890,-20.10460,0.59310,0.80900,,0.3943,0.03
2019-06-30,3400.37700,2259.18000,1141.19700,,-809.50700,809.50700,331.68990,-187.34600,144.34300,53.24300,91.10000,,91.10000,72.82000,154.55400,331.68990,331.68990,7227.70000,7227.70000,0.02000,0.02000,0.73760,0.45310,0.82870,33.56090,9.75450,9.75450,4.24490,4.54520,0.11740,2.07430,1.65930,54.23860,,0.82420,0.31450,0.45070,,0.0268,0.0026
2019-03-31,3094.14800,2122.59300,971.55490,,-733.37900,733.37900,238.17600,-186.44600,51.73000,61.93200,-10.20200,,-10.20200,64.30400,38.83500,238.17600,238.17600,1941.75000,1941.75000,0.02000,0.02000,0.66380,0.44670,0.80730,31.39980,7.69760,7.69760,1.67190,1.25510,0.10710,1.90490,1.59030,56.59180,-0.09430,-0.09430,-0.03530,-0.05220,,0.00000,
2018-12-31,2813.07400,1788.55000,1024.52400,,-860.24190,860.24200,164.28220,-204.97400,-40.69100,37.69900,-78.39000,,-78.38900,38.75000,-42.65100,375.28220,164.28200,4627.73300,4801.47400,-2.51600,-2.51600,0.71350,0.49560,1.06380,36.42010,5.84000,5.83990,-1.44650,-1.51620,0.09640,1.65450,1.56280,57.58820,-0.70920,8.87760,-0.26860,-0.35780,7.37660,-0.2447,-0.0072
2018-09-30,3636.21000,2359.04400,1277.16600,,-836.90410,836.90400,440.26200,-197.16500,243.09600,84.51100,158.58500,,158.58400,27.78400,168.91300,440.26200,440.26200,1535.57300,1535.57300,0.11000,0.11000,0.80670,0.45270,0.82700,35.12350,12.10770,12.10770,6.68540,4.64530,0.12690,2.22240,1.77170,50.79760,,1.39180,0.55340,0.76180,,0.5711,0.2084
2018-06-30,3701.17300,2394.58300,1306.59000,,-838.05190,838.05200,468.53810,-46.68100,421.85700,48.87100,372.98600,,372.98600,10.46600,375.77800,468.53810,468.53810,150.31100,150.31100,2.50000,2.50000,0.76090,0.45790,0.84480,35.30210,12.65920,12.65920,11.39790,10.15290,0.12950,2.34700,1.76550,50.97670,,3.37110,1.30460,1.82730,,0,0
2018-03-31,3380.54300,2306.82300,1073.72000,,-739.80200,739.80200,333.91800,-241.18000,92.73800,52.91900,39.81900,,39.81900,0.00000,25.96000,333.91800,333.91800,1540.20000,1540.20000,0.02000,0.02000,0.73270,0.47250,0.89580,31.76180,9.87760,9.87760,2.74330,0.76790,0.11610,2.26640,1.74360,51.61740,0.36310,0.36310,0.13680,0.19150,,0.00000,
2017-12-31,3431.68900,2257.29300,1174.39600,,1932.54800,1036.83000,137.56640,-134.34600,3.22000,102.45600,-99.23600,,-99.23700,9.32600,-107.01400,137.56640,137.56640,4550.29100,4843.86100,-0.38980,-0.38980,0.63620,0.47430,1.07510,34.22210,4.00870,4.00870,0.09380,-3.11840,0.11410,2.25920,1.82660,49.27220,-0.88980,7.64520,-0.32990,-0.46770,7.39260,0.3404,0.2227
2017-09-30,3539.32200,2273.84200,1265.48000,,-838.58900,838.58900,426.89090,-135.99100,290.90000,-27.81800,318.71800,,318.71900,-3.70000,289.38500,426.89090,426.89090,1537.90000,1537.90000,0.19000,0.19000,0.73850,0.46800,0.87980,35.75490,12.06140,12.06140,8.21910,8.17630,0.12120,2.29360,1.80710,49.80450,2.91090,2.91090,1.09170,1.54850,,0,0
2017-06-30,3567.78500,2323.69600,1244.08900,,-774.70300,774.70300,469.38600,-287.06400,182.32100,-92.33600,274.65700,,274.65600,27.04000,288.43800,469.38600,469.38600,1802.73800,1802.73800,0.16000,0.16000,0.84850,0.48880,0.95630,34.87010,13.15620,13.15620,5.11020,8.08450,0.12140,2.30240,1.75110,51.39500,2.54840,2.54840,0.93480,1.30270,,0,0
2017-03-31,3142.14700,2130.47100,1011.67600,,-521.45100,521.45100,490.22510,-242.74000,247.48600,45.25800,202.22800,,202.22900,152.78100,335.90400,490.22510,490.22510,1490.50000,1490.50000,0.22000,0.22000,,,,32.19700,15.60160,15.60160,7.87630,10.69030,,,,,,,,,,0.00000,
2016-12-31,3178.27400,2026.48400,1151.79000,,2175.19100,706.45200,445.33760,-189.86440,255.47450,41.77260,213.70180,,213.70180,21.03140,225.72380,445.33760,445.33760,4463.88100,4941.74700,-0.18750,-0.18750,1.12070,0.57020,1.39210,36.23950,14.01190,14.01190,8.03820,7.10210,0.09890,2.11660,1.68800,53.31750,2.02670,-7.92720,0.66480,0.87110,7.22180,0.4238,0.375
2016-09-30,3474.89900,2189.70900,1285.19000,,-768.60900,768.60900,516.58110,-177.46400,339.11600,42.77400,296.34200,,296.34200,7.69300,285.58600,516.58110,516.58110,1489.70000,1489.70000,0.19000,0.19000,1.04310,0.54510,1.19840,36.98500,14.86610,14.86610,9.75900,8.21850,0.11440,2.34360,1.78240,50.49330,2.98570,2.98570,0.97580,1.35810,,0,0
2016-06-30,3597.53400,2291.70900,1305.82500,,-808.99200,808.99200,496.83300,-255.50400,241.32800,38.96000,202.36800,,202.36800,25.10400,205.40200,496.83300,496.83300,1467.15700,1467.15700,0.14000,0.14000,1.03600,0.57950,1.37800,36.29780,13.81040,13.81040,6.70820,5.70950,0.11690,2.37340,1.79420,50.16300,2.14530,2.14530,0.65740,0.90210,,0,0
2016-03-31,3198.01600,2169.02700,1028.98900,,-685.81600,685.81600,343.17310,-252.93800,90.23600,42.43900,47.79700,,47.79700,1.05800,35.45700,343.17310,343.17310,1542.79400,1542.79400,0.02770,0.02770,1.22030,0.60470,1.52990,32.17590,10.73080,10.73080,2.82160,1.10870,0.09930,2.06120,1.59380,56.46750,0.51100,0.51100,0.14850,0.20200,,0.00000,
2015-12-31,3416.34600,2368.75000,1047.59600,909.70000,,909.70000,137.89600,-279.56000,50.73000,-71.28000,122.01000,0.00000,99.41100,44.58900,144.00000,1109.65600,137.89600,1463.29700,1463.29700,0.10170,0.10170,1.01500,0.60650,1.63770,34.85710,4.03640,4.03640,1.48490,4.21500,0.09970,2.11560,1.65860,54.26190,0.96050,-2.78150,0.29010,0.37800,,0.8247,0.4415
2015-09-30,3637.02400,2399.35700,1237.66700,,-886.70400,886.70400,350.96290,-355.12500,-4.16100,30.99400,-35.15500,,-35.15600,3.37700,-44.11600,350.96290,350.96290,229.40320,229.40320,-0.19230,-0.19230,1.01780,0.59040,1.44140,34.02970,9.64970,9.64970,-0.11440,-1.21300,0.11040,2.19980,1.66270,54.13040,-0.37380,-0.37380,-0.10670,-0.15310,,0,0
2015-06-30,3707.66400,2439.67500,1267.98900,,-787.61500,787.61500,480.37400,-280.01400,200.36200,81.83400,118.52800,,118.52800,11.33000,113.71800,480.37400,480.37400,1182.66700,1182.66700,0.09620,0.09620,1.06640,0.58250,1.39540,34.19910,12.95630,12.95630,5.40400,3.06710,0.10910,2.08200,1.58220,56.88350,1.19270,1.19270,0.34860,0.49790,,0,0
2015-03-31,3313.50000,2295.55800,1017.94200,,-680.46500,680.46500,337.47710,-366.88200,-29.40400,102.30000,-131.70400,,-131.70400,-1.30500,-148.72300,337.47710,337.47710,1489.03900,1489.03900,-0.08320,-0.08320,0.87640,0.58360,1.40130,30.72110,10.18490,10.18490,-0.88740,-4.48840,0.09630,1.90570,1.46350,61.49680,-1.37710,-1.37710,-0.38260,-0.57350,,0.00000,
2014-12-31,3837.73600,2663.78000,1173.95600,1210.34000,,1210.34000,-36.38400,-414.39000,-248.28000,-74.80000,-173.48000,0.00000,-177.77400,0.00000,-177.77400,1050.77600,-36.38400,1433.63900,1433.63900,-0.12450,-0.12450,0.88450,0.59580,1.64960,35.01130,-0.94810,-0.94810,-6.46940,-4.63230,0.09910,1.95990,1.62580,55.35570,-1.59550,5.21710,-0.45910,-0.64490,,0.629,0.3073
2014-09-30,4135.47300,2646.58000,1488.89300,974.10000,,974.10000,514.79300,-322.37000,71.06000,146.19000,-75.13000,,-105.66800,0.00000,-105.66800,-38.06700,514.79300,1425.09000,1425.09000,-0.07110,-0.07110,1.07900,0.54960,1.22010,33.86120,12.44820,12.44820,1.71830,-2.55520,0.11190,2.00170,1.51120,59.55490,,-0.93130,-0.28580,-0.41950,,0.1906,0.2459
2014-06-30,4154.22200,2819.29000,1334.93200,874.17000,,874.17000,460.76220,-234.80000,220.50000,122.67000,97.83000,,75.99700,0.00000,75.99700,460.76220,460.76220,1410.91700,1410.91700,0.05330,0.05330,1.09760,0.55310,1.25000,32.00310,11.09140,11.09140,5.30790,1.82940,0.11030,2.07520,1.50470,59.81430,0.65210,-4.46700,0.20180,0.29140,,-0.1906,-0.2459
2014-03-31,3590.65200,2604.85000,985.80200,718.08000,,718.08000,267.72190,-435.59000,-167.88000,108.46000,-276.34000,,-292.87100,0.00000,-292.87100,267.72190,267.72190,1372.66700,1372.66700,-0.21340,-0.21340,0.98010,,,27.45430,7.45610,7.45610,-4.67550,-8.15650,0.09490,1.94330,1.67700,53.66890,,-2.55930,-0.77380,-2.55930,,0.00000,
2013-12-31,3872.40000,2726.37000,1146.03000,795.22000,,795.22000,350.80980,-659.63000,-159.68000,81.13000,-240.81000,0.00000,-255.41500,0.00000,-255.41500,350.80980,350.80980,1372.12700,1372.12700,-0.17950,-0.17950,1.15930,0.55770,1.28760,33.44590,9.05920,9.05920,-4.12350,-6.59580,0.09940,2.04480,1.49570,60.17200,-2.19370,12.22180,-0.65580,-0.97030,,0.0727,-0.246
2013-09-30,4022.11900,2724.33000,1297.78900,831.28000,,831.28000,466.50880,-455.09000,11.40000,137.51000,-126.11000,,-155.46200,0.00000,-155.46200,466.50880,466.50880,1369.31900,1369.31900,-0.11110,-0.11110,1.13150,,,32.26610,11.59860,11.59860,0.28340,-3.86520,0.10880,2.13360,1.47560,60.99260,,-1.30890,-0.42050,-1.30890,,0.3926,0.457
2013-06-30,4005.57900,2725.21000,1280.36900,934.84000,,934.84000,345.52910,-313.85000,31.67000,154.62000,-122.95000,0.00000,-152.33700,0.00000,-152.33700,633.25900,345.52910,1367.44800,1367.44800,-0.11110,-0.11110,1.14530,0.58000,1.46380,31.96440,8.62620,8.62620,0.79060,-3.80310,0.10520,2.09470,1.44110,62.45350,-1.23540,9.70240,-0.40010,-0.51890,,-0.1052,-0.1465
2013-03-31,3318.61700,2403.84000,914.77690,687.22000,,687.22000,227.55690,-369.46000,-150.36000,114.22000,-264.58000,0.00000,-280.66100,0.00000,-280.66100,508.82690,227.55690,1364.99100,1364.99100,-0.20520,-0.20520,1.14330,0.57120,1.40670,27.31020,6.85700,6.85700,-4.53080,-8.45720,0.09120,1.88010,1.38640,64.91490,-2.33730,25.43880,-0.77140,-1.00240,,-0.28740,-0.31050
2012-12-31,3709.29100,2588.44000,1120.85100,833.86000,,833.86000,286.99120,-529.63010,-220.39000,197.05000,-417.44000,-32.28000,-488.58500,0.00000,-488.58500,286.99120,286.99120,1367.39600,1367.39600,-0.35340,-0.35340,1.17710,0.57200,1.34550,30.81690,7.73710,7.73710,-5.94160,-13.17190,0.10180,2.06330,1.62820,55.27690,-4.12620,35.82370,-1.34100,-1.76600,,0.313,0.0015
2012-09-30,3899.01000,2701.61000,1197.40000,787.15000,,787.15000,410.24980,-505.30000,-95.06000,122.95000,-218.01000,20.62000,-202.71400,0.00000,-202.71400,410.24980,410.24980,1359.48800,1359.48800,-0.14800,-0.14800,1.19370,0.54850,1.21500,30.71010,10.52190,10.52190,-2.43810,-5.19910,0.09990,2.09730,1.78630,50.38230,,-1.66330,-0.51940,-0.75090,,0,0
2012-06-30,3861.36400,2704.60000,1156.76400,807.74000,,807.74000,349.02390,-486.72000,-137.71000,55.35000,-193.06000,12.81000,-187.10500,0.00000,-187.10500,349.02390,349.02390,1355.59400,1355.59400,-0.13970,-0.13970,1.22820,0.55410,1.24270,29.95700,9.03890,9.03890,-3.56640,-4.84560,0.10060,2.07270,1.77960,50.57240,,-1.56570,-0.48740,-0.69810,,0,0
2012-03-31,3502.55000,2561.25000,941.30000,700.86000,,700.86000,240.44020,-177.05000,63.38000,88.63000,-25.25000,-1.15000,-26.17100,0.00000,-26.17100,240.44020,240.44020,1592.05100,1592.05100,-0.01640,-0.01640,1.16080,0.55140,1.22900,26.87470,6.86470,6.86470,1.80950,-0.74720,0.08840,1.94360,1.69870,52.98250,,-0.21400,-0.06610,-0.09600,,0.00000,
2011-12-31,3706.23400,2786.16000,920.07400,822.26000,,822.26000,97.81400,-350.98000,-116.54000,80.40000,-196.94000,38.06000,-147.22300,0.00000,-147.22300,97.81400,97.81400,1330.60000,1330.60000,-0.11060,-0.11060,1.04020,0.53150,1.15950,28.51170,2.63920,2.63920,-3.14440,-3.97230,0.08360,1.96360,2.08940,43.07420,-0.87600,-13.45820,-0.33190,-0.41040,,1.3747,1.1803
2011-09-30,3967.15100,2781.45000,1185.70100,880.86000,,880.86000,304.84080,-1009.15000,-704.32000,110.78000,-815.10000,-7.47000,-821.70300,0.00000,-821.70300,304.84080,304.84080,1316.09600,1316.09600,-0.62440,-0.62440,1.05910,,,29.88770,7.68410,7.68410,-17.75380,-20.71270,0.09930,2.12480,2.04100,44.09670,-5.32380,-5.32380,-2.05710,-5.32380,,0,0
2011-06-30,4090.98400,2938.31000,1152.67400,894.85000,,894.85000,257.82370,-548.53000,-290.72000,-12.78000,-277.94000,-14.81000,-294.19100,0.00000,-294.19100,257.82370,257.82370,1316.94400,1316.94400,-0.22130,-0.22130,1.12150,,,28.17560,6.30220,6.30220,-7.10640,-7.19120,0.09650,2.11880,2.88170,31.23150,,-1.73250,-0.69410,-1.73250,,-0.0565,-0.04
2011-03-31,3384.11300,2421.08000,963.03300,790.68000,,790.68000,172.35300,-344.40000,-172.06000,88.32000,-260.38000,-15.78000,-276.16800,0.00000,-276.16800,517.87300,172.35300,1285.69000,1285.69000,-0.21340,-0.21340,1.15300,0.49420,0.98090,28.45710,5.09300,5.09300,-5.08430,-8.16070,0.08040,1.80900,2.63890,34.10470,-1.60970,-8.84820,-0.65590,-0.81420,,0.05650,0.04000
2010-12-31,3492.05200,2601.36000,890.69190,769.40000,,769.40000,121.29170,-476.02000,-347.52000,226.77000,-574.29000,-22.09000,-580.70700,0.00000,-580.70700,485.57180,121.29170,1316.32600,1316.32600,-0.43320,-0.43320,0.99000,0.47990,0.94910,25.71240,3.47340,3.47340,-9.95170,-16.62940,0.08560,2.11310,3.61620,24.88830,-3.43110,-19.36450,-1.42350,-1.78450,,0.4309,0.1944
2010-09-30,3765.30100,2668.71000,1096.59100,812.22000,,812.22000,284.37110,-370.22000,-85.85000,8.07000,-93.92000,7.61000,-89.26700,0.00000,-89.26700,284.37110,284.37110,1315.53700,1315.53700,-0.06840,-0.06840,1.07320,,,29.12360,7.55240,7.55240,-2.28000,-2.37080,0.08630,1.92020,3.06240,29.38880,-5.56260,-0.50400,-0.20460,-0.50400,,0.883,0.8352
2010-06-30,3762.24100,2633.97000,1128.27100,833.75000,,833.75000,294.52100,-533.54000,-239.04000,34.90000,-273.94000,-26.89000,-306.21900,0.00000,-306.21900,294.52100,294.52100,1313.82600,1389.52900,-0.23560,-0.22040,1.16310,,,29.98900,7.82830,7.82830,-6.35370,-8.13930,0.08780,1.95980,1.62760,55.29500,,-1.74670,-0.71480,-1.74670,,0,0
2010-03-31,3042.64800,2222.75000,819.89790,671.49000,,671.49000,148.40800,-380.13000,-231.73000,86.13000,-317.86000,,-342.00100,0.00000,-342.00100,148.40800,148.40800,1313.27900,1313.27900,-0.26310,-0.26310,1.24950,,,26.94660,4.87760,4.87760,-7.61610,-11.24020,0.06760,1.58630,1.58810,56.67140,,-1.76460,-0.76010,-1.76460,,0.00000,
2009-12-31,3443.79900,1959.09000,1484.70900,642.97000,,642.97000,841.73900,-469.22000,-439.94000,-574.13000,134.19000,0.00000,265.05500,-478.20400,-213.14900,841.73900,841.73900,1313.14100,1313.14100,-0.16080,-0.16080,1.15360,0.44170,0.81980,19.52000,24.44220,24.44220,-12.77490,-6.18940,0.07960,1.53380,2.03980,44.12220,1.38500,15.46920,0.61260,0.77330,,1.9663,1.5897
2009-09-30,4217.07900,2897.05000,1320.02900,909.01000,,909.01000,411.01900,-323.15000,87.85000,-25.56000,113.41000,,133.78700,0.00000,133.78700,411.01900,411.01900,1307.83300,1307.83300,0.10230,0.10230,1.11880,,,31.30180,9.74650,9.74650,2.08320,3.17250,0.09260,1.98550,1.68720,53.34340,,0.84190,0.29380,0.84190,,0,0
2009-06-30,4188.00000,2906.51000,1281.49000,870.61000,,870.61000,410.87990,-221.89000,189.08000,4.41000,184.67000,,187.00000,0.00000,187.00000,410.87990,410.87990,1077.06400,1077.06400,0.17540,0.17540,0.52730,,,30.60150,9.81090,9.81090,4.51480,4.46510,0.09210,1.92620,1.84700,48.72850,,1.34510,0.41140,1.34510,,0,0
2009-03-31,3660.12200,2614.97000,1045.15200,719.48000,,719.48000,325.67210,-507.47000,-181.81000,-189.77000,7.96000,,2.79400,0.00000,2.79400,325.67210,325.67210,1160.54000,1160.54000,0.00000,0.00000,0.58760,,,28.55480,8.89780,8.89780,-4.96730,0.07630,0.08290,1.73900,1.68570,53.39110,,0.02080,0.00630,0.02080,,0.00000,
