Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,10.94400,4.93400,-15.87800,-0.14600,-16.02400,-16.02400,-16.02400,-16.02400,-15.06900,-15.87800,6.06300,6.06300,-2.60000,-2.60000,35.25310,0.04000,0.04160,,,,,,,,,-6.89750,-6.89750,-6.36210,-6.62180,39.00190,-2.19590,-2.27020
2021-12-31,,,9.78100,4.32200,-14.10300,-0.10900,-14.21200,-14.21200,-14.21200,-14.21200,-13.30800,-14.10300,5.27590,5.27590,-2.60000,-2.60000,25.77380,0.04660,0.04890,,,,,,,,,-7.21880,-7.21880,-6.52130,-6.88240,34.99400,-2.0193,-2.0696
2021-09-30,,,10.52700,3.97200,-14.49900,0.03700,-14.46200,-14.46200,-14.46200,-14.46200,-13.71300,-14.49900,5.20490,5.20490,-2.80000,-2.80000,15.84770,,,,,,,,,,,-12.10400,-12.10400,-11.04910,-12.10400,24.58610,-1.901,-1.906
2021-06-30,,,9.34100,3.66800,-13.00900,0.04700,-12.96200,-12.96200,-12.96200,-12.96200,-12.10500,-13.00900,5.19050,5.19050,-2.50000,-2.50000,22.43370,,,,,,,,,,,-9.97950,-9.97950,-9.28030,-9.97950,26.97750,-2.4865,-2.4911
2021-03-31,,,9.28600,3.76200,-13.04800,0.05400,-12.99400,-12.99400,-12.99400,-12.99400,-12.16200,-13.04800,5.10580,5.10580,-2.50000,-2.50000,19.26700,,,,,,,,,,,-9.23940,-9.23940,-8.52980,-9.23940,29.25060,-1.63680,-1.63680
2020-12-31,,,8.11700,2.95100,-11.06800,0.12700,-10.94100,-10.94100,-10.94100,-10.94100,-10.29200,-11.06800,4.40040,4.40040,-2.00000,-2.00000,22.47920,,,,,,,,,,,-7.76080,-7.76080,-7.20550,-7.76080,30.40940,-2.8682,-2.8903
2020-09-30,,,8.25900,3.29200,-11.55100,0.26200,-11.28900,-11.28900,-11.28900,-11.28900,-11.01400,-11.55100,4.99990,4.99990,-2.30000,-2.30000,24.83630,,,,,,,,,,,-7.50980,-7.50980,-7.00270,-7.50980,32.48960,-1.245,-1.2414
2020-06-30,,,7.14800,2.70500,-9.85300,0.35300,-9.50000,-9.50000,-9.50000,-9.50000,-9.57100,-9.85300,4.29370,4.29370,-2.20000,-2.20000,31.82620,,,,,,,,,,,-6.00060,-6.00060,-5.64390,-6.00060,34.54690,-1.7579,-1.7552
2020-03-31,,,7.45700,3.02100,-10.47800,0.46600,-10.01200,-10.01200,-10.01200,-10.01200,-10.21200,-10.47800,3.28680,3.28680,-3.00000,-3.00000,18.68730,,,,,,,,,,,-8.16280,-8.16280,-7.43590,-8.16280,32.12860,-2.52560,-2.55390
2019-12-31,,,7.43100,2.56600,-9.99700,0.41800,-9.57900,-9.57900,-9.57900,-9.57900,-9.74000,-9.99700,1.90840,1.90840,-5.00000,-5.00000,13.51520,,,,,,,,,,,-12.27350,-12.27350,-10.70120,-12.27350,40.63200,-3.7855,-3.7951
2019-09-30,,,7.08000,2.60100,-9.68100,0.53300,-9.14800,-9.14800,-9.14800,-9.14800,-9.54900,-9.68100,1.90960,1.90960,-4.80000,-4.80000,16.67040,,,,,,,,,,,-10.57610,-10.57610,-9.38040,-10.57610,45.18700,-4.3142,-4.3485
2019-06-30,,,6.92500,2.43000,-9.35500,0.63700,-8.71800,-8.71800,-8.71800,-8.71800,-9.36600,-9.35500,1.90740,1.90740,-4.60000,-4.60000,20.32440,,,,,,,,,,,-9.21540,-9.21540,-8.28180,-9.21540,49.44490,-4.0374,-4.2938
2019-03-31,,,5.92700,2.38200,-8.30900,0.66700,-7.64200,-7.64200,-7.64200,-7.64200,-8.36500,-8.30900,1.90430,1.90430,-4.00000,-4.00000,21.81360,,,,,,,,,,,-7.48150,-7.48150,-6.75950,-7.48150,53.42870,-3.51840,-3.53620
2018-12-31,,,4.67200,1.75400,-6.42600,0.64400,-5.78200,-5.78200,-5.78200,-5.78200,-6.50600,-6.42600,1.02650,1.02650,78.80000,78.80000,32.90530,,,,,,,,,,,-5.31450,-5.31450,-5.04180,-5.31450,56.92010,-12.1734,-12.731
2018-09-30,,,4.66400,1.60000,-6.26400,0.60100,-5.66300,-5.66300,-5.66300,-5.66300,-6.25100,-6.26400,1.89550,1.89550,-3.00000,-3.00000,32.93120,,,,,,,,,,,-4.96200,-4.96200,-4.70870,-4.96200,59.72730,44.3399,48.2437
2018-06-30,,,5.22800,1.72200,-6.95000,0.17500,-6.77500,-6.77500,-6.77500,-6.77500,-6.75600,-6.95000,0.20440,0.20440,-33.10000,-33.10000,33.47700,,,,,,,,,,,-5.67700,-5.67700,-5.39110,-5.67700,62.45600,-2.6727,-4.5243
2018-03-31,,,3.57200,1.51400,-5.08600,0.13900,-4.94700,-4.94700,-4.94700,-4.94700,-4.99900,-5.08600,0.07570,0.07570,-65.30000,-65.30000,,,,,,,,,,,,,,,,,-49.74900,-52.32500
2017-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,103.3917,108.5828
2017-09-30,,,1.55700,0.63500,-2.19200,0.11200,-2.08000,-2.08000,-2.08000,-2.08000,-2.14900,-2.19200,0.06280,0.06280,-33.10000,-33.10000,,,,,,,,,,,,,,,,,-27.5569,-32.748
2017-06-30,,,1.44500,0.43600,-1.88100,0.00100,-1.88000,-1.88000,-1.88000,-1.88000,-1.88100,-1.88100,0.05690,0.05690,-33.00000,-33.00000,,,,,,,,,,,,,,,,,-75.8348,-75.8348
2016-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
