Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,74.55200,30.71700,43.83500,27.10300,28.00000,15.83500,15.83500,3.37700,12.45800,12.45800,12.39600,11.22100,11.24000,1.10000,1.10000,0.04380,0.28720,37.99550,29.74370,0.00880,2.46390,2.90200,0.26340,2.35590,44.83720,0.88900,0.76200
2024-06-30,72.43400,29.57300,42.86100,24.88200,25.89900,16.96200,16.96200,3.43100,13.53100,13.53100,13.44200,11.29300,11.30100,1.18000,1.20000,0.04520,0.27540,40.42330,32.03450,0.00910,2.76850,3.28810,0.29390,2.64330,43.33640,1.3521,1.2051
2024-03-31,69.60900,29.51600,40.09300,24.93100,25.94900,14.14400,14.14400,2.83700,11.30700,11.30700,11.24900,11.30200,11.31300,1.00000,0.99000,0.04600,0.26100,36.08810,28.70160,0.00840,2.35770,2.81590,0.24330,2.24910,42.19460,2.109,1.732
2023-12-31,67.21600,27.09000,40.12600,23.74200,24.76000,15.36600,15.36600,3.17300,12.19300,12.19300,12.14000,11.28700,11.30100,1.08000,1.07000,0.04690,0.28960,39.17300,30.94890,0.00840,2.59330,3.11770,0.26260,2.47170,41.47690,1.4995,1.4612
2023-09-30,63.96000,22.71300,41.24700,23.59100,24.60900,16.63800,16.63800,3.48700,13.15100,13.15100,13.09400,11.28600,11.29800,1.16000,1.16000,0.04850,0.30210,41.23730,32.45350,0.00900,2.89710,3.51810,0.29420,2.75680,40.04310,1.25730,1.13190
2023-06-30,63.23200,18.06300,45.16900,24.65300,25.67000,19.49900,19.49900,3.93800,15.56100,15.56100,15.48200,10.12500,10.14200,1.34000,1.33000,0.04920,0.35110,43.94240,34.88980,0.01020,3.48860,4.26550,0.35690,3.31680,39.36960,2.49,2.4296
2023-03-31,54.57000,14.51900,40.05100,36.25200,37.06400,2.98700,2.98700,0.57800,2.40900,2.40900,2.39100,10.84400,10.85800,0.22000,0.22000,0.05020,0.15590,9.96360,7.97560,0.00700,0.55170,0.67890,0.05610,0.52400,38.53560,0.5246,0.3102
2022-12-31,44.30700,10.60000,33.70700,18.37400,18.77600,14.93100,14.93100,3.26700,11.66400,11.66400,11.61200,9.18800,9.21000,1.26000,1.26000,0.06410,0.25100,45.84420,35.65350,0.00940,3.46130,3.85780,0.33800,3.23950,36.51310,2.3343,2.5823
2022-09-30,40.51100,6.48900,34.02200,21.57400,21.97600,12.04600,12.04600,2.44300,9.60300,9.60300,9.56000,9.18800,9.21000,1.04000,1.04000,0.06600,0.75990,41.58670,33.00420,0.00840,2.94210,3.29630,0.27880,2.74790,35.36680,0.76660,0.76630
2022-06-30,38.07100,3.81500,34.25600,17.16600,17.56800,16.68800,16.68800,3.60100,13.08700,13.08700,12.99100,8.99400,9.01100,1.41000,1.40000,0.06710,0.19020,49.05930,38.19090,0.01060,4.07980,4.58700,0.40710,3.80630,34.76450,2.401,2.4774
2022-03-31,33.24300,3.22500,30.01800,17.94600,18.30900,11.70900,11.70900,2.35800,9.35100,9.35100,9.35100,9.02100,9.04400,1.03000,1.03000,0.06620,0.20290,41.13330,32.84970,0.00870,2.87580,3.22910,0.28650,2.68550,34.83950,1.7389,1.6942
2021-12-31,33.38100,3.03800,30.34300,14.73200,15.07000,15.27300,15.27300,3.28800,11.98500,11.98500,11.93100,8.84700,8.86900,1.35000,1.35000,0.04830,0.17180,50.33450,39.32040,0.01040,3.97370,4.27340,0.41060,3.78190,33.96900,1.7334,1.6865
2021-09-30,33.37500,3.22200,30.15300,13.58100,13.91900,16.23400,16.23400,3.48800,12.74600,12.74600,12.70100,8.86700,8.87700,1.43000,1.43000,0.04950,0.21070,53.29960,41.70010,0.01110,4.34630,4.67930,0.46540,4.13120,33.02850,1.60000,1.36370
2021-06-30,32.38900,3.58600,28.80300,11.24700,11.58600,17.21700,17.21700,3.52900,13.68800,13.68800,13.63900,9.00800,9.01100,1.53000,1.54000,0.05100,0.25680,54.79980,43.41140,0.01160,4.82950,5.22030,0.50690,4.58300,31.82740,2.112,2.0575
2021-03-31,31.62400,3.95100,27.67300,12.78100,13.11900,14.55400,14.55400,3.09600,11.45800,11.45800,11.41800,8.97200,8.97650,1.27000,1.27000,0.05280,0.28580,51.82680,40.65950,0.01030,4.19800,4.55100,0.41940,3.97630,30.46530,1.4373,1.4196
2020-12-31,33.59100,4.34400,29.24700,13.70800,14.04600,15.20100,15.20100,3.15300,12.04800,12.04800,12.01400,9.06400,9.06700,1.33000,1.32000,0.05370,0.29320,53.81460,42.53200,0.01080,4.50070,4.89290,0.45930,4.25900,29.62800,1.5459,1.5536
2020-09-30,31.91300,4.90800,27.00500,13.89200,14.27200,12.73300,12.73300,2.74700,9.98600,9.98600,9.95600,9.10000,9.10200,1.09000,1.09000,0.05510,0.38770,48.96370,38.28500,0.01020,3.84110,4.18890,0.39300,3.62940,28.48420,0.64910,0.62130
2020-06-30,31.62200,5.48300,26.13900,16.77400,17.22200,8.91700,8.76200,1.86100,6.90100,6.90100,6.90100,9.19000,9.19900,0.76000,0.75000,0.05540,0.32970,36.10070,28.43310,0.00950,2.67120,2.91730,0.27150,2.52330,28.30460,1.299,1.2438
2020-03-31,29.44900,6.80200,22.64700,15.97800,16.41900,6.22800,6.22800,1.12900,5.09900,5.09900,5.09900,9.19700,9.20500,0.55000,0.55000,0.05710,0.56620,31.45930,25.75640,0.00830,2.04080,2.23370,0.21470,1.92440,27.37220,1.1684,1.1329
2019-12-31,30.31900,7.26900,23.05000,12.97100,13.41200,9.63800,9.63800,1.92100,7.71700,7.71700,7.71700,9.23200,9.23200,0.84000,0.84000,0.05720,0.53340,42.52930,34.05260,0.00980,3.10080,3.40790,0.33380,2.92350,27.03040,1.3501,1.3396
2019-09-30,30.41200,7.36200,23.05000,12.80500,13.24600,9.80400,9.80400,1.97600,7.82800,7.82800,7.82800,9.23200,9.24400,0.85000,0.85000,0.05860,0.50110,44.25390,35.33450,0.00980,3.23120,3.56840,0.34770,3.04200,26.32710,0.56350,0.41220
