Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7835.00000,2750.00000,5085.00000,3232.00000,3350.00000,1735.00000,-25.00000,1710.00000,271.00000,1439.00000,1439.00000,3.00000,1336.00000,1334.21200,1349.12900,1.00000,0.99000,0.35890,0.87720,36.87730,28.81170,0.00890,2.43800,3.31280,0.27490,1.40440,49.48770,1.138,1.138
2024-06-30,1139.00000,2824.00000,-1685.00000,3389.00000,3512.00000,-5197.00000,-33.00000,-5230.00000,-1324.00000,-3906.00000,-3906.00000,4828.00000,826.00000,1338.14900,1338.14900,0.62000,0.62000,0.35160,0.89980,244.85020,-38.67040,-0.00410,-6.83420,-9.40500,-0.75140,-3.96780,47.69530,0.6266,0.6266
2024-03-31,7630.00000,2812.00000,4818.00000,3274.00000,3402.00000,1416.00000,-51.00000,1365.00000,232.00000,1133.00000,1133.00000,67.00000,1091.00000,1335.09100,1346.90400,0.82000,0.81000,0.39820,1.10750,31.61190,25.26630,0.00810,2.16300,3.09030,0.21180,1.15470,44.13210,-0.73500,-0.73500
2023-12-31,10925.00000,2675.00000,8250.00000,6357.00000,12707.00000,-4457.00000,-210.00000,-4667.00000,68.00000,-4735.00000,-4735.00000,,-5167.00000,1331.96300,1331.96300,-3.88000,-3.86000,0.39640,1.07580,-60.78410,-67.29620,0.01430,-9.00530,-12.86340,-0.88450,-4.82320,44.42610,1.814,1.814
2023-09-30,7561.00000,2692.00000,4869.00000,3355.00000,3496.00000,1373.00000,-61.00000,1312.00000,203.00000,1109.00000,1109.00000,74.00000,1071.00000,1333.52200,1340.57400,0.80000,0.80000,0.39940,1.04370,30.00920,24.49680,0.00810,2.00420,3.93280,0.20430,1.07420,46.49360,1.7885,1.7885
2023-06-30,7555.00000,2572.00000,4983.00000,3393.00000,3536.00000,1447.00000,-48.00000,1399.00000,230.00000,1169.00000,1169.00000,176.00000,1234.00000,1331.95300,1337.30700,0.93000,0.92000,0.41270,1.08670,31.47360,27.76150,0.00800,2.05060,3.92700,0.21080,1.07810,47.80940,2.7893,2.7893
2023-03-31,7205.00000,1917.00000,5288.00000,3315.00000,3461.00000,1827.00000,-56.00000,1771.00000,361.00000,1410.00000,1410.00000,105.00000,1410.00000,1328.60200,1339.48000,1.06000,1.05000,0.52840,1.49970,37.00380,29.46090,0.00830,2.53050,4.94010,0.24550,1.06580,46.84520,0.08810,0.08810
2022-12-31,7465.00000,1257.00000,6208.00000,3868.00000,4075.00000,2133.00000,-114.00000,2019.00000,337.00000,1682.00000,1682.00000,,1610.00000,1328.12000,1338.46200,1.21000,1.20000,0.41650,1.10060,35.16810,28.04390,0.01030,3.12270,6.44590,0.30290,1.62140,45.62530,2.6327,2.6327
2022-09-30,6471.00000,624.00000,5847.00000,3600.00000,3785.00000,2062.00000,-62.00000,2000.00000,363.00000,1637.00000,1637.00000,,1536.00000,1326.53900,1336.65900,1.16000,1.15000,0.33890,0.93500,35.63160,27.36510,0.01020,3.02380,6.18250,0.29850,1.77970,45.83400,2.8252,2.8252
2022-06-30,5921.00000,266.00000,5655.00000,3440.00000,3630.00000,2025.00000,-121.00000,1904.00000,372.00000,1532.00000,1532.00000,,1454.00000,1330.16000,1338.86400,1.09000,1.09000,0.32490,0.69930,34.71920,26.51350,0.01010,2.71990,5.15840,0.28100,1.64170,47.49650,2.9611,2.9611
2022-03-31,5499.00000,174.00000,5325.00000,3178.00000,3363.00000,1962.00000,-216.00000,1746.00000,330.00000,1416.00000,1416.00000,,1327.00000,1329.03700,1341.56300,1.00000,0.99000,0.34180,0.59840,32.21400,24.48340,0.01000,2.42590,4.41750,0.26030,1.43300,48.85330,-0.14010,-0.14010
2021-12-31,5734.00000,168.00000,5566.00000,3196.00000,3385.00000,2181.00000,-212.00000,1969.00000,367.00000,1602.00000,1602.00000,,1524.00000,1337.14400,1349.37800,1.15000,1.13000,0.34140,0.59480,34.73280,26.88310,0.01050,2.55920,4.31430,0.29600,1.52300,52.16910,3.5581,3.5581
2021-09-30,5791.00000,193.00000,5598.00000,3107.00000,3299.00000,2299.00000,-172.00000,2127.00000,423.00000,1704.00000,1704.00000,,1616.00000,1334.82500,1346.85400,1.21000,1.20000,0.35450,0.62500,35.91690,27.28810,0.01120,2.73840,4.42650,0.32160,1.59640,51.61470,-0.1571,-0.1571
2021-06-30,5848.00000,198.00000,5650.00000,3091.00000,3280.00000,2370.00000,-297.00000,2073.00000,415.00000,1658.00000,1658.00000,,1559.00000,1338.30200,1349.49200,1.16000,1.16000,0.35720,0.63830,34.07300,25.62460,0.01170,2.68880,4.24410,0.31760,1.55970,51.19680,2.4719,2.4719
2021-03-31,5691.00000,209.00000,5482.00000,3323.00000,3517.00000,1965.00000,-141.00000,1824.00000,351.00000,1473.00000,1473.00000,,1334.00000,1345.66600,1358.93200,0.99000,0.98000,0.35740,0.64300,33.56640,24.54910,0.01050,2.42460,3.84290,0.28460,1.39450,50.47120,-0.02430,-0.02430
2020-12-31,5896.00000,245.00000,5651.00000,3476.00000,3702.00000,1949.00000,-308.00000,1641.00000,311.00000,1330.00000,1330.00000,,1228.00000,1347.08000,1358.28900,0.92000,0.89000,0.35830,0.64430,29.97810,22.43330,0.01070,2.11570,3.20810,0.26120,1.20350,52.56790,1.7724,1.6996
2020-09-30,5833.00000,261.00000,5572.00000,3714.00000,3940.00000,1632.00000,-236.00000,1396.00000,255.00000,1141.00000,1141.00000,,1068.00000,1347.91600,1358.12200,0.79000,0.79000,0.36950,0.67530,27.10150,20.73380,0.01030,1.84260,2.76450,0.22860,1.02810,51.90420,0.3072,0.2122
2020-06-30,6311.00000,440.00000,5871.00000,4258.00000,4513.00000,1358.00000,-209.00000,1149.00000,191.00000,958.00000,958.00000,,902.00000,1347.51200,1355.83400,0.67000,0.67000,0.37950,0.69440,22.85660,17.94310,0.01000,1.55170,2.40050,0.19000,0.86290,51.11500,-0.0134,-0.1038
2020-03-31,6387.00000,776.00000,5611.00000,3981.00000,4217.00000,1394.00000,-107.00000,1287.00000,224.00000,1063.00000,1063.00000,,986.00000,1344.37200,1357.54500,0.73000,0.73000,0.49850,1.18610,27.27850,20.89870,0.00930,1.72950,2.88730,0.21000,0.80700,49.02630,3.40910,3.06730
2019-12-31,4210.00000,585.00000,3625.00000,2409.00000,2523.00000,1102.00000,-223.00000,879.00000,153.00000,726.00000,726.00000,,702.00000,805.10400,815.20400,0.72000,0.70000,0.38310,0.89480,25.44880,20.32430,0.00730,1.18130,1.98190,0.15350,0.67290,49.59000,-0.667,-0.7923
2019-09-30,3521.00000,518.00000,3003.00000,1859.00000,1923.00000,1080.00000,-34.00000,1046.00000,218.00000,828.00000,828.00000,,735.00000,766.16700,775.79100,0.96000,0.95000,0.44130,1.11210,36.24390,25.46780,0.01220,2.83120,3.96670,0.34970,1.43200,42.15440,2.2876,2.2207
2019-06-30,3558.00000,516.00000,3042.00000,1839.00000,1900.00000,1142.00000,-23.00000,1119.00000,234.00000,885.00000,885.00000,,842.00000,765.95800,774.60300,1.10000,1.09000,0.41610,1.03840,38.98960,29.33800,0.01240,3.08240,4.36990,0.38330,1.62670,41.46680,1.2064,1.1678
2019-03-31,3375.00000,477.00000,2898.00000,1782.00000,1843.00000,1055.00000,-80.00000,975.00000,177.00000,798.00000,798.00000,,749.00000,764.13500,774.07100,0.98000,0.97000,0.44470,1.00490,35.54500,27.30590,0.01200,2.86740,4.13410,0.35050,1.43490,40.32150,-0.96240,-1.00640
2018-12-31,3371.00000,431.00000,2940.00000,1700.00000,1854.00000,1086.00000,-76.00000,1010.00000,205.00000,805.00000,805.00000,,754.00000,772.96300,783.48400,0.98000,0.97000,0.44000,0.95720,36.14890,26.98640,0.01240,2.96770,4.35610,0.35670,1.49390,39.53490,1.742,1.2787
2018-09-30,3308.00000,382.00000,2926.00000,1826.00000,1859.00000,1067.00000,-18.00000,1049.00000,210.00000,839.00000,839.00000,,789.00000,771.56200,781.86700,1.02000,1.01000,0.43640,1.09600,37.58510,28.26940,0.01250,3.11270,4.60810,0.37640,1.57580,38.93880,1.9927,1.9927
2018-06-30,3216.00000,337.00000,2879.00000,1800.00000,1831.00000,1048.00000,-24.00000,1024.00000,202.00000,822.00000,822.00000,,775.00000,775.83600,785.75000,1.00000,0.99000,0.44670,0.92710,37.31780,28.24340,0.01230,3.06960,4.46130,0.36910,1.52470,38.52040,1.4267,1.4267
2018-03-31,3101.00000,288.00000,2813.00000,1775.00000,1808.00000,1005.00000,-28.00000,977.00000,186.00000,791.00000,791.00000,,745.00000,779.61700,791.00500,0.96000,0.94000,0.44110,0.93490,36.68800,27.97600,0.01210,2.97270,4.33500,0.35840,1.49040,38.04030,0.38940,0.38940
2017-12-31,3123.00000,254.00000,2869.00000,1817.00000,1971.00000,898.00000,-22.00000,876.00000,209.00000,667.00000,667.00000,,614.00000,799.21700,810.97700,0.78000,0.77000,0.44330,0.96270,32.07620,22.48260,0.01230,2.50360,3.64280,0.30090,1.25040,37.97290,2.0446,2.0446
2017-09-30,3043.00000,230.00000,2813.00000,1790.00000,1824.00000,989.00000,-47.00000,942.00000,294.00000,648.00000,648.00000,,597.00000,794.55800,806.12400,0.75000,0.74000,0.41140,0.96400,35.05770,22.21810,0.01220,2.41790,3.51300,0.29410,1.27770,37.84030,1.8547,1.8547
2017-06-30,3044.00000,189.00000,2855.00000,1831.00000,1867.00000,988.00000,-10.00000,978.00000,304.00000,674.00000,674.00000,,631.00000,808.98000,819.38900,0.78000,0.77000,0.41730,0.91860,35.95590,23.19850,0.01230,2.46920,3.56670,0.30470,1.29400,37.55630,1.624,1.624
2017-03-31,2946.00000,166.00000,2780.00000,2176.00000,2214.00000,566.00000,-36.00000,530.00000,104.00000,426.00000,426.00000,,378.00000,809.90300,822.71900,0.47000,0.46000,0.41880,0.78780,20.13680,14.36170,0.01190,1.57940,2.30260,0.19320,0.82460,37.00530,0.19200,0.19200
