Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,199.90000,130.72400,69.17600,18.35600,21.71400,5.14500,34.92500,34.25100,2.60500,36.85600,5.27300,31.58300,31.58300,31.63900,36.77100,34.25100,61.84800,62.19800,0.51000,0.51000,3.01020,0.03900,0.05330,34.60530,17.13410,17.13410,18.43720,15.82740,0.11320,1.16450,0.59600,151.00960,2.63030,2.69060,1.78790,2.52760,19.35910,0.45340,0.18290
2023-06-30,194.96500,134.16100,60.80400,16.74800,32.81300,6.35900,43.20200,17.60200,8.82200,26.42400,0.69600,25.72800,25.72800,25.72300,19.92400,17.60200,61.52100,62.03400,0.41000,0.40000,3.03080,0.01620,0.02940,31.18710,9.02830,9.02830,13.55320,13.19370,0.11570,1.20180,0.57820,155.65920,2.18730,2.23950,1.52700,2.15190,18.96480,0.3219,0.2572
2023-03-31,167.63600,122.64100,44.99500,15.66200,26.49800,8.18700,33.97300,11.02200,3.76100,14.78300,3.18800,11.59500,11.59500,11.56800,13.61900,11.02200,61.59500,62.12800,0.19000,0.19000,3.27790,0.02810,0.02910,26.84090,6.57500,6.57500,8.81850,6.90070,0.09720,1.04420,0.49600,181.43350,0.95010,0.97350,0.67260,0.92340,19.67730,-0.2139,-0.4112
2022-12-31,244.73100,147.89200,96.83900,20.43100,35.76600,7.20400,48.99300,47.84600,4.08800,51.93400,3.62600,48.30800,48.30800,48.24300,50.41100,47.84600,61.44000,62.00800,0.79000,0.78000,3.05700,0.01840,0.01900,39.56960,19.55050,19.55050,21.22090,19.71270,0.14310,1.35790,0.70770,127.16640,4.06850,4.17120,2.82510,3.99360,19.15990,0.2503,0.0201
2022-09-30,170.04100,117.19400,52.84700,17.35900,25.74600,6.80100,36.30400,16.54300,8.77800,25.32100,3.88000,21.44100,21.44100,21.39700,19.34400,16.54300,61.31700,61.94000,0.35000,0.35000,3.01590,0.01570,0.01620,31.07900,9.72880,9.72880,14.89110,12.58340,0.10470,1.12240,0.50530,178.11790,1.91780,1.96910,1.32030,1.88770,18.04330,0.01530,-0.14710
2022-06-30,182.11500,120.78100,61.33400,16.62900,34.18500,8.60100,42.21300,19.12100,7.98600,27.10700,3.92700,23.18000,23.18000,23.02500,28.02500,19.12100,61.00800,61.56800,0.38000,0.37000,3.01840,0.00180,0.01500,33.67870,10.49940,10.49940,14.88460,12.64310,0.10890,1.32370,0.52010,173.02990,1.98830,2.04310,1.38660,1.98460,18.81520,1.4605,1.1634
2022-03-31,155.71100,108.07000,47.64100,16.29100,25.28700,10.92700,30.65100,16.99000,2.87200,19.86200,4.03800,15.82400,15.82400,15.82700,14.13100,16.99000,61.06900,61.64500,0.26000,0.26000,3.12810,0.00260,0.01510,30.59580,10.91120,10.91120,12.75570,10.16430,0.08990,1.21190,0.39370,228.59020,1.28830,1.32350,0.91310,1.28510,19.82250,-1.404,-1.3537
2021-12-31,216.25100,138.26400,77.98700,20.61100,39.58500,5.92800,54.26800,23.71900,10.95200,34.67100,4.76700,29.90400,29.90400,30.07100,23.71900,23.71900,60.94700,61.68200,0.49000,0.49000,2.88730,0.00300,0.01570,36.06320,10.96830,10.96830,16.03280,13.90560,0.12270,2.04360,0.56500,159.29240,2.47240,2.54540,1.69620,2.46500,19.52060,0.8291,0.6499
2021-09-30,153.38500,100.99000,52.39500,16.04900,26.48500,4.85300,37.68100,14.71400,3.27300,17.98700,3.90200,14.08500,14.08500,14.25900,14.71400,14.71400,60.82200,61.58900,0.23000,0.23000,,,,34.15920,9.59280,9.59280,11.72670,9.29620,,,,,,,,,,0.00000,
2021-06-30,158.76300,98.70400,60.05900,14.19400,39.86000,9.65300,44.40100,15.65800,12.52400,28.18200,6.31700,21.86500,21.86500,21.94000,17.33400,15.65800,60.56700,61.51400,0.36000,0.35000,3.28320,0.00380,0.01720,37.82940,9.86250,9.86250,17.75100,13.81930,0.09960,2.06010,0.44700,201.35500,1.91470,1.91970,1.37150,1.90740,18.60880,1.0298,1.0537
