Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-01-31,66.88700,49.98000,16.90700,11.69700,11.69700,5.21000,-0.03200,5.17800,1.64300,3.53500,3.53500,3.49600,6.15200,5.21000,6.61600,6.64200,0.53000,0.53000,3.55520,,25.27700,7.78930,7.78930,7.74140,5.22670,0.20000,0.32690,1.70700,52.72280,1.47620,1.48540,1.05690,1.47620,36.24490,1.41690,1.37620
2021-10-31,68.98200,52.04800,16.93400,13.82900,13.82900,3.10500,-0.25400,2.85100,0.75500,2.09600,2.09600,2.07200,4.14800,3.10500,6.59500,6.60800,0.31000,0.32000,3.57110,,24.54840,4.50120,4.50120,4.13300,3.00370,0.20720,0.35120,1.61850,55.60580,0.87910,0.88490,0.62960,0.87910,36.02580,0.8727,0.9592
2021-07-31,54.17800,41.20400,12.97400,10.33100,10.33100,2.64300,0.03400,2.67700,1.10900,1.56800,1.56800,1.55100,3.67700,2.64300,6.60100,6.61800,0.23000,0.23000,4.00370,,23.94700,4.87840,4.87840,4.94110,2.86280,0.16940,0.27590,1.70380,52.82260,0.66180,0.66640,0.49040,0.66180,35.89260,1.2841,1.2008
2021-04-30,57.92000,43.12600,14.79400,11.27300,11.27300,3.52100,-0.13700,3.38400,0.94700,2.43700,2.43700,2.41000,4.57100,3.52100,6.59600,6.61200,0.37000,0.36000,4.16380,,25.54210,6.07910,6.07910,5.84250,4.16090,0.18340,0.29680,1.56370,57.55680,1.03000,1.03760,0.77160,1.03000,35.84310,1.3402,1.2413
2021-01-31,54.11500,42.56800,11.54700,10.56800,10.56800,0.97900,0.23000,1.20900,0.54600,0.66300,0.66300,0.65500,2.04500,0.97900,6.57500,6.58400,0.10000,0.10000,4.73120,,21.33790,1.80910,1.80910,2.23410,1.21040,0.17800,0.28810,1.93210,46.58080,0.28250,0.28470,0.21810,0.28250,35.64080,1.37210,1.27760
2020-10-31,44.45900,34.93900,9.52000,10.34400,15.24700,-5.72700,-0.11900,-5.84600,-2.25700,-3.58900,-3.58900,-3.55000,-4.59800,-5.72700,6.67000,6.67000,-0.54000,-0.54000,4.98470,,21.41300,-12.88150,-12.88150,-13.14920,-7.98490,0.15040,0.23310,1.60580,56.04580,-1.55270,-1.56520,-1.21390,-1.55270,35.20910,1.611,1.5364
2020-07-31,45.38200,34.31300,11.06900,9.62700,9.62700,1.44200,-0.21700,1.22500,-0.93700,2.16200,2.16200,2.13900,2.68800,1.44200,6.59500,6.60400,0.32000,0.32000,4.92940,,24.39070,3.17750,3.17750,2.69930,4.71330,0.15160,0.22160,1.41600,63.56040,0.92380,0.95090,0.72230,0.92380,35.65060,0.7456,0.6267
2020-04-30,37.12600,30.41700,6.70900,10.59900,10.59900,-3.89000,-0.80200,-4.69200,-0.76500,-3.92700,-3.92700,-3.88600,-2.82300,-3.89000,6.73900,6.73900,-0.58000,-0.58000,5.22980,,18.07090,-10.47780,-10.47780,-12.63800,-10.46710,0.12740,0.19900,1.33560,67.38730,-1.70230,-1.75210,-1.34770,-1.70230,34.60670,-0.3125,-0.297
2020-01-31,43.66000,34.50100,9.15900,10.84600,10.84600,-1.68700,0.19700,-1.49000,-0.59700,-0.89300,-0.89300,-0.88400,-0.58200,-1.68700,6.78100,6.78100,-0.13000,-0.13000,5.27780,,20.97800,-3.86390,-3.86390,-3.41270,-2.02470,0.14510,0.22920,1.35870,66.23840,-0.37460,-0.38530,-0.29670,-0.37460,35.03970,-0.40510,-0.45950
2019-10-31,59.98900,43.74900,16.24000,14.05100,14.05100,2.18900,-0.35100,1.83800,-0.26000,2.09800,2.09800,2.07700,3.17300,2.18900,6.75900,6.81500,0.31000,0.31000,4.79320,,27.07160,3.64900,3.64900,3.06390,3.46230,0.19930,0.29390,1.38610,64.93040,0.87330,0.89930,0.69690,0.87330,35.50240,-0.4911,-0.8206
2019-07-31,58.50100,41.31200,17.18900,12.59200,12.59200,4.59700,0.04900,4.64600,1.15500,3.49100,3.49100,3.46200,5.51300,4.59700,6.76700,6.81300,0.51000,0.51000,4.22360,,29.38240,7.85800,7.85800,7.94170,5.91780,0.19120,0.26880,1.53590,58.59590,1.47950,1.49970,1.14130,1.47950,34.86880,-0.2165,-0.4062
2019-04-30,70.67400,49.03700,21.63700,14.11100,14.11100,7.52600,0.20700,7.73300,2.48100,5.25200,5.25200,5.20800,8.43200,7.52600,6.76400,6.82400,0.77000,0.76000,3.90790,,30.61520,10.64890,10.64890,10.94180,7.36900,0.22760,0.32980,1.59700,56.35670,2.24410,2.27560,1.69160,2.24410,34.58460,0.3497,0.2781
2019-01-31,74.21300,52.07100,22.14200,13.91400,13.91400,8.22800,0.87900,9.10700,2.45300,6.65400,6.65400,6.60100,9.16700,8.22800,6.73500,6.80700,0.98000,0.97000,3.51000,,29.83570,11.08700,11.08700,12.27140,8.89470,0.23480,0.35490,1.39910,64.32900,2.89280,2.93510,2.10520,2.89280,34.03690,-0.58310,-0.69470
2018-10-31,83.05100,55.20000,27.85100,16.56400,16.56400,11.28700,-0.64600,10.64100,2.33900,8.30200,8.30200,8.25400,12.15200,11.28700,6.70000,6.77100,1.24000,1.22000,3.24220,0.00640,33.53480,13.59040,13.59040,12.81260,9.93850,0.26330,0.40110,1.52630,58.96690,3.72530,3.78160,2.63220,3.72530,33.14790,0.559,0.1222
2018-07-31,78.75200,54.23100,24.52100,15.16000,15.16000,9.36100,-0.35000,9.01100,2.51100,6.50000,6.50000,6.46000,10.29800,9.36100,6.71700,6.78800,0.96000,0.95000,3.26840,0.00680,31.13700,11.88670,11.88670,11.44230,8.20300,0.25550,0.39900,1.71900,52.35750,3.00820,3.05680,2.10910,3.00820,32.16840,0.5606,0.3921
2018-04-30,70.42400,51.11100,19.31300,13.32000,13.32000,5.99300,-0.58600,5.40700,1.65600,3.75100,3.75100,3.72800,7.01600,5.99300,6.70600,6.78400,0.55000,0.55000,3.29560,0.00740,27.42390,8.50990,8.50990,7.67780,5.29370,0.23350,0.37900,1.66460,54.06850,1.76680,1.79700,1.24370,1.76680,31.63070,-0.1605,-0.2763
2018-01-31,68.44400,48.32300,20.12100,12.96600,12.96600,7.15500,0.28200,7.43700,4.50000,2.93700,2.93700,2.91600,8.04300,7.15500,6.65900,6.74500,0.44000,0.43000,3.22290,0.00760,29.39780,10.45380,10.45380,10.86580,4.26040,0.22750,0.36740,1.64470,54.72010,1.39790,1.42280,0.97640,1.39790,31.39040,2.14410,2.02590
2017-10-31,75.93100,52.56100,23.37000,14.38500,14.38500,8.98500,-0.04500,8.94000,2.23800,6.70200,6.70200,6.65700,9.88300,8.98500,6.61500,6.68000,1.01000,1.00000,3.47610,0.00740,30.77790,11.83310,11.83310,11.77390,8.76720,0.27330,0.43820,1.51580,59.37580,3.30010,3.35820,2.41250,3.30010,30.58050,0.9377,0.5212
2017-07-31,60.77000,43.23000,17.54000,12.39500,12.39500,5.14500,0.09600,5.24100,1.35300,3.88800,3.88800,3.86200,6.08100,5.14500,6.62400,6.69500,0.58000,0.58000,3.45070,0.00750,28.86290,8.46640,8.46640,8.62430,6.35510,0.22140,0.33710,1.54800,58.14090,1.97390,2.01060,1.41650,1.97390,29.73550,0.2797,0.1804
2017-04-30,58.22200,41.15400,17.06800,11.71400,11.71400,5.35400,-0.24100,5.11300,1.46700,3.64600,3.64600,3.62200,6.17700,5.35400,6.61700,6.67100,0.55000,0.54000,3.77510,0.00760,29.31540,9.19580,9.19580,8.78190,6.22100,0.22280,0.34630,1.62490,55.38780,1.89760,1.93170,1.39500,1.89760,29.00570,0.9304,0.9005
2017-01-31,48.74400,36.15800,12.58600,11.16700,11.16700,1.41900,0.00300,1.42200,0.54300,0.87900,0.87900,0.87400,2.37800,1.41900,6.58300,6.66800,0.13000,0.13000,3.87760,0.00780,25.82060,2.91110,2.91110,2.91730,1.79300,0.19360,0.30700,1.53050,58.80360,0.47120,0.47990,0.34900,0.47120,28.25200,2.39890,2.27920
2016-10-31,66.35400,46.35700,19.99700,14.87800,14.87800,5.11900,-0.57700,4.54200,1.53900,3.00300,3.00300,2.98600,6.09100,5.11900,6.56900,6.64200,0.45000,0.45000,3.76730,0.00800,30.13680,7.71470,7.71470,6.84510,4.50010,0.26340,0.39610,1.36440,65.96120,1.61910,1.64990,1.19190,1.61910,28.21770,0.1901,-0.1978
2016-07-31,52.40300,36.26800,16.13500,12.04200,12.04200,4.09300,-0.25300,3.84000,1.12000,2.72000,2.72000,2.70400,5.05500,4.09300,6.57300,6.64500,0.41000,0.40000,3.58600,0.00820,30.79020,7.81060,7.81060,7.32780,5.16000,0.20810,0.28750,1.41250,63.71600,1.48700,1.51640,1.08010,1.48700,27.82890,-0.1594,-0.2237
2016-04-30,52.02900,35.41900,16.61000,11.94300,11.94300,4.66700,0.23200,4.89900,1.22500,3.67400,3.67400,3.65300,5.63900,4.66700,6.57000,6.64100,0.56000,0.56000,3.36060,0.00850,31.92450,8.97000,8.97000,9.41590,7.02110,0.20440,0.28860,1.29100,69.71460,2.03270,2.07450,1.44360,2.03270,27.49840,-0.9312,-0.9728
2016-01-31,56.50300,38.80500,17.69800,11.96100,11.96100,5.73700,-0.13300,5.60400,1.70900,3.89500,3.89500,3.87300,6.69900,5.73700,6.55800,6.62300,0.59000,0.58000,3.41650,0.00870,31.32220,10.15340,10.15340,9.91810,6.85450,0.22970,0.35510,1.47140,61.16810,2.22440,2.27010,1.58320,2.22440,26.67630,-0.11080,-0.20610
2015-10-31,65.69300,46.33800,19.35500,12.63200,12.63200,6.72300,-0.06800,6.65500,1.85100,4.80400,4.80400,4.77800,7.68900,6.72300,6.54300,6.60200,0.73000,0.72000,3.32040,0.00910,29.46280,10.23390,10.23390,10.13050,7.27320,0.26430,0.43590,1.57290,57.21980,2.75190,2.81000,1.93260,2.75190,26.64350,1.1976,0.7415
2015-07-31,52.53500,35.90500,16.63000,11.35100,11.35100,5.27900,-0.02300,5.25600,1.57300,3.68300,3.68300,3.66200,6.08800,5.27900,6.55200,6.59400,0.56000,0.55000,3.41700,0.00940,31.65510,10.04850,10.04850,10.00480,6.97060,0.21900,0.32060,1.44510,62.27960,2.14530,2.19180,1.53520,2.14530,26.20250,0.964,0.8952
2015-04-30,50.18300,33.62400,16.55900,10.85000,10.85000,5.70900,0.13000,5.83900,1.87800,3.96100,3.96100,3.93800,6.43000,5.70900,6.54700,6.58900,0.60000,0.60000,3.57590,0.01890,32.99720,11.37640,11.37640,11.63540,7.84730,0.21410,0.36370,1.41520,63.59520,2.32450,2.37670,1.68990,2.32450,26.00790,0.9064,0.7952
2015-01-31,50.97200,34.42500,16.54700,10.45400,10.45400,6.09300,-0.29000,5.80300,2.03700,3.76600,3.76600,3.74300,6.81900,6.09300,6.52300,6.56900,0.57000,0.57000,3.33070,0.01940,32.46290,11.95360,11.95360,11.38470,7.34320,0.21850,0.37790,1.36900,65.74320,2.27880,2.33250,1.61410,2.27880,25.27760,1.29170,1.25060
2014-10-31,62.22300,42.17100,20.05200,12.94000,12.94000,7.11200,-0.20400,6.90800,2.04500,4.86300,4.86300,4.82500,8.06200,7.11200,6.49700,6.53800,0.74000,0.74000,3.15490,0.01990,32.22600,11.42980,11.42990,11.10200,7.75440,0.26260,0.43930,1.36950,65.71770,2.95360,3.03170,2.05250,2.95360,25.29500,0.6483,0.4631
2014-07-31,55.37900,37.36700,18.01200,11.86900,11.86900,6.14300,-0.08400,6.05900,1.68400,4.37500,4.37500,4.34000,6.95100,6.14300,6.50500,6.54800,0.67000,0.66000,3.24820,0.02010,32.52500,11.09270,11.09270,10.94100,7.83690,0.24320,0.37620,1.47210,61.13870,2.71310,2.79250,1.92140,2.71310,24.78890,0.9222,0.8498
2014-04-30,53.73100,37.10200,16.62900,11.20600,11.20600,5.42300,-0.30200,5.12100,1.58500,3.53600,3.53600,3.50800,6.23900,5.42300,6.49800,6.53100,0.54000,0.54000,3.39180,0.02030,30.94860,10.09290,10.09290,9.53080,6.52880,0.24660,0.38810,1.42360,63.21830,2.25090,2.32210,1.62260,2.25090,24.14940,-0.1124,-0.2064
2014-01-31,50.97000,37.05100,13.91900,10.60000,10.60000,3.31900,-0.04600,3.27300,0.90400,2.36900,2.36900,2.34900,4.05400,3.31900,6.47700,6.51400,0.36000,0.36000,3.29030,0.02160,27.30820,6.51170,6.51170,6.42140,4.60860,0.23790,0.39540,1.47390,61.06300,1.54950,1.60010,1.10570,1.54950,23.58590,1.04040,1.00810
2013-10-31,53.94200,38.80000,15.14200,11.80200,11.80200,3.34000,-0.22600,3.11400,1.21500,1.89900,1.89900,1.87900,4.22600,3.34000,6.45500,6.49700,0.29000,0.30000,3.32220,0.02420,28.07090,6.19180,6.19190,5.77290,3.48340,0.25540,0.40730,1.49240,60.30650,1.25350,1.29600,0.89900,1.25350,23.43250,0.148,-0.0417
2013-07-31,45.15800,33.44300,11.71500,10.01200,10.01200,1.70300,-0.58600,1.11700,0.26300,0.85400,0.85400,0.84500,2.49400,1.70300,6.45800,6.50700,0.13000,0.13000,3.20750,0.03870,25.94230,3.77120,3.77120,2.47350,1.87120,0.21550,0.34780,1.48660,60.53940,0.57540,0.59260,0.40760,0.57540,22.95610,0.7079,0.6504
2013-04-30,49.61900,34.33600,15.28300,10.67900,10.67900,4.60400,-0.09200,4.51200,1.32900,3.18300,3.18300,3.15000,5.40200,4.60400,6.45200,6.49600,0.49000,0.48000,3.63580,0.02190,30.80070,9.27870,9.27870,9.09330,6.34840,0.24870,0.38130,1.46780,61.31800,2.14590,2.14590,1.59520,2.14590,22.98220,0.7276,0.6907
2013-01-31,44.08500,31.16900,12.91600,8.92000,8.92000,3.99600,-0.29700,3.69900,1.44500,2.25400,2.25400,2.23000,4.91300,3.99600,6.44700,6.48400,0.35000,0.34000,3.56420,0.02210,29.29800,9.06430,9.06430,8.39060,5.05840,0.22400,0.34060,1.32920,67.70880,1.54850,1.54850,1.14520,1.54850,22.57860,0.63060,0.54870
2012-10-31,56.06700,38.84700,17.22000,11.87000,11.87000,5.35000,-0.04500,5.30500,1.21900,4.08600,4.08600,4.05100,6.28100,5.35000,6.44500,6.47000,0.63000,0.63000,3.51170,0.02230,30.71330,9.54220,9.54210,9.46190,7.22530,0.28710,0.42540,1.52540,59.00150,2.84160,2.86490,2.09200,2.84160,22.30390,0.2256,-0.0529
2012-07-31,49.95900,33.87500,16.08400,10.27200,10.27200,5.81200,-0.21400,5.59800,1.64100,3.95700,3.95700,3.92300,6.76700,5.81200,6.44700,6.46500,0.61000,0.61000,3.17740,0.02270,32.19440,11.63350,11.63350,11.20520,7.85240,0.25360,0.35390,1.57260,57.23110,2.85720,2.85720,2.00870,2.85720,21.48160,-0.6605,-0.8207
2012-04-30,45.96500,32.57200,13.39300,9.28800,9.28800,4.10500,-0.04000,4.06500,1.10300,2.96200,2.96200,2.93600,5.25800,4.10500,6.44300,6.47900,0.46000,0.45000,3.01050,0.01460,29.13740,8.93070,8.93070,8.84370,6.38750,0.23260,0.35070,1.47770,60.90400,2.17870,2.17870,1.49890,2.17870,21.08730,-0.3563,-0.4415
2012-01-31,51.12600,34.64200,16.48400,9.73000,9.73000,6.75400,0.14200,6.89600,2.26300,4.63300,4.63300,4.59400,7.84100,6.75400,6.44100,6.46600,0.71000,0.71000,3.09890,0.01140,32.24190,13.21050,13.21050,13.48830,8.98560,0.27030,0.43050,1.56680,57.44220,3.50950,3.50950,2.44940,3.50950,20.49560,-0.28870,-0.34150
2011-10-31,48.57100,32.88900,15.68200,11.09200,11.09200,4.59000,-1.09600,3.49400,0.84000,2.65400,2.65400,2.64200,5.66300,4.59000,6.44100,6.47200,0.41000,0.41000,2.86700,0.00690,32.28680,9.45010,9.45010,7.19360,5.43950,0.26040,0.40540,1.70430,52.80750,2.10280,2.10280,1.42270,2.10280,19.59510,-0.3513,-0.6585
2011-07-31,50.57300,34.72300,15.85000,9.31700,9.31700,6.53300,-0.25200,6.28100,1.70600,4.57500,4.57500,4.55300,7.61400,6.53300,6.44100,6.48000,0.71000,0.70000,2.69070,0.00680,31.34080,12.91800,12.91800,12.41970,9.00280,0.26510,0.46230,1.45370,61.91250,3.66840,3.66840,2.39860,3.66840,19.36270,0.1824,0.1082
2011-04-30,41.57600,28.92500,12.65100,9.25400,9.25400,3.39700,0.00200,3.39900,1.05000,2.34900,2.34900,2.33600,4.47600,3.39700,6.44100,6.48900,0.36000,0.36000,2.80600,0.00540,30.42860,8.17060,8.17060,8.17540,5.61860,0.23100,0.41550,1.45560,61.82850,1.94920,1.94920,1.30510,1.94920,18.71050,-0.3804,-0.4122
2011-01-31,39.68000,27.98900,11.69100,8.83000,8.83000,2.86100,-0.41600,2.44500,0.89900,1.54600,1.54600,1.54000,3.92800,2.86100,6.44100,6.46300,0.24000,0.24000,3.28390,,29.46320,7.21020,7.21020,6.16180,3.88100,0.24220,0.46910,1.74000,51.72280,1.31230,1.31230,0.94360,1.31230,18.29030,0.36470,0.33870
2010-10-31,34.71500,26.23500,8.48000,9.08000,9.08000,-0.60000,-0.38800,-0.98800,0.17400,-1.16200,-1.16200,-1.16200,0.39300,-0.60000,6.44100,6.44100,-0.18000,-0.18000,3.22460,,24.42750,-1.72840,-1.72840,-2.84600,-3.34730,0.21650,0.46960,1.37720,65.35010,-1.01270,-1.01270,-0.72470,-1.01270,17.81400,0.4415,0.2222
2010-07-31,26.47400,21.81500,4.65900,6.99400,6.99400,-2.33500,-0.04800,-2.38300,-1.21000,-1.17300,-1.17300,-1.17300,-1.35700,-2.33500,6.44100,6.44100,-0.18000,-0.18000,4.10460,,17.59840,-8.82000,-8.82000,-9.00130,-4.43080,0.17930,0.42750,1.75650,51.23820,-1.02850,-1.02850,-0.79460,-1.02850,17.70630,1.5172,1.489
2010-04-30,24.08800,19.41100,4.67700,7.23000,7.23000,-2.55300,-0.11600,-2.66900,-1.09600,-1.57300,-1.57300,-1.57300,-1.55300,-2.55300,6.44100,6.44100,-0.24000,-0.24000,5.31450,,19.41630,-10.59860,-10.59860,-11.08020,-6.53020,0.16970,0.38310,1.25370,71.78550,-1.35210,-1.35210,-1.10810,-1.35210,18.06230,0.687,0.682
2010-01-31,20.61600,16.63600,3.98000,6.53300,6.53300,-2.55300,-0.26600,-2.81900,-0.98300,-1.83600,-1.83600,-1.83600,-1.72000,-2.55300,6.44100,6.44100,-0.29000,-0.29000,6.34630,,19.30540,-12.38360,-12.38360,-13.67390,-8.90570,0.14780,0.31110,1.15390,77.99480,-1.55560,-1.55560,-1.31600,-1.55560,18.32390,0.73140,0.70320
2009-10-31,23.18100,16.36600,6.81500,8.12700,8.12700,-1.31200,-0.77800,-2.09000,-0.92700,-1.16300,-1.16300,-1.16300,-0.46800,-1.31200,6.42900,6.42900,-0.19000,-0.18000,5.68390,,29.39910,-5.65980,-5.65980,-9.01600,-5.01700,0.16020,0.27150,1.09820,81.95550,-0.96610,-0.96610,-0.80350,-0.96610,18.68900,0.3456,0.002
2009-07-31,19.03900,13.78800,5.25100,7.20000,7.20000,-1.94900,0.16600,-1.78300,-0.55200,-1.23100,-1.23100,-1.23100,-1.10300,-1.94900,6.43400,6.43400,-0.19000,-0.19000,5.72010,,27.58020,-10.23690,-10.23690,-9.36500,-6.46570,0.13140,0.21120,1.45580,61.82150,-1.01490,-1.01490,-0.84970,-1.01490,18.83110,-0.2021,-0.2243
2009-04-30,20.48900,15.26900,5.22000,7.51800,7.51800,-2.29800,1.81000,-0.48800,-0.20700,-0.28100,-0.28100,-0.28100,-1.48400,-2.29800,6.42100,6.42100,-0.04000,-0.04000,5.20630,,25.47710,-11.21580,-11.21580,-2.38180,-1.37150,0.13850,0.23530,1.28840,69.85550,-0.23050,-0.23050,-0.19000,-0.23050,18.98720,-0.1397,-0.1897
2009-01-31,28.30700,19.76500,8.54200,8.02900,8.02900,0.51300,0.03600,0.54900,0.19500,0.35400,0.35400,0.35400,1.30400,0.51300,6.42100,6.43800,0.06000,0.05000,4.33360,,30.17630,1.81230,1.81230,1.93950,1.25060,0.18180,0.31230,1.52290,59.09600,0.28770,0.28770,0.22740,0.28770,19.16380,-0.23450,-0.35690
