Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,224.17700,175.30800,48.86900,9.05300,42.76500,51.81800,-2.94900,10.87400,7.92500,1.22900,6.69600,6.69600,6.69600,1.33500,-2.94900,49.32600,53.90800,0.14000,0.01000,1.19610,,,21.79930,-1.31550,-1.31550,3.53520,2.98690,0.42290,1.42300,63.24820,2.94780,4.57820,1.26310,2.94780,4.57480,0.2303,0.1515
2024-06-30,214.14800,168.57200,45.57600,9.40000,41.80300,51.20300,-5.62700,2.17700,-3.45000,-1.25100,-2.19900,-2.19900,-2.19900,-1.51400,-5.62700,48.92200,48.92200,-0.04000,-0.04000,1.36430,0.35330,0.54640,21.28250,-2.62760,-2.62760,-1.61100,-1.02690,0.34200,1.39230,64.64130,-1.01820,-1.63790,-0.35120,-0.65840,4.38840,0.0754,0.0073
2024-03-31,216.96400,175.36900,41.59500,9.19300,38.99900,48.19200,-6.59700,0.46800,-6.12900,-1.08800,-5.04100,-5.04100,-5.04100,-2.33900,-6.59700,49.26500,49.26500,-0.10000,-0.10000,1.37210,0.35230,0.54400,19.17140,-3.04060,-3.04060,-2.82490,-2.32340,0.34620,1.38730,64.87380,-2.32380,-3.75220,-0.80440,-1.50510,4.41890,0.17470,0.09420
2023-12-31,248.22900,194.99700,53.23200,8.36900,39.15300,47.52200,5.71000,1.09500,6.80500,2.74800,4.05700,4.05700,4.05700,9.92600,5.71000,50.90000,56.96500,0.08000,-0.16000,1.35000,0.34600,0.52900,21.44470,2.30030,2.30030,2.74140,1.63440,0.37350,1.31110,68.64650,1.81880,2.90610,0.61040,1.18950,4.48580,0.4702,0.4221
2023-09-30,230.01500,183.62500,46.39000,8.68100,35.08900,43.77000,2.62000,-1.09800,1.52200,1.01400,0.50800,0.50800,0.50800,6.78400,2.62000,50.88100,51.24100,0.01000,0.01000,1.45140,0.35080,0.54030,20.16830,1.13910,1.13910,0.66170,0.22090,0.36480,1.34320,67.00220,0.23260,0.37880,0.08060,0.15100,4.31640,0.1005,-0.0195
2023-06-30,225.80000,181.77900,44.02100,10.04100,41.63900,51.68000,-7.65900,23.00400,15.34500,4.06300,11.28200,11.28200,11.28200,-3.64100,-7.65900,51.22400,56.62600,0.22000,0.20000,1.45670,0.34890,0.53580,19.49560,-3.39190,-3.39190,6.79580,4.99650,0.35640,1.33710,67.31230,5.12310,8.35460,1.78060,3.33570,4.29230,0.0687,0.01
2023-03-31,231.77400,190.61900,41.15500,9.31100,41.15400,50.46500,-9.31000,1.99300,-7.31700,-1.71200,-5.60500,-5.60500,-5.60500,-4.61000,-9.31000,51.43500,51.43500,-0.11000,-0.11000,1.74700,0.53160,1.13500,17.75650,-4.01690,-4.01690,-3.15700,-2.41830,0.31080,1.27710,70.47120,-2.69570,-4.59900,-0.75160,-1.26260,4.06520,-0.39810,-0.52650
2022-12-31,257.96590,209.87700,48.08890,9.46200,42.29700,51.75910,-3.67010,2.43300,-1.23700,6.51200,-7.74900,-7.74900,-7.74900,2.22290,-3.67000,55.61500,55.61500,-0.15000,-0.15000,1.66780,0.52010,1.08360,18.64160,-1.42270,-1.42270,-0.47950,-3.00390,0.33020,1.42320,63.23790,-3.55810,-5.95390,-0.99200,-1.70760,4.17000,0.3088,0.2106
2022-09-30,229.01700,187.10300,41.91400,9.91100,39.07600,48.98700,-7.07300,1.27500,-5.79800,-1.17400,-4.62400,-4.62400,-4.62400,-1.04600,-7.07300,55.23300,55.23300,-0.08000,-0.08000,1.81340,0.51200,1.04900,18.30170,-3.08840,-3.08840,-2.53170,-2.01910,0.30410,1.38360,65.04910,-2.05530,-3.40150,-0.61390,-1.00310,4.19870,-0.2206,-0.2991
2022-06-30,250.88300,202.16400,48.71900,10.51900,41.07900,51.59800,-2.87900,-5.78100,-8.66000,1.65800,-10.31800,-10.31800,-10.31800,3.87700,-2.87900,57.59000,57.59000,-0.18000,-0.18000,2.11960,0.48900,0.95700,19.41900,-1.14750,-1.14750,-3.45180,-4.11270,0.31590,1.39060,64.71940,-4.18420,-6.64330,-1.29930,-2.13800,4.35040,0.0265,-0.154
2022-03-31,254.21600,200.28500,53.93100,10.42800,43.42900,53.85700,0.07400,-2.95200,-2.87800,-0.98800,-1.89000,-1.89000,-1.89000,6.34200,0.07400,57.23700,57.23700,-0.03000,-0.03000,2.22570,0.47420,0.90180,21.21460,0.02910,0.02910,-1.13210,-0.74350,0.31610,1.41810,63.46480,-0.72220,-1.11770,-0.23500,-0.37970,4.54630,-0.04610,-0.15540
2021-12-31,289.66900,222.20900,67.46000,11.60800,46.81500,58.42300,9.03700,-3.04900,5.98800,-32.96600,38.95400,38.95400,54.84000,14.51100,9.03700,35.16000,53.89400,0.86000,0.84000,2.34350,0.47890,0.91910,23.28870,3.11980,3.11980,2.06720,18.93200,0.36400,1.50230,59.90720,15.17050,17.85450,4.89440,7.90500,4.52860,-0.223,-0.3586
2021-09-30,250.78400,190.51500,60.26900,10.65900,56.02600,66.68500,-6.41600,-42.48700,-48.90300,5.00300,-53.90600,-53.90600,-53.90600,-1.61500,-6.41600,47.85900,47.85900,-1.13000,-1.13000,2.47960,0.51240,1.05090,24.03220,-2.55840,-2.55840,-19.50010,-21.49500,0.33560,1.55450,57.89540,-24.00470,-29.14170,-7.21300,-11.70430,4.04860,0.0888,0.1276
2021-06-30,247.15300,188.09100,59.06200,8.47400,33.43300,41.90700,17.15500,-1.13200,16.02300,0.82200,15.20100,15.20100,5.94600,21.82300,17.15500,17.51900,20.93700,0.34000,0.28000,1.21680,,,23.89690,6.94100,6.94100,6.48300,2.40580,0.65420,1.47000,61.22290,-30.93850,-16.99580,4.02340,-30.93850,-2.76590,0.9179,0.7806
2021-03-31,228.02400,174.55500,53.46900,8.42800,30.26100,38.68900,14.78000,-2.42300,12.35700,1.61100,10.74600,10.74600,4.11500,19.30700,14.78000,17.22100,20.05700,0.24000,0.21000,1.15370,,,23.44890,6.48180,6.48180,5.41920,1.80460,0.66680,1.51270,59.49600,-16.27890,-9.95400,3.14240,-16.27890,-1.22570,0.26950,0.13150
2020-12-31,245.43800,186.97600,58.46200,8.20900,34.47900,42.68800,15.77400,-1.57800,14.19600,0.18700,14.00900,14.00900,14.00900,20.23000,15.77400,16.81600,20.18700,0.78000,0.77000,1.08050,,,23.81950,6.42690,6.42690,5.78390,5.70780,0.68850,1.48350,60.66870,-17.55230,-11.43540,3.92970,-17.55230,-4.65140,0.3882,0.2746
2020-09-30,186.51000,144.63700,41.87300,6.86700,31.38500,38.25200,3.62100,-1.07400,2.54700,0.00600,2.54100,2.54100,0.96400,8.24400,3.62100,16.84700,19.46000,0.06000,0.05000,,,,22.45080,1.94150,1.94150,1.36560,0.51690,,,,,,,,,-0.02,-0.1011
2020-06-30,157.86200,125.78800,32.07400,6.90300,24.87200,31.77500,0.29900,-0.95100,-0.65200,1.97100,-2.62300,-2.62300,-2.62300,5.08000,0.29900,16.75200,16.75200,-0.16000,-0.16000,,,,20.31780,0.18940,0.18940,-0.41300,-1.66160,,,,,,,,,1.3951,1.2507
2020-03-31,177.33200,144.67900,32.65300,6.98200,35.18800,42.17000,-9.51700,1.07600,-8.44100,1.12900,-9.57000,-9.57000,-9.57000,-4.86800,-9.51700,16.64010,16.64010,-0.58000,-0.58000,,,,18.41350,-5.36680,-5.36680,-4.76000,-5.39670,,,,,,,,,0.86150,0.73570
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
