Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,135.27100,112.85300,22.41800,14.69400,,16.93900,5.47900,-2.83300,2.64600,0.34700,2.29900,2.29900,-0.93900,7.96300,5.47900,20.70100,20.70100,-0.05000,-0.05000,0.90670,1.21340,-6.80370,16.57270,4.05040,4.05040,1.95610,-0.69420,1.54690,355.97630,0.25280,-29.23080,-11.92430,2.62900,6.23800,-0.13130,0.2429,0.2429
2024-06-30,163.06600,136.70800,26.35800,15.76200,,18.75400,7.60400,-2.98400,4.62000,0.27000,4.35000,4.35000,-2.56100,10.86000,7.60400,19.43200,19.43200,-0.13000,-0.13000,1.16450,0.90320,11.38260,16.16400,4.66310,4.66310,2.83320,-1.57050,1.67180,514.40370,0.17500,97.90680,-58.45200,4.45980,9.47940,0.07480,0.5094,0.5094
2024-03-31,138.53900,121.28700,17.25200,13.60600,,16.55300,0.69900,-5.06500,-4.36600,-0.13800,-4.22800,-4.22800,-1.53800,4.19000,0.69900,16.61700,16.61700,-0.25000,-0.25000,1.16060,0.88450,9.44630,12.45280,0.50460,0.50460,-3.15150,-1.11020,1.53810,398.10060,0.22610,-84.88260,58.41400,-4.69410,-9.80130,0.08480,0.08110,0.08110
2023-12-31,148.40700,126.85100,21.55600,14.52400,,17.75700,3.79900,-4.44500,-0.64600,1.02600,-1.67200,-1.67200,-8.30500,7.63800,3.79900,16.67600,16.67600,-0.50000,-0.50000,0.80980,0.68030,3.27910,14.52490,2.55980,2.55980,-0.43530,-5.59610,1.91800,605.74280,0.14860,-17.83850,52.57860,-2.16080,-5.70220,0.15980,0.4495,0.4495
2023-09-30,179.48300,152.54500,26.93800,16.24200,,19.50200,7.43600,-6.03400,1.40200,0.33700,1.06500,1.06500,-7.09800,11.14200,7.43600,16.65900,16.65900,-0.43000,-0.43000,0.72090,0.75990,5.13230,15.00870,4.14300,4.14300,0.78110,-3.95470,2.28740,540.61150,0.16650,16.17070,-16.77430,1.35730,3.88330,0.11290,0.4184,0.4184
2023-06-30,197.47400,167.24200,30.23200,16.16800,,19.66700,10.56500,-15.26300,-4.69800,-0.69200,-4.00600,-4.00600,-10.69900,14.42400,10.56500,16.65900,16.65900,-0.64000,-0.64000,0.63230,0.80850,7.35860,15.30940,5.35010,5.35010,-2.37900,-5.41790,2.53260,174.29300,0.51640,-83.80760,46.92510,-5.13770,-16.04900,0.08310,1.5967,1.5967
2023-03-31,163.60300,141.30000,22.30300,10.83600,,13.63200,8.67100,-3.21000,5.46100,-0.62200,6.08300,6.08300,0.00000,11.62200,8.67100,,,,0.00000,0.08130,,,13.63240,5.30000,5.30000,3.33800,0.00000,0.49750,,,-141.85950,-141.85920,1.84980,-141.85950,-0.54240,0.00000,
2022-12-31,304.18700,271.86500,32.32200,17.89540,,27.06360,5.25840,-7.15420,-1.89580,1.56600,-3.46180,-3.46180,,9.83140,5.25840,,,,0.00000,0.86220,0.79060,6.58080,10.62570,1.72870,1.72870,-0.62320,,3.25680,1156.60500,0.07780,-36.65600,74.86570,-3.70640,-7.67480,,0,0
2022-09-30,174.77600,153.45700,21.31900,11.69200,,16.45500,4.86400,-2.80500,2.05900,-1.25100,3.31000,3.31000,0.36100,9.78200,4.86400,,,,0.00000,0.44850,,,12.19790,2.78300,2.78300,1.17810,0.20660,0.53880,,,-242.46280,-242.46550,1.02040,-242.46280,-0.17270,0,0
2022-06-30,167.86700,149.21300,18.65400,7.24100,,12.04300,6.61100,-2.39400,4.21700,0.08000,4.13700,4.13700,0.00000,6.61100,6.61100,,,0.00000,0.00000,7.92160,,,11.11240,3.93820,3.93820,2.51210,,0.51890,,,188.78490,188.78550,1.27890,188.78490,0.27720,0.1376,0.1376
2022-03-31,,,,0.16260,-0.04980,,-0.21250,-0.22680,-0.43920,,-0.43920,-0.43920,-0.43920,-0.21250,-0.21250,7.90630,7.90630,-1.46000,-1.46000,20.91220,,,,,,,,,,,-18.87230,-18.87230,-0.13580,-18.87230,0.29440,-0.13760,-0.13760
2021-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2021-09-30,,,,4.23250,-0.14980,,-4.38240,1.80460,-2.57780,0.34740,-2.92510,-2.92510,-2.92510,-4.38240,-4.38240,7.90630,7.90630,-0.99000,-0.99000,,,,,,,,,,,,,,,,,0,0
2021-06-30,,,,0.64040,-0.09980,,-0.74020,0.18220,-0.55800,0.01710,-0.57510,-0.57510,-0.57510,-0.74020,-0.74020,7.90630,7.90630,-0.95000,-0.95000,,,,,,,,,,,,,,,,,0,0
