Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,229.83100,17.41000,212.42100,174.19400,174.78700,37.63400,37.63400,-7.12100,44.75500,44.75500,,38.80400,14.82100,20.05900,2.62000,1.96000,0.34400,5.16660,34.97780,36.06520,0.05600,16.37460,16.37460,2.32900,10.74220,18.32760,4.02560,4.02180
2021-12-31,222.71500,15.66900,207.04600,143.49800,144.09100,62.95490,62.95500,13.11600,49.83900,49.83900,,43.66800,15.07400,20.89800,2.91000,2.13000,0.33210,4.94550,48.75890,33.82100,0.06640,17.33540,17.33540,2.56390,11.57840,19.42040,3.4763,3.1439
2021-09-30,203.94900,12.37000,191.57900,133.43300,133.70100,57.87800,57.87800,10.78100,47.09700,47.09700,,40.34500,15.11800,20.85000,2.67000,1.96000,,3.80810,46.82160,32.63790,0.08340,17.97930,17.97930,3.17590,17.97930,17.35470,0.7632,0.8135
2021-06-30,176.65700,13.79000,162.86700,115.60400,115.92400,46.94300,46.94300,10.11700,36.82600,36.82600,,32.13800,15.18200,21.02500,2.12000,1.56000,0.04090,4.52070,50.47200,34.55400,0.06550,17.01610,17.01620,2.59370,16.32040,13.00750,3.4012,3.4002
2021-03-31,144.73500,12.29800,132.43700,80.32800,80.64000,51.79700,51.79700,7.77000,44.02700,44.02700,,39.38800,15.01300,20.93400,2.62000,1.91000,0.10500,7.26570,55.69330,42.35090,0.07750,37.37630,37.37630,3.67050,33.45210,7.07900,2.52130,2.51780
2020-12-31,142.66800,13.03400,129.63400,97.93000,98.24500,31.38910,31.38900,4.75800,26.63100,26.63100,,21.88800,14.48600,20.10200,1.51000,1.13000,0.24170,11.89280,45.87890,31.99200,0.05670,34.80720,34.80720,2.20600,26.39450,4.74780,3.2483,3.2481
2020-09-30,144.48800,12.67800,131.81000,83.22000,83.54700,48.26300,48.26300,9.45600,38.80700,38.80700,,34.06700,14.52300,20.14800,2.35000,1.72000,0.30390,13.90390,58.51200,41.30140,0.07930,69.70520,69.70530,3.72940,48.51910,3.48650,3.2082,3.2063
2020-06-30,135.74600,12.25200,123.49400,95.08200,95.40200,28.09200,28.09200,4.97500,23.11700,23.11700,,18.42900,14.42700,20.34800,1.28000,0.93000,0.53090,33.59640,43.02190,28.22340,0.06920,107.93760,107.93730,2.44820,50.63740,1.34660,2.3281,2.298
2020-03-31,140.50800,13.58400,126.92400,119.99200,120.27700,6.64700,6.64700,1.28500,5.36200,5.36200,,2.66600,14.43600,19.43500,0.18000,0.17000,0.89770,278.42830,14.97170,6.00490,0.04570,194.76870,194.77000,0.55170,19.92200,0.17340,1.79810,1.79310
2019-12-31,195.78000,14.47100,181.30900,179.08800,179.36900,1.94000,1.94000,-0.41300,2.35300,2.35300,,1.25600,14.49900,15.27300,0.08000,0.09000,0.98630,2320.06000,5.18320,3.35570,0.04000,702.37610,702.47030,0.25130,9.63320,0.02110,2.0611,2.0572
2019-09-30,106.83400,13.09900,93.73500,76.95300,77.23700,16.49800,16.49800,3.47800,13.02000,13.02000,,13.07700,14.59600,15.66300,0.90000,0.83000,0.91320,300.57010,34.04950,26.98900,0.06120,570.55430,570.54130,1.64400,49.50010,0.14310,1.8191,1.8129
2019-06-30,84.37000,12.01400,72.35600,64.64100,64.92400,7.43200,7.43200,2.25000,5.18200,5.18200,,5.24400,14.62700,14.90800,0.36000,0.35000,1.15880,-70.52870,19.15070,13.51270,0.05460,-60.51610,-60.51580,0.72950,9.60980,-0.53110,0.6275,0.6244
2019-03-31,68.21600,11.14600,57.07000,50.88800,51.17700,5.89300,5.89300,0.23800,5.65500,5.65500,,5.71300,14.35500,14.71700,0.40000,0.39000,1.34480,-32.25660,17.60050,17.06290,0.05260,-35.39690,-35.39680,0.88880,12.20410,-0.99990,2.03740,2.03420
2018-12-31,83.75400,10.65500,73.09900,49.28100,49.57000,23.52900,23.52900,0.60300,22.92600,22.92600,,22.98800,13.92700,14.00200,1.65000,1.65000,1.55300,-22.53690,50.03930,48.88880,0.08070,-103.60160,-103.60150,3.93510,57.29640,-1.42180,3.1794,3.0945
2018-09-30,43.18300,9.28100,33.90200,49.71700,49.95100,-16.04900,-16.04900,0.12100,-16.17000,-16.17000,,-16.09200,13.90800,13.90800,-1.16000,-1.16000,4.35310,-8.41030,-184.83240,-185.32760,0.01880,33.87240,33.87240,-3.50750,-113.57730,-3.10530,-0.8858,-0.8894
2018-06-30,39.71800,8.80700,30.91100,30.09900,30.33400,0.57700,0.57700,-4.99800,5.57500,5.57500,,5.63000,13.88800,13.88800,0.41000,0.41000,2.09660,-11.65980,2.52170,24.60560,0.04990,-17.24460,-17.24460,1.21530,18.90980,-2.10740,1.5036,1.4948
2018-03-31,36.88300,8.15300,28.73000,33.07600,33.30500,-4.57500,-4.57500,0.14400,-4.71900,-4.71900,,-4.67000,13.89900,13.89900,-0.34000,-0.34000,3.29700,-8.18810,-26.65770,-27.21130,0.03960,10.98690,10.98690,-1.09010,-25.23660,-2.79740,-0.73650,-0.73800
2017-12-31,34.67800,8.19600,26.48200,47.13100,47.36300,-20.88100,-20.88100,-2.53100,-18.35000,-18.35000,,-18.25800,13.92500,13.94000,-1.31000,-1.31000,2.42990,-9.32460,-1489.37200,-1302.28200,0.00330,50.79310,50.79310,-4.31140,-72.62720,-2.36250,-1.0405,-1.0524
2017-09-30,30.80700,7.26800,23.53900,37.79300,38.02900,-14.49000,-14.49000,-0.02200,-14.46800,-14.46800,,-14.46700,13.98400,13.99700,-1.04000,-1.04000,1.38000,-18.97680,-241.05800,-240.67540,0.01400,85.80240,85.80240,-3.37200,-32.60320,-1.09960,-1.6023,-1.613
2017-06-30,28.16100,6.41900,21.74200,34.72300,34.96600,-13.22400,-13.22400,-4.44300,-8.78100,-8.78100,,-8.78400,13.98400,13.99700,-0.63000,-0.63000,1.02250,-205.99850,-126.08700,-83.75290,0.02620,653.35450,653.35110,-2.19720,-14.69850,-0.08700,0.5724,0.5683
2017-03-31,27.49200,5.81700,21.67500,20.02000,20.33000,1.34500,1.34500,0.61800,0.72700,0.72700,,0.72800,13.94400,13.97700,0.05000,0.05000,0.89680,36.62860,6.20560,3.35890,0.05840,10.36650,10.36650,0.19590,1.06990,0.45540,0.17150,0.16990
2016-12-31,25.95900,5.51400,20.44500,24.32200,24.75000,-4.30500,-4.30500,-2.20400,-2.10100,-2.10100,,-2.10000,13.86700,13.93700,-0.16000,-0.16000,0.91320,44.00780,-33.89500,-16.53410,0.03500,-36.36830,-36.36830,-0.57950,-3.15620,0.37640,1.0259,1.0183
2016-09-30,25.67200,5.25700,20.41500,33.35200,34.14600,-13.73100,-13.73100,-4.66600,-9.06500,-9.06500,,-9.06500,13.86700,13.93000,-0.65000,-0.65000,0.89350,31.67570,-300.06560,-198.09880,0.01360,-122.54980,-122.55010,-2.69930,-13.05690,0.48130,0.856,0.8513
2016-06-30,23.94000,4.79200,19.14800,16.11900,18.21800,0.93000,0.93000,0.65700,0.27300,0.27300,,0.27700,13.80600,13.87200,0.02000,0.02000,0.79330,12.46680,4.56890,1.36080,0.06780,1.69210,1.69210,0.09090,0.34980,1.06080,0.2899,0.2799
2016-03-31,20.75900,4.64400,16.11500,7.20900,11.36500,4.75000,4.75000,0.19800,4.55200,4.55200,,4.55300,13.89800,13.97300,0.33000,0.33000,0.80620,11.77910,19.64270,18.82810,0.08660,29.17010,29.17010,1.62970,5.65360,1.01780,0.62760,0.62480
2015-12-31,20.30500,4.59100,15.71400,8.29000,15.88900,-0.17500,-0.17500,1.91000,-2.08500,-2.08500,,-2.08400,13.90600,13.96100,-0.15000,-0.15000,0.85540,17.87540,-0.62980,-7.50020,0.09900,-19.03940,-19.03940,-0.74270,-2.75310,0.71430,0.5725,0.5687
2015-09-30,18.50400,4.65300,13.85100,3.95300,14.32500,-0.47400,-0.47400,-0.90300,0.42900,0.42900,,0.43300,13.90700,14.04100,0.03000,0.03000,0.83660,15.29290,-1.57860,1.44200,0.11080,3.39780,3.39780,0.15830,0.55510,0.82210,0.2229,0.2076
2015-06-30,19.06800,4.52900,14.53900,1.74200,11.70300,2.83600,2.83600,1.44000,1.39600,1.39600,,1.39700,13.91100,13.91600,0.10000,0.10000,0.84100,16.20650,9.05490,4.46040,0.11520,11.44170,11.44170,0.51340,1.81920,0.79380,-0.0748,-0.0932
2015-03-31,20.37700,4.55700,15.82000,1.62600,14.47200,1.34800,1.34800,-0.61800,1.96600,1.96600,,1.96700,13.92300,13.92500,0.14000,0.14000,0.86310,17.73270,3.71930,5.42730,0.14510,19.11340,19.11340,0.78710,2.61600,0.66900,-0.65870,-0.68450
2014-12-31,32.84600,5.60100,27.24500,14.56800,30.09800,-2.85300,-2.85300,-38.22700,35.37400,35.37400,,35.37500,13.98300,13.98400,2.52000,2.52000,0.89690,26.87610,-7.36070,91.26680,0.14440,475.32940,475.32820,13.18180,48.99850,0.48610,-0.1501,-0.1832
2014-09-30,22.21500,6.10600,16.10900,9.73000,21.01500,-4.90600,-4.90600,0.94000,-5.84600,-5.84600,,-5.84600,13.97000,13.97000,-0.42000,-0.42000,1.37660,-9.00290,-17.03000,-20.29300,0.09530,22.17670,22.17670,-1.93320,-8.35100,-1.70880,-0.2913,-0.3215
2014-06-30,19.75300,6.15800,13.59500,7.52700,24.10000,-10.50500,-10.50500,0.67300,-11.17800,-11.17800,,-11.17800,13.98900,13.98900,-0.80000,-0.80000,1.26250,-11.24810,-36.08730,-38.39920,0.09730,55.85370,55.85370,-3.73530,-14.66140,-1.29570,-0.0831,-0.1702
2014-03-31,24.90700,6.18700,18.72000,2.05300,27.76100,-9.04100,-9.04100,1.98200,-11.02300,-11.02300,,-11.17400,14.08100,14.08100,-0.79000,-0.79000,1.11080,-25.94920,-21.60590,-26.70330,0.12380,114.96660,114.96650,-3.26190,-12.74280,-0.61690,-0.95820,-1.09870
2013-12-31,17.07900,6.23500,10.84400,2.24600,14.31200,-3.46800,-3.46800,-7.46500,3.99700,3.99700,,4.00000,13.77400,13.77400,0.29000,0.29000,0.98810,213.46890,-10.07580,11.62150,0.09770,345.16390,345.16730,1.13480,4.11670,0.07430,-0.4783,-0.5826
2013-09-30,22.87000,5.99900,16.87100,19.20500,24.31300,-7.44200,-7.44200,1.44300,-8.88500,-8.88500,,-8.88400,13.71700,13.71700,-0.65000,-0.65000,1.03650,-75.46710,-35.03270,-41.82080,0.05950,263.49390,263.49270,-2.48920,-9.61510,-0.21940,-0.4404,-0.4904
2013-06-30,20.64200,5.86600,14.77600,23.68600,24.10400,-9.32800,-9.32800,0.46200,-9.79000,-9.79000,,-9.84900,13.78400,13.78400,-0.71000,-0.71000,0.95590,56.97460,-66.75250,-70.48090,0.03980,-221.99530,-221.99530,-2.78580,-9.78630,0.28550,-0.5501,-0.6297
2013-03-31,28.97900,5.77200,23.20700,25.37500,25.74800,-2.54100,-2.54100,0.44600,-2.98700,-2.98700,,-3.00800,13.84000,13.84000,-0.22000,-0.22000,0.86750,17.97600,-12.13870,-14.36970,0.05670,-20.47850,-20.47850,-0.80920,-2.71380,0.94130,-0.48100,-0.50020
2012-12-31,30.88300,5.54200,25.34100,32.23100,32.67900,-7.33800,-7.33800,-5.21800,-2.12000,-2.12000,3.79000,1.41700,19.27100,19.31400,0.01000,0.00000,0.83250,13.66600,-51.77450,9.99790,0.03730,-11.04920,-11.04920,-0.55730,-1.85120,1.23720,-0.0108,-0.0252
2012-09-30,22.30500,7.40600,14.89900,29.19100,30.70900,-15.81000,-15.81000,-7.41800,-8.39200,-8.39200,41.31600,33.21100,19.30600,19.32600,1.72000,1.72000,0.84480,16.59510,-290.89240,611.05790,0.01340,-47.97890,-47.97900,-2.06390,-7.44730,1.13440,-0.4735,-0.5206
2012-06-30,28.20500,7.32500,20.88000,31.17500,31.52300,-10.64300,-10.64300,-1.25700,-9.38600,-9.38600,3.43000,-5.74500,21.99700,22.04800,-0.26000,-0.26000,0.58950,4.92520,-88.07510,-47.54220,0.02440,-14.17780,-14.17780,-1.89500,-5.82050,2.79700,0.1508,0.1315
2012-03-31,33.42500,10.85100,22.57400,32.18600,32.61400,-10.04000,-10.04000,-1.71600,-8.32400,-8.32400,3.81800,-4.43200,21.97400,22.05700,-0.20000,-0.20000,0.70970,5.78930,-70.16070,-30.97140,0.02400,-11.45410,-11.45410,-1.39810,-3.32530,3.07040,0.48800,0.45560
2011-12-31,32.22900,10.24000,21.98900,40.19400,40.54900,-18.56000,-18.56000,-2.73700,-15.82300,-15.82300,18.95400,3.09700,25.73500,25.82100,-0.12000,-0.11000,0.69800,6.09310,148.94480,-24.85350,-0.01920,-20.73030,-20.73030,-2.44220,-6.26090,3.23990,-0.887,-0.8851
2011-09-30,44.03700,10.28200,33.75500,37.33500,37.83900,-4.08400,-4.08400,0.61900,-4.70300,-4.70300,6.12500,1.69900,22.49700,22.56000,0.08000,0.08000,0.71300,6.36740,-20.02450,8.33050,0.02870,-5.91520,-5.92010,-0.66160,-1.69780,3.30330,1.5729,1.5604
2011-06-30,46.65400,11.35500,35.29900,36.33200,38.11700,-2.81800,-2.81800,0.85000,-3.66800,-3.66800,104.42600,100.76600,22.66200,22.72500,4.45000,4.43000,0.71930,7.24780,-8.92590,319.17260,0.04180,-4.65900,-4.66690,-0.48530,-1.30780,3.23880,1.7712,1.7369
2011-03-31,65.60500,11.95100,53.65400,28.24000,30.23800,23.41600,23.41600,0.27400,23.14200,23.14200,6.61100,28.45500,35.80100,36.01600,0.80000,0.79000,0.70670,7.69010,39.56210,48.07560,0.06520,25.45150,26.11550,2.55040,7.46540,2.38690,0.78730,0.77250
2010-12-31,54.60800,13.19600,41.41200,57.80400,59.90800,-18.49600,-18.49600,0.98900,-19.48500,-19.48500,-6.04600,-27.52500,39.78600,39.99700,-0.88000,-0.88000,0.78810,11.28000,-283.81140,-422.35670,0.00740,-31.52040,-32.78150,-2.21190,-6.68070,1.62680,0.1906,0.1406
2010-09-30,69.68300,11.60000,58.08300,64.16100,66.84600,-8.76300,-8.76300,-1.64800,-7.11500,-7.11500,8.44000,1.76100,35.75900,35.90200,0.05000,0.05000,0.72820,9.18420,-27.63830,5.55420,0.03130,-8.19690,-17.32790,-0.70310,-2.22790,2.28370,2.3919,2.3603
2010-06-30,73.49200,16.20200,57.29000,89.62600,92.62700,-35.33700,-35.33700,-0.99300,-34.34400,-34.34400,4.73500,-28.95900,39.80200,39.96500,-0.73000,-0.73000,0.75740,11.11430,-213.47800,-174.94710,0.01480,-42.33210,-94.39310,-3.07500,-10.26800,2.13230,2.1949,2.1736
2010-03-31,103.07600,17.63300,85.44300,127.44100,130.60800,-45.16500,-45.16500,-0.25500,-44.91000,-44.91000,3.78000,-42.78100,47.83400,48.01200,-0.89000,-0.89000,0.58730,5.49790,-180.89160,-171.34330,0.01770,-23.00480,-29.86550,-3.18990,-9.49460,3.89090,3.61100,3.61740
2009-12-31,14.47600,12.19800,2.27800,125.17200,128.00000,-125.72200,-125.72200,-60.59600,-65.12600,-65.12600,13.70600,-54.61700,47.68300,47.73000,-1.14000,-1.14000,0.59690,2.27200,296.11600,128.64070,-0.05670,-31.35270,-40.33000,-8.69700,-12.63860,4.15690,-1.5338,-1.5579
2009-09-30,-174.24700,9.46500,-183.71200,53.19200,57.71200,-241.42400,-241.42400,-2.79100,-238.63300,-238.63300,,-239.41100,47.73100,47.79900,-5.02000,-5.02000,0.54720,1.44820,170.57670,169.15440,-0.19400,-93.89710,-114.89310,-32.71310,-42.51460,5.08460,3.8486,3.8411
2009-06-30,-92.61300,10.01800,-102.63100,73.81000,99.12400,-201.75500,-201.75500,-59.95100,-141.80400,-141.80400,-4.38700,-134.34400,47.73300,47.78000,-2.81000,-2.81000,0.38190,0.94580,251.37680,167.38600,-0.07250,-28.76710,-31.84520,-12.81720,-17.78080,9.59340,2.6742,2.656
2009-03-31,-88.51600,10.19200,-98.70800,70.80800,77.13500,-175.84300,-175.84300,-60.63900,-115.20400,-115.20400,0.09800,-112.51700,47.54600,47.54600,-2.37000,-2.37000,0.32260,0.76460,257.40030,164.70320,-0.05240,-18.16130,-20.35620,-8.82870,-12.30310,12.24140,1.04360,1.01820
