,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$-1.45,$-1.40
1,2024-08-01,2024-06-30,$-1.64,$-1.52
2,2024-05-02,2024-03-31,$-1.72,$-2.03
3,2024-02-15,2023-12-31,$-1.65,$-1.52
4,2023-11-02,2023-09-30,$-2.08,$-2.23
5,2023-08-03,2023-06-30,$-2.11,$-2.25
6,2023-05-04,2023-03-31,$-1.97,$-2.33
7,2023-02-16,2022-12-31,$-2.03,$-2.16
8,2022-11-02,2022-09-30,$-2.29,$-2.43
9,2022-07-28,2022-06-30,$-1.72,$-2.26
10,2022-05-05,2022-03-31,$-1.76,$-2.19
11,2022-02-10,2021-12-31,$-1.32,$-1.79
12,2021-11-02,2021-09-30,$-1.43,$-1.08
13,2021-08-02,2021-06-30,$-1.28,$-1.45
14,2021-05-04,2021-03-31,$-1.25,$-2.03
15,2021-02-11,2020-12-31,$-1.06,$-1.34
16,2020-10-27,2020-09-30,$-1.24,$-1.13
17,2020-07-30,2020-06-30,$-1.56,$-0.82
18,2020-05-06,2020-03-31,$-1.60,$-2.04
19,2020-02-13,2019-12-31,$-1.61,$-1.64
20,2019-11-05,2019-09-30,$-1.71,$-1.96
21,2019-08-01,2019-06-30,$-1.73,$-1.72
22,2019-05-06,2019-03-31,$-1.73,$-1.82
23,2019-02-19,2018-12-31,$-1.74,$-1.73
24,2018-11-05,2018-09-30,$-1.94,$-1.74
25,2018-08-02,2018-06-30,$-2.10,$-1.87
26,2018-05-07,2018-03-31,$-0.60,$0.62
27,2018-02-20,2017-12-31,$-2.00,$-2.27
28,2017-11-02,2017-09-30,$-1.87,$-1.87
29,2017-07-27,2017-06-30,$-1.73,$-1.72
30,2017-05-04,2017-03-31,$-1.70,$-1.63
31,2017-02-16,2016-12-31,$-1.74,$-1.75
32,2016-11-07,2016-09-30,$-1.56,$-1.64
33,2016-08-08,2016-06-30,$-1.47,$-1.46
34,2016-05-09,2016-03-31,$-1.29,$-1.35
35,2016-02-25,2015-12-31,$-1.11,$-1.42
36,2015-11-09,2015-09-30,$-0.85,$-1.03
37,2015-08-13,2015-06-30,$-0.62,$-0.83
38,2015-05-11,2015-03-31,$-0.54,$-0.63
39,2015-03-25,2014-12-31,$-0.53,$-0.52
