,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$-0.08,$-0.11
1,2024-08-07,2024-06-30,$-0.19,$-0.15
2,2024-05-07,2024-03-31,$-0.28,$-0.24
3,2024-02-27,2023-12-31,$-0.37,$-0.30
4,2023-11-06,2023-09-30,$-0.48,$-0.41
5,2023-08-07,2023-06-30,$-0.45,$-0.42
6,2023-05-08,2023-03-31,$-0.44,$-0.42
7,2023-02-23,2022-12-31,$-0.46,$-0.41
8,2022-11-08,2022-09-30,$-0.39,$-0.30
9,2022-08-03,2022-06-30,$-0.36,$-0.31
10,2022-05-10,2022-03-31,$-0.39,$-0.31
11,2022-02-24,2021-12-31,$-0.36,$-0.37
12,2021-11-02,2021-09-30,$-0.27,$-0.35
13,2021-08-05,2021-06-30,$-0.26,$-0.34
14,2021-05-07,2021-03-31,$-0.27,$-0.57
15,2021-02-25,2020-12-31,$-0.28,$-0.31
16,2020-11-04,2020-09-30,$-0.29,$-0.25
17,2020-08-07,2020-06-30,$-0.34,$-0.28
18,2020-05-07,2020-03-31,$-0.29,$-0.36
19,2020-02-25,2019-12-31,$-0.34,$-0.46
20,2019-11-07,2019-09-30,$-0.54,$-0.56
21,2019-08-08,2019-06-30,$-0.77,$-0.72
22,2019-05-08,2019-03-31,$-0.80,$-0.91
23,2019-03-18,2018-12-31,$-0.96,$-0.99
24,2018-11-06,2018-09-30,$-1.25,$-1.06
25,2018-08-03,2018-06-30,$-0.95,$-1.01
26,2018-05-08,2018-03-31,$-0.99,$-0.98
27,2018-03-12,2017-12-31,$-0.90,$-0.80
28,2017-11-07,2017-09-30,$-0.86,$-0.63
29,2017-08-08,2017-06-30,$-0.68,$-0.56
30,2017-05-09,2017-03-31,$-0.54,$-0.48
31,2017-03-15,2016-12-31,$-0.59,$-0.49
32,2016-11-03,2016-09-30,$-0.68,$-0.50
33,2016-08-11,2016-06-30,$-0.61,$-0.62
34,2016-05-11,2016-03-31,$-0.50,$-0.65
35,2016-03-23,2015-12-31,$-0.40,$-0.28
36,2015-11-18,2015-09-30,$-1.46,$-5.11
