Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,58.37000,21.45900,36.91100,16.64700,42.69100,59.33800,-22.42700,1.45300,-20.97400,-20.97400,-20.97400,-20.97400,-21.09900,-22.42700,52.01100,52.01100,-0.40000,-0.40000,6.02060,0.17580,0.22150,63.23630,-38.42210,-38.42210,-35.93280,-35.93290,0.15600,0.42200,0.84540,106.46430,-8.69500,-8.73120,-5.60590,-7.16680,4.62580,-0.3545,-0.3588
2024-06-30,53.35300,21.87100,31.48200,17.50100,40.80900,58.31000,-26.82800,1.20200,-25.62600,-25.62600,-25.62600,-25.62600,-25.55900,-26.82800,51.62200,51.62200,-0.50000,-0.50000,7.51290,0.16950,0.21190,59.00700,-50.28400,-50.28400,-48.03100,-48.03100,0.14250,0.49860,0.90560,99.38580,-10.17800,-10.22130,-6.84550,-8.45230,4.85120,-0.2974,-0.3171
2024-03-31,44.53900,19.50500,25.03400,13.08400,39.59900,52.68300,-27.64900,1.69200,-25.95700,-25.95700,-25.95700,-25.95700,-26.46500,-27.64900,51.01100,51.01100,-0.51000,-0.51000,8.51710,0.16290,0.20180,56.20690,-62.07820,-62.07820,-58.27930,-58.27930,0.11630,0.46860,0.79420,113.32290,-9.83040,-9.87290,-6.77910,-8.22940,5.13780,-0.63290,-0.67110
2023-12-31,43.58100,22.32600,21.25500,14.49600,36.31800,50.81400,-29.55900,2.05300,-27.50600,-27.50600,-27.50600,-27.50600,-28.24100,-29.55900,47.25500,47.25500,-0.54000,-0.54000,7.63310,0.15460,0.18960,48.77130,-67.82550,-67.82550,-63.11470,-63.11470,0.10770,0.56160,0.90090,99.90230,-9.79730,-9.83950,-6.79640,-8.28270,5.52980,-0.5631,-0.7551
2023-09-30,35.10200,16.22800,18.87400,11.60000,32.88300,44.48300,-25.60900,0.98700,-24.62200,-24.62200,-24.62200,-24.62200,-24.55500,-25.60900,48.31000,48.31000,-0.51000,-0.51000,8.91450,0.15080,0.17760,53.76900,-72.95600,-72.95600,-70.14410,-70.14420,0.08340,0.38450,1.01390,88.76930,-8.22500,-8.26010,-5.84670,-6.98450,5.93100,-0.2993,-0.4035
2023-06-30,33.10400,14.67500,18.42900,11.61300,32.44100,44.05400,-25.62500,0.34000,-25.28500,-25.28500,-25.28500,-25.28500,-24.98300,-25.62500,45.16000,45.16000,-0.56000,-0.56000,6.39910,0.25410,0.34060,55.67000,-77.40760,-77.40760,-76.38050,-76.38050,0.12150,0.34420,0.99790,90.18760,-16.21850,-16.35920,-9.28070,-12.09760,3.44380,-0.6259,-0.7446
2023-03-31,24.40400,11.91300,12.49100,10.73700,30.13100,40.86800,-28.37700,-0.10700,-28.48400,-28.48400,-28.48400,-28.48400,-27.58400,-28.37700,45.06600,45.06600,-0.63000,-0.63000,7.55540,0.23450,0.30640,51.18420,-116.28010,-116.28010,-116.71860,-116.71860,0.08580,0.30600,1.18230,76.12610,-16.45280,-16.58780,-10.01340,-12.59400,3.84650,-0.79720,-0.91570
2022-12-31,23.77700,13.10100,10.67600,9.68200,26.03400,35.71600,-25.04000,-3.13200,-28.17200,-28.17200,-28.17200,-28.17200,-24.37700,-25.04000,44.40000,44.40000,-0.63000,-0.63000,7.72530,0.21190,0.26890,44.90050,-105.31190,-105.31190,-118.48430,-118.48430,0.07690,0.45900,1.55690,57.80710,-14.29530,-14.40320,-9.10750,-11.26590,4.39620,-0.5737,-0.5934
2022-09-30,20.34900,10.11800,10.23100,7.58200,24.75400,32.33600,-22.10500,-0.50800,-22.61300,-22.61300,-22.61300,-22.61300,-21.40200,-22.10500,44.64000,44.64000,-0.51000,-0.51000,10.56080,0.19150,0.23690,50.27770,-108.62940,-108.62940,-111.12590,-111.12590,0.06280,0.45250,1.58510,56.78020,-10.24320,-10.31540,-6.97850,-8.28120,4.93720,-0.439,-0.4729
2022-06-30,16.69100,8.20500,8.48600,6.70600,19.65500,26.36100,-17.87500,-1.30900,-19.18400,-19.18400,-19.18400,-19.18400,-17.15800,-17.87500,44.32400,44.32400,-0.43000,-0.43000,16.01120,0.17880,0.21770,50.84180,-107.09370,-107.09370,-114.93620,-114.93620,0.05370,0.59560,1.53210,58.74180,-8.02050,-8.07500,-6.16990,-6.58640,5.37040,-0.382,-0.3869
2022-03-31,14.19700,6.50500,7.69200,5.01100,18.38500,23.39600,-15.70400,-1.48100,-17.18500,-17.18500,-17.18500,-17.18500,-14.94600,-15.70400,43.85500,43.85500,-0.39000,-0.39000,20.87000,0.17010,0.20490,54.18050,-110.61490,-110.61490,-121.04670,-121.04670,0.04420,0.51510,2.03050,44.32490,-6.79920,-6.84480,-5.35510,-5.64300,5.73430,-0.41570,-0.41700
2021-12-31,10.13700,5.62200,4.51500,5.07600,16.27000,21.34600,-16.83100,-1.51700,-18.34800,-18.34800,-18.34800,-18.34800,-16.06800,-16.83100,16.48000,16.48000,2.84000,2.84000,20.08210,0.16160,0.19280,44.53980,-166.03530,-166.03520,-181.00020,-181.00030,0.03010,0.42760,2.27080,39.63300,-6.86960,-6.91490,-5.44410,-5.75910,6.11530,0.0493,0.0359
2021-09-30,8.66800,4.42800,4.24000,4.91900,12.11800,17.03700,-12.79700,-1.30600,-14.10300,-14.10300,-14.10300,-14.10300,-12.00100,-12.79700,11.58000,11.58000,-1.22000,-1.22000,23.94180,0.15310,0.18080,48.91560,-147.63500,-147.63500,-162.70190,-162.70190,0.02470,0.42570,1.36440,65.96330,-4.97790,-5.01010,-4.01270,-4.21570,6.51710,1.4935,1.4976
2021-06-30,8.47600,4.89300,3.58300,4.47600,12.29900,16.77500,-13.19200,-1.38800,-14.58000,-14.58000,-14.58000,-14.58000,-12.34200,-13.19200,5.59700,5.59700,-2.60000,-2.60000,,,,42.27230,-155.63950,-155.63950,-172.01510,-172.01510,,,,,,,,,,-1.8752,-1.8937
2021-03-31,7.19200,3.66500,3.52700,4.52200,10.34900,14.87100,-11.34400,-1.47800,-12.82200,-12.82200,-12.82200,-12.82200,-10.42900,-11.34400,4.83000,4.83000,-2.65000,-2.65000,,,,49.04060,-157.73080,-157.73080,-178.28140,-178.28140,,,,,,,,,,-3.14660,-3.15470
2020-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,8.0614,8.1132
2020-09-30,2.10700,2.13800,-0.03100,3.89300,7.05400,10.94700,-10.97800,-1.03000,-12.00800,-12.00800,-12.00800,-12.00800,-10.97800,-10.97800,4.32900,4.32900,-2.77000,-2.77000,,,,-1.47130,-521.02510,-521.02510,-569.90980,-569.90980,,,,,,,,,,-8.0614,-8.1132
