Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7369.00000,7369.00000,2964.00000,-176.00000,4004.00000,-138.00000,3866.00000,603.00000,3263.00000,3263.00000,3263.00000,4731.00000,4004.00000,923.00000,925.00000,3.54000,3.53000,1.28950,0.70200,2.45590,100.00000,54.33570,54.33570,52.46300,44.28010,0.15600,1.83580,49.02430,43.65220,-72.81860,6.90770,13.00880,8.12500,5.5804,5.2846
2024-06-30,6961.00000,6961.00000,2602.00000,-98.00000,4036.00000,-97.00000,3939.00000,681.00000,3258.00000,3258.00000,3258.00000,4676.00000,4036.00000,929.00000,930.00000,3.51000,3.50000,1.14020,0.66060,2.09180,100.00000,57.98020,57.98020,56.58670,46.80360,0.16440,1.65940,54.23790,43.67290,-76.62280,7.69610,14.82320,8.05620,3.3838,3.0633
2024-03-31,6348.00000,6348.00000,116.00000,-126.00000,3604.00000,-46.00000,3558.00000,547.00000,3011.00000,3011.00000,3011.00000,4231.00000,3604.00000,933.00000,935.00000,3.23000,3.22000,1.08990,0.65020,2.14510,100.00000,56.77380,56.77380,56.04920,47.43230,0.14900,1.50040,59.98580,41.32580,-68.71290,7.06770,14.45580,7.82600,1.78820,1.38400
2023-12-31,6548.00000,6548.00000,4706.00000,-308.00000,3372.00000,-51.00000,3321.00000,530.00000,2791.00000,2791.00000,2791.00000,4003.00000,3372.00000,944.00000,946.00000,2.97000,2.97000,1.16580,0.67280,2.24820,100.00000,51.49660,51.49660,50.71780,42.62370,0.15430,1.61280,55.80330,40.01430,-58.49930,6.57510,13.09160,7.46790,4.3394,4.0577
2023-09-30,6533.00000,6533.00000,2478.00000,,3844.00000,-83.00000,3761.00000,563.00000,3198.00000,3198.00000,3198.00000,4469.00000,3844.00000,941.00000,943.00000,3.40000,3.39000,1.16970,0.69110,2.44750,100.00000,58.83970,58.83970,57.56930,48.95150,0.16470,1.66450,54.07160,50.28300,-62.09710,8.06070,15.53260,6.77320,3.4594,3.2073
2023-06-30,6269.00000,6269.00000,2401.00000,-20.00000,3656.00000,48.00000,3704.00000,859.00000,2845.00000,2845.00000,2845.00000,4252.00000,3656.00000,946.00000,949.00000,3.01000,3.00000,1.12940,0.71990,2.81090,100.00000,58.31870,58.31870,59.08440,45.38200,0.16070,1.66600,54.02300,51.19670,-46.86210,7.29410,14.33900,5.89290,2.8578,2.6096
2023-03-31,5748.00000,5748.00000,167.00000,-211.00000,3136.00000,-283.00000,2853.00000,492.00000,2361.00000,2361.00000,2361.00000,3705.00000,3136.00000,953.00000,956.00000,2.48000,2.47000,1.20280,0.73950,2.89050,100.00000,54.55810,54.55810,49.63470,41.07520,0.14760,1.63710,54.97390,43.83590,-37.98260,6.06380,11.41790,5.68140,2.00730,1.63910
2022-12-31,5817.00000,5817.00000,2434.00000,-15.00000,3184.00000,-95.00000,3089.00000,564.00000,2525.00000,2525.00000,2525.00000,3757.00000,3184.00000,968.00000,971.00000,2.64000,2.62000,1.17180,0.68390,2.20630,100.00000,54.73610,54.73610,53.10300,43.40730,0.15020,1.69840,52.99120,39.72620,-50.24880,6.52050,12.55910,6.64850,3.1668,2.8201
2022-09-30,5756.00000,5756.00000,2251.00000,-208.00000,3112.00000,-40.00000,3072.00000,573.00000,2499.00000,2499.00000,2499.00000,3682.00000,3112.00000,965.00000,968.00000,2.59000,2.58000,1.24840,0.67890,2.26280,100.00000,54.06530,54.06530,53.37040,43.41560,0.15300,1.81750,49.51880,38.90710,-57.64710,6.64420,12.49500,6.66980,4.0104,3.7212
2022-06-30,5497.00000,5497.00000,2157.00000,-133.00000,3018.00000,-220.00000,2798.00000,523.00000,2275.00000,2275.00000,2275.00000,3589.00000,3018.00000,971.00000,974.00000,2.34000,2.34000,1.25870,0.68790,2.32220,100.00000,54.90270,54.90270,50.90050,41.38620,0.15170,1.73130,51.98290,36.48170,-45.87620,6.27920,11.38530,6.44210,2.5357,2.3415
2022-03-31,5167.00000,5167.00000,2025.00000,,2950.00000,-177.00000,2773.00000,142.00000,2631.00000,2631.00000,2631.00000,3572.00000,2950.00000,977.00000,981.00000,2.69000,2.68000,1.33740,0.66130,2.06220,100.00000,57.09310,57.09310,53.66750,50.91930,0.13900,1.78850,50.32130,37.04590,-62.67270,7.07960,12.54650,7.28410,1.81650,1.51680
2021-12-31,5216.00000,5216.00000,2200.00000,,2827.00000,-4.00000,2823.00000,444.00000,2379.00000,2379.00000,2379.00000,3392.00000,2827.00000,988.00000,992.00000,2.41000,2.41000,1.28770,0.63970,1.88280,100.00000,54.19860,54.19860,54.12190,45.60970,0.13850,1.73520,51.86730,32.22270,-60.22790,6.31550,11.60940,7.53370,3.2019,2.9733
