Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,27.64800,27.64800,48.54900,9.50800,-30.40900,0.25800,-30.15100,-0.03600,-30.11500,-30.11500,-30.11500,-29.08300,-30.40900,20.38800,20.38800,-1.48000,-1.48000,8.62910,100.00000,-109.98620,-109.98620,-109.05310,-108.92290,0.06280,0.49020,183.59050,-7.83460,-7.83460,-6.83510,-7.83460,18.74500,-0.65090,-0.66870
2021-09-30,23.57500,23.57500,48.94600,8.35600,-33.72700,0.33300,-33.39400,-8.79500,-24.59900,-24.59900,-24.59900,-32.32100,-33.72700,20.17100,20.17100,-1.23000,-1.23000,8.81960,100.00000,-143.06260,-143.06250,-141.65010,-104.34360,0.05370,0.38750,232.22870,-6.15850,-6.15850,-5.60610,-6.15850,19.73660,-1.0457,-1.0474
2021-06-30,21.62400,21.62400,46.99400,8.47700,-33.84700,0.43900,-33.40800,-9.38400,-24.02400,-24.02400,-24.02400,-32.46400,-33.84700,20.20100,20.20100,-1.19000,-1.19000,11.21980,100.00000,-156.52520,-156.52520,-154.49500,-111.09880,0.04800,0.41430,217.23360,-5.74940,-5.74940,-5.33350,-5.74940,20.67440,-1.4592,-1.4789
2021-03-31,20.13200,20.13200,41.50600,8.32600,-29.70000,0.54500,-29.15500,-7.11000,-22.04500,-22.04500,-22.04500,-28.34100,-29.70000,20.17100,20.17100,-1.09000,-1.09000,16.08760,100.00000,-147.52630,-147.52630,-144.81920,-109.50230,0.04300,1.00000,90.00000,-5.05580,-5.05580,-4.71280,-5.05580,21.60180,-0.2241,-4.5812
2020-12-31,31.74300,31.74300,36.66500,7.37700,-12.29900,0.67700,-11.62200,-3.29400,-8.32800,-8.32800,-8.32800,-10.99700,-12.29900,20.09300,20.09300,-0.41000,-0.41000,19.35180,100.00000,-38.74560,-38.74560,-36.61280,-26.23570,0.06600,1.00000,90.00000,-1.84250,-1.84250,-1.73140,-1.84250,22.44040,-0.74110,3.60020
2020-09-30,23.63100,23.63100,36.68600,6.72800,-19.78300,1.14900,-18.63400,10.70700,-29.34100,-29.34100,-29.34100,-18.47500,-19.78300,19.94000,19.94000,-1.48000,-1.45000,18.08330,100.00000,-83.71630,-83.71630,-78.85400,-124.16310,0.04860,0.64680,139.13800,-6.44040,-6.44040,-6.03560,-6.44040,22.69160,-0.7708,-0.7876
2020-06-30,18.65300,18.65300,34.68200,6.82300,-22.85200,1.44500,-21.40700,-7.14200,-14.26500,-14.26500,-14.26500,-21.65200,-22.85200,20.02000,20.02000,-0.71000,-0.71000,17.28620,100.00000,-122.51110,-122.51110,-114.76440,-76.47560,0.03650,1.00000,90.00000,-2.96840,-2.96840,-2.78770,-2.96840,23.94410,-0.2308,-0.2443
2020-03-31,27.61900,27.61900,32.61000,6.88400,-11.87500,1.95000,-9.92500,-3.92000,-6.00500,-6.00500,-6.00500,-11.00900,-11.87500,19.92200,19.92200,-0.30000,-0.30000,20.63480,100.00000,-42.99580,-42.99580,-35.93540,-21.74230,0.05380,1.00000,90.00000,-1.23560,-1.23560,-1.16940,-1.23560,24.31660,0.762,-3.1439
2019-12-31,52.57000,52.57000,32.77800,6.92100,12.87100,2.07600,14.94700,1.50400,13.44300,13.44300,13.44300,13.44500,12.87100,19.75100,20.77300,0.68000,0.65000,23.01630,100.00000,24.48350,24.48350,28.43260,25.57160,0.10290,1.00000,90.00000,2.78730,2.78730,2.63090,2.78730,24.34560,0.59510,4.45880
2019-09-30,51.31300,51.31300,38.71900,6.16300,6.43100,2.27400,8.70500,-0.48600,9.19100,9.19100,9.19100,6.47500,6.43100,19.58400,20.96800,0.46000,0.43000,17.77380,100.00000,12.53290,12.53290,16.96450,17.91160,0.10480,1.00000,90.00000,1.98730,1.98730,1.87640,1.98730,23.47320,0.4269,0.4113
2019-06-30,44.36700,44.36700,34.46100,6.15100,3.75500,2.41500,6.17000,-0.86600,7.03600,7.03600,7.03600,3.36400,3.75500,19.67300,21.10500,0.36000,0.33000,22.01170,100.00000,8.46350,8.46350,13.90670,15.85860,0.09370,1.00000,90.00000,1.57020,1.57020,1.48600,1.57020,22.76680,0.1172,0.0116
2019-03-31,39.63100,39.63100,34.15500,6.78000,-1.30400,2.24500,0.94100,-3.20400,4.14500,4.14500,4.14500,-1.73800,-1.30400,19.54900,21.08400,0.21000,0.20000,20.68420,100.00000,-3.29030,-3.29030,2.37440,10.45900,0.08590,1.00000,90.00000,0.95020,0.95020,0.89800,0.95020,22.17750,1.4081,1.2894
2018-12-31,69.88600,69.88600,34.87800,7.15200,27.85600,1.88500,29.74100,3.73000,26.01100,26.01100,26.01100,27.55900,27.85600,19.42600,20.81000,1.34000,1.25000,18.70410,100.00000,39.85920,39.85920,42.55650,37.21920,0.15390,1.00000,90.00000,6.09390,6.09390,5.72660,6.09390,21.96220,1.45380,1.43540
2018-09-30,67.20500,67.20500,26.92300,5.83000,34.45200,1.42900,35.88100,8.46100,27.42000,27.42000,27.42000,34.51600,34.45200,19.25500,20.65000,1.43000,1.31000,23.73720,100.00000,51.26400,51.26400,53.39040,40.80050,0.16220,1.00000,90.00000,6.96510,6.96510,6.61960,6.96510,20.29800,1.3732,1.3411
2018-06-30,57.26200,57.26200,28.48700,6.13500,22.64000,1.33800,23.97800,3.69000,20.28800,20.28800,20.28800,22.94900,22.64000,19.30300,21.01700,1.05000,0.97000,24.22790,100.00000,39.53760,39.53760,41.87420,35.43010,0.15110,1.00000,90.00000,5.62150,5.62150,5.35180,5.62150,18.64160,0.1956,0.1444
2018-03-31,44.04900,44.04900,21.48400,5.70600,16.85900,1.06600,17.92500,5.37000,12.55500,12.55500,12.55500,17.49400,16.85900,19.20600,20.60100,0.65000,0.61000,17.85810,100.00000,38.27330,38.27330,40.69330,28.50240,0.12420,1.00000,90.00000,3.76570,3.76570,3.54010,3.76570,17.31060,-0.3752,-0.4109
2017-12-31,38.10900,38.10900,17.96200,5.77000,14.37700,0.96000,15.33700,3.64400,11.69300,11.69300,11.69300,15.05200,14.37700,19.13000,19.91800,0.61000,0.59000,12.88240,100.00000,37.72600,37.72600,40.24510,30.68300,0.11180,1.64910,54.57530,3.68190,3.68190,3.43190,3.68190,16.58380,0.22140,0.19610
2017-09-30,75.92700,75.92700,16.51400,5.11800,54.29500,0.66000,54.95500,18.44700,36.50800,36.50800,36.50800,54.99700,54.29500,19.06600,19.40700,1.91000,1.89000,11.33440,100.00000,71.50950,71.50950,72.37870,48.08300,0.23250,7.15350,12.58130,12.10170,12.10170,11.17690,12.10170,15.77800,2.957,2.9469
2017-06-30,7.51100,7.51100,15.40700,5.23300,-13.12900,0.60000,-12.52900,-4.10300,-8.42600,-8.42600,-8.42600,-12.41900,-13.12900,19.08100,19.08100,-0.44000,-0.44000,18.53220,100.00000,-174.79700,-174.79700,-166.80870,-112.18210,0.02720,1.00000,90.00000,-3.23000,-3.23000,-3.05470,-3.23000,13.66510,-0.2514,-0.29
2017-03-31,8.95900,8.95900,13.00400,5.46100,-9.50600,0.54900,-8.95700,-3.56500,-5.39200,-5.39200,-5.39200,-8.76000,-9.50600,19.04700,19.04700,-0.28000,-0.28000,20.82050,100.00000,-106.10560,-106.10560,-99.97770,-60.18530,0.03210,1.00000,90.00000,-2.02700,-2.02700,-1.93290,-2.02700,13.96090,-0.1577,-0.188
2016-12-31,10.41700,10.41700,12.52600,4.93700,-7.04600,0.52400,-6.52200,-1.54200,-4.98000,-4.98000,-4.98000,-6.36500,-7.04600,19.03800,19.03800,-0.26000,-0.26000,34.84140,100.00000,-67.63940,-67.63940,-62.60920,-47.80650,0.03740,1.00000,90.00000,-1.85700,-1.85700,-1.78890,-1.85700,14.08450,0.16520,0.11510
2016-09-30,12.84100,12.84100,11.50000,4.44000,-3.09900,0.47100,-2.62800,-0.82600,-1.80200,-1.80200,-1.80200,-2.43700,-3.09900,18.92900,19.22400,-0.10000,-0.08000,29.42780,100.00000,-24.13360,-24.13360,-20.46570,-14.03320,0.04570,1.00000,90.00000,-0.66760,-0.66760,-0.64060,-0.66760,14.18030,-0.1357,-0.1543
2016-06-30,13.97800,13.97800,10.78500,4.28200,-1.08900,0.44700,-0.64200,0.43400,-1.07600,-1.07600,-1.07600,-0.36100,-1.08900,18.98300,18.98300,-0.06000,-0.06000,25.26810,100.00000,-7.79080,-7.79080,-4.59290,-7.69780,0.04960,1.00000,90.00000,-0.40000,-0.40000,-0.38160,-0.40000,14.13150,-0.1181,-0.1499
2016-03-31,13.00400,13.00400,9.14300,4.42600,-0.56500,0.47200,-0.09300,1.55200,-1.64500,-1.64500,-1.64500,0.31600,-0.56500,18.92100,18.92100,-0.09000,-0.09000,20.24230,100.00000,-4.34480,-4.34480,-0.71520,-12.65000,0.04620,1.00000,90.00000,-0.61750,-0.61750,-0.58420,-0.61750,14.05370,0.56,0.478
2015-12-31,48.44500,48.44500,9.03300,3.81800,35.59400,0.32900,35.92300,9.73400,26.18900,26.18900,26.18900,36.49500,35.59400,18.77600,19.26900,1.39000,1.36000,19.22560,100.00000,73.47300,73.47300,74.15210,54.05920,0.17400,2.56620,35.07110,9.90960,9.90960,9.40770,9.90960,14.06110,1.55650,1.44250
2015-09-30,14.41600,14.41600,7.04900,3.69300,3.67400,0.50900,4.18300,-1.62900,5.81200,5.81200,5.81200,4.47100,3.67400,18.67300,19.29500,0.30000,0.29000,25.45360,100.00000,25.48560,25.48560,29.01640,40.31630,0.05860,0.91690,98.15340,2.46110,2.46110,2.36250,2.46110,12.61730,-0.1267,-0.2085
2015-06-30,11.59900,11.59900,6.25300,3.64300,1.70300,0.28700,1.99000,-0.42800,2.41800,2.41800,2.41800,2.48700,1.70300,18.69700,19.27800,0.13000,0.13000,23.61050,100.00000,14.68230,14.68230,17.15670,20.84660,0.04880,0.88540,101.64670,1.05920,1.05920,1.01690,1.05920,12.20240,-0.739,-0.7598
2015-03-31,57.36700,57.36700,5.36800,3.43800,48.56100,0.21000,48.77100,20.01800,28.75300,28.75300,28.75300,49.26300,48.56100,18.68000,19.26900,1.54000,1.49000,8.98350,100.00000,84.64970,84.64970,85.01580,50.12120,0.23330,6.64660,13.54070,12.82390,12.82390,11.69370,12.82390,11.99650,5.1303,5.1252
2014-12-31,77.49800,77.49800,4.51900,2.76900,70.21000,0.30100,70.51100,28.50200,42.00900,42.00900,42.00900,70.81000,70.21000,18.60300,19.28300,2.26000,2.18000,9.31720,100.00000,90.59590,90.59590,90.98430,54.20660,0.35970,0.98710,91.17290,21.68620,21.68620,19.50030,21.68620,10.40740,-0.29090,-0.30420
2014-09-30,2.63700,2.63700,5.20200,2.76100,-5.32600,0.23600,-5.09000,-0.04800,-5.04200,-5.04200,-5.04200,-4.73200,-5.32600,18.58900,18.58900,-0.27000,-0.27000,22.75070,100.00000,-201.97190,-201.97190,-193.02240,-191.20210,0.01700,0.58680,153.37880,-3.39180,-3.39180,-3.24420,-3.39180,7.99430,-0.2222,-0.2492
2014-06-30,42.05100,42.05100,4.55300,2.60300,34.89500,0.03600,34.93100,-15.12200,50.05300,50.05300,50.05300,35.41700,34.89500,18.52900,19.20300,2.70000,2.61000,26.16640,100.00000,82.98260,82.98260,83.06820,119.02930,0.26360,15.82050,5.68880,32.72440,32.72440,31.37840,32.72440,8.23170,1.8526,1.8333
2014-03-31,2.16000,2.16000,4.72200,2.56500,-5.12700,-0.07600,-5.20300,,-5.20300,-5.20300,-5.20300,-4.48100,-5.12700,18.35400,18.35400,-0.28000,-0.28000,22.48220,100.00000,-237.36110,-237.36110,-240.87960,-240.87960,0.01990,0.83010,108.41670,-5.11530,-5.11530,-4.80220,-5.11530,5.50470,-0.2178,-0.2255
2013-12-31,0.89300,0.89300,4.26300,2.08700,-5.45700,0.08700,-5.37000,,-5.37000,-5.37000,-5.37000,-4.74700,-5.45700,17.94900,17.94900,-0.30000,-0.30000,36.75160,100.00000,-611.08620,-611.08620,-601.34380,-601.34380,0.00810,0.73920,121.74690,-5.08620,-5.08620,-4.87480,-5.08620,5.87670,-0.32710,-0.32840
2013-09-30,1.34900,1.34900,4.30000,1.75000,-4.70100,0.25800,-4.44300,,-4.44300,-4.44300,-4.44300,-4.06300,-4.70100,17.90400,17.90400,-0.25000,-0.25000,23.13590,100.00000,-348.48040,-348.48040,-329.35510,-329.35510,0.01150,0.84740,106.21200,-4.02200,-4.02200,-3.79830,-4.02200,6.16140,-0.1433,-0.1544
2013-06-30,1.64900,1.64900,4.03900,1.78800,-4.17800,0.04000,-4.13800,0.00000,-4.13800,-4.13800,-4.13800,-3.82100,-4.17800,17.82000,17.82000,-0.23000,-0.23000,33.27640,100.00000,-253.36570,-253.36570,-250.94000,-250.94000,0.01380,0.88800,101.35230,-3.61680,-3.61680,-3.45780,-3.61680,6.41820,-7.9652,-7.8273
2013-03-31,1.19600,1.19600,3.70400,1.49300,-4.00100,0.25200,-3.74900,,-3.74900,-3.74900,-4.99300,-3.75600,-4.00100,2.19200,2.19200,-2.28000,-2.28000,22.55380,100.00000,-334.53180,-334.53180,-313.46150,-417.47490,0.00950,0.83230,108.13550,-3.16710,-3.16710,-2.98420,-3.16710,6.64320,5.2735,5.117
2012-12-31,27.85900,27.85900,4.79800,1.15200,21.90900,0.04800,21.95700,,21.95700,21.95700,1.86800,22.15200,21.90900,1.15800,2.63700,1.61000,1.45000,,100.00000,78.64250,78.64250,78.81480,6.70520,,,,,,,,,3.43000,3.42590
2012-09-30,1.85800,1.85800,4.25500,,1.85800,,,,,,-5.38400,2.12400,,1.12700,1.12700,-4.78000,-4.78000,,,100.00000,,,-289.77390,,,,,,,,,-1.6478,-1.7405
2012-06-30,2.54200,2.54200,4.92500,1.14500,-3.52800,0.02700,-3.50100,,-3.50100,-3.50100,-4.83100,-3.25800,-3.52800,1.12000,1.12000,-4.31000,-4.31000,,100.00000,-138.78840,-138.78840,-137.72620,-190.04720,,,,,,,,,10.6218,10.569
2012-03-31,36.56500,36.56500,3.26300,1.20700,32.09500,0.01600,32.11100,,32.11100,32.11100,2.62800,32.09500,32.09500,1.08800,2.53700,2.41000,2.17000,,100.00000,87.77520,87.77520,87.81900,7.18720,,,,,,,,,11.097,11.0828
2011-09-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
2010-09-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
