Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1173.56300,701.29400,472.26900,56.93600,222.55200,,303.64500,168.62400,-21.39300,147.23100,33.45300,113.77800,113.77800,113.74200,212.42000,168.62400,59.49400,60.31200,1.91000,1.89000,2.03380,0.36060,0.63230,40.24230,14.36860,14.36860,12.54560,9.69200,0.22630,0.64000,1.78180,50.51150,4.71630,67.44160,2.19350,3.01550,40.54760,3.5369,3.0583
2024-06-30,998.19700,622.63600,375.56100,53.99600,193.53900,,272.32600,103.23500,-24.54400,78.69100,19.63800,59.05300,59.05300,59.11500,147.09000,103.23500,59.88000,60.64200,0.99000,0.97000,2.25260,0.37850,0.65820,37.62390,10.34220,10.34220,7.88330,5.92220,0.19500,0.54040,1.63550,55.02820,2.48900,42.02320,1.15370,1.54700,39.43550,1.2759,0.8167
2024-03-31,889.27300,572.89400,316.37900,49.41000,175.35000,,249.50990,66.86910,-28.35800,38.51100,12.03300,26.47800,26.47800,26.23200,109.74410,66.86910,59.84900,60.48600,0.39000,0.39000,2.28750,0.37790,0.65870,35.57730,7.51950,7.51950,4.33060,2.94980,0.17340,0.48450,1.70780,52.70060,1.11710,22.21960,0.51620,0.69500,39.24030,1.85000,1.40740
2023-12-31,1063.67000,674.94600,388.72410,44.36900,167.66700,,237.75590,150.96830,-24.16200,126.80600,29.99600,96.81000,96.81000,86.95100,194.40430,150.96810,61.26500,62.05800,1.57000,1.55000,2.26810,0.38190,0.67230,36.54550,14.19320,14.19310,11.92160,8.17460,0.20880,0.57810,1.97960,45.46380,4.13180,149.83720,1.90070,2.55390,38.96160,5.109,4.2966
2023-09-30,1070.66700,694.88000,375.78700,43.31200,200.98100,,271.01110,104.77590,-24.71400,80.06200,19.42800,60.63400,60.63400,60.33100,148.70790,104.77590,61.36800,62.09100,0.98000,0.97000,2.40760,0.38240,0.66630,35.09840,9.78600,9.78600,7.47780,5.63490,0.20720,0.53000,1.81710,49.53020,2.56220,71.73180,1.17360,1.58250,38.56160,2.2613,1.8763
2023-06-30,1000.42000,671.99900,328.42100,43.94200,172.11400,,242.44910,85.97190,-24.55000,61.42200,15.90700,45.51500,45.51500,43.37700,128.18590,85.97190,61.72200,62.34800,0.70000,0.70000,2.42630,0.38610,0.67030,32.82830,8.59360,8.59360,6.13960,4.33590,0.18800,0.46780,1.85150,48.60950,1.87940,47.85850,0.85520,1.15370,38.91060,1.3338,0.8818
2023-03-31,887.91000,615.41100,272.49900,41.82000,160.37300,,228.01600,44.48300,-22.47300,22.01000,7.84900,14.16100,14.16100,12.43000,85.38800,44.48300,61.55600,62.29400,0.06000,0.05000,2.40100,0.39480,0.68740,30.68990,5.00990,5.00990,2.47890,1.39990,0.17040,0.42790,1.81060,49.70610,0.60480,327.27790,0.27170,0.36600,37.64400,-0.29790,-0.68150
2022-12-31,1049.23200,706.06490,343.16710,38.44600,170.39500,,235.93900,107.22800,-19.76900,87.45900,13.56800,73.89100,73.89100,52.59700,147.61800,107.22800,63.11700,64.68100,0.86000,0.81000,2.19990,0.37730,0.63330,32.70650,10.21970,10.21970,8.33550,5.01290,0.20300,0.50240,2.00830,44.81490,3.27060,-102.14530,1.42940,2.03650,36.78550,1.5637,1.2402
2022-09-30,1088.25800,727.15400,361.10410,39.98500,207.84500,,273.58100,87.52310,-15.48300,72.04000,11.59400,60.44600,60.44600,53.04500,127.66210,87.52310,63.25000,64.26800,0.84000,0.83000,2.09320,0.35610,0.58440,33.18180,8.04250,8.04250,6.61980,4.87430,0.20740,0.51040,2.00590,44.86760,2.60590,225.72120,1.15220,1.67790,36.61740,-0.8706,-1.158
2022-06-30,1291.39100,834.40600,456.98500,41.59900,172.66600,,240.14100,216.84400,-13.38100,203.46300,45.82600,157.63700,157.63700,142.71400,256.59200,216.84400,63.66300,64.71400,2.24000,2.21000,2.12540,0.34710,0.56520,35.38700,16.79150,16.79150,15.75530,11.05120,0.23600,0.67260,1.86540,48.24740,6.51460,260.87920,2.88030,4.25330,37.90770,0.368,0.0848
2022-03-31,1135.85600,775.10800,360.74800,39.74400,140.21500,,206.01300,154.73500,-9.23100,145.50400,28.60800,116.89600,116.89600,101.91100,193.83300,154.73500,63.44900,64.82900,1.61000,1.57000,1.69600,0.30280,0.47300,31.76000,13.62280,13.62280,12.81010,8.97220,0.22050,0.62670,1.86250,48.32330,5.06350,-104.24600,2.26920,3.53020,36.15740,-0.15640,-0.56270
2021-12-31,1067.07100,704.53210,362.53890,29.40600,118.53800,,187.05800,175.48090,-8.90300,166.57800,20.61600,145.96200,145.96200,131.48000,205.48790,175.48090,62.68600,64.25300,2.08000,2.03000,1.59910,0.28950,0.44260,33.97520,16.44510,16.44510,15.61080,12.32160,0.21880,0.64650,1.95270,46.09060,6.59240,-61.65260,2.99240,4.68400,34.74770,0.9572,0.6087
2021-09-30,942.69800,606.70400,335.99400,27.16500,123.04400,,162.41500,173.57900,-8.21500,165.36400,32.61100,132.75300,132.75300,124.01300,197.44100,173.57900,62.69000,64.20800,1.98000,1.93000,1.88950,0.32120,0.51050,35.64170,18.41300,18.41300,17.54160,13.15510,0.22990,0.64890,1.84600,48.75400,7.44850,106.40920,3.23750,5.05590,28.25290,1.151,0.6366
2021-06-30,919.98100,580.24600,339.73500,25.34400,120.38700,,156.78300,182.95200,-8.68100,174.27100,46.36200,127.90900,127.90900,128.78300,204.83000,182.95200,62.60500,64.08900,2.06000,2.01000,2.02400,0.33720,0.52570,36.92850,19.88650,19.88650,18.94290,13.99840,0.24820,0.75080,1.91310,47.04450,7.72430,120.10570,3.45050,5.11930,26.28430,1.911,1.4946
2021-03-31,807.43400,485.62000,321.81400,22.38800,101.32300,,132.69000,189.12400,-3.81100,185.31300,35.36800,149.94500,149.94500,149.11600,208.00700,189.12400,62.47900,64.09900,2.39000,2.33000,2.61540,0.35570,0.57200,39.85640,23.42290,23.42290,22.95090,18.46790,0.23590,0.75340,1.88340,47.78490,9.83520,38.02880,4.38160,6.33730,24.21720,2.37980,1.95130
2020-12-31,761.08190,460.88010,300.20180,21.48900,97.30800,,129.14790,171.05390,-7.06800,163.98600,39.00600,124.98000,124.98000,127.28200,190.39790,171.05390,62.28100,63.73800,2.02000,1.96000,2.60280,0.37710,0.63670,39.44410,22.47510,22.47510,21.54640,16.72380,0.23520,0.76390,2.03010,44.33370,8.99010,51.44200,3.86290,5.59950,22.11900,3.4252,2.9852
2020-09-30,701.35500,425.20600,276.14900,20.65800,91.96200,,120.51200,155.63700,-8.35200,147.28500,32.05000,115.23500,115.23500,115.78100,173.45900,155.63700,62.35300,63.76100,1.86000,1.82000,2.66120,0.40620,0.72330,39.37360,22.19090,22.19090,21.00010,16.50820,0.23580,0.79780,1.76110,51.10340,9.36950,83.43290,3.87470,5.56360,19.57160,2.423,2.3064
2020-06-30,546.84800,337.86500,208.98300,19.45500,92.30800,,119.43000,89.55300,-7.48800,82.06500,18.47300,63.59200,63.59200,64.57500,107.00000,89.55300,62.26700,63.36400,1.04000,1.02000,2.66500,0.43390,0.81700,38.21590,16.37620,16.37620,15.00690,11.80860,0.19760,0.62070,1.69340,53.14880,5.79540,259.82460,2.29770,3.28070,17.47530,1.6058,1.3943
2020-03-31,475.91500,303.59500,172.32000,18.64900,83.02800,,109.45800,62.86200,-10.00700,52.85500,9.44400,43.41100,43.41100,42.93800,79.62000,62.86200,62.12600,63.28400,0.69000,0.68000,2.50240,0.45050,0.87280,36.20820,13.20870,13.20870,11.10600,9.02220,0.17930,0.54240,1.52530,59.00460,4.24070,-81.30460,1.63560,2.33010,16.33330,0.17930,-0.02450
2019-12-31,590.93190,368.70990,222.22200,19.48800,87.73000,,117.71410,104.50790,-21.14900,83.35900,13.42300,69.93600,69.93600,70.67600,71.85390,104.50800,61.92700,62.86500,1.13000,1.11000,2.40580,0.44790,0.87030,37.60540,17.68530,17.68530,14.10640,11.96010,0.22170,0.70630,1.84930,48.66620,6.77120,-99.67060,2.62360,3.73870,16.50850,-1.8998,-1.4297
2019-09-30,601.13500,383.61800,217.51700,17.60300,86.95200,,111.96100,105.55600,-10.59500,94.96100,20.06400,74.89700,74.89700,74.08900,122.27100,105.55600,61.97300,62.77100,1.20000,1.18000,2.38950,0.48490,1.01560,36.18440,17.55950,17.55950,15.79700,12.32490,0.23170,0.74170,1.60910,55.93290,7.97440,-45.36660,2.88720,4.10730,15.01780,1.7692,1.5966
2019-06-30,541.91600,346.07800,195.83800,17.69400,79.96700,,104.91200,90.92600,-10.39300,80.53300,18.82700,61.70600,61.70600,61.20200,106.86500,90.92600,61.92170,62.40590,0.99000,0.98000,2.18940,0.50360,1.08260,36.13810,16.77860,16.77860,14.86080,11.29360,0.21480,0.60680,1.58670,56.72120,7.08440,-24.86590,2.44560,3.51700,13.96460,0.1282,-0.1667
2019-03-31,470.35300,308.17800,162.17500,13.60900,72.05100,,91.00200,71.17300,-10.41900,60.75400,14.98500,45.76900,45.76900,47.29300,84.95700,71.17300,61.76200,62.22400,0.77000,0.76000,2.05980,0.52140,1.14810,34.47940,15.13180,15.13180,12.91670,10.05480,0.19010,0.52380,1.65260,54.45930,5.65080,-17.63340,1.85020,2.70430,13.00130,0.23420,-0.02100
