,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,--,$-0.09
1,2024-08-13,2024-06-30,--,$-0.20
2,2024-05-14,2024-03-31,--,$-0.06
3,2024-02-27,2023-12-31,--,$-0.15
4,2023-11-13,2023-09-30,--,$-0.12
5,2023-08-10,2023-06-30,--,$-0.18
6,2023-05-11,2023-03-31,--,$-0.30
7,2023-02-21,2022-12-31,--,$-0.22
8,2022-11-21,2022-09-30,--,$-0.08
9,2022-08-11,2022-06-30,--,$-0.09
10,2022-05-12,2022-03-31,--,$0.09
11,2022-02-22,2021-12-31,--,$0.01
12,2021-11-15,2021-09-30,--,$0.02
13,2021-08-12,2021-06-30,--,$0.02
14,2021-05-13,2021-03-31,--,$-0.06
15,2021-02-22,2020-12-31,--,$0.03
16,2020-11-12,2020-09-30,--,$-0.04
17,2020-08-12,2020-06-30,--,$-0.11
18,2020-05-13,2020-03-31,--,$-0.02
19,2020-02-18,2019-12-31,--,$-0.06
20,2019-11-11,2019-09-30,--,$-0.07
21,2019-08-12,2019-06-30,--,$-0.09
22,2019-05-13,2019-03-31,--,$0.03
23,2019-02-13,2018-12-31,--,$-0.19
24,2018-11-13,2018-09-30,--,$-0.05
25,2018-08-13,2018-06-30,--,$-0.05
26,2018-05-14,2018-03-31,--,$-0.04
27,2018-02-08,2017-12-31,--,$-0.04
28,2017-11-13,2017-09-30,--,$-0.07
29,2017-08-14,2017-06-30,--,$-0.05
30,2017-05-11,2017-03-31,--,$0.12
31,2017-02-09,2016-12-31,--,$0.01
32,2016-11-10,2016-09-30,--,$0.01
33,2016-08-11,2016-06-30,--,$0.00
34,2016-05-11,2016-03-31,--,$0.11
35,2016-02-10,2015-12-31,--,$0.09
36,2015-11-12,2015-09-30,--,$0.11
37,2015-08-13,2015-06-30,--,$0.03
38,2015-05-12,2015-03-31,--,$0.15
39,2015-02-11,2014-12-31,--,$0.04
